TIMESTAMP,BOBE_OPEN_PRICE_USD,BOBE_HIGH_PRICE_USD,BOBE_LOW_PRICE_USD,BOBE_CLOSE_PRICE_USD,BOBE_VOLUME_USD,BOBE_DIVIDENDS_USD,BOBE_STOCK_SPLITS_USD
2024-04-26 00:00:00+00:00,0.004393999930471182,0.008074999786913395,0.002859999891370535,0.003965000156313181,366691,0.0,0.0
2024-04-27 00:00:00+00:00,0.0037010000087320805,0.008767000399529934,0.0033499998971819878,0.007410000078380108,336493,0.0,0.0
2024-04-28 00:00:00+00:00,0.007410000078380108,0.03731599822640419,0.005760999862104654,0.021981999278068542,1659867,0.0,0.0
2024-04-29 00:00:00+00:00,0.021891999989748,0.09758400171995163,0.021209999918937683,0.05485200136899948,3050966,0.0,0.0
2024-04-30 00:00:00+00:00,0.05485200136899948,0.09268300235271454,0.04913699999451637,0.06301099807024002,1604310,0.0,0.0
2024-05-01 00:00:00+00:00,0.06418199837207794,0.1191139966249466,0.05809200182557106,0.09060700237751007,2343653,0.0,0.0
2024-05-02 00:00:00+00:00,0.09060700237751007,0.2633169889450073,0.08334799855947495,0.19278299808502197,5191017,0.0,0.0
2024-05-03 00:00:00+00:00,0.18066300451755524,0.21116499602794647,0.1082959994673729,0.1426520049571991,3005263,0.0,0.0
2024-05-04 00:00:00+00:00,0.15065999329090118,0.1638070046901703,0.05447399988770485,0.061333999037742615,2088702,0.0,0.0
2024-05-05 00:00:00+00:00,0.0672840029001236,0.08294600248336792,0.027427999302744865,0.0797329992055893,3239292,0.0,0.0
2024-05-06 00:00:00+00:00,0.07859800010919571,0.13227400183677673,0.06528100371360779,0.07503300160169601,1823593,0.0,0.0
2024-05-07 00:00:00+00:00,0.07503300160169601,0.07844600081443787,0.05250899866223335,0.05448700115084648,974104,0.0,0.0
2024-05-08 00:00:00+00:00,0.048875000327825546,0.05819899961352348,0.040442001074552536,0.043981000781059265,373669,0.0,0.0
2024-05-09 00:00:00+00:00,0.043981000781059265,0.04854600131511688,0.034049998968839645,0.03714099898934364,189446,0.0,0.0
2024-05-10 00:00:00+00:00,0.03714099898934364,0.03734000027179718,0.02334200032055378,0.02341100014746189,187076,0.0,0.0
2024-05-11 00:00:00+00:00,0.0352340005338192,0.03524700179696083,0.022880999371409416,0.02453799918293953,137274,0.0,0.0
2024-05-12 00:00:00+00:00,0.025218000635504723,0.037615999579429626,0.02321299910545349,0.024887999519705772,502760,0.0,0.0
2024-05-13 00:00:00+00:00,0.024669000878930092,0.024986999109387398,0.006502999924123287,0.01271899975836277,754377,0.0,0.0
2024-05-14 00:00:00+00:00,0.014666999690234661,0.014822999946773052,0.011733000166714191,0.012676999904215336,145842,0.0,0.0
2024-05-15 00:00:00+00:00,0.012676999904215336,0.013411000370979309,0.00991200003772974,0.013399000279605389,104970,0.0,0.0
2024-05-16 00:00:00+00:00,0.013206000439822674,0.013534000143408775,0.011157000437378883,0.011758999899029732,65158,0.0,0.0
2024-05-17 00:00:00+00:00,0.012151000089943409,0.012815999798476696,0.009448000229895115,0.010374999605119228,192878,0.0,0.0
2024-05-18 00:00:00+00:00,0.010211000218987465,0.013044999912381172,0.009987999685108662,0.010621000081300735,149425,0.0,0.0
2024-05-19 00:00:00+00:00,0.011831999756395817,0.012384000234305859,0.009731000289320946,0.011327000334858894,76555,0.0,0.0
2024-05-20 00:00:00+00:00,0.011254999786615372,0.01167299970984459,0.010297000408172607,0.011006999760866165,45468,0.0,0.0
2024-05-21 00:00:00+00:00,0.011006999760866165,0.024228999391198158,0.010433999821543694,0.023057999089360237,432603,0.0,0.0
2024-05-22 00:00:00+00:00,0.023607999086380005,0.02479100041091442,0.016109999269247055,0.02018900029361248,493018,0.0,0.0
2024-05-23 00:00:00+00:00,0.02018900029361248,0.020426999777555466,0.016248000785708427,0.01781499944627285,253813,0.0,0.0
2024-05-24 00:00:00+00:00,0.01780400052666664,0.01992199942469597,0.0064929998479783535,0.010254000313580036,508022,0.0,0.0
2024-05-25 00:00:00+00:00,0.010254000313580036,0.01051000040024519,0.00724499998614192,0.007985999807715416,194665,0.0,0.0
2024-05-26 00:00:00+00:00,0.00827800016850233,0.009680000133812428,0.007691999897360802,0.008992999792098999,145756,0.0,0.0
2024-05-27 00:00:00+00:00,0.00873200036585331,0.009453999809920788,0.008363000117242336,0.00851299986243248,102110,0.0,0.0
2024-05-28 00:00:00+00:00,0.008466999977827072,0.008492999710142612,0.007871000096201897,0.00788199994713068,95655,0.0,0.0
2024-05-29 00:00:00+00:00,0.007879000157117844,0.01004400011152029,0.007772000040858984,0.008975000120699406,85773,0.0,0.0
2024-05-30 00:00:00+00:00,0.009886999614536762,0.009941999800503254,0.008534999564290047,0.008596000261604786,269310,0.0,0.0
2024-05-31 00:00:00+00:00,0.008628999814391136,0.008849999867379665,0.008341999724507332,0.008709000423550606,209353,0.0,0.0
2024-06-01 00:00:00+00:00,0.0086899995803833,0.008690999820828438,0.007904999889433384,0.007984000258147717,210280,0.0,0.0
2024-06-02 00:00:00+00:00,0.008054000325500965,0.008825000375509262,0.007151000201702118,0.007911999709904194,263630,0.0,0.0
2024-06-03 00:00:00+00:00,0.007903000339865685,0.00861399993300438,0.007695999927818775,0.007788000162690878,219131,0.0,0.0
2024-06-04 00:00:00+00:00,0.007965999655425549,0.008236000314354897,0.007563000079244375,0.007876000367105007,199732,0.0,0.0
2024-06-05 00:00:00+00:00,0.007902000099420547,0.008719000034034252,0.007532000076025724,0.0077320002019405365,219362,0.0,0.0
2024-06-06 00:00:00+00:00,0.007681000046432018,0.00813200045377016,0.006428999826312065,0.006707000080496073,229776,0.0,0.0
2024-06-07 00:00:00+00:00,0.006666999775916338,0.007215000223368406,0.005855000112205744,0.005896000191569328,250521,0.0,0.0
2024-06-08 00:00:00+00:00,0.005896000191569328,0.005896000191569328,0.005222000181674957,0.005423000082373619,221473,0.0,0.0
2024-06-09 00:00:00+00:00,0.005423000082373619,0.006401999853551388,0.0053010000847280025,0.006262000184506178,207203,0.0,0.0
2024-06-10 00:00:00+00:00,0.006262000184506178,0.008295999839901924,0.0059540001675486565,0.0059739998541772366,247887,0.0,0.0
2024-06-11 00:00:00+00:00,0.0059739998541772366,0.006072999909520149,0.005646000150591135,0.005648000165820122,178968,0.0,0.0
2024-06-12 00:00:00+00:00,0.005648000165820122,0.006548999808728695,0.005415999796241522,0.0055599999614059925,208514,0.0,0.0
2024-06-13 00:00:00+00:00,0.0055599999614059925,0.005572999827563763,0.0046640001237392426,0.00520800007507205,203122,0.0,0.0
2024-06-14 00:00:00+00:00,0.00520800007507205,0.005402999930083752,0.0044479998759925365,0.0045449999161064625,203774,0.0,0.0
2024-06-15 00:00:00+00:00,0.0045449999161064625,0.005150000099092722,0.004387999884784222,0.005148999858647585,176805,0.0,0.0
2024-06-16 00:00:00+00:00,0.005148999858647585,0.005237000063061714,0.0051460000686347485,0.0052280002273619175,176493,0.0,0.0
2024-06-17 00:00:00+00:00,0.0052280002273619175,0.005235999822616577,0.0043230000883340836,0.004360000137239695,198156,0.0,0.0
2024-06-18 00:00:00+00:00,0.004360000137239695,0.004621000029146671,0.00432500010356307,0.004602999892085791,176216,0.0,0.0
2024-06-19 00:00:00+00:00,0.004602999892085791,0.0046709999442100525,0.004046999849379063,0.004046999849379063,156320,0.0,0.0
2024-06-20 00:00:00+00:00,0.004046999849379063,0.004883999936282635,0.004019000101834536,0.004468999803066254,184629,0.0,0.0
2024-06-21 00:00:00+00:00,0.004466999787837267,0.004567000083625317,0.004255000036209822,0.00456599984318018,153887,0.0,0.0
2024-06-22 00:00:00+00:00,0.00456599984318018,0.004602999892085791,0.004463000223040581,0.004474999848753214,160262,0.0,0.0
2024-06-23 00:00:00+00:00,0.004474999848753214,0.0045289997942745686,0.0032289999071508646,0.003252000082284212,184765,0.0,0.0
2024-06-24 00:00:00+00:00,0.0032510000746697187,0.0036490000784397125,0.0032140000257641077,0.003481999970972538,134015,0.0,0.0
2024-06-25 00:00:00+00:00,0.003481999970972538,0.0036430000327527523,0.0031840000301599503,0.0031950001139193773,150066,0.0,0.0
2024-06-26 00:00:00+00:00,0.0031950001139193773,0.003295999951660633,0.002302000066265464,0.002322999993339181,150511,0.0,0.0
2024-06-27 00:00:00+00:00,0.002322999993339181,0.002529999939724803,0.002322999993339181,0.0025210001040250063,147286,0.0,0.0
2024-06-28 00:00:00+00:00,0.0025210001040250063,0.003085999982431531,0.0025210001040250063,0.002736999886110425,138220,0.0,0.0
2024-06-29 00:00:00+00:00,0.0027360001113265753,0.0027379998937249184,0.002492999890819192,0.002492999890819192,141898,0.0,0.0
2024-06-30 00:00:00+00:00,0.002492999890819192,0.0024939998984336853,0.0022789998911321163,0.002363000065088272,147345,0.0,0.0
2024-07-01 00:00:00+00:00,0.002363000065088272,0.002366000087931752,0.0018019999843090773,0.0018810000037774444,157399,0.0,0.0
2024-07-02 00:00:00+00:00,0.0018810000037774444,0.0019340000580996275,0.0017979999538511038,0.0018889999482780695,171441,0.0,0.0
2024-07-03 00:00:00+00:00,0.0018889999482780695,0.0019069999689236283,0.0017209999496117234,0.0017219999572262168,154195,0.0,0.0
2024-07-04 00:00:00+00:00,0.0017219999572262168,0.0017590000061318278,0.00120599998626858,0.0012390000047162175,143408,0.0,0.0
2024-07-05 00:00:00+00:00,0.0012390000047162175,0.0015020000282675028,0.001227000029757619,0.0015010000206530094,131630,0.0,0.0
2024-07-06 00:00:00+00:00,0.0015010000206530094,0.0015030000358819962,0.001415999955497682,0.0014459999511018395,138053,0.0,0.0
2024-07-07 00:00:00+00:00,0.0014459999511018395,0.001560000004246831,0.0013930000131949782,0.0013940000208094716,151603,0.0,0.0
2024-07-08 00:00:00+00:00,0.0013940000208094716,0.0014260000316426158,0.0013719999697059393,0.0013719999697059393,143642,0.0,0.0
