,MSE,MAE,RMSE,MAPE,R2
0,0.0028368927759818002,0.04106714038523503,0.0532621946989984,0.05468672227517513,0.846240850066638
1,0.0006700749804048,0.018881748308906134,0.025885709318525133,0.0296122580801163,0.7724170339432145
2,0.005638727577725233,0.05892736842190837,0.07509121829878179,0.05522624571530583,0.8577183281234766
3,0.0048381894530345,0.0446788538992658,0.06955703732187074,0.04171345269078786,0.7206072358657124
4,0.0016769481142199668,0.028912601213972267,0.04095055172754766,0.026753759275842132,-0.2548916666272992
5,0.0018732995699447669,0.0355669408082896,0.043281586200216236,0.032263590894162066,0.7803111097353758
6,0.0015607890510926,0.030630047983920595,0.0395062519753204,0.035667600927738435,0.577256724412378
7,0.0006148593716843001,0.018736139402747667,0.024795406026846902,0.0265560134216806,0.9116409227347115
8,0.0025063842262773666,0.03964271511221987,0.05006266289795474,0.05169143910195793,0.578847152080941
9,0.0006499945702889332,0.019235029738501667,0.025494388986098765,0.024609335104542,0.6759825389374217
10,0.0006792142876369334,0.0202397986534734,0.026060295912514565,0.027728302468739034,0.8360229358353187
11,0.0009235415599746667,0.022165392254384766,0.030389783427951265,0.047569973522431364,0.8719855234443266
Mean,0.0020390762948554885,0.03155698134856876,0.04202809056605222,0.03783989112320656,0.6811782240460179
