TIMESTAMP,WELA_OPEN_PRICE_USD,WELA_HIGH_PRICE_USD,WELA_LOW_PRICE_USD,WELA_CLOSE_PRICE_USD,WELA_VOLUME_USD,WELA_DIVIDENDS_USD,WELA_STOCK_SPLITS_USD
2022-04-08 00:00:00+00:00,3.1564199924468994,3.1564199924468994,2.9783079624176025,2.979675054550171,0,0.0,0.0
2022-04-09 00:00:00+00:00,2.979685068130493,3.0967180728912354,2.9727370738983154,3.0831708908081055,102745,0.0,0.0
2022-04-10 00:00:00+00:00,3.0831708908081055,3.0994160175323486,2.9326860904693604,2.9326910972595215,125629,0.0,0.0
2022-04-11 00:00:00+00:00,2.9327731132507324,2.985107898712158,2.8007869720458984,2.8409080505371094,181703,0.0,0.0
2022-04-12 00:00:00+00:00,2.8410799503326416,3.38852596282959,1.830741047859192,3.0061469078063965,1577887,0.0,0.0
2022-04-13 00:00:00+00:00,2.9785640239715576,3.0310521125793457,2.8227059841156006,2.943269968032837,118826,0.0,0.0
2022-04-14 00:00:00+00:00,2.9432220458984375,2.9768059253692627,2.712584972381592,2.9334769248962402,25676,0.0,0.0
2022-04-15 00:00:00+00:00,2.9334630966186523,2.997936964035034,2.811091899871826,2.981523036956787,211702,0.0,0.0
2022-04-16 00:00:00+00:00,2.9815120697021484,2.9849820137023926,2.9518930912017822,2.9705820083618164,34172,0.0,0.0
2022-04-17 00:00:00+00:00,2.9705569744110107,2.9713408946990967,2.7918689250946045,2.82749605178833,85692,0.0,0.0
2022-04-18 00:00:00+00:00,2.8275160789489746,2.8280210494995117,2.689100980758667,2.7938129901885986,89736,0.0,0.0
2022-04-19 00:00:00+00:00,2.7938320636749268,2.9527859687805176,2.663543939590454,2.663543939590454,178188,0.0,0.0
2022-04-20 00:00:00+00:00,2.6635630130767822,2.9210751056671143,2.22971510887146,2.9111990928649902,524355,0.0,0.0
2022-04-21 00:00:00+00:00,2.9111831188201904,2.9821929931640625,2.8352150917053223,2.8592050075531006,116905,0.0,0.0
2022-04-22 00:00:00+00:00,2.8591370582580566,2.945138931274414,2.8331120014190674,2.880341053009033,125924,0.0,0.0
2022-04-23 00:00:00+00:00,2.880405902862549,2.880405902862549,2.798619031906128,2.8078579902648926,69285,0.0,0.0
2022-04-24 00:00:00+00:00,2.807555913925171,2.8963499069213867,2.793951988220215,2.880743980407715,127173,0.0,0.0
2022-04-25 00:00:00+00:00,2.8780550956726074,2.8992269039154053,2.677129030227661,2.8951430320739746,193471,0.0,0.0
2022-04-26 00:00:00+00:00,2.896430015563965,2.9527170658111572,2.8039069175720215,2.808868885040283,71987,0.0,0.0
2022-04-27 00:00:00+00:00,2.8088719844818115,2.9473609924316406,2.808397054672241,2.939840078353882,92298,0.0,0.0
2022-04-28 00:00:00+00:00,2.9398179054260254,3.0445570945739746,2.9022879600524902,3.044416904449463,65313,0.0,0.0
2022-04-29 00:00:00+00:00,3.044374942779541,3.0449910163879395,2.898190975189209,2.898329019546509,26540,0.0,0.0
2022-04-30 00:00:00+00:00,2.898298978805542,2.89906907081604,2.772953987121582,2.775923013687134,51888,0.0,0.0
2022-05-01 00:00:00+00:00,2.7759549617767334,2.785644054412842,2.6455609798431396,2.6973190307617188,79088,0.0,0.0
2022-05-02 00:00:00+00:00,2.697298049926758,2.840061902999878,2.6858348846435547,2.7399959564208984,103889,0.0,0.0
2022-05-03 00:00:00+00:00,2.7399818897247314,2.8628039360046387,2.6690731048583984,2.7467310428619385,141476,0.0,0.0
2022-05-04 00:00:00+00:00,2.7413170337677,2.8704869747161865,2.7093100547790527,2.8643438816070557,200560,0.0,0.0
2022-05-05 00:00:00+00:00,2.8643200397491455,2.959606885910034,2.683504104614258,2.7219460010528564,109517,0.0,0.0
2022-05-06 00:00:00+00:00,2.721924066543579,2.8434619903564453,2.708122968673706,2.7148020267486572,90924,0.0,0.0
2022-05-07 00:00:00+00:00,2.7147879600524902,2.7924540042877197,2.682097911834717,2.6931920051574707,90027,0.0,0.0
2022-05-08 00:00:00+00:00,2.69321608543396,2.756516933441162,2.613118886947632,2.613445997238159,82837,0.0,0.0
2022-05-09 00:00:00+00:00,2.613253116607666,2.675410032272339,2.109050989151001,2.1535229682922363,317903,0.0,0.0
2022-05-10 00:00:00+00:00,2.1526410579681396,2.319701910018921,2.0536630153656006,2.122546911239624,178489,0.0,0.0
2022-05-11 00:00:00+00:00,2.1224770545959473,2.223902940750122,1.834035038948059,1.8535369634628296,207019,0.0,0.0
2022-05-12 00:00:00+00:00,1.8535209894180298,1.9156670570373535,1.643913984298706,1.7599929571151733,267537,0.0,0.0
2022-05-13 00:00:00+00:00,1.7599389553070068,1.9806360006332397,1.7494690418243408,1.8882390260696411,210834,0.0,0.0
2022-05-14 00:00:00+00:00,1.888355016708374,1.9093810319900513,1.8071869611740112,1.9086359739303589,108961,0.0,0.0
2022-05-15 00:00:00+00:00,1.9086300134658813,1.9838060140609741,1.884740948677063,1.982875943183899,17573,0.0,0.0
2022-05-16 00:00:00+00:00,1.9828920364379883,2.020862102508545,1.9631789922714233,1.9855060577392578,62528,0.0,0.0
2022-05-17 00:00:00+00:00,1.985564947128296,2.122864007949829,1.9845290184020996,2.0931930541992188,55775,0.0,0.0
2022-05-18 00:00:00+00:00,2.0931880474090576,2.118824005126953,2.017728090286255,2.017728090286255,45381,0.0,0.0
2022-05-19 00:00:00+00:00,2.0177950859069824,2.0421628952026367,2.000493049621582,2.0139589309692383,17203,0.0,0.0
2022-05-20 00:00:00+00:00,2.011244058609009,2.0119540691375732,1.9050110578536987,1.9144270420074463,30375,0.0,0.0
2022-05-21 00:00:00+00:00,1.9144669771194458,1.9354339838027954,1.9026110172271729,1.9326139688491821,13906,0.0,0.0
2022-05-22 00:00:00+00:00,1.9325989484786987,1.9636659622192383,1.9277889728546143,1.9617140293121338,10003,0.0,0.0
2022-05-23 00:00:00+00:00,1.9617270231246948,2.005855083465576,1.9322530031204224,1.9344300031661987,19377,0.0,0.0
2022-05-24 00:00:00+00:00,1.9344379901885986,1.9469009637832642,1.9033290147781372,1.9261319637298584,24932,0.0,0.0
