TIMESTAMP,DANA34911_OPEN_PRICE_USD,DANA34911_HIGH_PRICE_USD,DANA34911_LOW_PRICE_USD,DANA34911_CLOSE_PRICE_USD,DANA34911_VOLUME_USD,DANA34911_DIVIDENDS_USD,DANA34911_STOCK_SPLITS_USD
2025-02-22 00:00:00+00:00,995.6434936523438,1000.1944580078125,995.1448974609375,996.3583374023438,5850,0.0,0.0
2025-02-23 00:00:00+00:00,996.3583374023438,1000.4697265625,995.2202758789062,999.1932983398438,4509,0.0,0.0
2025-02-24 00:00:00+00:00,999.1932983398438,1000.5427856445312,994.9876708984375,996.0133666992188,10179,0.0,0.0
2025-02-25 00:00:00+00:00,996.0133666992188,999.973876953125,994.065673828125,998.8865356445312,9422,0.0,0.0
2025-02-26 00:00:00+00:00,998.8865356445312,999.4151611328125,994.0214233398438,994.8035888671875,6896,0.0,0.0
2025-02-27 00:00:00+00:00,994.8035888671875,999.3170166015625,993.8934936523438,996.3199462890625,7233,0.0,0.0
2025-02-28 00:00:00+00:00,996.3199462890625,1000.04833984375,994.3010864257812,996.6033935546875,8608,0.0,0.0
2025-03-01 00:00:00+00:00,996.6033935546875,999.9486694335938,994.7532958984375,998.8560791015625,10443,0.0,0.0
2025-03-02 00:00:00+00:00,998.8560791015625,1000.1962280273438,994.8585205078125,997.853271484375,9364,0.0,0.0
2025-03-03 00:00:00+00:00,997.853271484375,1000.1235961914062,994.7937622070312,995.062744140625,10249,0.0,0.0
2025-03-04 00:00:00+00:00,995.062744140625,1000.0879516601562,994.7562255859375,998.9931640625,8413,0.0,0.0
2025-03-05 00:00:00+00:00,998.9931640625,1000.1586303710938,994.91943359375,998.3822021484375,6026,0.0,0.0
2025-03-06 00:00:00+00:00,998.3822021484375,1000.5859985351562,995.3392333984375,996.2415161132812,6296,0.0,0.0
2025-03-07 00:00:00+00:00,996.2415161132812,1000.9271850585938,995.09912109375,996.0455932617188,7242,0.0,0.0
2025-03-08 00:00:00+00:00,996.0455932617188,999.9736328125,994.9849853515625,998.2240600585938,6161,0.0,0.0
2025-03-09 00:00:00+00:00,998.2240600585938,1000.0645751953125,994.955810546875,999.6004638671875,6452,0.0,0.0
2025-03-10 00:00:00+00:00,999.6004638671875,1000.6770629882812,994.5637817382812,995.7481079101562,6641,0.0,0.0
2025-03-11 00:00:00+00:00,995.7481079101562,1000.956298828125,994.7496337890625,996.5077514648438,7246,0.0,0.0
2025-03-12 00:00:00+00:00,996.5077514648438,1000.1633911132812,994.87109375,999.5236206054688,7260,0.0,0.0
2025-03-13 00:00:00+00:00,999.5236206054688,1001.1561889648438,994.9664306640625,998.700439453125,5681,0.0,0.0
2025-03-14 00:00:00+00:00,998.700439453125,1000.2296142578125,995.1268310546875,999.13623046875,7941,0.0,0.0
2025-03-15 00:00:00+00:00,999.13623046875,1000.2748413085938,995.3270263671875,997.3974609375,7228,0.0,0.0
2025-03-16 00:00:00+00:00,997.3974609375,1000.2561645507812,995.1630859375,996.8485717773438,6734,0.0,0.0
2025-03-17 00:00:00+00:00,996.8485717773438,1000.4838256835938,994.9474487304688,999.8486328125,7255,0.0,0.0
2025-03-18 00:00:00+00:00,999.8486328125,1000.86572265625,995.0162353515625,996.7194213867188,8834,0.0,0.0
2025-03-19 00:00:00+00:00,996.7194213867188,1000.4188842773438,995.1185302734375,996.7325439453125,8145,0.0,0.0
