TIMESTAMP,HQR_OPEN_PRICE_USD,HQR_HIGH_PRICE_USD,HQR_LOW_PRICE_USD,HQR_CLOSE_PRICE_USD,HQR_VOLUME_USD,HQR_DIVIDENDS_USD,HQR_STOCK_SPLITS_USD
2023-04-02 00:00:00+00:00,,,,0.0,19,0.0,0.0
2023-04-03 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-04-04 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-04-05 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-04-06 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-04-07 00:00:00+00:00,,,,0.0,7,0.0,0.0
2023-04-08 00:00:00+00:00,,,,0.0,27,0.0,0.0
2023-04-09 00:00:00+00:00,,,,0.0,71,0.0,0.0
2023-04-10 00:00:00+00:00,,,,0.0,31,0.0,0.0
2023-04-11 00:00:00+00:00,,,,0.0,16,0.0,0.0
2023-04-12 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-04-13 00:00:00+00:00,,,,0.0,20,0.0,0.0
2023-04-14 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-04-15 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-04-16 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-04-17 00:00:00+00:00,,,,0.0,71,0.0,0.0
2023-04-18 00:00:00+00:00,,,,0.0,17,0.0,0.0
2023-04-19 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-04-22 00:00:00+00:00,,,,0.0,85,0.0,0.0
2023-04-23 00:00:00+00:00,,,,0.0,21,0.0,0.0
2023-04-24 00:00:00+00:00,,,,0.0,38,0.0,0.0
2023-04-26 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-04-27 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-04-28 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-04-29 00:00:00+00:00,,,,0.0,34,0.0,0.0
2023-04-30 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-05-01 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-05-02 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-05-04 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-05-07 00:00:00+00:00,,,,0.0,16,0.0,0.0
2023-05-08 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-05-09 00:00:00+00:00,,,,0.0,49,0.0,0.0
2023-05-10 00:00:00+00:00,,,,0.0,43,0.0,0.0
2023-05-11 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-05-12 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-05-13 00:00:00+00:00,,,,0.0,19,0.0,0.0
2023-05-14 00:00:00+00:00,,,,0.0,540,0.0,0.0
2023-05-15 00:00:00+00:00,,,,0.0,76,0.0,0.0
2023-05-16 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-05-17 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-05-18 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-05-19 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-05-20 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-05-21 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-05-22 00:00:00+00:00,,,,0.0,21,0.0,0.0
2023-05-23 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-05-24 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-05-25 00:00:00+00:00,,,,0.0,18,0.0,0.0
2023-05-26 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-05-27 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-05-28 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-05-30 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-05-31 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-06-01 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-06-03 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-06-06 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-06-07 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-06-08 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-06-09 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-06-10 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-06-11 00:00:00+00:00,,,,0.0,47,0.0,0.0
2023-06-12 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-06-13 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-06-14 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-06-15 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-06-17 00:00:00+00:00,,,,0.0,145,0.0,0.0
2023-06-18 00:00:00+00:00,,,,0.0,28,0.0,0.0
2023-06-19 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-06-20 00:00:00+00:00,,,,0.0,37,0.0,0.0
2023-06-21 00:00:00+00:00,,,,0.0,14,0.0,0.0
2023-06-22 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-06-23 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-06-24 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-06-25 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-06-26 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-06-27 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-06-29 00:00:00+00:00,,,,0.0,32,0.0,0.0
2023-06-30 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-07-01 00:00:00+00:00,,,,0.0,53,0.0,0.0
2023-07-02 00:00:00+00:00,,,,0.0,16,0.0,0.0
2023-07-03 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-07-04 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-07-05 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-07-06 00:00:00+00:00,,,,0.0,7,0.0,0.0
2023-07-07 00:00:00+00:00,,,,0.0,44,0.0,0.0
2023-07-08 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-07-10 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-07-11 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-07-13 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-07-14 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-07-15 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-07-16 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-07-17 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-07-18 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-07-23 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-07-24 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-07-25 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-07-26 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-07-27 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-07-28 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-07-31 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-08-03 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-08-05 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-08-06 00:00:00+00:00,,,,0.0,18,0.0,0.0
2023-08-08 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-08-09 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-08-14 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-08-16 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-08-18 00:00:00+00:00,,,,0.0,63,0.0,0.0
2023-08-19 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-08-20 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-08-21 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-08-22 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-08-27 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,7,0.0,0.0
2023-08-31 00:00:00+00:00,,,,0.0,7,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-09-08 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-09-09 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-09-16 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-09-19 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-09-20 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,29,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,30,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-06-01 00:00:00+00:00,1.9984740858708383e-12,1.9984740858708383e-12,1.998473869030404e-12,1.998473869030404e-12,2,0.0,0.0
