,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.8615039667936312,0.8366541921360042,0.831600990593178,0.42237625305755816,254528402.8911233,14380.880236821735,14294.022972656248,0.3996685621006904,-45.358187243384585
1,0.0940875271982169,0.295476187957692,0.2692636711952499,0.14303271729555037,27797832.656006884,5078.809527502829,4628.2541952284955,0.13498520027345096,-1.9058333546445372
2,0.23679557620765812,0.40594537779775375,0.3989593118342573,0.15605773247123653,69960443.36567624,6977.616299319405,6857.535829973119,0.1495112834745345,-5.800304850986428
3,0.04385514797157807,0.2082029670310459,0.19081826146893308,0.0769096251508176,12956846.287024101,3578.7081007745546,3279.8898472222213,0.07359280398097341,-0.35888308959207466
4,0.07892520542726543,0.23481095464434046,0.22660461411079255,0.07002592920069874,23318187.411677685,4036.0623353186234,3895.007284946237,0.0676760442257756,0.05665652407756409
5,1.5251022439586839,0.968603282791559,0.9622725023858285,0.34688772474219326,685008142.4966725,20527.890742881264,20393.720660590276,0.3359120903951444,-52.07870106606281
6,0.015523913657353167,0.10140994850508911,0.09491739932137265,0.07731376943065046,23212425.42024528,3921.3916764576243,3670.3332392473117,0.07430796130658887,-2.2667079517546047
7,0.0418134803086509,0.20298056194362282,0.20182878975711915,0.2004411255623011,62522418.85434889,7848.997274183396,7804.459731182794,0.19098150466230268,-4.361336160871365
8,0.060438664788935365,0.20699465160917882,0.2058094217138221,0.29562002426292144,186129104.58062187,11487.058426934978,11421.284730747766,0.28161221080287163,-28.813152949683033
9,0.0038743307278966666,0.06090344090938286,0.0566529109546963,0.08555273628467823,13612233.346091224,3610.0081064015126,3358.0610265456985,0.08155598005037153,-0.6263226896614195
10,0.005659397184668467,0.07429911292794747,0.06974764514825767,0.11162983359437924,21517392.73030584,4581.348846559399,4300.7010833333325,0.10633444224128492,-2.4411499347006003
11,0.015510821834921402,0.1242773216703232,0.12291092638353063,0.2598678618723225,58973153.45163098,7663.049940310712,7578.796777553763,0.24373506778451648,-4.188614111026809
Mean,0.24859085633828826,0.31004649999366163,0.30261553707225314,0.18714294441044232,119961381.95761876,7807.651792788835,7623.505614935605,0.17832276260820878,-12.345211406524227
