,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.02531702560531977,0.15001096467140673,0.12337997751174112,0.5531897090666203,214632.35199007683,436.7815201609449,359.2410362134836,0.555521523848609,0.8596631150200221
1,0.015917991410861466,0.10137502027647054,0.08255937744869693,0.9021954488945538,134949.34151489963,295.16999519491395,240.38516544609976,0.5722148564957908,0.8344432199359298
2,0.023371586863653333,0.1515453395264389,0.12147689765901286,2.212072223575594,198139.33574734387,441.2491040406823,353.6999052000586,0.5516120671744118,0.8157268109593526
3,0.029291015389936736,0.17063235469053692,0.1393319694397511,0.5434000436991379,248322.9955430883,496.8240832239603,405.68787595940694,1.0127812693346883,0.8663155538670596
4,0.023713074819399566,0.15059102609882433,0.1374315653040906,0.6409894492658301,201034.39567112282,438.470461216807,400.1545366074581,0.7484704640969341,0.768867528862056
5,0.0141364802020326,0.11877244229586115,0.10095435494308373,0.46095094841673867,119846.06468361052,345.82543441638956,293.94515383072087,1.3043193013021275,0.8559859105054862
6,0.007452663830982434,0.08603013954861076,0.0689818181083297,0.7099933699454701,80366.05092858372,282.50827670269615,226.52449985169346,0.49935703048903535,0.915237076886018
7,0.009996327660741634,0.09470006342808479,0.08036191981379383,0.49759112474698525,120078.71234161156,328.2184877339202,278.5242872235353,0.6460365218303056,0.8835620670423595
8,0.0182325148636453,0.13500598221092483,0.11469211957365015,0.3662365538296742,702709.3474841081,838.1419728271436,712.0297774578709,2.119651661525069,0.31002418004045706
9,0.007054279879474333,0.08385621650879686,0.06855757976262186,0.16996341640107623,271882.86120504315,520.5948124905636,425.61806426492143,1.3915226849219373,0.6607473444177799
10,0.009047594821148168,0.09489176165979916,0.07414972781176284,0.1714342091890421,348708.2975672115,589.1055012469543,460.33514048511233,2.832776010452299,-0.7913323292619534
11,0.007531028715333034,0.0867813248603439,0.07162471545821987,0.18289263758083538,290257.50419379765,538.7544279716891,444.659410917752,1.5172020778432636,0.6515149801409655
Mean,0.015921798671877364,0.11868271964800824,0.09862516856956288,0.6175757612176298,244243.93823920816,462.6370064355554,383.40040445484277,1.145955455776206,0.6358962882012944
