TIMESTAMP,XNC_OPEN_PRICE_USD,XNC_HIGH_PRICE_USD,XNC_LOW_PRICE_USD,XNC_CLOSE_PRICE_USD,XNC_VOLUME_USD,XNC_DIVIDENDS_USD,XNC_STOCK_SPLITS_USD
2020-01-10 00:00:00+00:00,0.10192900151014328,0.10222899913787842,0.09821700304746628,0.10099899768829346,7031,0.0,0.0
2020-01-11 00:00:00+00:00,0.10099899768829346,0.10153599828481674,0.09888000041246414,0.0998380035161972,19445,0.0,0.0
2020-01-12 00:00:00+00:00,0.09981100261211395,0.10410500317811966,0.06441500037908554,0.10008200258016586,15054,0.0,0.0
2020-01-13 00:00:00+00:00,0.10010600090026855,0.10104099661111832,0.09956099838018417,0.10068599879741669,7913,0.0,0.0
2020-01-14 00:00:00+00:00,0.10075300186872482,0.12318699806928635,0.09993399679660797,0.1222350001335144,24572,0.0,0.0
2020-01-15 00:00:00+00:00,0.12204299867153168,0.12307699769735336,0.11418399959802628,0.12185399979352951,7577,0.0,0.0
2020-01-16 00:00:00+00:00,0.12188500165939331,0.12220200151205063,0.1004289984703064,0.12100700289011002,7105,0.0,0.0
2020-01-17 00:00:00+00:00,0.12100800126791,0.12408000230789185,0.12059800326824188,0.12309099733829498,9053,0.0,0.0
2020-01-18 00:00:00+00:00,0.12307099997997284,0.12411399930715561,0.12206199765205383,0.12333299964666367,5865,0.0,0.0
2020-01-19 00:00:00+00:00,0.12325700372457504,0.1259710043668747,0.12039899826049805,0.12341299653053284,30558,0.0,0.0
2020-01-20 00:00:00+00:00,0.12341299653053284,0.12375099956989288,0.12062299996614456,0.12169399857521057,8398,0.0,0.0
2020-01-21 00:00:00+00:00,0.12165199965238571,0.12379299849271774,0.12048400193452835,0.12329600006341934,7698,0.0,0.0
2020-01-22 00:00:00+00:00,0.12331400066614151,0.12345200031995773,0.12179700285196304,0.12214100360870361,3702,0.0,0.0
2020-01-23 00:00:00+00:00,0.12214300036430359,0.12238200008869171,0.12001600116491318,0.12065300345420837,11515,0.0,0.0
2020-01-24 00:00:00+00:00,0.12065300345420837,0.12358599901199341,0.11955200135707855,0.12341099977493286,3214,0.0,0.0
2020-01-25 00:00:00+00:00,0.12348499894142151,0.12348499894142151,0.11942200362682343,0.12150400131940842,23401,0.0,0.0
2020-01-26 00:00:00+00:00,0.12148799747228622,0.12568800151348114,0.11718299984931946,0.12383300065994263,13997,0.0,0.0
2020-01-27 00:00:00+00:00,0.1238579973578453,0.12743499875068665,0.12166400253772736,0.12700499594211578,10146,0.0,0.0
2020-01-28 00:00:00+00:00,0.12708400189876556,0.1309020072221756,0.12414400279521942,0.1309020072221756,14839,0.0,0.0
2020-01-29 00:00:00+00:00,0.1303820013999939,0.1306069940328598,0.12784700095653534,0.12785300612449646,8916,0.0,0.0
2020-01-30 00:00:00+00:00,0.12779200077056885,0.12970100343227386,0.11701600253582001,0.1242000013589859,4531,0.0,0.0
2020-01-31 00:00:00+00:00,0.12425199896097183,0.12674500048160553,0.10065100342035294,0.10440599918365479,11324,0.0,0.0
2020-02-01 00:00:00+00:00,0.10437799990177155,0.12279099971055984,0.10436800122261047,0.11898300051689148,9028,0.0,0.0
2020-02-02 00:00:00+00:00,0.11896900087594986,0.12648800015449524,0.11702000349760056,0.12572699785232544,9668,0.0,0.0
2020-02-03 00:00:00+00:00,0.12572699785232544,0.1299149990081787,0.12275099754333496,0.1295270025730133,6988,0.0,0.0
2020-02-04 00:00:00+00:00,0.12952199578285217,0.13043799996376038,0.12858900427818298,0.12995299696922302,7103,0.0,0.0
2020-02-05 00:00:00+00:00,0.12994399666786194,0.13392099738121033,0.1298460066318512,0.13323700428009033,9451,0.0,0.0
2020-02-06 00:00:00+00:00,0.13323700428009033,0.13805100321769714,0.120728999376297,0.13153700530529022,79912,0.0,0.0
2020-02-07 00:00:00+00:00,0.13155199587345123,0.1353919953107834,0.12559199333190918,0.1257070004940033,108253,0.0,0.0
2020-02-08 00:00:00+00:00,0.12573499977588654,0.13030099868774414,0.11372499912977219,0.12657399475574493,143336,0.0,0.0
2020-02-09 00:00:00+00:00,0.12657399475574493,0.13521899282932281,0.12101399898529053,0.12242499738931656,132900,0.0,0.0
2020-02-10 00:00:00+00:00,0.12262000143527985,0.13505999743938446,0.12104199826717377,0.13085900247097015,129865,0.0,0.0
2020-02-11 00:00:00+00:00,0.13086600601673126,0.13771499693393707,0.11782199889421463,0.13565599918365479,176228,0.0,0.0
2020-02-12 00:00:00+00:00,0.13561099767684937,0.13839499652385712,0.12689200043678284,0.13655400276184082,158136,0.0,0.0
2020-02-13 00:00:00+00:00,0.13655400276184082,0.14105400443077087,0.12642699480056763,0.13858799636363983,121200,0.0,0.0
2020-02-14 00:00:00+00:00,0.1373009979724884,0.14273199439048767,0.12393999844789505,0.1330679953098297,105258,0.0,0.0
2020-02-15 00:00:00+00:00,0.1330679953098297,0.14275500178337097,0.1238579973578453,0.12991100549697876,111622,0.0,0.0
2020-02-16 00:00:00+00:00,0.1299010068178177,0.13928000628948212,0.12230800092220306,0.1341399997472763,84286,0.0,0.0
2020-02-17 00:00:00+00:00,0.1342650055885315,0.13818800449371338,0.12216699868440628,0.13260400295257568,77272,0.0,0.0
2020-02-18 00:00:00+00:00,0.13253900408744812,0.1404159963130951,0.12270499765872955,0.13464899361133575,86752,0.0,0.0
2020-02-19 00:00:00+00:00,0.1401969939470291,0.1424430012702942,0.12429399788379669,0.1311109960079193,107628,0.0,0.0
