TIMESTAMP,BAR_OPEN_PRICE_USD,BAR_HIGH_PRICE_USD,BAR_LOW_PRICE_USD,BAR_CLOSE_PRICE_USD,BAR_VOLUME_USD,BAR_DIVIDENDS_USD,BAR_STOCK_SPLITS_USD
2020-06-24 00:00:00+00:00,2.5397279262542725,8.214714050292969,2.521946907043457,6.7398481369018555,2474641,0.0,0.0
2020-06-25 00:00:00+00:00,6.749885082244873,6.821953773498535,6.237892150878906,6.276333808898926,316601,0.0,0.0
2020-06-26 00:00:00+00:00,6.276523113250732,6.360016822814941,5.664151191711426,5.8074541091918945,306668,0.0,0.0
2020-06-27 00:00:00+00:00,5.7916951179504395,5.997406005859375,5.013620853424072,5.026706218719482,337452,0.0,0.0
2020-06-28 00:00:00+00:00,5.026706218719482,5.214136123657227,4.664290904998779,5.063727855682373,335636,0.0,0.0
2020-06-29 00:00:00+00:00,5.064336776733398,5.08948278427124,4.730463981628418,5.032925128936768,307147,0.0,0.0
2020-06-30 00:00:00+00:00,5.015148162841797,5.063820838928223,4.621241092681885,4.667931079864502,290058,0.0,0.0
2020-07-01 00:00:00+00:00,4.676774024963379,4.796162128448486,4.230807781219482,4.6053900718688965,338036,0.0,0.0
2020-07-02 00:00:00+00:00,4.60689115524292,4.613716125488281,4.107597827911377,4.281438827514648,291484,0.0,0.0
2020-07-03 00:00:00+00:00,4.292644023895264,4.394343852996826,3.975382089614868,4.342290878295898,259474,0.0,0.0
2020-07-04 00:00:00+00:00,4.345143795013428,5.172793865203857,4.3438239097595215,4.903629779815674,303764,0.0,0.0
2020-07-05 00:00:00+00:00,4.901339054107666,5.053613185882568,4.513486862182617,4.727777004241943,246223,0.0,0.0
2020-07-06 00:00:00+00:00,4.727777004241943,4.851387023925781,4.462430000305176,4.6230292320251465,130830,0.0,0.0
2020-07-07 00:00:00+00:00,4.622313976287842,4.721337795257568,4.391120910644531,4.4185791015625,139360,0.0,0.0
2020-07-08 00:00:00+00:00,4.4185791015625,4.58355188369751,4.30523681640625,4.391749858856201,114905,0.0,0.0
2020-07-09 00:00:00+00:00,4.391627788543701,4.635859966278076,4.143086910247803,4.303350925445557,141380,0.0,0.0
2020-07-10 00:00:00+00:00,4.301386833190918,4.394930839538574,4.1585001945495605,4.207496166229248,136535,0.0,0.0
2020-07-11 00:00:00+00:00,4.207496166229248,4.366694927215576,3.8852739334106445,4.027228832244873,129380,0.0,0.0
2020-07-12 00:00:00+00:00,4.032451152801514,4.474785804748535,3.922096014022827,4.314205169677734,212607,0.0,0.0
2020-07-13 00:00:00+00:00,4.314205169677734,4.516863822937012,3.9336390495300293,4.21803092956543,145579,0.0,0.0
2020-07-14 00:00:00+00:00,4.21803092956543,4.37112283706665,4.005733966827393,4.217558860778809,148530,0.0,0.0
2020-07-15 00:00:00+00:00,4.216486930847168,4.33820915222168,4.113729953765869,4.199006080627441,132015,0.0,0.0
2020-07-16 00:00:00+00:00,4.190904140472412,4.281758785247803,3.9041450023651123,3.912658929824829,139706,0.0,0.0
2020-07-17 00:00:00+00:00,3.895327091217041,4.072495937347412,3.8885529041290283,4.017116069793701,110255,0.0,0.0
2020-07-18 00:00:00+00:00,4.017116069793701,4.076046943664551,3.84683895111084,3.864748001098633,17571,0.0,0.0
2020-07-19 00:00:00+00:00,3.9086110591888428,4.025241851806641,3.6630189418792725,3.8607189655303955,122459,0.0,0.0
2020-07-20 00:00:00+00:00,3.860970973968506,4.276785850524902,3.71024489402771,4.1866278648376465,186678,0.0,0.0
2020-07-21 00:00:00+00:00,4.198346138000488,4.499176025390625,3.995629072189331,4.323406219482422,239596,0.0,0.0
2020-07-22 00:00:00+00:00,4.323406219482422,4.467739105224609,4.21721076965332,4.275766849517822,186772,0.0,0.0
2020-07-23 00:00:00+00:00,4.275766849517822,4.370946884155273,4.043528079986572,4.129483222961426,98827,0.0,0.0
2020-07-24 00:00:00+00:00,4.129483222961426,4.227441787719727,3.9939920902252197,4.059535026550293,147960,0.0,0.0
2020-07-25 00:00:00+00:00,4.059321880340576,4.158538818359375,3.9318668842315674,3.9693069458007812,207833,0.0,0.0
2020-07-26 00:00:00+00:00,3.969515085220337,4.041697978973389,3.785923957824707,3.815392017364502,208259,0.0,0.0
2020-07-27 00:00:00+00:00,3.816359043121338,3.9416699409484863,3.536668062210083,3.6455769538879395,206689,0.0,0.0
