TIMESTAMP,EQU_OPEN_PRICE_USD,EQU_HIGH_PRICE_USD,EQU_LOW_PRICE_USD,EQU_CLOSE_PRICE_USD,EQU_VOLUME_USD,EQU_DIVIDENDS_USD,EQU_STOCK_SPLITS_USD
2023-11-03 00:00:00+00:00,6.612168788909912,7.839518070220947,5.17877197265625,5.185756206512451,45232,0.0,0.0
2023-11-04 00:00:00+00:00,5.1858229637146,5.247208118438721,4.239508152008057,5.174427032470703,22541,0.0,0.0
2023-11-05 00:00:00+00:00,5.175412178039551,5.177105903625488,4.1735639572143555,4.4244771003723145,12599,0.0,0.0
2023-11-06 00:00:00+00:00,4.423954010009766,5.014743804931641,4.213831901550293,4.546483039855957,34380,0.0,0.0
2023-11-07 00:00:00+00:00,4.546395778656006,5.802329063415527,4.518617153167725,5.616097927093506,33111,0.0,0.0
2023-11-08 00:00:00+00:00,5.616028785705566,8.871919631958008,5.5956010818481445,7.7912068367004395,134303,0.0,0.0
2023-11-09 00:00:00+00:00,7.787755012512207,9.446260452270508,7.475074768066406,9.296773910522461,98373,0.0,0.0
2023-11-10 00:00:00+00:00,9.10673713684082,9.10673713684082,6.922656059265137,7.095663070678711,136764,0.0,0.0
2023-11-11 00:00:00+00:00,7.093908786773682,7.863532066345215,7.0691399574279785,7.692539215087891,88862,0.0,0.0
2023-11-12 00:00:00+00:00,7.692420959472656,8.62266731262207,7.584074020385742,8.55721664428711,67055,0.0,0.0
2023-11-13 00:00:00+00:00,8.559646606445312,11.493508338928223,8.087404251098633,9.86423110961914,195836,0.0,0.0
2023-11-14 00:00:00+00:00,9.809568405151367,10.659246444702148,8.079758644104004,8.840118408203125,206290,0.0,0.0
2023-11-15 00:00:00+00:00,8.840553283691406,8.862833023071289,7.820531845092773,8.097041130065918,112087,0.0,0.0
2023-11-16 00:00:00+00:00,8.092506408691406,8.529350280761719,7.07733678817749,7.6049017906188965,121293,0.0,0.0
2023-11-17 00:00:00+00:00,7.602845191955566,7.636905193328857,6.776875019073486,7.165003776550293,89456,0.0,0.0
2023-11-18 00:00:00+00:00,7.173277854919434,7.193264007568359,6.743277072906494,7.100144863128662,82353,0.0,0.0
2023-11-19 00:00:00+00:00,7.099856853485107,10.283878326416016,6.658506870269775,10.271557807922363,174088,0.0,0.0
2023-11-20 00:00:00+00:00,10.270408630371094,12.337230682373047,9.760699272155762,12.307570457458496,117207,0.0,0.0
2023-11-21 00:00:00+00:00,12.308510780334473,12.60056209564209,10.177084922790527,10.177084922790527,59079,0.0,0.0
2023-11-22 00:00:00+00:00,10.163516998291016,12.145132064819336,10.15430736541748,12.132991790771484,47010,0.0,0.0
2023-11-23 00:00:00+00:00,12.132211685180664,12.135746955871582,11.70765209197998,11.931632995605469,31162,0.0,0.0
2023-11-24 00:00:00+00:00,11.933684349060059,12.260444641113281,11.47899055480957,11.990327835083008,42854,0.0,0.0
2023-11-25 00:00:00+00:00,11.988889694213867,14.456939697265625,11.916511535644531,14.456939697265625,40982,0.0,0.0
