TIMESTAMP,GGB_OPEN_PRICE_USD,GGB_HIGH_PRICE_USD,GGB_LOW_PRICE_USD,GGB_CLOSE_PRICE_USD,GGB_VOLUME_USD,GGB_DIVIDENDS_USD,GGB_STOCK_SPLITS_USD
2024-09-16 00:00:00+00:00,0.1867469996213913,0.24291999638080597,0.1792680025100708,0.2135159969329834,2838,0.0,0.0
2024-09-17 00:00:00+00:00,0.2135159969329834,0.2135159969329834,0.08423800021409988,0.09408099949359894,3419,0.0,0.0
2024-09-18 00:00:00+00:00,0.09408099949359894,0.10130299627780914,0.08396799862384796,0.08613800257444382,1923,0.0,0.0
2024-09-19 00:00:00+00:00,0.08613800257444382,0.09040399640798569,0.08148500323295593,0.08479300141334534,3055,0.0,0.0
2024-09-20 00:00:00+00:00,0.08479300141334534,0.08479300141334534,0.07592599838972092,0.08136700093746185,1171,0.0,0.0
2024-09-21 00:00:00+00:00,0.08136700093746185,0.09837199747562408,0.07652000337839127,0.08326099812984467,1075,0.0,0.0
2024-09-22 00:00:00+00:00,0.08326099812984467,0.08338599652051926,0.08008600026369095,0.08192799985408783,830,0.0,0.0
2024-09-23 00:00:00+00:00,0.08192799985408783,0.11325299739837646,0.0801749974489212,0.08837900310754776,1445,0.0,0.0
2024-09-24 00:00:00+00:00,0.08837900310754776,0.09836500138044357,0.08282700181007385,0.09441900253295898,750,0.0,0.0
2024-09-25 00:00:00+00:00,0.09441900253295898,0.09862600266933441,0.0835919976234436,0.08948200196027756,1116,0.0,0.0
2024-09-26 00:00:00+00:00,0.08948200196027756,0.08948200196027756,0.08169200271368027,0.08169200271368027,1166,0.0,0.0
2024-09-27 00:00:00+00:00,0.08169200271368027,0.0951249971985817,0.07866799831390381,0.08991599828004837,1060,0.0,0.0
2024-09-28 00:00:00+00:00,0.08991599828004837,0.09675999730825424,0.08464200049638748,0.09514100104570389,1168,0.0,0.0
2024-09-29 00:00:00+00:00,0.09514100104570389,0.09969600290060043,0.08935099840164185,0.09324800223112106,1068,0.0,0.0
2024-09-30 00:00:00+00:00,0.09324800223112106,0.10952699929475784,0.09008599817752838,0.10041499882936478,1162,0.0,0.0
2024-10-01 00:00:00+00:00,0.10041499882936478,0.12319900095462799,0.10041499882936478,0.11754900217056274,1851,0.0,0.0
2024-10-02 00:00:00+00:00,0.11754900217056274,0.16422399878501892,0.10943199694156647,0.16422399878501892,1459,0.0,0.0
2024-10-03 00:00:00+00:00,0.16422399878501892,0.1712139993906021,0.14200599491596222,0.1712139993906021,1242,0.0,0.0
2024-10-04 00:00:00+00:00,0.1712139993906021,0.1712139993906021,0.15563200414180756,0.15619899332523346,1865,0.0,0.0
2024-10-05 00:00:00+00:00,0.15619899332523346,0.1649630069732666,0.15619899332523346,0.1610880047082901,1149,0.0,0.0
2024-10-06 00:00:00+00:00,0.1610880047082901,0.16294600069522858,0.15653400123119354,0.1589130014181137,507,0.0,0.0
2024-10-07 00:00:00+00:00,0.1589130014181137,0.16158799827098846,0.15277400612831116,0.15517599880695343,1216,0.0,0.0
2024-10-08 00:00:00+00:00,0.15517599880695343,0.15554900467395782,0.15084299445152283,0.15282200276851654,986,0.0,0.0
2024-10-09 00:00:00+00:00,0.15282200276851654,0.1529950052499771,0.13936500251293182,0.1451440006494522,1243,0.0,0.0
2024-10-10 00:00:00+00:00,0.1451440006494522,0.1459590047597885,0.13117900490760803,0.1319970041513443,1643,0.0,0.0
2024-10-11 00:00:00+00:00,0.1319970041513443,0.1355459988117218,0.1309320032596588,0.13296900689601898,627,0.0,0.0
2024-10-12 00:00:00+00:00,0.13296900689601898,0.1351030021905899,0.1254969984292984,0.1275469958782196,1654,0.0,0.0
2024-10-13 00:00:00+00:00,0.1275469958782196,0.129038006067276,0.12196899950504303,0.12196899950504303,1264,0.0,0.0
2024-10-14 00:00:00+00:00,0.12196899950504303,0.12498500198125839,0.11454399675130844,0.11454399675130844,538,0.0,0.0
2024-10-15 00:00:00+00:00,0.11454399675130844,0.12062100321054459,0.11083699762821198,0.11083699762821198,1702,0.0,0.0
2024-10-16 00:00:00+00:00,0.11083699762821198,0.1168539971113205,0.10923600196838379,0.1108039990067482,1034,0.0,0.0
2024-10-17 00:00:00+00:00,0.1108039990067482,0.1122020035982132,0.1068200021982193,0.10741300135850906,1161,0.0,0.0
2024-10-18 00:00:00+00:00,0.10741300135850906,0.1083270013332367,0.10671699792146683,0.10694800317287445,592,0.0,0.0
2024-10-19 00:00:00+00:00,0.10694800317287445,0.10892199724912643,0.09953100234270096,0.10292000323534012,896,0.0,0.0
2024-10-20 00:00:00+00:00,0.10292000323534012,0.10665799677371979,0.08594699949026108,0.08786600083112717,1032,0.0,0.0
2024-10-21 00:00:00+00:00,0.08786600083112717,0.08786600083112717,0.08021999895572662,0.08286099880933762,635,0.0,0.0
2024-10-22 00:00:00+00:00,0.08286099880933762,0.0886939987540245,0.07459399849176407,0.07459399849176407,902,0.0,0.0
2024-10-23 00:00:00+00:00,0.07459399849176407,0.07490599900484085,0.058076001703739166,0.058076001703739166,648,0.0,0.0
2024-10-24 00:00:00+00:00,0.05949399992823601,0.059578001499176025,0.04669399932026863,0.04669399932026863,757,0.0,0.0
2024-10-25 00:00:00+00:00,0.04669399932026863,0.06603699922561646,0.044971998780965805,0.055677998811006546,1316,0.0,0.0
2024-10-26 00:00:00+00:00,0.055677998811006546,0.07195399701595306,0.05076500028371811,0.05277999863028526,785,0.0,0.0
2024-10-27 00:00:00+00:00,0.05277999863028526,0.0636420026421547,0.042791999876499176,0.05098799988627434,995,0.0,0.0
2024-10-28 00:00:00+00:00,0.05098799988627434,0.06355100125074387,0.037202998995780945,0.03728000074625015,838,0.0,0.0
2024-10-29 00:00:00+00:00,0.03728000074625015,0.03728000074625015,0.01854800060391426,0.031105000525712967,687,0.0,0.0
2024-10-30 00:00:00+00:00,0.031105000525712967,0.11795800179243088,0.018138999119400978,0.022213999181985855,61858,0.0,0.0
2024-10-31 00:00:00+00:00,0.022213999181985855,0.038777001202106476,0.015127000398933887,0.01577799953520298,14105,0.0,0.0
2024-11-01 00:00:00+00:00,0.01577799953520298,0.022856999188661575,0.013491000048816204,0.013492999598383904,875269,0.0,0.0
2024-11-02 00:00:00+00:00,0.013492999598383904,0.017595000565052032,0.013294000178575516,0.017084000632166862,38334,0.0,0.0
2024-11-03 00:00:00+00:00,0.017084000632166862,0.020894000306725502,0.015093999914824963,0.01659799925982952,1139725,0.0,0.0
2024-11-04 00:00:00+00:00,0.01659799925982952,0.01996999979019165,0.01621299982070923,0.01848600059747696,81284,0.0,0.0
2024-11-05 00:00:00+00:00,0.01848600059747696,0.018893999978899956,0.015990000218153,0.017100000753998756,147927,0.0,0.0
2024-11-06 00:00:00+00:00,0.017100000753998756,0.01880599930882454,0.014104999601840973,0.01880500093102455,996116,0.0,0.0
2024-11-07 00:00:00+00:00,0.01880500093102455,0.018912000581622124,0.01500600017607212,0.015510999597609043,8531,0.0,0.0
2024-11-08 00:00:00+00:00,0.015510999597609043,0.016140000894665718,0.014214999973773956,0.014907999895513058,142471,0.0,0.0
2024-11-09 00:00:00+00:00,0.014907999895513058,0.016509000211954117,0.01421200018376112,0.014701999723911285,49741,0.0,0.0
2024-11-10 00:00:00+00:00,0.014701999723911285,0.014708000235259533,0.014208000153303146,0.01423100009560585,11838,0.0,0.0
2024-11-11 00:00:00+00:00,0.01423100009560585,0.04496400058269501,0.014204000122845173,0.029133999720215797,25306,0.0,0.0
2024-11-12 00:00:00+00:00,0.029133999720215797,0.031119000166654587,0.028505999594926834,0.030052000656723976,11562,0.0,0.0
2024-11-13 00:00:00+00:00,0.030052000656723976,0.03992599993944168,0.029012000188231468,0.03103099949657917,169940,0.0,0.0
