TIMESTAMP,SHIBARMY_OPEN_PRICE_USD,SHIBARMY_HIGH_PRICE_USD,SHIBARMY_LOW_PRICE_USD,SHIBARMY_CLOSE_PRICE_USD,SHIBARMY_VOLUME_USD,SHIBARMY_DIVIDENDS_USD,SHIBARMY_STOCK_SPLITS_USD
2021-12-27 00:00:00+00:00,,,,0.0,17140,0.0,0.0
2021-12-28 00:00:00+00:00,,,,0.0,12616,0.0,0.0
2021-12-29 00:00:00+00:00,,,,0.0,24336,0.0,0.0
2021-12-30 00:00:00+00:00,,,,0.0,30515,0.0,0.0
2021-12-31 00:00:00+00:00,,,,0.0,16577,0.0,0.0
2022-01-01 00:00:00+00:00,,,,0.0,13545,0.0,0.0
2022-01-02 00:00:00+00:00,,,,0.0,15124,0.0,0.0
2022-01-03 00:00:00+00:00,,,,0.0,10508,0.0,0.0
2022-01-04 00:00:00+00:00,,,,0.0,14057,0.0,0.0
2022-01-05 00:00:00+00:00,,,,0.0,14614,0.0,0.0
2022-01-06 00:00:00+00:00,,,,0.0,24291,0.0,0.0
2022-01-07 00:00:00+00:00,,,,0.0,22049,0.0,0.0
2022-01-08 00:00:00+00:00,,,,0.0,12090,0.0,0.0
2022-01-09 00:00:00+00:00,,,,0.0,13107,0.0,0.0
2022-01-10 00:00:00+00:00,,,,0.0,6100,0.0,0.0
2022-01-11 00:00:00+00:00,,,,0.0,5018,0.0,0.0
2022-01-12 00:00:00+00:00,,,,0.0,6197,0.0,0.0
2022-01-13 00:00:00+00:00,,,,0.0,12653,0.0,0.0
2022-01-14 00:00:00+00:00,,,,0.0,9228,0.0,0.0
2022-01-15 00:00:00+00:00,,,,0.0,5556,0.0,0.0
2022-01-16 00:00:00+00:00,,,,0.0,5893,0.0,0.0
2022-01-17 00:00:00+00:00,,,,0.0,7086,0.0,0.0
2022-01-18 00:00:00+00:00,,,,0.0,7560,0.0,0.0
2022-01-19 00:00:00+00:00,,,,0.0,5062,0.0,0.0
2022-01-20 00:00:00+00:00,,,,0.0,3146,0.0,0.0
2022-01-21 00:00:00+00:00,,,,0.0,1301,0.0,0.0
2022-01-22 00:00:00+00:00,,,,0.0,1575,0.0,0.0
2022-01-23 00:00:00+00:00,,,,0.0,2051,0.0,0.0
2022-01-24 00:00:00+00:00,,,,0.0,1805,0.0,0.0
2022-01-25 00:00:00+00:00,,,,0.0,4869,0.0,0.0
2022-01-26 00:00:00+00:00,,,,0.0,6975,0.0,0.0
2022-01-27 00:00:00+00:00,,,,0.0,4071,0.0,0.0
2022-01-28 00:00:00+00:00,,,,0.0,1507,0.0,0.0
2022-01-29 00:00:00+00:00,,,,0.0,1055,0.0,0.0
2022-01-30 00:00:00+00:00,,,,0.0,1768,0.0,0.0
2022-01-31 00:00:00+00:00,,,,0.0,2001,0.0,0.0
2022-02-01 00:00:00+00:00,,,,0.0,2099,0.0,0.0
2022-02-02 00:00:00+00:00,,,,0.0,2479,0.0,0.0
2022-02-03 00:00:00+00:00,,,,0.0,1291,0.0,0.0
2022-02-04 00:00:00+00:00,,,,0.0,3172,0.0,0.0
2022-02-05 00:00:00+00:00,,,,0.0,9967,0.0,0.0
2022-02-06 00:00:00+00:00,,,,0.0,74857,0.0,0.0
2022-02-07 00:00:00+00:00,,,,0.0,127116,0.0,0.0
2022-02-08 00:00:00+00:00,,,,0.0,74741,0.0,0.0
2022-02-09 00:00:00+00:00,,,,0.0,43395,0.0,0.0
2022-02-10 00:00:00+00:00,,,,0.0,31957,0.0,0.0
2022-02-11 00:00:00+00:00,,,,0.0,25455,0.0,0.0
2022-02-12 00:00:00+00:00,,,,0.0,19636,0.0,0.0
2022-02-13 00:00:00+00:00,,,,0.0,12766,0.0,0.0
2022-02-14 00:00:00+00:00,,,,0.0,14296,0.0,0.0
2022-02-15 00:00:00+00:00,,,,0.0,18431,0.0,0.0
2022-02-16 00:00:00+00:00,,,,0.0,10779,0.0,0.0
2022-02-17 00:00:00+00:00,,,,0.0,13635,0.0,0.0
2022-02-18 00:00:00+00:00,,,,0.0,14034,0.0,0.0
2022-02-19 00:00:00+00:00,,,,0.0,8716,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,11023,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,17914,0.0,0.0
2022-02-22 00:00:00+00:00,,,,0.0,29372,0.0,0.0
2022-02-23 00:00:00+00:00,,,,0.0,63877,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,98097,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,66520,0.0,0.0
2022-02-26 00:00:00+00:00,,,,0.0,28999,0.0,0.0
2022-02-27 00:00:00+00:00,,,,0.0,43584,0.0,0.0
2022-02-28 00:00:00+00:00,,,,0.0,35334,0.0,0.0
2022-03-01 00:00:00+00:00,,,,0.0,12908,0.0,0.0
2022-03-02 00:00:00+00:00,,,,0.0,21997,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,28137,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,21020,0.0,0.0
2022-03-05 00:00:00+00:00,,,,0.0,18508,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,12157,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,5265,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,10316,0.0,0.0
2022-03-09 00:00:00+00:00,,,,0.0,29457,0.0,0.0
2022-03-10 00:00:00+00:00,,,,0.0,23752,0.0,0.0
2022-03-11 00:00:00+00:00,,,,0.0,8376,0.0,0.0
2022-03-12 00:00:00+00:00,,,,0.0,11824,0.0,0.0
2022-03-13 00:00:00+00:00,,,,0.0,8650,0.0,0.0
2022-03-14 00:00:00+00:00,,,,0.0,7782,0.0,0.0
2022-03-15 00:00:00+00:00,,,,0.0,9944,0.0,0.0
2022-03-16 00:00:00+00:00,,,,0.0,9873,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,9664,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,30181,0.0,0.0
2022-03-19 00:00:00+00:00,,,,0.0,32401,0.0,0.0
2022-03-20 00:00:00+00:00,,,,0.0,9703,0.0,0.0
2022-03-21 00:00:00+00:00,,,,0.0,6224,0.0,0.0
2022-03-22 00:00:00+00:00,,,,0.0,6241,0.0,0.0
2022-03-23 00:00:00+00:00,,,,0.0,12449,0.0,0.0
2022-03-24 00:00:00+00:00,,,,0.0,32495,0.0,0.0
2022-03-25 00:00:00+00:00,,,,0.0,47132,0.0,0.0
2022-03-26 00:00:00+00:00,,,,0.0,83648,0.0,0.0
2022-03-27 00:00:00+00:00,,,,0.0,113191,0.0,0.0
2022-03-28 00:00:00+00:00,,,,0.0,91383,0.0,0.0
2022-03-29 00:00:00+00:00,,,,0.0,113686,0.0,0.0
2022-03-30 00:00:00+00:00,,,,0.0,139121,0.0,0.0
2022-03-31 00:00:00+00:00,,,,0.0,99042,0.0,0.0
2022-04-01 00:00:00+00:00,,,,0.0,63272,0.0,0.0
2022-04-02 00:00:00+00:00,,,,0.0,39480,0.0,0.0
2022-04-03 00:00:00+00:00,,,,0.0,31980,0.0,0.0
2022-04-04 00:00:00+00:00,,,,0.0,41235,0.0,0.0
2022-04-05 00:00:00+00:00,,,,0.0,66603,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,56643,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,23324,0.0,0.0
2022-04-08 00:00:00+00:00,,,,0.0,14882,0.0,0.0
2022-04-09 00:00:00+00:00,,,,0.0,20325,0.0,0.0
2022-04-10 00:00:00+00:00,,,,0.0,20889,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,42454,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,50144,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,42029,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,28965,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,17301,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,18257,0.0,0.0
2022-04-17 00:00:00+00:00,,,,0.0,7954,0.0,0.0
2022-04-18 00:00:00+00:00,,,,0.0,21308,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,24587,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,12559,0.0,0.0
2022-04-21 00:00:00+00:00,,,,0.0,17109,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,17695,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,10826,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,19746,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,28861,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,21616,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,19950,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,15142,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,5475,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,11091,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,13472,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,33057,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,31380,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,5333,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,11407,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,13317,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,5328,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,7063,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,27523,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,28800,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,7223,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,7984,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,7308,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,7749,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,6484,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,2550,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,4579,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,4646,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,6489,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,6514,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,6625,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,6486,0.0,0.0
2022-05-23 00:00:00+00:00,,,,0.0,3995,0.0,0.0
2022-05-24 00:00:00+00:00,,,,0.0,3251,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,2781,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,4848,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,6055,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,6819,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,4943,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,2396,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,3846,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,6002,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,7095,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,8544,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,63718,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,44616,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,27521,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,36134,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,43119,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,62864,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,56550,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,41402,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,11686,0.0,0.0
2022-06-13 00:00:00+00:00,,,,0.0,6962,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,5572,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,4277,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,6185,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,3828,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,4723,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,6758,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,6021,0.0,0.0
2022-06-21 00:00:00+00:00,,,,0.0,4146,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,4246,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,3845,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,5420,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,5127,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,3882,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,4642,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,2808,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,2968,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,3480,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,1817,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,968,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,706,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,1371,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,2563,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,1241,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,1432,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,1533,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,2241,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,8196,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,7087,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,11665,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,16772,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,5683,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,812,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,1190,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,2231,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,3716,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,3204,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,3283,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,2947,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,582,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,3039,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,3013,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,695,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,1000,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,1127,0.0,0.0
2022-07-28 00:00:00+00:00,,,,0.0,1656,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,1104,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,741,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,792,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,1421,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,8298,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,1933,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,1990,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,575,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,219,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,84,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,2255,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,537,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,163,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,1046,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,297,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,2402,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,838,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,465,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,370,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,1195,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,443,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,388,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,67,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,68,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,1191,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,212,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,127,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,633,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,54,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,1236,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,109,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,43,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,762,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,225,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,502,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,219,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,335,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,1018,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,730,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,857,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,907,0.0,0.0
2022-09-09 00:00:00+00:00,,,,0.0,1475,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,584,0.0,0.0
2022-09-11 00:00:00+00:00,,,,0.0,229,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,97,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,1906,0.0,0.0
2022-09-14 00:00:00+00:00,,,,0.0,260,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,950,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,687,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,210,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,356,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,76,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,187,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,410,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,145,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,23,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,192,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,300,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,139,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,180,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,103,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,154,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,484,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,138,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,77,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,343,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,91,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,16,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,282,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,39,0.0,0.0
2022-10-08 00:00:00+00:00,,,,0.0,140,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,94,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,42,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,36,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,688,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,124,0.0,0.0
2022-10-14 00:00:00+00:00,,,,0.0,378,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,65,0.0,0.0
2022-10-16 00:00:00+00:00,,,,0.0,1141,0.0,0.0
2022-10-17 00:00:00+00:00,,,,0.0,480,0.0,0.0
2022-10-18 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-10-19 00:00:00+00:00,,,,0.0,12,0.0,0.0
2022-10-20 00:00:00+00:00,,,,0.0,112,0.0,0.0
2022-10-21 00:00:00+00:00,,,,0.0,11,0.0,0.0
2022-10-22 00:00:00+00:00,,,,0.0,76,0.0,0.0
2022-10-23 00:00:00+00:00,,,,0.0,819,0.0,0.0
2022-10-24 00:00:00+00:00,,,,0.0,820,0.0,0.0
2022-10-25 00:00:00+00:00,,,,0.0,13,0.0,0.0
2022-10-26 00:00:00+00:00,,,,0.0,47,0.0,0.0
2022-10-27 00:00:00+00:00,,,,0.0,31,0.0,0.0
2022-10-28 00:00:00+00:00,,,,0.0,53,0.0,0.0
2022-10-29 00:00:00+00:00,,,,0.0,217,0.0,0.0
2022-10-30 00:00:00+00:00,,,,0.0,73,0.0,0.0
2022-10-31 00:00:00+00:00,,,,0.0,476,0.0,0.0
2022-11-01 00:00:00+00:00,,,,0.0,322,0.0,0.0
2022-11-02 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-11-03 00:00:00+00:00,,,,0.0,29,0.0,0.0
2022-11-04 00:00:00+00:00,,,,0.0,528,0.0,0.0
2022-11-05 00:00:00+00:00,,,,0.0,226,0.0,0.0
2022-11-06 00:00:00+00:00,,,,0.0,31,0.0,0.0
2022-11-07 00:00:00+00:00,,,,0.0,183,0.0,0.0
2022-11-08 00:00:00+00:00,,,,0.0,317,0.0,0.0
2022-11-09 00:00:00+00:00,,,,0.0,729,0.0,0.0
2022-11-10 00:00:00+00:00,,,,0.0,403,0.0,0.0
2022-11-11 00:00:00+00:00,,,,0.0,15,0.0,0.0
2022-11-12 00:00:00+00:00,,,,0.0,241,0.0,0.0
2022-11-13 00:00:00+00:00,,,,0.0,113,0.0,0.0
2022-11-14 00:00:00+00:00,,,,0.0,292,0.0,0.0
2022-11-15 00:00:00+00:00,,,,0.0,240,0.0,0.0
2022-11-16 00:00:00+00:00,,,,0.0,272,0.0,0.0
2022-11-17 00:00:00+00:00,,,,0.0,541,0.0,0.0
2022-11-18 00:00:00+00:00,,,,0.0,29,0.0,0.0
2022-11-19 00:00:00+00:00,,,,0.0,31,0.0,0.0
2022-11-20 00:00:00+00:00,,,,0.0,40,0.0,0.0
2022-11-21 00:00:00+00:00,,,,0.0,20,0.0,0.0
2022-11-22 00:00:00+00:00,,,,0.0,208,0.0,0.0
2022-11-23 00:00:00+00:00,,,,0.0,473,0.0,0.0
2022-11-24 00:00:00+00:00,,,,0.0,89,0.0,0.0
2022-11-25 00:00:00+00:00,,,,0.0,220,0.0,0.0
2022-11-26 00:00:00+00:00,,,,0.0,43,0.0,0.0
2022-11-27 00:00:00+00:00,,,,0.0,664,0.0,0.0
2022-11-28 00:00:00+00:00,,,,0.0,182,0.0,0.0
2022-11-29 00:00:00+00:00,,,,0.0,14,0.0,0.0
2022-11-30 00:00:00+00:00,,,,0.0,95,0.0,0.0
2022-12-01 00:00:00+00:00,,,,0.0,617,0.0,0.0
2022-12-02 00:00:00+00:00,,,,0.0,170,0.0,0.0
2022-12-03 00:00:00+00:00,,,,0.0,80,0.0,0.0
2022-12-04 00:00:00+00:00,,,,0.0,56,0.0,0.0
2022-12-05 00:00:00+00:00,,,,0.0,409,0.0,0.0
