TIMESTAMP,Q_OPEN_PRICE_USD,Q_HIGH_PRICE_USD,Q_LOW_PRICE_USD,Q_CLOSE_PRICE_USD,Q_VOLUME_USD,Q_DIVIDENDS_USD,Q_STOCK_SPLITS_USD
2024-12-19 00:00:00+00:00,0.0004189999890513718,0.00043899999582208693,0.0004070000140927732,0.0004250000056345016,92845,0.0,0.0
2024-12-20 00:00:00+00:00,0.0004250000056345016,0.0004349999944679439,0.0003910000086762011,0.0004349999944679439,11253,0.0,0.0
2024-12-21 00:00:00+00:00,0.0004349999944679439,0.0004600000102072954,0.0003929999948013574,0.00043799998820759356,70704,0.0,0.0
2024-12-22 00:00:00+00:00,0.00043799998820759356,0.0004440000047907233,0.000375000003259629,0.00040600000647827983,96641,0.0,0.0
2024-12-23 00:00:00+00:00,0.00040600000647827983,0.00046099998871795833,0.00040600000647827983,0.00042699999175965786,29630,0.0,0.0
2024-12-24 00:00:00+00:00,0.00042699999175965786,0.00047500000800937414,0.0004239999980200082,0.0004330000083427876,42976,0.0,0.0
2024-12-25 00:00:00+00:00,0.0004330000083427876,0.0004769999941345304,0.00039999998989515007,0.0004490000137593597,59052,0.0,0.0
2024-12-26 00:00:00+00:00,0.0004490000137593597,0.000450999999884516,0.00042799999937415123,0.0004400000034365803,8659,0.0,0.0
2024-12-27 00:00:00+00:00,0.0004400000034365803,0.0004560000088531524,0.0004400000034365803,0.00045399999362416565,7910,0.0,0.0
2024-12-28 00:00:00+00:00,0.00045399999362416565,0.00045399999362416565,0.0004450000124052167,0.0004490000137593597,4229,0.0,0.0
2024-12-29 00:00:00+00:00,0.0004490000137593597,0.0004490000137593597,0.00043700000969693065,0.00043700000969693065,1084,0.0,0.0
2024-12-30 00:00:00+00:00,0.00043700000969693065,0.00044800000614486635,0.0004360000020824373,0.00044299999717622995,803,0.0,0.0
2024-12-31 00:00:00+00:00,0.00044299999717622995,0.00045399999362416565,0.0003800000122282654,0.00044999999227002263,60005,0.0,0.0
2025-01-01 00:00:00+00:00,0.00044999999227002263,0.0005109999910928309,0.00044999999227002263,0.000450999999884516,29190,0.0,0.0
2025-01-02 00:00:00+00:00,0.000450999999884516,0.00047599998652003706,0.0004490000137593597,0.0004569999873638153,12988,0.0,0.0
