TIMESTAMP,MONKEYS24464_OPEN_PRICE_USD,MONKEYS24464_HIGH_PRICE_USD,MONKEYS24464_LOW_PRICE_USD,MONKEYS24464_CLOSE_PRICE_USD,MONKEYS24464_VOLUME_USD,MONKEYS24464_DIVIDENDS_USD,MONKEYS24464_STOCK_SPLITS_USD
2023-06-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2531,0.0,0.0
2023-06-22 00:00:00+00:00,,,,0.0,11003,0.0,0.0
2023-06-23 00:00:00+00:00,,,,0.0,835,0.0,0.0
2023-06-24 00:00:00+00:00,,,,0.0,2292,0.0,0.0
2023-06-25 00:00:00+00:00,,,,0.0,5684,0.0,0.0
2023-06-26 00:00:00+00:00,,,,0.0,1679,0.0,0.0
2023-06-27 00:00:00+00:00,,,,0.0,5143,0.0,0.0
2023-06-28 00:00:00+00:00,,,,0.0,621,0.0,0.0
2023-06-29 00:00:00+00:00,,,,0.0,43078,0.0,0.0
2023-06-30 00:00:00+00:00,,,,0.0,8823,0.0,0.0
2023-07-01 00:00:00+00:00,,,,0.0,6978,0.0,0.0
2023-07-02 00:00:00+00:00,,,,0.0,1690,0.0,0.0
2023-07-03 00:00:00+00:00,,,,0.0,7163,0.0,0.0
2023-07-04 00:00:00+00:00,,,,0.0,4137,0.0,0.0
2023-07-05 00:00:00+00:00,,,,0.0,2069,0.0,0.0
2023-07-06 00:00:00+00:00,,,,0.0,592,0.0,0.0
2023-07-07 00:00:00+00:00,,,,0.0,487,0.0,0.0
2023-07-08 00:00:00+00:00,,,,0.0,25,0.0,0.0
2023-07-09 00:00:00+00:00,,,,0.0,17101,0.0,0.0
2023-07-10 00:00:00+00:00,,,,0.0,3663,0.0,0.0
2023-07-11 00:00:00+00:00,,,,0.0,2530,0.0,0.0
2023-07-12 00:00:00+00:00,,,,0.0,1631,0.0,0.0
2023-07-13 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,501,0.0,0.0
2023-07-14 00:00:00+00:00,,,,0.0,6963,0.0,0.0
2023-07-15 00:00:00+00:00,,,,0.0,502,0.0,0.0
2023-07-16 00:00:00+00:00,,,,0.0,5049,0.0,0.0
2023-07-17 00:00:00+00:00,,,,0.0,1766,0.0,0.0
2023-07-18 00:00:00+00:00,,,,0.0,3812,0.0,0.0
2023-07-19 00:00:00+00:00,,,,0.0,406,0.0,0.0
2023-07-20 00:00:00+00:00,,,,0.0,821,0.0,0.0
2023-07-21 00:00:00+00:00,,,,0.0,9448,0.0,0.0
2023-07-22 00:00:00+00:00,,,,0.0,1173,0.0,0.0
2023-07-23 00:00:00+00:00,,,,0.0,2637,0.0,0.0
2023-07-24 00:00:00+00:00,,,,0.0,757,0.0,0.0
2023-07-25 00:00:00+00:00,,,,0.0,1568,0.0,0.0
2023-07-26 00:00:00+00:00,,,,0.0,1313,0.0,0.0
2023-07-27 00:00:00+00:00,,,,0.0,1094,0.0,0.0
2023-07-28 00:00:00+00:00,,,,0.0,312,0.0,0.0
2023-07-29 00:00:00+00:00,,,,0.0,344,0.0,0.0
2023-07-30 00:00:00+00:00,,,,0.0,6405,0.0,0.0
2023-07-31 00:00:00+00:00,,,,0.0,41,0.0,0.0
2023-08-01 00:00:00+00:00,,,,0.0,3302,0.0,0.0
2023-08-02 00:00:00+00:00,,,,0.0,3028,0.0,0.0
2023-08-03 00:00:00+00:00,,,,0.0,1655,0.0,0.0
2023-08-04 00:00:00+00:00,,,,0.0,446,0.0,0.0
2023-08-05 00:00:00+00:00,,,,0.0,125,0.0,0.0
2023-08-06 00:00:00+00:00,,,,0.0,38,0.0,0.0
2023-08-07 00:00:00+00:00,,,,0.0,63,0.0,0.0
2023-08-08 00:00:00+00:00,,,,0.0,6125,0.0,0.0
2023-08-09 00:00:00+00:00,,,,0.0,6797,0.0,0.0
2023-08-10 00:00:00+00:00,,,,0.0,1447,0.0,0.0
2023-08-11 00:00:00+00:00,,,,0.0,152,0.0,0.0
2023-08-12 00:00:00+00:00,,,,0.0,2208,0.0,0.0
2023-08-13 00:00:00+00:00,,,,0.0,43,0.0,0.0
2023-08-14 00:00:00+00:00,,,,0.0,117,0.0,0.0
2023-08-15 00:00:00+00:00,,,,0.0,493,0.0,0.0
2023-08-16 00:00:00+00:00,,,,0.0,743,0.0,0.0
2023-08-17 00:00:00+00:00,,,,0.0,263,0.0,0.0
2023-08-18 00:00:00+00:00,,,,0.0,136,0.0,0.0
2023-08-19 00:00:00+00:00,,,,0.0,484,0.0,0.0
2023-08-20 00:00:00+00:00,,,,0.0,152,0.0,0.0
2023-08-21 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-08-22 00:00:00+00:00,,,,0.0,171,0.0,0.0
2023-08-23 00:00:00+00:00,,,,0.0,386,0.0,0.0
2023-08-24 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-08-25 00:00:00+00:00,,,,0.0,247,0.0,0.0
2023-08-26 00:00:00+00:00,,,,0.0,87,0.0,0.0
2023-08-27 00:00:00+00:00,,,,0.0,742,0.0,0.0
2023-08-28 00:00:00+00:00,,,,0.0,536,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,983,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,659,0.0,0.0
2023-08-31 00:00:00+00:00,,,,0.0,435,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-09-02 00:00:00+00:00,,,,0.0,389,0.0,0.0
2023-09-03 00:00:00+00:00,,,,0.0,12,0.0,0.0
2023-09-04 00:00:00+00:00,,,,0.0,279,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,303,0.0,0.0
2023-09-06 00:00:00+00:00,,,,0.0,67,0.0,0.0
2023-09-07 00:00:00+00:00,,,,0.0,283,0.0,0.0
2023-09-08 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-09-09 00:00:00+00:00,,,,0.0,51,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,93,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,58,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,376,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,51,0.0,0.0
2023-09-15 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,50,0.0,0.0
2023-09-20 00:00:00+00:00,,,,0.0,37,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,76,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,318,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,482,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-09-25 00:00:00+00:00,,,,0.0,543,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,75,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,1605,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,48,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,47,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,184,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,95,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,16,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,25,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,159,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,95,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,29,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,41,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,197,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,67,0.0,0.0
2023-10-16 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,148,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,146,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,55,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,344,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,35,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,280,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,27,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,399,0.0,0.0
2023-10-25 00:00:00+00:00,,,,0.0,351,0.0,0.0
2023-10-26 00:00:00+00:00,,,,0.0,468,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,122,0.0,0.0
2023-10-28 00:00:00+00:00,,,,0.0,490,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,386,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,54,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,148,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,25,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,7,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,74,0.0,0.0
2023-11-08 00:00:00+00:00,,,,0.0,43,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,117,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,140,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,18,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,31,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,308,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,12066,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,270,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,852,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,82,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,17,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,78,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,399,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,188,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,821,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,46,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,234,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,424,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,1807,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,152,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,161,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,6596,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,263,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,423,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,36,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,26,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,53,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,14,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,16,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,68,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,737,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,1576,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,420,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,1042,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,628105,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,28675,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,7219,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,2337,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,472,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,1282,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,4869,0.0,0.0
2024-01-13 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,66397,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,10074,0.0,0.0
2024-01-15 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,34863,0.0,0.0
2024-01-16 00:00:00+00:00,9.999999974752427e-07,6.000000212225132e-06,9.999999974752427e-07,3.999999989900971e-06,2057128,0.0,0.0
2024-01-17 00:00:00+00:00,3.999999989900971e-06,7.999999979801942e-06,1.9999999949504854e-06,3.000000106112566e-06,1392942,0.0,0.0
2024-01-18 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,9.999999974752427e-07,1.9999999949504854e-06,346539,0.0,0.0
2024-01-19 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,50167,0.0,0.0
2024-01-20 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,98858,0.0,0.0
2024-01-21 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,228091,0.0,0.0
2024-01-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,50424,0.0,0.0
2024-01-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,58181,0.0,0.0
2024-01-24 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,66521,0.0,0.0
2024-01-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,36237,0.0,0.0
2024-01-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,15558,0.0,0.0
2024-01-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5532,0.0,0.0
2024-01-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10839,0.0,0.0
2024-01-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6518,0.0,0.0
2024-01-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,42897,0.0,0.0
2024-01-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5434,0.0,0.0
2024-02-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8623,0.0,0.0
2024-02-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,830,0.0,0.0
2024-02-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2416,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,8781,0.0,0.0
2024-02-05 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,31781,0.0,0.0
2024-02-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9831,0.0,0.0
2024-02-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,399,0.0,0.0
2024-02-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2996,0.0,0.0
2024-02-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5443,0.0,0.0
2024-02-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9633,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,12995,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,3645,0.0,0.0
2024-02-13 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,2023,0.0,0.0
2024-02-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2627,0.0,0.0
2024-02-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2680,0.0,0.0
2024-02-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9176,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,7258,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,4292,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,5185,0.0,0.0
2024-02-20 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,11893,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,43818,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,675,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,12498,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,3639,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,21916,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,843,0.0,0.0
2024-02-27 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,29972,0.0,0.0
2024-02-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,17734,0.0,0.0
2024-02-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6046,0.0,0.0
2024-03-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,27869,0.0,0.0
2024-03-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,38377,0.0,0.0
2024-03-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,21149,0.0,0.0
2024-03-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,41693,0.0,0.0
2024-03-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,91509,0.0,0.0
2024-03-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5163,0.0,0.0
2024-03-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,27909,0.0,0.0
2024-03-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8548,0.0,0.0
2024-03-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2455,0.0,0.0
