TIMESTAMP,SOMDEJ_OPEN_PRICE_USD,SOMDEJ_HIGH_PRICE_USD,SOMDEJ_LOW_PRICE_USD,SOMDEJ_CLOSE_PRICE_USD,SOMDEJ_VOLUME_USD,SOMDEJ_DIVIDENDS_USD,SOMDEJ_STOCK_SPLITS_USD
2024-04-04 00:00:00+00:00,0.14652100205421448,0.14738400280475616,0.12353800237178802,0.13153399527072906,818,0.0,0.0
2024-04-05 00:00:00+00:00,0.13153399527072906,0.1435070037841797,0.10350599884986877,0.11444299668073654,1749,0.0,0.0
2024-04-06 00:00:00+00:00,0.11444299668073654,0.16864800453186035,0.10555300116539001,0.1300169974565506,946,0.0,0.0
2024-04-07 00:00:00+00:00,0.1300169974565506,0.13004399836063385,0.12597699463367462,0.12599299848079681,54,0.0,0.0
2024-04-08 00:00:00+00:00,0.12599299848079681,0.1266999989748001,0.08000499755144119,0.09369999915361404,2165,0.0,0.0
2024-04-09 00:00:00+00:00,0.09369999915361404,0.0960249975323677,0.08549900352954865,0.08926700055599213,359,0.0,0.0
2024-04-10 00:00:00+00:00,0.08926700055599213,0.08932899683713913,0.06441199779510498,0.07689899951219559,1003,0.0,0.0
2024-04-11 00:00:00+00:00,0.07689899951219559,0.07732699811458588,0.06668200343847275,0.06891699880361557,627,0.0,0.0
2024-04-12 00:00:00+00:00,0.06891699880361557,0.07228100299835205,0.061489999294281006,0.06232700124382973,642,0.0,0.0
2024-04-13 00:00:00+00:00,0.06232700124382973,0.06994099915027618,0.06227799877524376,0.06517600268125534,304,0.0,0.0
2024-04-14 00:00:00+00:00,0.06517600268125534,0.06519600003957748,0.059105001389980316,0.061778001487255096,317,0.0,0.0
2024-04-15 00:00:00+00:00,0.061778001487255096,0.0629659965634346,0.058139998465776443,0.05971600115299225,254,0.0,0.0
2024-04-16 00:00:00+00:00,0.05971600115299225,0.06275899708271027,0.05792500078678131,0.0589199997484684,239,0.0,0.0
2024-04-17 00:00:00+00:00,0.0589199997484684,0.06156900152564049,0.05872200056910515,0.060208000242710114,135,0.0,0.0
2024-04-18 00:00:00+00:00,0.060208000242710114,0.061799999326467514,0.010300000198185444,0.028914999216794968,6084,0.0,0.0
2024-04-19 00:00:00+00:00,0.028914999216794968,0.033323999494314194,0.027302000671625137,0.0324149988591671,550,0.0,0.0
2024-04-20 00:00:00+00:00,0.0324149988591671,0.034828998148441315,0.028308000415563583,0.03301500156521797,1095,0.0,0.0
2024-04-21 00:00:00+00:00,0.03301500156521797,0.033034998923540115,0.027804000303149223,0.028209999203681946,214,0.0,0.0
2024-04-22 00:00:00+00:00,0.028209999203681946,0.02821899950504303,0.02500299923121929,0.02701300010085106,402,0.0,0.0
2024-04-23 00:00:00+00:00,0.02701300010085106,0.029934000223875046,0.02571200020611286,0.027303000912070274,398,0.0,0.0
2024-04-24 00:00:00+00:00,0.027303000912070274,0.028315000236034393,0.02728400006890297,0.027991000562906265,84,0.0,0.0
2024-04-25 00:00:00+00:00,0.027991000562906265,0.028223000466823578,0.027682000771164894,0.027893999591469765,16,0.0,0.0
2024-04-26 00:00:00+00:00,0.027893999591469765,0.028807999566197395,0.02569499984383583,0.027796000242233276,217,0.0,0.0
2024-04-27 00:00:00+00:00,0.027796000242233276,0.029194999486207962,0.02778800018131733,0.029178999364376068,86,0.0,0.0
