TIMESTAMP,FIGHT32243_OPEN_PRICE_USD,FIGHT32243_HIGH_PRICE_USD,FIGHT32243_LOW_PRICE_USD,FIGHT32243_CLOSE_PRICE_USD,FIGHT32243_VOLUME_USD,FIGHT32243_DIVIDENDS_USD,FIGHT32243_STOCK_SPLITS_USD
2024-07-16 00:00:00+00:00,0.0124719999730587,0.015639999881386757,0.008732999674975872,0.01409399975091219,40411449,0.0,0.0
2024-07-17 00:00:00+00:00,0.014163999818265438,0.016760999336838722,0.007294999901205301,0.007586999796330929,26901473,0.0,0.0
2024-07-18 00:00:00+00:00,0.007594000082463026,0.009456999599933624,0.004058000165969133,0.004488000180572271,11957647,0.0,0.0
2024-07-19 00:00:00+00:00,0.004484000150114298,0.007294999901205301,0.0019970000721514225,0.0023590000346302986,12626615,0.0,0.0
2024-07-20 00:00:00+00:00,0.0023590000346302986,0.002368000103160739,0.0012100000167265534,0.0019829999655485153,4281613,0.0,0.0
2024-07-21 00:00:00+00:00,0.001981999957934022,0.0032760000322014093,0.00171999994199723,0.002015999983996153,4215345,0.0,0.0
2024-07-22 00:00:00+00:00,0.0018660000059753656,0.0024369999300688505,0.0015940000303089619,0.0017099999822676182,2422448,0.0,0.0
2024-07-23 00:00:00+00:00,0.0017099999822676182,0.0019030000548809767,0.001303000026382506,0.0015650000423192978,2146115,0.0,0.0
2024-07-24 00:00:00+00:00,0.0015650000423192978,0.0022499999031424522,0.0014730000402778387,0.0016740000573918223,2417490,0.0,0.0
2024-07-25 00:00:00+00:00,0.0016740000573918223,0.0022430000826716423,0.0016329999780282378,0.0019859999883919954,1985796,0.0,0.0
2024-07-26 00:00:00+00:00,0.001984999980777502,0.002647999906912446,0.0018210000125691295,0.0018629999831318855,2122070,0.0,0.0
2024-07-27 00:00:00+00:00,0.0018629999831318855,0.002391000045463443,0.0014850000152364373,0.0015069999499246478,2238979,0.0,0.0
2024-07-28 00:00:00+00:00,0.001509999972768128,0.0015300000086426735,0.000678999989759177,0.0006960000027902424,1946896,0.0,0.0
2024-07-29 00:00:00+00:00,0.0006990000256337225,0.0010689999908208847,0.0006939999875612557,0.0007249999907799065,1425580,0.0,0.0
2024-07-30 00:00:00+00:00,0.0007249999907799065,0.0008290000259876251,0.0006360000115819275,0.0006549999816343188,881010,0.0,0.0
2024-07-31 00:00:00+00:00,0.0006549999816343188,0.0012649999698624015,0.0006389999762177467,0.0007919999770820141,1756133,0.0,0.0
2024-08-01 00:00:00+00:00,0.0007919999770820141,0.0008430000161752105,0.0006619999767281115,0.0006629999843426049,1204149,0.0,0.0
2024-08-02 00:00:00+00:00,0.0006709999870508909,0.0007529999711550772,0.0005949999904260039,0.0006040000007487833,735399,0.0,0.0
2024-08-03 00:00:00+00:00,0.0006040000007487833,0.0006489999941550195,0.0005460000247694552,0.0005789999850094318,786514,0.0,0.0
2024-08-04 00:00:00+00:00,0.0005789999850094318,0.0006520000169984996,0.0005259999888949096,0.0005810000002384186,928472,0.0,0.0
2024-08-05 00:00:00+00:00,0.0005750000127591193,0.0005810000002384186,0.00037299998803064227,0.000455000001238659,1269562,0.0,0.0
2024-08-06 00:00:00+00:00,0.000455000001238659,0.0005000000237487257,0.0004309999931138009,0.0004360000020824373,1014113,0.0,0.0
2024-08-07 00:00:00+00:00,0.00042600001324899495,0.0005859999801032245,0.0004239999980200082,0.00047599998652003706,977745,0.0,0.0
2024-08-08 00:00:00+00:00,0.00047599998652003706,0.0005910000181756914,0.00047400000039488077,0.0005319999763742089,796650,0.0,0.0
2024-08-09 00:00:00+00:00,0.0005740000051446259,0.0005920000257901847,0.0004529999860096723,0.00047599998652003706,906073,0.0,0.0
2024-08-10 00:00:00+00:00,0.00047599998652003706,0.0005559999844990671,0.00044999999227002263,0.0004990000161342323,933014,0.0,0.0
2024-08-11 00:00:00+00:00,0.0004990000161342323,0.0007859999896027148,0.0004769999941345304,0.0005699999746866524,1112523,0.0,0.0
2024-08-12 00:00:00+00:00,0.0005699999746866524,0.0008989999769255519,0.0005699999746866524,0.0006960000027902424,1363891,0.0,0.0
2024-08-13 00:00:00+00:00,0.0006960000027902424,0.0011810000287368894,0.0005099999834783375,0.0005109999910928309,1674910,0.0,0.0
2024-08-14 00:00:00+00:00,0.0005109999910928309,0.000522000016644597,0.00044800000614486635,0.0004579999949783087,1129882,0.0,0.0
2024-08-15 00:00:00+00:00,0.0004579999949783087,0.0004889999981969595,0.00044100001105107367,0.0004689999914262444,957934,0.0,0.0
