TIMESTAMP,BIBI_OPEN_PRICE_USD,BIBI_HIGH_PRICE_USD,BIBI_LOW_PRICE_USD,BIBI_CLOSE_PRICE_USD,BIBI_VOLUME_USD,BIBI_DIVIDENDS_USD,BIBI_STOCK_SPLITS_USD
2023-05-08 00:00:00+00:00,,,,0.0,12917422,0.0,0.0
2023-05-09 00:00:00+00:00,,,,0.0,5713911,0.0,0.0
2023-05-10 00:00:00+00:00,,,,0.0,11418003,0.0,0.0
2023-05-11 00:00:00+00:00,,,,0.0,8119126,0.0,0.0
2023-05-12 00:00:00+00:00,,,,0.0,5608907,0.0,0.0
2023-05-13 00:00:00+00:00,,,,0.0,2405057,0.0,0.0
2023-05-14 00:00:00+00:00,,,,0.0,3250754,0.0,0.0
2023-05-15 00:00:00+00:00,,,,0.0,2711582,0.0,0.0
2023-05-16 00:00:00+00:00,,,,0.0,2184120,0.0,0.0
2023-05-17 00:00:00+00:00,,,,0.0,1921583,0.0,0.0
2023-05-18 00:00:00+00:00,,,,0.0,1160380,0.0,0.0
2023-05-19 00:00:00+00:00,,,,0.0,650259,0.0,0.0
2023-05-20 00:00:00+00:00,,,,0.0,745384,0.0,0.0
2023-05-21 00:00:00+00:00,,,,0.0,418404,0.0,0.0
2023-05-22 00:00:00+00:00,,,,0.0,740106,0.0,0.0
2023-05-23 00:00:00+00:00,,,,0.0,496863,0.0,0.0
2023-05-24 00:00:00+00:00,,,,0.0,891667,0.0,0.0
2023-05-25 00:00:00+00:00,,,,0.0,466804,0.0,0.0
2023-05-26 00:00:00+00:00,,,,0.0,748718,0.0,0.0
2023-05-27 00:00:00+00:00,,,,0.0,1373099,0.0,0.0
2023-05-28 00:00:00+00:00,,,,0.0,657664,0.0,0.0
2023-05-29 00:00:00+00:00,,,,0.0,454764,0.0,0.0
2023-05-30 00:00:00+00:00,,,,0.0,480041,0.0,0.0
2023-05-31 00:00:00+00:00,,,,0.0,452435,0.0,0.0
2023-06-01 00:00:00+00:00,,,,0.0,558398,0.0,0.0
2023-06-02 00:00:00+00:00,,,,0.0,288961,0.0,0.0
2023-06-03 00:00:00+00:00,,,,0.0,245591,0.0,0.0
2023-06-04 00:00:00+00:00,,,,0.0,228899,0.0,0.0
2023-06-05 00:00:00+00:00,,,,0.0,441671,0.0,0.0
2023-06-06 00:00:00+00:00,,,,0.0,254770,0.0,0.0
2023-06-07 00:00:00+00:00,,,,0.0,206613,0.0,0.0
2023-06-08 00:00:00+00:00,,,,0.0,198566,0.0,0.0
2023-06-09 00:00:00+00:00,,,,0.0,148737,0.0,0.0
2023-06-10 00:00:00+00:00,,,,0.0,225979,0.0,0.0
2023-06-11 00:00:00+00:00,,,,0.0,70194,0.0,0.0
2023-06-12 00:00:00+00:00,,,,0.0,107842,0.0,0.0
2023-06-13 00:00:00+00:00,,,,0.0,80029,0.0,0.0
2023-06-14 00:00:00+00:00,,,,0.0,90237,0.0,0.0
2023-06-15 00:00:00+00:00,,,,0.0,133570,0.0,0.0
2023-06-16 00:00:00+00:00,,,,0.0,94846,0.0,0.0
2023-06-17 00:00:00+00:00,,,,0.0,78924,0.0,0.0
2023-06-18 00:00:00+00:00,,,,0.0,47615,0.0,0.0
2023-06-19 00:00:00+00:00,,,,0.0,72218,0.0,0.0
2023-06-20 00:00:00+00:00,,,,0.0,66708,0.0,0.0
2023-06-21 00:00:00+00:00,,,,0.0,115797,0.0,0.0
2023-06-22 00:00:00+00:00,,,,0.0,68927,0.0,0.0
2023-06-23 00:00:00+00:00,,,,0.0,31776,0.0,0.0
2023-06-24 00:00:00+00:00,,,,0.0,197782,0.0,0.0
2023-06-25 00:00:00+00:00,,,,0.0,84857,0.0,0.0
2023-06-26 00:00:00+00:00,,,,0.0,37019,0.0,0.0
2023-06-27 00:00:00+00:00,,,,0.0,71376,0.0,0.0
2023-06-28 00:00:00+00:00,,,,0.0,7594,0.0,0.0
2023-06-29 00:00:00+00:00,,,,0.0,88794,0.0,0.0
2023-06-30 00:00:00+00:00,,,,0.0,75069,0.0,0.0
2023-07-01 00:00:00+00:00,,,,0.0,131343,0.0,0.0
2023-07-02 00:00:00+00:00,,,,0.0,96044,0.0,0.0
2023-07-03 00:00:00+00:00,,,,0.0,112210,0.0,0.0
2023-07-04 00:00:00+00:00,,,,0.0,35725,0.0,0.0
2023-07-05 00:00:00+00:00,,,,0.0,92422,0.0,0.0
2023-07-06 00:00:00+00:00,,,,0.0,62895,0.0,0.0
2023-07-07 00:00:00+00:00,,,,0.0,42672,0.0,0.0
2023-07-08 00:00:00+00:00,,,,0.0,61661,0.0,0.0
2023-07-09 00:00:00+00:00,,,,0.0,29980,0.0,0.0
2023-07-10 00:00:00+00:00,,,,0.0,29792,0.0,0.0
2023-07-11 00:00:00+00:00,,,,0.0,35914,0.0,0.0
2023-07-12 00:00:00+00:00,,,,0.0,55390,0.0,0.0
2023-07-13 00:00:00+00:00,,,,0.0,27812,0.0,0.0
2023-07-14 00:00:00+00:00,,,,0.0,86306,0.0,0.0
2023-07-15 00:00:00+00:00,,,,0.0,32306,0.0,0.0
2023-07-16 00:00:00+00:00,,,,0.0,37821,0.0,0.0
2023-07-17 00:00:00+00:00,,,,0.0,29285,0.0,0.0
2023-07-18 00:00:00+00:00,,,,0.0,37625,0.0,0.0
2023-07-19 00:00:00+00:00,,,,0.0,21228,0.0,0.0
2023-07-20 00:00:00+00:00,,,,0.0,17521,0.0,0.0
2023-07-21 00:00:00+00:00,,,,0.0,57716,0.0,0.0
2023-07-22 00:00:00+00:00,,,,0.0,18523,0.0,0.0
2023-07-23 00:00:00+00:00,,,,0.0,16753,0.0,0.0
2023-07-24 00:00:00+00:00,,,,0.0,23925,0.0,0.0
2023-07-25 00:00:00+00:00,,,,0.0,37942,0.0,0.0
2023-07-26 00:00:00+00:00,,,,0.0,28375,0.0,0.0
2023-07-27 00:00:00+00:00,,,,0.0,43332,0.0,0.0
2023-07-28 00:00:00+00:00,,,,0.0,21661,0.0,0.0
2023-07-29 00:00:00+00:00,,,,0.0,32910,0.0,0.0
2023-07-30 00:00:00+00:00,,,,0.0,35149,0.0,0.0
2023-07-31 00:00:00+00:00,,,,0.0,78048,0.0,0.0
2023-08-01 00:00:00+00:00,,,,0.0,37225,0.0,0.0
2023-08-02 00:00:00+00:00,,,,0.0,25789,0.0,0.0
2023-08-03 00:00:00+00:00,,,,0.0,42001,0.0,0.0
2023-08-04 00:00:00+00:00,,,,0.0,24999,0.0,0.0
2023-08-05 00:00:00+00:00,,,,0.0,27270,0.0,0.0
2023-08-06 00:00:00+00:00,,,,0.0,44295,0.0,0.0
2023-08-07 00:00:00+00:00,,,,0.0,42697,0.0,0.0
2023-08-08 00:00:00+00:00,,,,0.0,30585,0.0,0.0
2023-08-09 00:00:00+00:00,,,,0.0,13964,0.0,0.0
2023-08-10 00:00:00+00:00,,,,0.0,9329,0.0,0.0
2023-08-11 00:00:00+00:00,,,,0.0,10604,0.0,0.0
2023-08-12 00:00:00+00:00,,,,0.0,8218,0.0,0.0
2023-08-13 00:00:00+00:00,,,,0.0,20661,0.0,0.0
2023-08-14 00:00:00+00:00,,,,0.0,18262,0.0,0.0
2023-08-15 00:00:00+00:00,,,,0.0,22039,0.0,0.0
2023-08-16 00:00:00+00:00,,,,0.0,52869,0.0,0.0
2023-08-17 00:00:00+00:00,,,,0.0,14948,0.0,0.0
2023-08-18 00:00:00+00:00,,,,0.0,13712,0.0,0.0
2023-08-19 00:00:00+00:00,,,,0.0,8684,0.0,0.0
2023-08-20 00:00:00+00:00,,,,0.0,7737,0.0,0.0
2023-08-21 00:00:00+00:00,,,,0.0,10949,0.0,0.0
2023-08-22 00:00:00+00:00,,,,0.0,4883,0.0,0.0
2023-08-23 00:00:00+00:00,,,,0.0,11802,0.0,0.0
2023-08-24 00:00:00+00:00,,,,0.0,20923,0.0,0.0
2023-08-25 00:00:00+00:00,,,,0.0,11890,0.0,0.0
2023-08-26 00:00:00+00:00,,,,0.0,5824,0.0,0.0
2023-08-27 00:00:00+00:00,,,,0.0,6520,0.0,0.0
2023-08-28 00:00:00+00:00,,,,0.0,4270,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,5065,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,8970,0.0,0.0
2023-08-31 00:00:00+00:00,,,,0.0,20870,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,9329,0.0,0.0
2023-09-02 00:00:00+00:00,,,,0.0,99638,0.0,0.0
2023-09-03 00:00:00+00:00,,,,0.0,39852,0.0,0.0
2023-09-04 00:00:00+00:00,,,,0.0,25311,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,17834,0.0,0.0
2023-09-06 00:00:00+00:00,,,,0.0,22756,0.0,0.0
2023-09-07 00:00:00+00:00,,,,0.0,33388,0.0,0.0
2023-09-08 00:00:00+00:00,,,,0.0,220832,0.0,0.0
2023-09-09 00:00:00+00:00,,,,0.0,113566,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,100884,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,70567,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,48126,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,41752,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,76778,0.0,0.0
2023-09-15 00:00:00+00:00,,,,0.0,30372,0.0,0.0
2023-09-16 00:00:00+00:00,,,,0.0,21383,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,18443,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,31884,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,24221,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,6659,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,8884,0.0,0.0
2023-09-25 00:00:00+00:00,,,,0.0,7330,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,13969,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,16199,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,40731,0.0,0.0
2023-09-29 00:00:00+00:00,,,,0.0,21999,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,9165,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,45050,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,36344,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,24071,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,25534,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,26498,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,22162,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,23322,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,59821,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,43366,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,14412,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,26534,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,25935,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,12066,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,14259,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,18112,0.0,0.0
2023-10-16 00:00:00+00:00,,,,0.0,28290,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,22673,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,35514,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,82115,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,88533,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,191413,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,111774,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,282480,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,173434,0.0,0.0
2023-10-25 00:00:00+00:00,,,,0.0,53354,0.0,0.0
2023-10-26 00:00:00+00:00,,,,0.0,141510,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,702605,0.0,0.0
2023-10-28 00:00:00+00:00,,,,0.0,773787,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,2703539,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,767649,0.0,0.0
