TIMESTAMP,GERMANY_OPEN_PRICE_USD,GERMANY_HIGH_PRICE_USD,GERMANY_LOW_PRICE_USD,GERMANY_CLOSE_PRICE_USD,GERMANY_VOLUME_USD,GERMANY_DIVIDENDS_USD,GERMANY_STOCK_SPLITS_USD
2023-02-25 00:00:00+00:00,,,,0.0,9602,0.0,0.0
2023-02-26 00:00:00+00:00,,,,0.0,64712,0.0,0.0
2023-02-27 00:00:00+00:00,,,,0.0,10992,0.0,0.0
2023-02-28 00:00:00+00:00,,,,0.0,12010,0.0,0.0
2023-03-01 00:00:00+00:00,,,,0.0,17178,0.0,0.0
2023-03-02 00:00:00+00:00,,,,0.0,19623,0.0,0.0
2023-03-03 00:00:00+00:00,,,,0.0,6135,0.0,0.0
2023-03-04 00:00:00+00:00,,,,0.0,8170,0.0,0.0
2023-03-05 00:00:00+00:00,,,,0.0,17994,0.0,0.0
2023-03-06 00:00:00+00:00,,,,0.0,5055,0.0,0.0
2023-03-07 00:00:00+00:00,,,,0.0,18882,0.0,0.0
2023-03-08 00:00:00+00:00,,,,0.0,12869,0.0,0.0
2023-03-09 00:00:00+00:00,,,,0.0,8093,0.0,0.0
2023-03-10 00:00:00+00:00,,,,0.0,4559,0.0,0.0
2023-03-11 00:00:00+00:00,,,,0.0,54378,0.0,0.0
2023-03-12 00:00:00+00:00,,,,0.0,10819,0.0,0.0
2023-03-13 00:00:00+00:00,,,,0.0,5050,0.0,0.0
2023-03-14 00:00:00+00:00,,,,0.0,6131,0.0,0.0
2023-03-15 00:00:00+00:00,,,,0.0,5822,0.0,0.0
2023-03-16 00:00:00+00:00,,,,0.0,5308,0.0,0.0
2023-03-17 00:00:00+00:00,,,,0.0,3317,0.0,0.0
2023-03-18 00:00:00+00:00,,,,0.0,1633,0.0,0.0
2023-03-19 00:00:00+00:00,,,,0.0,12227,0.0,0.0
2023-03-20 00:00:00+00:00,,,,0.0,6530,0.0,0.0
2023-03-21 00:00:00+00:00,,,,0.0,2660,0.0,0.0
2023-03-22 00:00:00+00:00,,,,0.0,36918,0.0,0.0
2023-03-23 00:00:00+00:00,,,,0.0,12857,0.0,0.0
2023-03-24 00:00:00+00:00,,,,0.0,4606,0.0,0.0
2023-03-25 00:00:00+00:00,,,,0.0,2534,0.0,0.0
2023-03-26 00:00:00+00:00,,,,0.0,3767,0.0,0.0
2023-03-27 00:00:00+00:00,,,,0.0,17474,0.0,0.0
2023-03-28 00:00:00+00:00,,,,0.0,6390,0.0,0.0
2023-03-29 00:00:00+00:00,,,,0.0,3857,0.0,0.0
2023-03-30 00:00:00+00:00,,,,0.0,1622,0.0,0.0
2023-03-31 00:00:00+00:00,,,,0.0,778,0.0,0.0
2023-04-01 00:00:00+00:00,,,,0.0,1572,0.0,0.0
2023-04-02 00:00:00+00:00,,,,0.0,1853,0.0,0.0
2023-04-03 00:00:00+00:00,,,,0.0,27305,0.0,0.0
2023-04-04 00:00:00+00:00,,,,0.0,12699,0.0,0.0
2023-04-05 00:00:00+00:00,,,,0.0,2904,0.0,0.0
2023-04-06 00:00:00+00:00,,,,0.0,1876,0.0,0.0
2023-04-07 00:00:00+00:00,,,,0.0,1622,0.0,0.0
2023-04-08 00:00:00+00:00,,,,0.0,2747,0.0,0.0
2023-04-09 00:00:00+00:00,,,,0.0,13128,0.0,0.0
2023-04-10 00:00:00+00:00,,,,0.0,1492,0.0,0.0
2023-04-11 00:00:00+00:00,,,,0.0,3962,0.0,0.0
2023-04-12 00:00:00+00:00,,,,0.0,1763,0.0,0.0
2023-04-13 00:00:00+00:00,,,,0.0,656,0.0,0.0
2023-04-14 00:00:00+00:00,,,,0.0,7733,0.0,0.0
2023-04-15 00:00:00+00:00,,,,0.0,12950,0.0,0.0
2023-04-16 00:00:00+00:00,,,,0.0,2067,0.0,0.0
2023-04-17 00:00:00+00:00,,,,0.0,3730,0.0,0.0
2023-04-18 00:00:00+00:00,,,,0.0,3426,0.0,0.0
2023-04-19 00:00:00+00:00,,,,0.0,2236,0.0,0.0
2023-04-20 00:00:00+00:00,,,,0.0,556,0.0,0.0
2023-04-21 00:00:00+00:00,,,,0.0,1603,0.0,0.0
2023-04-22 00:00:00+00:00,,,,0.0,2684,0.0,0.0
2023-04-23 00:00:00+00:00,,,,0.0,1651,0.0,0.0
2023-04-24 00:00:00+00:00,,,,0.0,1149,0.0,0.0
2023-04-25 00:00:00+00:00,,,,0.0,1188,0.0,0.0
2023-04-26 00:00:00+00:00,,,,0.0,452,0.0,0.0
2023-04-27 00:00:00+00:00,,,,0.0,861,0.0,0.0
2023-04-28 00:00:00+00:00,,,,0.0,1229,0.0,0.0
2023-04-29 00:00:00+00:00,,,,0.0,4346,0.0,0.0
2023-04-30 00:00:00+00:00,,,,0.0,2799,0.0,0.0
2023-05-01 00:00:00+00:00,,,,0.0,778,0.0,0.0
2023-05-02 00:00:00+00:00,,,,0.0,4423,0.0,0.0
2023-05-03 00:00:00+00:00,,,,0.0,555,0.0,0.0
2023-05-04 00:00:00+00:00,,,,0.0,4223,0.0,0.0
2023-05-05 00:00:00+00:00,,,,0.0,2432,0.0,0.0
2023-05-06 00:00:00+00:00,,,,0.0,1705,0.0,0.0
2023-05-07 00:00:00+00:00,,,,0.0,1091,0.0,0.0
2023-05-08 00:00:00+00:00,,,,0.0,2145,0.0,0.0
2023-05-09 00:00:00+00:00,,,,0.0,3689,0.0,0.0
2023-05-10 00:00:00+00:00,,,,0.0,510,0.0,0.0
2023-05-11 00:00:00+00:00,,,,0.0,331,0.0,0.0
2023-05-12 00:00:00+00:00,,,,0.0,314,0.0,0.0
2023-05-13 00:00:00+00:00,,,,0.0,530,0.0,0.0
2023-05-14 00:00:00+00:00,,,,0.0,909,0.0,0.0
2023-05-15 00:00:00+00:00,,,,0.0,2726,0.0,0.0
2023-05-16 00:00:00+00:00,,,,0.0,658,0.0,0.0
2023-05-17 00:00:00+00:00,,,,0.0,818,0.0,0.0
2023-05-18 00:00:00+00:00,,,,0.0,162,0.0,0.0
2023-05-19 00:00:00+00:00,,,,0.0,1906,0.0,0.0
2023-05-20 00:00:00+00:00,,,,0.0,1532,0.0,0.0
2023-05-21 00:00:00+00:00,,,,0.0,938,0.0,0.0
2023-05-22 00:00:00+00:00,,,,0.0,181,0.0,0.0
2023-05-23 00:00:00+00:00,,,,0.0,187,0.0,0.0
2023-05-24 00:00:00+00:00,,,,0.0,367,0.0,0.0
2023-05-25 00:00:00+00:00,,,,0.0,66,0.0,0.0
2023-05-26 00:00:00+00:00,,,,0.0,441,0.0,0.0
2023-05-27 00:00:00+00:00,,,,0.0,208,0.0,0.0
2023-05-28 00:00:00+00:00,,,,0.0,1214,0.0,0.0
2023-05-29 00:00:00+00:00,,,,0.0,438,0.0,0.0
2023-05-30 00:00:00+00:00,,,,0.0,617,0.0,0.0
2023-05-31 00:00:00+00:00,,,,0.0,73,0.0,0.0
2023-06-01 00:00:00+00:00,,,,0.0,288,0.0,0.0
2023-06-02 00:00:00+00:00,,,,0.0,123,0.0,0.0
2023-06-03 00:00:00+00:00,,,,0.0,64,0.0,0.0
2023-06-04 00:00:00+00:00,,,,0.0,96,0.0,0.0
2023-06-05 00:00:00+00:00,,,,0.0,323,0.0,0.0
2023-06-06 00:00:00+00:00,,,,0.0,6471,0.0,0.0
2023-06-07 00:00:00+00:00,,,,0.0,1871,0.0,0.0
2023-06-08 00:00:00+00:00,,,,0.0,1889,0.0,0.0
2023-06-09 00:00:00+00:00,,,,0.0,187,0.0,0.0
2023-06-10 00:00:00+00:00,,,,0.0,478,0.0,0.0
2023-06-11 00:00:00+00:00,,,,0.0,185,0.0,0.0
2023-06-12 00:00:00+00:00,,,,0.0,444,0.0,0.0
2023-06-13 00:00:00+00:00,,,,0.0,642,0.0,0.0
2023-06-14 00:00:00+00:00,,,,0.0,103,0.0,0.0
2023-06-15 00:00:00+00:00,,,,0.0,20118,0.0,0.0
2023-06-16 00:00:00+00:00,,,,0.0,2382,0.0,0.0
2023-06-17 00:00:00+00:00,,,,0.0,845,0.0,0.0
2023-06-18 00:00:00+00:00,,,,0.0,638,0.0,0.0
2023-06-19 00:00:00+00:00,,,,0.0,1023,0.0,0.0
2023-06-20 00:00:00+00:00,,,,0.0,1383,0.0,0.0
2023-06-21 00:00:00+00:00,,,,0.0,3832,0.0,0.0
2023-06-22 00:00:00+00:00,,,,0.0,2964,0.0,0.0
2023-06-23 00:00:00+00:00,,,,0.0,680,0.0,0.0
2023-06-24 00:00:00+00:00,,,,0.0,4686,0.0,0.0
2023-06-25 00:00:00+00:00,,,,0.0,1132,0.0,0.0
2023-06-26 00:00:00+00:00,,,,0.0,88,0.0,0.0
2023-06-27 00:00:00+00:00,,,,0.0,272,0.0,0.0
2023-06-29 00:00:00+00:00,,,,0.0,369,0.0,0.0
2023-06-30 00:00:00+00:00,,,,0.0,297,0.0,0.0
2023-07-01 00:00:00+00:00,,,,0.0,170,0.0,0.0
2023-07-02 00:00:00+00:00,,,,0.0,211,0.0,0.0
2023-07-03 00:00:00+00:00,,,,0.0,117,0.0,0.0
2023-07-04 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-07-05 00:00:00+00:00,,,,0.0,299,0.0,0.0
2023-07-06 00:00:00+00:00,,,,0.0,85,0.0,0.0
2023-07-07 00:00:00+00:00,,,,0.0,3420,0.0,0.0
2023-07-08 00:00:00+00:00,,,,0.0,1104,0.0,0.0
2023-07-09 00:00:00+00:00,,,,0.0,75,0.0,0.0
2023-07-10 00:00:00+00:00,,,,0.0,93,0.0,0.0
2023-07-11 00:00:00+00:00,,,,0.0,54,0.0,0.0
2023-07-12 00:00:00+00:00,,,,0.0,99,0.0,0.0
2023-07-13 00:00:00+00:00,,,,0.0,50,0.0,0.0
2023-07-14 00:00:00+00:00,,,,0.0,10710,0.0,0.0
2023-07-15 00:00:00+00:00,,,,0.0,15330,0.0,0.0
2023-07-16 00:00:00+00:00,,,,0.0,7384,0.0,0.0
2023-07-17 00:00:00+00:00,,,,0.0,1039,0.0,0.0
2023-07-18 00:00:00+00:00,,,,0.0,370,0.0,0.0
2023-07-19 00:00:00+00:00,,,,0.0,256,0.0,0.0
2023-07-20 00:00:00+00:00,,,,0.0,27,0.0,0.0
2023-07-21 00:00:00+00:00,,,,0.0,489,0.0,0.0
2023-07-22 00:00:00+00:00,,,,0.0,853,0.0,0.0
2023-07-23 00:00:00+00:00,,,,0.0,321,0.0,0.0
2023-07-24 00:00:00+00:00,,,,0.0,635,0.0,0.0
2023-07-25 00:00:00+00:00,,,,0.0,192,0.0,0.0
2023-07-26 00:00:00+00:00,,,,0.0,146,0.0,0.0
2023-07-27 00:00:00+00:00,,,,0.0,238,0.0,0.0
2023-07-28 00:00:00+00:00,,,,0.0,72,0.0,0.0
2023-07-29 00:00:00+00:00,,,,0.0,604,0.0,0.0
2023-07-30 00:00:00+00:00,,,,0.0,195,0.0,0.0
2023-07-31 00:00:00+00:00,,,,0.0,284,0.0,0.0
2023-08-01 00:00:00+00:00,,,,0.0,829,0.0,0.0
2023-08-02 00:00:00+00:00,,,,0.0,54,0.0,0.0
2023-08-03 00:00:00+00:00,,,,0.0,178,0.0,0.0
2023-08-04 00:00:00+00:00,,,,0.0,293,0.0,0.0
2023-08-05 00:00:00+00:00,,,,0.0,222,0.0,0.0
2023-08-06 00:00:00+00:00,,,,0.0,1111,0.0,0.0
2023-08-07 00:00:00+00:00,,,,0.0,751,0.0,0.0
2023-08-08 00:00:00+00:00,,,,0.0,57,0.0,0.0
2023-08-09 00:00:00+00:00,,,,0.0,77,0.0,0.0
2023-08-10 00:00:00+00:00,,,,0.0,142,0.0,0.0
2023-08-11 00:00:00+00:00,,,,0.0,86,0.0,0.0
2023-08-12 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-08-13 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-08-14 00:00:00+00:00,,,,0.0,167,0.0,0.0
2023-08-15 00:00:00+00:00,,,,0.0,93,0.0,0.0
2023-08-16 00:00:00+00:00,,,,0.0,44,0.0,0.0
2023-08-17 00:00:00+00:00,,,,0.0,1224,0.0,0.0
2023-08-18 00:00:00+00:00,,,,0.0,744,0.0,0.0
2023-08-19 00:00:00+00:00,,,,0.0,344,0.0,0.0
2023-08-20 00:00:00+00:00,,,,0.0,100,0.0,0.0
2023-08-21 00:00:00+00:00,,,,0.0,647,0.0,0.0
2023-08-22 00:00:00+00:00,,,,0.0,196,0.0,0.0
2023-08-23 00:00:00+00:00,,,,0.0,242,0.0,0.0
2023-08-24 00:00:00+00:00,,,,0.0,204,0.0,0.0
2023-08-25 00:00:00+00:00,,,,0.0,453,0.0,0.0
2023-08-26 00:00:00+00:00,,,,0.0,128,0.0,0.0
2023-08-27 00:00:00+00:00,,,,0.0,20,0.0,0.0
2023-08-28 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,314,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,181,0.0,0.0
2023-08-31 00:00:00+00:00,,,,0.0,4317,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,100,0.0,0.0
2023-09-02 00:00:00+00:00,,,,0.0,206,0.0,0.0
2023-09-03 00:00:00+00:00,,,,0.0,217,0.0,0.0
2023-09-04 00:00:00+00:00,,,,0.0,82,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-09-07 00:00:00+00:00,,,,0.0,51,0.0,0.0
2023-09-08 00:00:00+00:00,,,,0.0,17,0.0,0.0
2023-09-09 00:00:00+00:00,,,,0.0,435,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,113,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,708,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,540,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,127,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,31,0.0,0.0
2023-09-15 00:00:00+00:00,,,,0.0,109,0.0,0.0
2023-09-16 00:00:00+00:00,,,,0.0,373,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,56,0.0,0.0
2023-09-18 00:00:00+00:00,,,,0.0,813,0.0,0.0
2023-09-19 00:00:00+00:00,,,,0.0,261,0.0,0.0
2023-09-20 00:00:00+00:00,,,,0.0,55,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,47,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,583,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,440,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,92,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,183,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,119,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,299,0.0,0.0
2023-09-29 00:00:00+00:00,,,,0.0,725,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,196,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,14,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,68,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,2,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,74,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,112,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,107,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,53,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,3,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,184,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,167,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,1,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,130,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,75,0.0,0.0
2023-10-16 00:00:00+00:00,,,,0.0,33,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,147,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,100,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,200,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,361,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,17,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,177,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,301,0.0,0.0
2023-10-28 00:00:00+00:00,,,,0.0,20,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,92,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,148,0.0,0.0
2023-10-31 00:00:00+00:00,,,,0.0,24,0.0,0.0
2023-11-01 00:00:00+00:00,,,,0.0,30,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,86,0.0,0.0
2023-11-03 00:00:00+00:00,,,,0.0,59523,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,6598,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,1709,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,3889,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,287,0.0,0.0
2023-11-08 00:00:00+00:00,,,,0.0,1647,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,296,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,22,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,413,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,82,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,511,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,319,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,116,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,629,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,713,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,120,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,96,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,134,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,979,0.0,0.0
2023-11-23 00:00:00+00:00,,,,0.0,7341,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,1388,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,806,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,15683,0.0,0.0
2023-11-27 00:00:00+00:00,,,,0.0,958,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,264,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,627,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,335,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,75,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,52,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,9279,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,1372,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,329,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,683,0.0,0.0
2023-12-07 00:00:00+00:00,,,,0.0,36,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,565,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,15,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,11,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,97,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,119,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,69,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,66,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,427,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,291,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,391,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,36,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,254,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,14,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,250,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,301,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,333,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,191,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,511,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,294,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,185,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,63,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,610,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,183,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,205,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,1039,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,1961,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,51,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,250,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,184,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,49,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,401,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,68,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,119,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,85,0.0,0.0
