TIMESTAMP,KEPT_OPEN_PRICE_USD,KEPT_HIGH_PRICE_USD,KEPT_LOW_PRICE_USD,KEPT_CLOSE_PRICE_USD,KEPT_VOLUME_USD,KEPT_DIVIDENDS_USD,KEPT_STOCK_SPLITS_USD
2024-05-02 00:00:00+00:00,0.00177800003439188,0.0029009999707341194,0.0017430000007152557,0.0029009999707341194,17709,0.0,0.0
2024-05-03 00:00:00+00:00,0.0031109999399632215,0.0031389999203383923,0.0020570000633597374,0.0026360000483691692,20680,0.0,0.0
2024-05-04 00:00:00+00:00,0.002633000025525689,0.003372000064700842,0.0025049999821931124,0.003346000099554658,6662,0.0,0.0
2024-05-05 00:00:00+00:00,0.003341000061482191,0.005216999910771847,0.0033370000310242176,0.0045449999161064625,20236,0.0,0.0
2024-05-06 00:00:00+00:00,0.0045739999040961266,0.006570000201463699,0.0045739999040961266,0.005801999941468239,20454,0.0,0.0
2024-05-07 00:00:00+00:00,0.005801999941468239,0.005801999941468239,0.005251999944448471,0.005251999944448471,12361,0.0,0.0
2024-05-08 00:00:00+00:00,0.005030999891459942,0.005547000095248222,0.00494999997317791,0.005412000231444836,4980,0.0,0.0
2024-05-09 00:00:00+00:00,0.005412000231444836,0.005437999963760376,0.003975000232458115,0.004579999949783087,12208,0.0,0.0
2024-05-10 00:00:00+00:00,0.004579999949783087,0.005903000012040138,0.004579999949783087,0.0050570000894367695,12826,0.0,0.0
2024-05-11 00:00:00+00:00,0.00508200004696846,0.005528000183403492,0.005067999940365553,0.005497999954968691,4053,0.0,0.0
2024-05-12 00:00:00+00:00,0.005497000180184841,0.005514000076800585,0.005235999822616577,0.005249999929219484,2108,0.0,0.0
2024-05-13 00:00:00+00:00,0.005249999929219484,0.005253000184893608,0.0044200001284480095,0.0044200001284480095,6312,0.0,0.0
2024-05-14 00:00:00+00:00,0.004399000201374292,0.004399000201374292,0.003942999988794327,0.00407300004735589,3258,0.0,0.0
2024-05-15 00:00:00+00:00,0.00407300004735589,0.004807999823242426,0.004046999849379063,0.004807999823242426,4755,0.0,0.0
2024-05-16 00:00:00+00:00,0.004856000188738108,0.004860000219196081,0.004234000109136105,0.004234000109136105,3514,0.0,0.0
2024-05-17 00:00:00+00:00,0.004213999956846237,0.0045739999040961266,0.00419399980455637,0.0045380000956356525,1611,0.0,0.0
2024-05-18 00:00:00+00:00,0.0045380000956356525,0.004579000174999237,0.004526000004261732,0.004546999931335449,169,0.0,0.0
2024-05-19 00:00:00+00:00,0.004546999931335449,0.0045819999650120735,0.004476000089198351,0.004476000089198351,527,0.0,0.0
2024-05-20 00:00:00+00:00,0.004470000043511391,0.004819000139832497,0.0031449999660253525,0.0032210000790655613,12764,0.0,0.0
2024-05-21 00:00:00+00:00,0.0032210000790655613,0.0038169999606907368,0.0032210000790655613,0.003616000059992075,5287,0.0,0.0
2024-05-22 00:00:00+00:00,0.003616000059992075,0.003771000076085329,0.00241800001822412,0.003771000076085329,18073,0.0,0.0
2024-05-23 00:00:00+00:00,0.003771000076085329,0.004017000086605549,0.003771000076085329,0.003963000141084194,738,0.0,0.0
2024-05-24 00:00:00+00:00,0.003963000141084194,0.003963000141084194,0.0038169999606907368,0.0038209999911487103,224,0.0,0.0
2024-05-25 00:00:00+00:00,0.0038209999911487103,0.0038739999290555716,0.0038209999911487103,0.003826000029221177,362,0.0,0.0
2024-05-26 00:00:00+00:00,0.003826000029221177,0.003834000090137124,0.0036849998869001865,0.0036849998869001865,1747,0.0,0.0
2024-05-27 00:00:00+00:00,0.0036849998869001865,0.0037690000608563423,0.003650000086054206,0.003650000086054206,658,0.0,0.0
2024-05-28 00:00:00+00:00,0.003650000086054206,0.0036510000936686993,0.00355600006878376,0.00355600006878376,309,0.0,0.0
2024-05-29 00:00:00+00:00,0.003561000106856227,0.003561000106856227,0.0033859999384731054,0.0033859999384731054,1662,0.0,0.0
2024-05-30 00:00:00+00:00,0.0033809999004006386,0.021487999707460403,0.003375000087544322,0.014444000087678432,275167,0.0,0.0
2024-05-31 00:00:00+00:00,0.013392000459134579,0.02004699967801571,0.006819000001996756,0.009417000226676464,325555,0.0,0.0
2024-06-01 00:00:00+00:00,0.00977300014346838,0.013956000097095966,0.00975400023162365,0.013825999572873116,99236,0.0,0.0
2024-06-02 00:00:00+00:00,0.013497999869287014,0.01540399994701147,0.008142000064253807,0.008533000014722347,272392,0.0,0.0
2024-06-03 00:00:00+00:00,0.009871000424027443,0.010010000318288803,0.007459000218659639,0.00821600016206503,316911,0.0,0.0
2024-06-04 00:00:00+00:00,0.008999999612569809,0.009451000019907951,0.006926999893039465,0.00801599957048893,107805,0.0,0.0
2024-06-05 00:00:00+00:00,0.008035000413656235,0.014047999866306782,0.00801400002092123,0.01100200042128563,502928,0.0,0.0
2024-06-06 00:00:00+00:00,0.010874999687075615,0.011512000113725662,0.009561999700963497,0.011095999740064144,363249,0.0,0.0
2024-06-07 00:00:00+00:00,0.011207000352442265,0.012583999894559383,0.007973999716341496,0.008535999804735184,165482,0.0,0.0
2024-06-08 00:00:00+00:00,0.008535999804735184,0.008702999912202358,0.005716999992728233,0.006308999843895435,53551,0.0,0.0
2024-06-09 00:00:00+00:00,0.006308999843895435,0.006785999983549118,0.006304999813437462,0.006517999805510044,55917,0.0,0.0
2024-06-10 00:00:00+00:00,0.006527000106871128,0.0074880002066493034,0.006376999896019697,0.007025999948382378,152847,0.0,0.0
2024-06-11 00:00:00+00:00,0.007025999948382378,0.007025999948382378,0.0061240000650286674,0.006207999773323536,154987,0.0,0.0
2024-06-12 00:00:00+00:00,0.006207999773323536,0.00648899981752038,0.006076999939978123,0.006136999931186438,64354,0.0,0.0
2024-06-13 00:00:00+00:00,0.006136999931186438,0.006213000044226646,0.005278999917209148,0.0052999998442828655,31564,0.0,0.0
2024-06-14 00:00:00+00:00,0.0052999998442828655,0.0052999998442828655,0.0045830002054572105,0.004695000126957893,23735,0.0,0.0
2024-06-15 00:00:00+00:00,0.004695000126957893,0.004821999929845333,0.004695000126957893,0.004790999926626682,870,0.0,0.0
2024-06-16 00:00:00+00:00,0.004790999926626682,0.004834999796003103,0.004674000199884176,0.004831000231206417,1620,0.0,0.0
