TIMESTAMP,BWULL_OPEN_PRICE_USD,BWULL_HIGH_PRICE_USD,BWULL_LOW_PRICE_USD,BWULL_CLOSE_PRICE_USD,BWULL_VOLUME_USD,BWULL_DIVIDENDS_USD,BWULL_STOCK_SPLITS_USD
2024-09-12 00:00:00+00:00,0.00047599998652003706,0.0006990000256337225,0.00037299998803064227,0.00046400001156143844,1686047,0.0,0.0
2024-09-13 00:00:00+00:00,0.0004659999976865947,0.002804999938234687,0.0004440000047907233,0.002730000065639615,3185496,0.0,0.0
2024-09-14 00:00:00+00:00,0.002853000070899725,0.0036609999369829893,0.0006040000007487833,0.001095999963581562,5349413,0.0,0.0
2024-09-15 00:00:00+00:00,0.0011050000321120024,0.0014659999869763851,0.0007570000016130507,0.0009619999909773469,1603484,0.0,0.0
2024-09-16 00:00:00+00:00,0.0009629999985918403,0.0013559999642893672,0.0005740000051446259,0.0005939999828115106,1492929,0.0,0.0
2024-09-17 00:00:00+00:00,0.0005939999828115106,0.001016999944113195,0.0004140000091865659,0.0007309999782592058,941840,0.0,0.0
2024-09-18 00:00:00+00:00,0.0007280000136233866,0.0011660000309348106,0.0006479999865405262,0.0007600000244565308,500662,0.0,0.0
2024-09-19 00:00:00+00:00,0.0007600000244565308,0.0009340000106021762,0.000577000027988106,0.0006169999833218753,475949,0.0,0.0
2024-09-20 00:00:00+00:00,0.0006130000110715628,0.0006649999995715916,0.0003330000035930425,0.00042100000428035855,537041,0.0,0.0
2024-09-21 00:00:00+00:00,0.00042100000428035855,0.00044999999227002263,0.0002699999895412475,0.00028700000257231295,206732,0.0,0.0
2024-09-22 00:00:00+00:00,0.00028700000257231295,0.00031400000443682075,0.00016799999866634607,0.0002849999873433262,235279,0.0,0.0
2024-09-23 00:00:00+00:00,0.0002849999873433262,0.00042799999937415123,0.00025099999038502574,0.0002570000069681555,164024,0.0,0.0
2024-09-24 00:00:00+00:00,0.0002570000069681555,0.0002840000088326633,0.00018000000272877514,0.00018400000408291817,147756,0.0,0.0
2024-09-25 00:00:00+00:00,0.00018400000408291817,0.00019099999917671084,0.0001289999927394092,0.00013800000306218863,114402,0.0,0.0
2024-09-26 00:00:00+00:00,0.00013800000306218863,0.00013800000306218863,0.00010299999848939478,0.00011700000322889537,54964,0.0,0.0
2024-09-27 00:00:00+00:00,0.00011700000322889537,0.0001829999964684248,8.70000003487803e-05,9.999999747378752e-05,87355,0.0,0.0
2024-09-28 00:00:00+00:00,9.999999747378752e-05,0.00011100000119768083,8.099999831756577e-05,8.499999967170879e-05,39447,0.0,0.0
2024-09-29 00:00:00+00:00,8.499999967170879e-05,0.00012399999832268804,8.499999967170879e-05,0.0001049999991664663,31735,0.0,0.0
2024-09-30 00:00:00+00:00,0.0001049999991664663,0.00011999999696854502,8.800000068731606e-05,0.00010699999984353781,34108,0.0,0.0
2024-10-01 00:00:00+00:00,0.00010699999984353781,0.0002800000074785203,9.999999747378752e-05,0.0001900000061141327,191899,0.0,0.0
2024-10-02 00:00:00+00:00,0.0001900000061141327,0.0005239999736659229,0.00013299999409355223,0.00031900001340545714,539069,0.0,0.0
2024-10-03 00:00:00+00:00,0.00031900001340545714,0.0004569999873638153,0.0001900000061141327,0.00024199999461416155,273096,0.0,0.0
2024-10-04 00:00:00+00:00,0.00024500000290572643,0.00030700000934302807,0.00019099999917671084,0.00020900000527035445,118166,0.0,0.0
2024-10-05 00:00:00+00:00,0.00020900000527035445,0.00025499999173916876,0.00012199999764561653,0.00012599999899975955,100681,0.0,0.0
2024-10-06 00:00:00+00:00,0.00012599999899975955,0.00019200000679120421,0.00011999999696854502,0.0001880000054370612,80768,0.0,0.0
2024-10-07 00:00:00+00:00,0.0001880000054370612,0.00025099999038502574,0.00015300000086426735,0.0002280000044265762,79901,0.0,0.0
2024-10-08 00:00:00+00:00,0.0002280000044265762,0.0002460000105202198,0.00015900000289548188,0.00018400000408291817,52535,0.0,0.0
2024-10-09 00:00:00+00:00,0.00018400000408291817,0.00023999999393709004,0.00017100000695791095,0.0002209999947808683,55610,0.0,0.0
