TIMESTAMP,FORT20622_OPEN_PRICE_USD,FORT20622_HIGH_PRICE_USD,FORT20622_LOW_PRICE_USD,FORT20622_CLOSE_PRICE_USD,FORT20622_VOLUME_USD,FORT20622_DIVIDENDS_USD,FORT20622_STOCK_SPLITS_USD
2022-06-16 00:00:00+00:00,0.7115749716758728,0.9558669924736023,0.47362300753593445,0.515146017074585,11200342,0.0,0.0
2022-06-17 00:00:00+00:00,0.5209349989891052,0.575838029384613,0.40770798921585083,0.4633300006389618,8544383,0.0,0.0
2022-06-18 00:00:00+00:00,0.4653880000114441,0.47498100996017456,0.3109219968318939,0.33702099323272705,2590750,0.0,0.0
2022-06-19 00:00:00+00:00,0.33705800771713257,0.359935998916626,0.3200039863586426,0.34595799446105957,1245768,0.0,0.0
2022-06-20 00:00:00+00:00,0.34598299860954285,0.46482300758361816,0.32812100648880005,0.4145120084285736,2091005,0.0,0.0
2022-06-21 00:00:00+00:00,0.41192999482154846,0.49240800738334656,0.3710629940032959,0.40097901225090027,2379306,0.0,0.0
2022-06-22 00:00:00+00:00,0.4011560082435608,0.40676701068878174,0.32178398966789246,0.33002498745918274,1175520,0.0,0.0
2022-06-23 00:00:00+00:00,0.3305869996547699,0.38624098896980286,0.28915101289749146,0.3358590006828308,1839462,0.0,0.0
2022-06-24 00:00:00+00:00,0.3357349932193756,0.37850600481033325,0.30740201473236084,0.30897000432014465,2048261,0.0,0.0
2022-06-25 00:00:00+00:00,0.30763301253318787,0.31465399265289307,0.2787339985370636,0.2841939926147461,1023325,0.0,0.0
2022-06-26 00:00:00+00:00,0.28507500886917114,0.29180899262428284,0.2738470137119293,0.2844420075416565,801329,0.0,0.0
2022-06-27 00:00:00+00:00,0.28444498777389526,0.29039299488067627,0.2386389970779419,0.2464269995689392,740747,0.0,0.0
2022-06-28 00:00:00+00:00,0.24642400443553925,0.25158101320266724,0.21232900023460388,0.2209089994430542,811636,0.0,0.0
2022-06-29 00:00:00+00:00,0.2209170013666153,0.3681980073451996,0.20369400084018707,0.2846989929676056,1799768,0.0,0.0
2022-06-30 00:00:00+00:00,0.2848869860172272,0.3467009961605072,0.2442069947719574,0.27315300703048706,2740765,0.0,0.0
2022-07-01 00:00:00+00:00,0.2713710069656372,0.295973002910614,0.24471600353717804,0.26931101083755493,959757,0.0,0.0
2022-07-02 00:00:00+00:00,0.2693119943141937,0.28817400336265564,0.22759799659252167,0.25044000148773193,756878,0.0,0.0
2022-07-03 00:00:00+00:00,0.25063401460647583,0.26265400648117065,0.23818600177764893,0.2439109981060028,584051,0.0,0.0
2022-07-04 00:00:00+00:00,0.2443699985742569,0.282929003238678,0.2216629981994629,0.2568590044975281,750909,0.0,0.0
2022-07-05 00:00:00+00:00,0.25684699416160583,0.26251399517059326,0.2443239986896515,0.24664199352264404,379797,0.0,0.0
