TIMESTAMP,FAST32038_OPEN_PRICE_USD,FAST32038_HIGH_PRICE_USD,FAST32038_LOW_PRICE_USD,FAST32038_CLOSE_PRICE_USD,FAST32038_VOLUME_USD,FAST32038_DIVIDENDS_USD,FAST32038_STOCK_SPLITS_USD
2024-06-28 00:00:00+00:00,0.1864199936389923,0.2058510035276413,0.1750819981098175,0.2009589970111847,88998,0.0,0.0
2024-06-29 00:00:00+00:00,0.20095400512218475,0.2026129961013794,0.18178699910640717,0.18901599943637848,81293,0.0,0.0
2024-06-30 00:00:00+00:00,0.1890060007572174,0.19989000260829926,0.18366900086402893,0.19013600051403046,18283,0.0,0.0
2024-07-01 00:00:00+00:00,0.19000999629497528,0.19860099256038666,0.18358999490737915,0.18431499600410461,9199,0.0,0.0
2024-07-02 00:00:00+00:00,0.18432800471782684,0.18437199294567108,0.1765570044517517,0.17837099730968475,12243,0.0,0.0
2024-07-03 00:00:00+00:00,0.17832300066947937,0.18028800189495087,0.15857499837875366,0.16280299425125122,26776,0.0,0.0
2024-07-04 00:00:00+00:00,0.16277900338172913,0.18153999745845795,0.13171100616455078,0.13376599550247192,99643,0.0,0.0
2024-07-05 00:00:00+00:00,0.13366900384426117,0.13391399383544922,0.11356399953365326,0.11759199947118759,51324,0.0,0.0
2024-07-06 00:00:00+00:00,0.11754199862480164,0.13024599850177765,0.11692900210618973,0.12320099771022797,36155,0.0,0.0
2024-07-07 00:00:00+00:00,0.12319699674844742,0.12451300024986267,0.10038500279188156,0.10039299726486206,43452,0.0,0.0
2024-07-08 00:00:00+00:00,0.10042999684810638,0.1137010008096695,0.10034999996423721,0.1030070036649704,64782,0.0,0.0
2024-07-09 00:00:00+00:00,0.10299500077962875,0.1066650003194809,0.09729599952697754,0.09987500309944153,36796,0.0,0.0
2024-07-10 00:00:00+00:00,0.09987299889326096,0.10152299702167511,0.0755620002746582,0.07569599896669388,36670,0.0,0.0
2024-07-11 00:00:00+00:00,0.07567799836397171,0.08745700120925903,0.06345299631357193,0.06494499742984772,84203,0.0,0.0
2024-07-12 00:00:00+00:00,0.06490900367498398,0.06648100167512894,0.06021000072360039,0.061935000121593475,33994,0.0,0.0
2024-07-13 00:00:00+00:00,0.061941999942064285,0.06238099932670593,0.059397000819444656,0.06200600042939186,18356,0.0,0.0
2024-07-14 00:00:00+00:00,0.06201900169253349,0.06247900053858757,0.059223998337984085,0.0617309994995594,17074,0.0,0.0
2024-07-15 00:00:00+00:00,0.061732999980449677,0.07308600097894669,0.061434000730514526,0.07050500065088272,36705,0.0,0.0
2024-07-16 00:00:00+00:00,0.07048600167036057,0.07361999899148941,0.06171799823641777,0.062036000192165375,119848,0.0,0.0
2024-07-17 00:00:00+00:00,0.062036000192165375,0.08311399817466736,0.06157200038433075,0.07773000001907349,105122,0.0,0.0
2024-07-18 00:00:00+00:00,0.07773000001907349,0.11003199964761734,0.06936399638652802,0.0764549970626831,127655,0.0,0.0
2024-07-19 00:00:00+00:00,0.07639499753713608,0.0827149972319603,0.07127700001001358,0.07609699666500092,50581,0.0,0.0
2024-07-20 00:00:00+00:00,0.07609699666500092,0.08692699670791626,0.0690850019454956,0.07416100054979324,80959,0.0,0.0
2024-07-21 00:00:00+00:00,0.07416100054979324,0.08611799776554108,0.07267200201749802,0.07645799964666367,42605,0.0,0.0
2024-07-22 00:00:00+00:00,0.07846099883317947,0.09309100359678268,0.07688699662685394,0.08493199944496155,147673,0.0,0.0
2024-07-23 00:00:00+00:00,0.08493199944496155,0.09065999835729599,0.0809829980134964,0.0844459980726242,84990,0.0,0.0
2024-07-24 00:00:00+00:00,0.08444099873304367,0.08795300126075745,0.0815420001745224,0.0815420001745224,48027,0.0,0.0
2024-07-25 00:00:00+00:00,0.0815420001745224,0.0877550020813942,0.08082599937915802,0.08492500334978104,47527,0.0,0.0
2024-07-26 00:00:00+00:00,0.08492500334978104,0.09357299655675888,0.0820700004696846,0.09301500022411346,77610,0.0,0.0
2024-07-27 00:00:00+00:00,0.09301500022411346,0.09391699731349945,0.08854400366544724,0.09119799733161926,56392,0.0,0.0
2024-07-28 00:00:00+00:00,0.09119799733161926,0.0916450023651123,0.0700799971818924,0.0702740028500557,59161,0.0,0.0
2024-07-29 00:00:00+00:00,0.0702740028500557,0.07937400043010712,0.05012299865484238,0.05143899843096733,192843,0.0,0.0
2024-07-30 00:00:00+00:00,0.05143899843096733,0.05291400104761124,0.04636799916625023,0.046369001269340515,45733,0.0,0.0
2024-07-31 00:00:00+00:00,0.04647200182080269,0.05037999898195267,0.045065999031066895,0.04764699935913086,115117,0.0,0.0
2024-08-01 00:00:00+00:00,0.04764699935913086,0.0504629984498024,0.043382998555898666,0.04476499930024147,91266,0.0,0.0
2024-08-02 00:00:00+00:00,0.044252000749111176,0.04506700113415718,0.03403099998831749,0.03432999923825264,85261,0.0,0.0
2024-08-03 00:00:00+00:00,0.03432999923825264,0.04476099833846092,0.030161000788211823,0.03468099981546402,214093,0.0,0.0
2024-08-04 00:00:00+00:00,0.03468099981546402,0.03762799873948097,0.03251900151371956,0.03263000026345253,44273,0.0,0.0
2024-08-05 00:00:00+00:00,0.03249499946832657,0.032586999237537384,0.029278000816702843,0.029681000858545303,10654,0.0,0.0
2024-08-06 00:00:00+00:00,0.029681000858545303,0.03369399905204773,0.02926200069487095,0.03230400010943413,46161,0.0,0.0
2024-08-07 00:00:00+00:00,0.03242100030183792,0.03244100138545036,0.027598999440670013,0.027866000309586525,36144,0.0,0.0
2024-08-08 00:00:00+00:00,0.027866000309586525,0.03681600093841553,0.027741000056266785,0.02845899946987629,41219,0.0,0.0
