TIMESTAMP,XPI_OPEN_PRICE_USD,XPI_HIGH_PRICE_USD,XPI_LOW_PRICE_USD,XPI_CLOSE_PRICE_USD,XPI_VOLUME_USD,XPI_DIVIDENDS_USD,XPI_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.0006079999729990959,0.0007440000190399587,0.00060299999313429,0.0007099999929778278,43312,0.0,0.0
2025-04-02 00:00:00+00:00,0.0007099999929778278,0.0007239999831654131,0.0005750000127591193,0.0005859999801032245,42170,0.0,0.0
2025-04-03 00:00:00+00:00,0.0005859999801032245,0.0006079999729990959,0.0005649999948218465,0.0005840000230818987,34822,0.0,0.0
2025-04-04 00:00:00+00:00,0.0005840000230818987,0.0006249999860301614,0.0005660000024363399,0.0006189999985508621,27662,0.0,0.0
2025-04-05 00:00:00+00:00,0.0006179999909363687,0.0007970000151544809,0.0006120000034570694,0.0007149999728426337,65401,0.0,0.0
2025-04-06 00:00:00+00:00,0.0007149999728426337,0.0007190000033006072,0.0005029999883845448,0.0005050000036135316,44096,0.0,0.0
2025-04-07 00:00:00+00:00,0.0005050000036135316,0.0005740000051446259,0.00048099999548867345,0.0005649999948218465,33747,0.0,0.0
2025-04-08 00:00:00+00:00,0.0005649999948218465,0.0005810000002384186,0.0004990000161342323,0.0005189999938011169,28503,0.0,0.0
2025-04-09 00:00:00+00:00,0.0005189999938011169,0.0005849999724887311,0.0004820000031031668,0.000534999999217689,34255,0.0,0.0
2025-04-10 00:00:00+00:00,0.000534999999217689,0.000534999999217689,0.0005000000237487257,0.0005009999731555581,28893,0.0,0.0
2025-04-11 00:00:00+00:00,0.0005009999731555581,0.0005779999773949385,0.0005009999731555581,0.0005699999746866524,28618,0.0,0.0
2025-04-12 00:00:00+00:00,0.0005699999746866524,0.0006089999806135893,0.0005600000149570405,0.0005959999980404973,30109,0.0,0.0
2025-04-13 00:00:00+00:00,0.0005959999980404973,0.0006019999855197966,0.0005590000073425472,0.0005639999872073531,28312,0.0,0.0
2025-04-14 00:00:00+00:00,0.0005639999872073531,0.0006009999779053032,0.0005319999763742089,0.0005610000225715339,29259,0.0,0.0
2025-04-15 00:00:00+00:00,0.0005610000225715339,0.000577000027988106,0.000539999979082495,0.000539999979082495,29172,0.0,0.0
2025-04-16 00:00:00+00:00,0.000539999979082495,0.0005499999970197678,0.0005050000036135316,0.000547999981790781,30361,0.0,0.0
2025-04-17 00:00:00+00:00,0.000547999981790781,0.000577000027988106,0.0005440000095404685,0.0005619999719783664,37943,0.0,0.0
2025-04-18 00:00:00+00:00,0.0005619999719783664,0.0005709999823011458,0.0005559999844990671,0.0005680000176653266,29496,0.0,0.0
2025-04-19 00:00:00+00:00,0.0005680000176653266,0.0006189999985508621,0.0005460000247694552,0.0005499999970197678,35286,0.0,0.0
2025-04-20 00:00:00+00:00,0.0005499999970197678,0.0005579999997280538,0.0005089999758638442,0.0005099999834783375,30561,0.0,0.0
