TIMESTAMP,REP31965_OPEN_PRICE_USD,REP31965_HIGH_PRICE_USD,REP31965_LOW_PRICE_USD,REP31965_CLOSE_PRICE_USD,REP31965_VOLUME_USD,REP31965_DIVIDENDS_USD,REP31965_STOCK_SPLITS_USD
2024-06-25 00:00:00+00:00,0.013628000393509865,0.014134000055491924,0.006457999814301729,0.012577000074088573,281528,0.0,0.0
2024-06-26 00:00:00+00:00,0.012577000074088573,0.012800999917089939,0.007304000202566385,0.009037000127136707,202930,0.0,0.0
2024-06-27 00:00:00+00:00,0.009037000127136707,0.011137999594211578,0.008024999871850014,0.008716999553143978,511551,0.0,0.0
2024-06-28 00:00:00+00:00,0.008716999553143978,0.008844999596476555,0.007224999833852053,0.00829199980944395,346458,0.0,0.0
2024-06-29 00:00:00+00:00,0.00829199980944395,0.008774000220000744,0.008222999982535839,0.00846800021827221,296623,0.0,0.0
2024-06-30 00:00:00+00:00,0.00841199979186058,0.008627999573946,0.0073990002274513245,0.0073990002274513245,321026,0.0,0.0
2024-07-01 00:00:00+00:00,0.007224999833852053,0.007224999833852053,0.0044109998270869255,0.004416999872773886,84320,0.0,0.0
2024-07-02 00:00:00+00:00,0.004416999872773886,0.004563000053167343,0.003596999915316701,0.004472000058740377,64878,0.0,0.0
2024-07-03 00:00:00+00:00,0.004472000058740377,0.004472999833524227,0.003289999905973673,0.003289999905973673,28513,0.0,0.0
2024-07-04 00:00:00+00:00,0.003289999905973673,0.0033160001039505005,0.002655999967828393,0.0028800000436604023,33389,0.0,0.0
2024-07-05 00:00:00+00:00,0.0028800000436604023,0.0028800000436604023,0.002607000060379505,0.002816000021994114,4403,0.0,0.0
2024-07-06 00:00:00+00:00,0.002816000021994114,0.0032470000442117453,0.0027940000873059034,0.0032450000289827585,7449,0.0,0.0
2024-07-07 00:00:00+00:00,0.0032450000289827585,0.0032450000289827585,0.0030620000325143337,0.0030640000477433205,4538,0.0,0.0
2024-07-08 00:00:00+00:00,0.0030640000477433205,0.003309000050649047,0.003005000064149499,0.0031850000377744436,8062,0.0,0.0
2024-07-09 00:00:00+00:00,0.0031850000377744436,0.0033939999993890524,0.003135999897494912,0.003338000038638711,5999,0.0,0.0
2024-07-10 00:00:00+00:00,0.003338000038638711,0.003358999965712428,0.0031689999159425497,0.00317499996162951,18553,0.0,0.0
2024-07-11 00:00:00+00:00,0.00317499996162951,0.0031759999692440033,0.0028989999555051327,0.002899999963119626,5069,0.0,0.0
2024-07-12 00:00:00+00:00,0.002899999963119626,0.0029440000653266907,0.002773999935016036,0.0028069999534636736,9604,0.0,0.0
