TIMESTAMP,WEN_OPEN_PRICE_USD,WEN_HIGH_PRICE_USD,WEN_LOW_PRICE_USD,WEN_CLOSE_PRICE_USD,WEN_VOLUME_USD,WEN_DIVIDENDS_USD,WEN_STOCK_SPLITS_USD
2023-06-08 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,3.000000106112566e-06,6985,0.0,0.0
2023-06-09 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,19875,0.0,0.0
2023-06-10 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,6483,0.0,0.0
2023-06-11 00:00:00+00:00,1.9999999949504854e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,19739,0.0,0.0
2023-06-12 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,9850,0.0,0.0
2023-06-13 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,3928,0.0,0.0
2023-06-14 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,6923,0.0,0.0
2023-06-15 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,13461,0.0,0.0
2023-06-16 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,4073,0.0,0.0
2023-06-17 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,729,0.0,0.0
2023-06-18 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,2202,0.0,0.0
2023-06-19 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,3698,0.0,0.0
2023-06-20 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,7191,0.0,0.0
2023-06-21 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,945,0.0,0.0
2023-06-22 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,803,0.0,0.0
2023-06-23 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1340,0.0,0.0
2023-06-24 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,6970,0.0,0.0
2023-06-25 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,3597,0.0,0.0
2023-06-26 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,8372,0.0,0.0
2023-06-27 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,2494,0.0,0.0
2023-06-28 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,9934,0.0,0.0
2023-06-29 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,4007,0.0,0.0
2023-06-30 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,3088,0.0,0.0
2023-07-01 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,10948,0.0,0.0
2023-07-02 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,3733,0.0,0.0
2023-07-03 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1534,0.0,0.0
2023-07-04 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,6118,0.0,0.0
2023-07-05 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,5280,0.0,0.0
2023-07-06 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,9766,0.0,0.0
2023-07-07 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,5245,0.0,0.0
2023-07-08 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1751,0.0,0.0
2023-07-09 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1675,0.0,0.0
2023-07-10 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,165194,0.0,0.0
2023-07-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3310,0.0,0.0
2023-07-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2351,0.0,0.0
2023-07-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4177,0.0,0.0
2023-07-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1580,0.0,0.0
2023-07-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,479,0.0,0.0
2023-07-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1299,0.0,0.0
2023-07-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6724,0.0,0.0
2023-07-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,971,0.0,0.0
2023-07-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1499,0.0,0.0
2023-07-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1573,0.0,0.0
2023-07-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2638,0.0,0.0
2023-07-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5628,0.0,0.0
2023-07-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,191,0.0,0.0
2023-07-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1568,0.0,0.0
2023-07-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2322,0.0,0.0
2023-07-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1959,0.0,0.0
2023-07-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,931,0.0,0.0
2023-07-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1459,0.0,0.0
2023-07-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4213,0.0,0.0
2023-07-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,629,0.0,0.0
2023-07-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5681,0.0,0.0
2023-08-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,555,0.0,0.0
2023-08-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2123,0.0,0.0
2023-08-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2455,0.0,0.0
2023-08-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,488,0.0,0.0
2023-08-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,64,0.0,0.0
2023-08-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1167,0.0,0.0
2023-08-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2250,0.0,0.0
2023-08-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1761,0.0,0.0
2023-08-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,408,0.0,0.0
2023-08-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,514,0.0,0.0
2023-08-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1011,0.0,0.0
2023-08-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1544,0.0,0.0
2023-08-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1205,0.0,0.0
2023-08-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1210,0.0,0.0
2023-08-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2878,0.0,0.0
2023-08-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3963,0.0,0.0
2023-08-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7185,0.0,0.0
2023-08-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6614,0.0,0.0
2023-08-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5571,0.0,0.0
2023-08-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,23123,0.0,0.0
2023-08-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9883,0.0,0.0
2023-08-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,111,0.0,0.0
2023-08-23 00:00:00+00:00,,,,0.0,3981,0.0,0.0
2023-08-24 00:00:00+00:00,,,,0.0,248,0.0,0.0
2023-08-25 00:00:00+00:00,,,,0.0,173,0.0,0.0
2023-08-26 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,6085,0.0,0.0
2023-08-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2023-08-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2023-08-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,3941,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,15704,0.0,0.0
2023-08-31 00:00:00+00:00,,,,0.0,6794,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,54,0.0,0.0
2023-09-02 00:00:00+00:00,,,,0.0,3308,0.0,0.0
2023-09-03 00:00:00+00:00,,,,0.0,10902,0.0,0.0
2023-09-04 00:00:00+00:00,,,,0.0,28,0.0,0.0
2023-09-05 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,0,0.0,0.0
2023-09-06 00:00:00+00:00,,,,0.0,526,0.0,0.0
2023-09-07 00:00:00+00:00,,,,0.0,1546,0.0,0.0
2023-09-08 00:00:00+00:00,,,,0.0,21,0.0,0.0
2023-09-09 00:00:00+00:00,,,,0.0,45,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,4736,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,79,0.0,0.0
2023-09-12 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,0,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,756,0.0,0.0
2023-09-14 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,0,0.0,0.0
2023-09-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2023-09-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2023-09-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,25,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,317,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,4,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,29,0.0,0.0
2023-09-25 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,0,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,268,0.0,0.0
2023-09-27 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,0,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,55,0.0,0.0
2023-09-29 00:00:00+00:00,,,,0.0,557,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,79,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,70,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,107,0.0,0.0
2023-10-03 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,0,0.0,0.0
2023-10-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2023-10-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2023-10-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-10-08 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,0,0.0,0.0
2023-10-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,156,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,27,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,26,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,5,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,448,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,9,0.0,0.0
2023-10-16 00:00:00+00:00,,,,0.0,7,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,42,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,7,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,113,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,204,0.0,0.0
2023-10-24 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,0,0.0,0.0
2023-10-25 00:00:00+00:00,,,,0.0,19,0.0,0.0
2023-10-26 00:00:00+00:00,,,,0.0,269,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,107,0.0,0.0
2023-10-28 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,0,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,17,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,50,0.0,0.0
2023-10-31 00:00:00+00:00,,,,0.0,165,0.0,0.0
2023-11-01 00:00:00+00:00,,,,0.0,203,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,62,0.0,0.0
2023-11-03 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,0,0.0,0.0
2023-11-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,1874,0.0,0.0
2023-11-06 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,0,0.0,0.0
2023-11-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2023-11-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2023-11-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,140,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,243,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,67,0.0,0.0
2023-11-13 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,0,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,66,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,43,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,157,0.0,0.0
2023-11-17 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,0,0.0,0.0
2023-11-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,31,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,202,0.0,0.0
2023-11-21 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,0,0.0,0.0
2023-11-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2023-11-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,20,0.0,0.0
2023-11-25 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,0,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,47,0.0,0.0
2023-11-27 00:00:00+00:00,,,,0.0,76,0.0,0.0
2023-11-28 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,0,0.0,0.0
2023-11-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,0,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,32584,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,1651,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,31,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,834,0.0,0.0
2023-12-04 00:00:00+00:00,0.0,7.000000096013537e-06,0.0,3.999999989900971e-06,0,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,1495,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,1811,0.0,0.0
2023-12-07 00:00:00+00:00,,,,0.0,13968,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,162,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,1897,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,116,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,18,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,8,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,3512,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,119,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,52,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,98,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,3935,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,325,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,10,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,390,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,746,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,659,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,1398,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,213,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,424,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,917,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,471,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,138,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,23,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,308,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,10,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,81,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,7950,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,216,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,105,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,437,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,1962,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,200,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,4776,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,131,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,135,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,25,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,1573,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,22631,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,599,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,1042,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,114623,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,44319,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,70376,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,7201,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,89857,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,19653,0.0,0.0
2024-01-26 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,1.9999999949504854e-06,1824396,0.0,0.0
2024-01-27 00:00:00+00:00,1.9999999949504854e-06,6.000000212225132e-06,9.999999974752427e-07,3.000000106112566e-06,1487565,0.0,0.0
