TIMESTAMP,USHARK_OPEN_PRICE_USD,USHARK_HIGH_PRICE_USD,USHARK_LOW_PRICE_USD,USHARK_CLOSE_PRICE_USD,USHARK_VOLUME_USD,USHARK_DIVIDENDS_USD,USHARK_STOCK_SPLITS_USD
2024-02-09 00:00:00+00:00,1.5999999959603883e-05,0.00017600000137463212,1.4000000192027073e-05,0.00017499999376013875,382238,0.0,0.0
2024-02-10 00:00:00+00:00,0.00017499999376013875,0.000195999993593432,0.00014099999680183828,0.00016799999866634607,360342,0.0,0.0
2024-02-11 00:00:00+00:00,0.00016799999866634607,0.0001740000006975606,0.00016500000492669642,0.00016599999798927456,368286,0.0,0.0
2024-02-12 00:00:00+00:00,0.00016599999798927456,0.0001720000000204891,0.00015100000018719584,0.00015199999324977398,370221,0.0,0.0
2024-02-13 00:00:00+00:00,0.00015199999324977398,0.0001849999971454963,0.00011800000356743112,0.00016900000628083944,358437,0.0,0.0
2024-02-14 00:00:00+00:00,0.00016900000628083944,0.00021300000662449747,0.00013699999544769526,0.000155999994603917,358764,0.0,0.0
2024-02-15 00:00:00+00:00,0.000155999994603917,0.000155999994603917,1.2000000424450263e-05,2.5999999706982635e-05,253227,0.0,0.0
2024-02-16 00:00:00+00:00,2.5999999706982635e-05,9.899999713525176e-05,1.2999999853491317e-05,9.40000027185306e-05,377352,0.0,0.0
2024-02-17 00:00:00+00:00,9.40000027185306e-05,0.00014000000373926014,7.899999764049426e-05,0.00011700000322889537,372821,0.0,0.0
2024-02-18 00:00:00+00:00,0.00011700000322889537,0.00012799999967683107,0.00010900000052060932,0.00012700000661425292,3937,0.0,0.0
2024-02-19 00:00:00+00:00,0.00012700000661425292,0.00012700000661425292,7.500000356230885e-05,8.499999967170879e-05,5622,0.0,0.0
2024-02-20 00:00:00+00:00,8.499999967170879e-05,0.0001230000052601099,8.499999967170879e-05,0.0001230000052601099,2032,0.0,0.0
2024-02-21 00:00:00+00:00,0.0001230000052601099,0.0002500000118743628,8.299999899463728e-05,0.00019999999494757503,20179,0.0,0.0
2024-02-22 00:00:00+00:00,0.00019999999494757503,0.0006900000153109431,0.00019999999494757503,0.00037799999699927866,30985,0.0,0.0
2024-02-23 00:00:00+00:00,0.00037799999699927866,0.00044999999227002263,0.0002209999947808683,0.000307999987853691,20160,0.0,0.0
2024-02-24 00:00:00+00:00,0.000307999987853691,0.0003699999942909926,0.0001429999974789098,0.00023700000019744039,22700,0.0,0.0
2024-02-25 00:00:00+00:00,0.00023700000019744039,0.0003000000142492354,0.0001880000054370612,0.00022000000171829015,11918,0.0,0.0
2024-02-26 00:00:00+00:00,0.00022000000171829015,0.000299000006634742,0.00015100000018719584,0.00029799999902024865,16965,0.0,0.0
2024-02-27 00:00:00+00:00,0.00029799999902024865,0.00029799999902024865,0.00017600000137463212,0.00022499999613501132,16605,0.0,0.0
2024-02-28 00:00:00+00:00,0.00022499999613501132,0.00022600000374950469,0.00016700000560376793,0.00018099999579135329,31275,0.0,0.0
2024-02-29 00:00:00+00:00,0.00018099999579135329,0.0002099999983329326,0.00018099999579135329,0.00018899999849963933,4093,0.0,0.0
2024-03-01 00:00:00+00:00,0.00018899999849963933,0.00022499999613501132,0.00015900000289548188,0.00022499999613501132,13656,0.0,0.0
2024-03-02 00:00:00+00:00,0.00022499999613501132,0.0002479999966453761,0.0001829999964684248,0.0002460000105202198,8961,0.0,0.0
2024-03-03 00:00:00+00:00,0.0002460000105202198,0.0002460000105202198,0.00018200000340584666,0.00022899999748915434,11994,0.0,0.0
2024-03-04 00:00:00+00:00,0.00022899999748915434,0.00022899999748915434,0.00017499999376013875,0.00020199999562464654,10154,0.0,0.0
2024-03-05 00:00:00+00:00,0.00020199999562464654,0.0002809999859891832,0.0001829999964684248,0.0002699999895412475,10834,0.0,0.0
2024-03-06 00:00:00+00:00,0.0002699999895412475,0.0002699999895412475,0.00016999999934341758,0.00022200000239536166,11796,0.0,0.0
2024-03-07 00:00:00+00:00,0.00022200000239536166,0.00022200000239536166,0.00019700000120792538,0.00020399999630171806,19400,0.0,0.0
2024-03-08 00:00:00+00:00,0.00020399999630171806,0.00020599999697878957,0.00019500000053085387,0.00019500000053085387,36791,0.0,0.0
