TIMESTAMP,GLMR_OPEN_PRICE_USD,GLMR_HIGH_PRICE_USD,GLMR_LOW_PRICE_USD,GLMR_CLOSE_PRICE_USD,GLMR_VOLUME_USD,GLMR_DIVIDENDS_USD,GLMR_STOCK_SPLITS_USD
2022-01-11 00:00:00+00:00,11.00211238861084,437.0722961425781,11.001909255981445,11.910873413085938,210559213,0.0,0.0
2022-01-12 00:00:00+00:00,11.97694206237793,12.565589904785156,8.398813247680664,8.971502304077148,259770390,0.0,0.0
2022-01-13 00:00:00+00:00,8.970017433166504,14.37829303741455,8.565940856933594,11.74636173248291,481463775,0.0,0.0
2022-01-14 00:00:00+00:00,11.741825103759766,15.884320259094238,11.37646484375,13.445150375366211,422720215,0.0,0.0
2022-01-15 00:00:00+00:00,13.440516471862793,14.18942642211914,12.4157133102417,12.637618064880371,148136388,0.0,0.0
2022-01-16 00:00:00+00:00,12.638589859008789,12.782466888427734,10.506795883178711,10.506795883178711,108179944,0.0,0.0
2022-01-17 00:00:00+00:00,10.479660034179688,10.969565391540527,9.645978927612305,9.971585273742676,125772626,0.0,0.0
2022-01-18 00:00:00+00:00,9.985225677490234,10.245582580566406,8.665427207946777,9.144612312316895,105546928,0.0,0.0
2022-01-19 00:00:00+00:00,9.1779203414917,10.99225902557373,8.447924613952637,10.21774959564209,170934490,0.0,0.0
2022-01-20 00:00:00+00:00,10.183006286621094,11.31510066986084,9.826728820800781,9.826728820800781,47751376,0.0,0.0
2022-01-21 00:00:00+00:00,9.799762725830078,10.009382247924805,8.519723892211914,8.658976554870605,85724737,0.0,0.0
2022-01-22 00:00:00+00:00,8.664841651916504,9.002962112426758,6.796739101409912,7.406135082244873,83298765,0.0,0.0
2022-01-23 00:00:00+00:00,7.406867980957031,8.681927680969238,7.389181137084961,8.018445014953613,55712868,0.0,0.0
2022-01-24 00:00:00+00:00,8.01186752319336,8.017715454101562,6.521598815917969,7.410117149353027,60903458,0.0,0.0
2022-01-25 00:00:00+00:00,7.408511161804199,7.969724178314209,7.1112189292907715,7.7662200927734375,41598841,0.0,0.0
2022-01-26 00:00:00+00:00,7.769339084625244,7.869986057281494,7.039347171783447,7.245515823364258,38893990,0.0,0.0
2022-01-27 00:00:00+00:00,7.236745834350586,7.320781230926514,6.514359951019287,6.601180076599121,40434893,0.0,0.0
2022-01-28 00:00:00+00:00,6.601696968078613,6.667819976806641,6.004162788391113,6.42232084274292,43165879,0.0,0.0
2022-01-29 00:00:00+00:00,6.426224231719971,6.532483100891113,6.1052021980285645,6.178999900817871,33858907,0.0,0.0
2022-01-30 00:00:00+00:00,6.1799540519714355,6.363809108734131,5.678194999694824,5.7270588874816895,31906084,0.0,0.0
2022-01-31 00:00:00+00:00,5.722960948944092,5.722960948944092,5.08115816116333,5.395185947418213,40348778,0.0,0.0
2022-02-01 00:00:00+00:00,5.395559787750244,5.745120048522949,5.252573013305664,5.331046104431152,30661285,0.0,0.0
2022-02-02 00:00:00+00:00,5.327555179595947,5.497354030609131,5.028800964355469,5.082961082458496,31475028,0.0,0.0
2022-02-03 00:00:00+00:00,5.084752082824707,5.101640224456787,4.593774795532227,4.7459821701049805,26347264,0.0,0.0
2022-02-04 00:00:00+00:00,4.746478080749512,6.0621418952941895,4.740755081176758,5.721464157104492,88340420,0.0,0.0
2022-02-05 00:00:00+00:00,5.731496810913086,6.190511226654053,5.690011024475098,5.759533882141113,67994446,0.0,0.0
2022-02-06 00:00:00+00:00,5.7586212158203125,6.671656131744385,5.7586212158203125,6.145214080810547,66144505,0.0,0.0
