TIMESTAMP,BUD_OPEN_PRICE_USD,BUD_HIGH_PRICE_USD,BUD_LOW_PRICE_USD,BUD_CLOSE_PRICE_USD,BUD_VOLUME_USD,BUD_DIVIDENDS_USD,BUD_STOCK_SPLITS_USD
2024-08-12 00:00:00+00:00,,,,0.0,24830,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,9629,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,9236,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,9186,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,17081,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,39330,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,11005,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,7990,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,19488,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,14112,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,10101,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,35723,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,33402,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,21285,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,12184,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,6959,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,2644,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,1145,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,3237,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,510,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,3885,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,1369,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,762,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,1440,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,2960,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,4884,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,2509,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,1384,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,563,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,2291,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,12150,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,4972,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,3066,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,7080,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,1356,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,1280,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,24040,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,17764,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,32480,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,10269,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,2472,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,3763,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,5919,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,2122,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,1868,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,8759,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,7643,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,38080,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,21926,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,9971,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,2387,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,1239,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,979,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,5916,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,7218,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,1200,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,12811,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,17008,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,11106,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,1415,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,10635,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,3576,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,3742,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,1844,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,34422,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,350504,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,121275,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,36455,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,9541,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,5261,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,16156,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,12361,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,5075,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,10055,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,6659,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,1887,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,9476,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,1548,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,4329,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,2615,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,1288,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,2627,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,4323,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,3203,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,1257,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,1537,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,1436,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,2858,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,2998,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,2444,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,7564,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,4930,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,3763,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,4634,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,15462,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,8271,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,54585,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,317,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,2512,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,3241,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,2963,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,639,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,7172,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,1557,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,7186,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,1686,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,4652,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,8096,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,11517,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,6264,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,92,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,3951,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,1619,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,1708,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,687,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,135,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,1653,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,645,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,1373,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,36,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,2545,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,1005,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,1690,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,21497,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,5148,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,1682,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,3646,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,3748,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,281,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,682,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,1162,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,131,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,941,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,9113,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,3970,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,6117,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,8021,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,7128,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,133,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,953,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,1854,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,646,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,1896,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,1434,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,329,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,6556,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,1866,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,676,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,371,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,4770,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,597,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,343,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,4254,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,104,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,123,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,31,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,3504,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,506,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,353,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,268,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,119,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,886,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,18,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,152,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,3662,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,249,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,368,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,2967,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,223,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,184,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,1204,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,393,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,379,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,1533,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,200,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,248,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,63,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,1375,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,176,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,405,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,17,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,99,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,32,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,83,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,42,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,597,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,33,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,51,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,210,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,46,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,355,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,117,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,718,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,100,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,271,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,3065,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,15,0.0,0.0
2025-04-13 00:00:00+00:00,,,,0.0,9147,0.0,0.0
2025-04-14 00:00:00+00:00,,,,0.0,6889,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,1608,0.0,0.0
2025-04-18 00:00:00+00:00,,,,0.0,259,0.0,0.0
2025-04-23 00:00:00+00:00,,,,0.0,876,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,782,0.0,0.0
2025-05-10 00:00:00+00:00,,,,0.0,1749,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,12,0.0,0.0
2025-05-20 00:00:00+00:00,,,,0.0,758,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,2689,0.0,0.0
2025-05-30 00:00:00+00:00,,,,0.0,226,0.0,0.0
2025-06-01 00:00:00+00:00,1.7836325472142533e-10,1.7836325472142533e-10,1.7338168400993226e-10,1.7338168400993226e-10,418,0.0,0.0
