TIMESTAMP,LGO23120_OPEN_PRICE_USD,LGO23120_HIGH_PRICE_USD,LGO23120_LOW_PRICE_USD,LGO23120_CLOSE_PRICE_USD,LGO23120_VOLUME_USD,LGO23120_DIVIDENDS_USD,LGO23120_STOCK_SPLITS_USD
2023-02-05 00:00:00+00:00,30153.232421875,30233.46875,22161.287109375,22420.6796875,688,0.0,0.0
2023-02-06 00:00:00+00:00,20445.630859375,29413.6875,20382.9140625,21991.294921875,679,0.0,0.0
2023-02-07 00:00:00+00:00,22037.234375,24941.94921875,11455.1806640625,20376.69140625,1997,0.0,0.0
2023-02-08 00:00:00+00:00,20411.404296875,20599.708984375,17418.78125,19443.763671875,1533,0.0,0.0
2023-02-09 00:00:00+00:00,19439.822265625,55312.6640625,16109.0419921875,17397.66015625,8036,0.0,0.0
2023-02-10 00:00:00+00:00,17403.875,25188.3203125,15705.6328125,24568.119140625,572,0.0,0.0
2023-02-11 00:00:00+00:00,24618.912109375,31126.0859375,16589.830078125,28721.05859375,1521,0.0,0.0
2023-02-12 00:00:00+00:00,28623.09765625,39020.2578125,25000.943359375,31540.798828125,1107,0.0,0.0
2023-02-13 00:00:00+00:00,31423.986328125,85400.9765625,30998.92578125,38930.2109375,4497,0.0,0.0
2023-02-14 00:00:00+00:00,38920.015625,72691.859375,38324.87109375,49673.36328125,626,0.0,0.0
2023-02-15 00:00:00+00:00,49451.3515625,150743.375,45573.45703125,99753.65625,8884,0.0,0.0
2023-02-16 00:00:00+00:00,99751.3046875,103154.0390625,56197.83984375,62195.19140625,2758,0.0,0.0
2023-02-17 00:00:00+00:00,62248.59765625,98269.8359375,46075.0703125,58259.2421875,4891,0.0,0.0
2023-02-18 00:00:00+00:00,58152.14453125,83689.359375,50183.9765625,75386.0859375,3931,0.0,0.0
2023-02-19 00:00:00+00:00,75377.7109375,93165.109375,68617.96875,88138.2578125,12051,0.0,0.0
2023-02-20 00:00:00+00:00,87924.953125,157616.0,72613.3359375,75520.546875,53838,0.0,0.0
2023-02-21 00:00:00+00:00,75533.1328125,88119.703125,57570.25390625,73084.40625,26512,0.0,0.0
2023-02-22 00:00:00+00:00,73081.6484375,78533.5859375,57298.19140625,71391.75,12486,0.0,0.0
2023-02-23 00:00:00+00:00,71366.4375,77794.8515625,58020.734375,60384.734375,13421,0.0,0.0
2023-02-24 00:00:00+00:00,60382.859375,96329.328125,60249.5390625,91410.28125,29221,0.0,0.0
2023-02-25 00:00:00+00:00,91410.28125,116156.6953125,89908.8125,100053.96875,54360,0.0,0.0
2023-02-26 00:00:00+00:00,99841.1484375,115719.34375,80673.5,95886.09375,30590,0.0,0.0
2023-02-27 00:00:00+00:00,95462.3515625,115769.8828125,33988.30078125,100495.1328125,10127,0.0,0.0
2023-02-28 00:00:00+00:00,100804.15625,405493.46875,53434.94140625,95580.0625,6707,0.0,0.0
2023-03-01 00:00:00+00:00,95802.3359375,129715.4375,71148.2421875,99111.0546875,5120,0.0,0.0
2023-03-02 00:00:00+00:00,99096.1328125,102194.7890625,85547.3515625,90133.9140625,1982,0.0,0.0
2023-03-03 00:00:00+00:00,90242.9609375,103756.7734375,42147.734375,85409.8515625,4727,0.0,0.0
2023-03-04 00:00:00+00:00,85409.9921875,92278.171875,60211.21875,72203.0703125,3272,0.0,0.0
2023-03-05 00:00:00+00:00,71938.890625,93208.046875,58311.046875,66863.484375,5243,0.0,0.0
2023-03-06 00:00:00+00:00,66552.59375,92732.7734375,65359.8125,75583.59375,3559,0.0,0.0
2023-03-07 00:00:00+00:00,75921.0859375,109819.921875,71888.171875,109819.921875,6744,0.0,0.0
2023-03-08 00:00:00+00:00,109848.234375,109848.234375,68790.40625,80030.09375,10395,0.0,0.0
2023-03-09 00:00:00+00:00,80019.0859375,134242.5,72681.34375,85696.7421875,73333,0.0,0.0
2023-03-10 00:00:00+00:00,85712.0234375,113955.3359375,73386.859375,83471.8828125,8713,0.0,0.0
2023-03-11 00:00:00+00:00,83569.453125,93370.0390625,65050.734375,71822.7109375,2547,0.0,0.0
2023-03-12 00:00:00+00:00,71821.1640625,104218.1015625,71821.1640625,86212.9140625,6044,0.0,0.0
2023-03-13 00:00:00+00:00,86207.453125,105867.5234375,69841.1796875,81159.1015625,4160,0.0,0.0
2023-03-14 00:00:00+00:00,81153.25,105862.7734375,69054.546875,91984.6640625,2448,0.0,0.0
2023-03-15 00:00:00+00:00,91911.15625,192114.328125,82807.46875,184140.21875,5653,0.0,0.0
2023-03-16 00:00:00+00:00,184109.15625,210479.8125,90073.3046875,125836.8359375,3424,0.0,0.0
2023-03-17 00:00:00+00:00,126384.75,165094.796875,103285.0,120509.2578125,4703,0.0,0.0
2023-03-18 00:00:00+00:00,120556.1796875,147362.875,116016.7734375,119608.3359375,3866,0.0,0.0
2023-03-19 00:00:00+00:00,119608.3359375,126771.015625,113894.4921875,116929.9609375,1836,0.0,0.0
2023-03-20 00:00:00+00:00,116627.59375,174565.859375,110233.8125,140530.234375,5477,0.0,0.0
2023-03-21 00:00:00+00:00,140514.390625,149240.46875,117748.109375,118766.4375,2460,0.0,0.0
2023-03-22 00:00:00+00:00,118725.125,137270.25,107789.484375,116206.3515625,5924,0.0,0.0
2023-03-23 00:00:00+00:00,115721.6484375,122525.65625,109292.21875,114130.3671875,5590,0.0,0.0
2023-03-24 00:00:00+00:00,114133.65625,118748.4140625,88184.640625,107870.078125,10273,0.0,0.0
2023-03-25 00:00:00+00:00,108310.640625,120881.5703125,100020.4609375,100170.578125,3666,0.0,0.0
2023-03-26 00:00:00+00:00,100164.9296875,108508.1875,92876.6953125,100785.2421875,1640,0.0,0.0
2023-03-27 00:00:00+00:00,100762.53125,112453.5234375,80408.609375,98282.5078125,918,0.0,0.0
2023-03-28 00:00:00+00:00,98717.8359375,106574.015625,88776.34375,106574.015625,2390,0.0,0.0
2023-03-29 00:00:00+00:00,106217.4375,113575.078125,100898.4296875,103314.96875,1302,0.0,0.0
2023-03-30 00:00:00+00:00,103651.0078125,127420.328125,99377.9140625,123098.5,2104,0.0,0.0
2023-03-31 00:00:00+00:00,123078.2890625,146384.59375,118700.1953125,128629.1171875,3974,0.0,0.0
2023-04-01 00:00:00+00:00,128062.8515625,157394.609375,121338.390625,127790.8359375,4384,0.0,0.0
2023-04-02 00:00:00+00:00,129349.9609375,151908.921875,120059.09375,125696.9765625,4333,0.0,0.0
2023-04-03 00:00:00+00:00,125169.0859375,125876.4765625,87614.25,109781.28125,4338,0.0,0.0
2023-04-04 00:00:00+00:00,109781.28125,134423.53125,103441.09375,119909.3046875,2382,0.0,0.0
2023-04-05 00:00:00+00:00,120004.6015625,126398.21875,112438.8828125,126319.7421875,5736,0.0,0.0
2023-04-06 00:00:00+00:00,126270.234375,134208.640625,110280.28125,128108.640625,16653,0.0,0.0
2023-04-07 00:00:00+00:00,128046.8359375,142686.71875,126753.84375,129724.609375,15400,0.0,0.0
2023-04-08 00:00:00+00:00,129675.9765625,141503.375,129573.5546875,138706.640625,9189,0.0,0.0
2023-04-09 00:00:00+00:00,138659.703125,147258.984375,128088.390625,132935.96875,15640,0.0,0.0
2023-04-10 00:00:00+00:00,132856.171875,152762.78125,131358.28125,145642.578125,16441,0.0,0.0
2023-04-11 00:00:00+00:00,145644.734375,163012.671875,126732.015625,156731.3125,47915,0.0,0.0
2023-04-12 00:00:00+00:00,156762.890625,193880.953125,156628.234375,193661.03125,20964,0.0,0.0
2023-04-13 00:00:00+00:00,179255.078125,232289.40625,179236.515625,207349.90625,40809,0.0,0.0
2023-04-14 00:00:00+00:00,207349.90625,225498.265625,187675.484375,225448.3125,33219,0.0,0.0
2023-04-15 00:00:00+00:00,225424.796875,229847.34375,203801.625,226235.546875,22383,0.0,0.0
2023-04-16 00:00:00+00:00,226164.359375,241746.75,191784.46875,227973.46875,47303,0.0,0.0
2023-04-17 00:00:00+00:00,227960.71875,228645.1875,190704.9375,208238.953125,57767,0.0,0.0
2023-04-18 00:00:00+00:00,208272.359375,216692.703125,196602.421875,216677.65625,55914,0.0,0.0
2023-04-19 00:00:00+00:00,216703.140625,217408.328125,205211.75,206150.9375,25938,0.0,0.0
2023-04-20 00:00:00+00:00,206231.921875,227225.984375,202644.109375,220508.84375,62648,0.0,0.0
2023-04-21 00:00:00+00:00,220509.1875,226292.234375,200814.859375,214304.71875,122639,0.0,0.0
2023-04-22 00:00:00+00:00,214304.71875,218698.578125,202656.296875,218544.765625,51916,0.0,0.0
2023-04-23 00:00:00+00:00,218544.765625,223393.03125,216952.234375,223361.890625,38568,0.0,0.0
2023-04-24 00:00:00+00:00,223348.9375,232306.234375,222535.921875,222580.328125,68252,0.0,0.0
2023-04-25 00:00:00+00:00,222523.625,228662.03125,202359.375,215414.140625,84582,0.0,0.0
2023-04-26 00:00:00+00:00,215431.84375,219446.734375,206847.0625,219326.1875,91468,0.0,0.0
2023-04-27 00:00:00+00:00,219226.703125,236905.171875,218650.53125,236639.734375,68533,0.0,0.0
2023-04-28 00:00:00+00:00,236610.0,275293.6875,234148.5625,256009.0625,77929,0.0,0.0
2023-04-29 00:00:00+00:00,255999.96875,285070.46875,252426.265625,269305.28125,105807,0.0,0.0
2023-04-30 00:00:00+00:00,269315.46875,321409.65625,266990.09375,304536.15625,384477,0.0,0.0
2023-05-01 00:00:00+00:00,304557.25,477822.96875,194857.109375,336745.6875,1576897,0.0,0.0
2023-05-02 00:00:00+00:00,336818.21875,336870.5,299988.96875,302633.5,365702,0.0,0.0
2023-05-03 00:00:00+00:00,302657.0625,307531.78125,257609.453125,288468.5625,244790,0.0,0.0
2023-05-04 00:00:00+00:00,288464.8125,292523.625,272345.96875,290586.75,116862,0.0,0.0
2023-05-05 00:00:00+00:00,290582.125,291502.15625,259131.5,262249.75,112424,0.0,0.0
2023-05-06 00:00:00+00:00,262240.34375,263514.0625,218069.109375,237967.78125,107256,0.0,0.0
2023-05-07 00:00:00+00:00,237937.203125,285057.25,237822.953125,268329.78125,114968,0.0,0.0
2023-05-08 00:00:00+00:00,268361.15625,268800.71875,162220.90625,234507.78125,332660,0.0,0.0
2023-05-09 00:00:00+00:00,234531.21875,241970.28125,195097.703125,212084.703125,287917,0.0,0.0
2023-05-10 00:00:00+00:00,210828.953125,212290.734375,178765.234375,212183.328125,274848,0.0,0.0
2023-05-11 00:00:00+00:00,212203.265625,212276.8125,182923.21875,185814.578125,101887,0.0,0.0
2023-05-12 00:00:00+00:00,185871.84375,204543.015625,170920.390625,198926.078125,209239,0.0,0.0
2023-05-13 00:00:00+00:00,198898.40625,199068.890625,186564.640625,186938.296875,36667,0.0,0.0
2023-05-14 00:00:00+00:00,186927.859375,188500.109375,179035.125,179142.921875,41875,0.0,0.0
2023-05-15 00:00:00+00:00,179142.921875,181172.34375,175866.25,178482.609375,65791,0.0,0.0
2023-05-16 00:00:00+00:00,178506.8125,190914.59375,174495.46875,187815.9375,107088,0.0,0.0
2023-05-17 00:00:00+00:00,187836.046875,187979.484375,180266.34375,180891.609375,34061,0.0,0.0
2023-05-18 00:00:00+00:00,180894.890625,180912.109375,167058.84375,169343.109375,65892,0.0,0.0
2023-05-19 00:00:00+00:00,169323.625,169457.25,143644.953125,148820.421875,125056,0.0,0.0
2023-05-20 00:00:00+00:00,148832.015625,152033.921875,142716.109375,142974.65625,48387,0.0,0.0
2023-05-21 00:00:00+00:00,142994.859375,143097.921875,124608.140625,136865.5625,92910,0.0,0.0
2023-05-22 00:00:00+00:00,136856.53125,148998.1875,135494.34375,146364.6875,74112,0.0,0.0
2023-05-23 00:00:00+00:00,146347.5625,149185.5,143831.0625,144866.078125,64080,0.0,0.0
2023-05-24 00:00:00+00:00,144870.1875,160519.765625,144428.015625,157057.546875,63887,0.0,0.0
2023-05-25 00:00:00+00:00,157069.71875,161807.421875,156017.359375,157750.6875,49946,0.0,0.0
2023-05-26 00:00:00+00:00,157741.21875,174891.171875,156206.109375,173865.0625,74147,0.0,0.0
2023-05-27 00:00:00+00:00,173862.015625,176202.8125,172138.84375,176166.4375,15340,0.0,0.0
2023-05-28 00:00:00+00:00,176186.625,176576.578125,165392.671875,167115.25,19485,0.0,0.0
2023-05-29 00:00:00+00:00,167116.296875,191792.953125,167113.859375,189816.453125,67500,0.0,0.0
2023-05-30 00:00:00+00:00,189801.953125,198907.609375,181478.75,182222.375,50461,0.0,0.0
2023-05-31 00:00:00+00:00,182220.921875,193028.625,180098.859375,181473.9375,48091,0.0,0.0
2023-06-01 00:00:00+00:00,181467.84375,181610.21875,172264.640625,179671.171875,28858,0.0,0.0
2023-06-02 00:00:00+00:00,179661.34375,179977.15625,170425.9375,177956.6875,29922,0.0,0.0
2023-06-03 00:00:00+00:00,177956.65625,177987.9375,168896.25,169539.796875,15324,0.0,0.0
2023-06-04 00:00:00+00:00,169538.4375,169603.65625,158497.5,159407.78125,63129,0.0,0.0
2023-06-05 00:00:00+00:00,159394.75,161841.0,155470.5,157006.4375,61282,0.0,0.0
2023-06-06 00:00:00+00:00,156990.625,160439.125,153084.78125,155102.96875,26022,0.0,0.0
2023-06-07 00:00:00+00:00,155090.578125,155291.328125,146951.84375,155246.234375,50799,0.0,0.0
2023-06-08 00:00:00+00:00,155246.0625,158485.25,154502.453125,157250.453125,12435,0.0,0.0
2023-06-09 00:00:00+00:00,157255.546875,157311.765625,154376.6875,154876.65625,9247,0.0,0.0
2023-06-10 00:00:00+00:00,154863.40625,164914.90625,142722.796875,146253.0,118006,0.0,0.0
2023-06-11 00:00:00+00:00,146247.703125,154384.6875,145624.375,154384.6875,27820,0.0,0.0
2023-06-12 00:00:00+00:00,154288.75,156204.59375,150503.859375,151090.265625,40649,0.0,0.0
2023-06-13 00:00:00+00:00,151083.4375,155444.296875,125358.9375,155444.296875,137242,0.0,0.0
2023-06-14 00:00:00+00:00,155443.453125,157436.21875,151830.53125,152379.234375,39865,0.0,0.0
2023-06-15 00:00:00+00:00,152352.078125,152768.59375,135891.90625,138047.109375,35144,0.0,0.0
2023-06-16 00:00:00+00:00,138051.265625,140479.453125,134634.640625,135019.53125,14263,0.0,0.0
2023-06-17 00:00:00+00:00,135017.734375,145085.421875,134363.640625,144551.5625,18963,0.0,0.0
2023-06-18 00:00:00+00:00,144545.40625,144639.28125,135429.515625,135462.40625,22586,0.0,0.0
2023-06-19 00:00:00+00:00,135462.40625,135579.171875,127606.125,133987.296875,41271,0.0,0.0
2023-06-20 00:00:00+00:00,134009.25,134602.71875,125961.046875,131613.328125,62966,0.0,0.0
2023-06-21 00:00:00+00:00,131615.75,238224.1875,131251.140625,182401.828125,310847,0.0,0.0
2023-06-22 00:00:00+00:00,182367.4375,199575.140625,182288.875,196626.875,42506,0.0,0.0
2023-06-23 00:00:00+00:00,196638.46875,197139.953125,184862.890625,186372.265625,22932,0.0,0.0
2023-06-24 00:00:00+00:00,186354.890625,192513.484375,182583.265625,184859.65625,27625,0.0,0.0
2023-06-25 00:00:00+00:00,184863.78125,187325.046875,183795.046875,184427.6875,15105,0.0,0.0
2023-06-26 00:00:00+00:00,184417.296875,185858.1875,180327.984375,180590.421875,38327,0.0,0.0
2023-06-27 00:00:00+00:00,180621.96875,181211.640625,173593.71875,175461.4375,22421,0.0,0.0
2023-06-28 00:00:00+00:00,175477.28125,179190.515625,159509.953125,164939.421875,59032,0.0,0.0
2023-06-29 00:00:00+00:00,164950.390625,165872.125,159318.390625,162720.21875,19546,0.0,0.0
2023-06-30 00:00:00+00:00,162680.46875,165246.71875,157710.90625,161015.625,21965,0.0,0.0
2023-07-01 00:00:00+00:00,161016.09375,161915.53125,152300.515625,152330.390625,31135,0.0,0.0
2023-07-02 00:00:00+00:00,152311.609375,152520.765625,150255.84375,150430.4375,4276,0.0,0.0
2023-07-03 00:00:00+00:00,150481.3125,151097.21875,140593.171875,144518.5,33082,0.0,0.0
2023-07-04 00:00:00+00:00,144493.0,149280.796875,144029.59375,147914.296875,23803,0.0,0.0
2023-07-05 00:00:00+00:00,147946.71875,147994.53125,137145.0,141977.8125,78661,0.0,0.0
2023-07-06 00:00:00+00:00,141961.53125,141982.875,131451.15625,137519.21875,49357,0.0,0.0
2023-07-07 00:00:00+00:00,137556.015625,137983.671875,134412.375,134502.671875,19001,0.0,0.0
2023-07-08 00:00:00+00:00,134488.046875,134634.0,131123.453125,132131.25,7981,0.0,0.0
2023-07-09 00:00:00+00:00,132144.46875,148583.515625,131435.703125,139192.171875,48346,0.0,0.0
2023-07-10 00:00:00+00:00,139192.359375,139289.28125,134983.453125,137226.734375,15717,0.0,0.0
2023-07-11 00:00:00+00:00,137226.734375,138108.171875,134801.984375,137690.671875,14370,0.0,0.0
2023-07-12 00:00:00+00:00,137661.65625,138130.546875,134720.171875,135089.203125,5042,0.0,0.0
2023-07-13 00:00:00+00:00,135064.25,146867.234375,128619.3359375,144691.5,53735,0.0,0.0
2023-07-14 00:00:00+00:00,144685.890625,160089.9375,136906.3125,142772.46875,84207,0.0,0.0
2023-07-15 00:00:00+00:00,142780.375,158273.125,141630.1875,147616.875,61786,0.0,0.0
2023-07-16 00:00:00+00:00,147636.5625,147689.5625,142956.78125,142997.0625,7504,0.0,0.0
2023-07-17 00:00:00+00:00,143024.953125,146471.953125,134059.984375,140376.65625,61395,0.0,0.0
2023-07-18 00:00:00+00:00,140390.203125,140523.515625,135999.78125,136542.0625,13313,0.0,0.0
2023-07-19 00:00:00+00:00,136536.9375,138230.6875,135792.9375,136028.96875,18117,0.0,0.0
2023-07-20 00:00:00+00:00,136036.90625,137799.140625,130815.3046875,131767.515625,25223,0.0,0.0
2023-07-21 00:00:00+00:00,131759.046875,131822.453125,122998.1796875,128721.765625,19094,0.0,0.0
2023-07-22 00:00:00+00:00,128681.3515625,131704.015625,125185.625,127180.1484375,23293,0.0,0.0
2023-07-23 00:00:00+00:00,127173.2265625,127287.7578125,119423.140625,120073.9453125,28405,0.0,0.0
2023-07-24 00:00:00+00:00,120060.5859375,122400.0546875,107724.015625,110013.8515625,31608,0.0,0.0
2023-07-25 00:00:00+00:00,110024.5,112870.25,101052.875,111426.171875,31536,0.0,0.0
2023-07-26 00:00:00+00:00,111425.3359375,112549.375,109142.1953125,110693.8125,36276,0.0,0.0
2023-07-27 00:00:00+00:00,110692.2109375,111666.6484375,106842.8828125,106864.1640625,19575,0.0,0.0
2023-07-28 00:00:00+00:00,106870.3359375,106977.4609375,101712.828125,102850.0390625,18345,0.0,0.0
2023-07-29 00:00:00+00:00,102841.3828125,102901.7890625,97823.328125,99878.3671875,30946,0.0,0.0
2023-07-30 00:00:00+00:00,99879.0546875,100636.09375,96006.3125,96275.046875,46743,0.0,0.0
2023-07-31 00:00:00+00:00,96260.9921875,96494.2265625,93173.125,93975.9140625,11365,0.0,0.0
2023-08-01 00:00:00+00:00,93949.9296875,101214.875,90794.1328125,95255.0625,33773,0.0,0.0
2023-08-02 00:00:00+00:00,95237.1015625,100501.7265625,90674.328125,99903.828125,18063,0.0,0.0
2023-08-03 00:00:00+00:00,99893.390625,99918.0625,89878.6484375,93340.3671875,25858,0.0,0.0
2023-08-04 00:00:00+00:00,93334.296875,93351.2109375,90463.3984375,90787.8125,4621,0.0,0.0
2023-08-05 00:00:00+00:00,90789.75,93812.96875,88987.578125,89972.703125,6420,0.0,0.0
2023-08-06 00:00:00+00:00,89968.109375,91485.75,89450.4140625,89524.171875,1863,0.0,0.0
2023-08-07 00:00:00+00:00,89520.2265625,90316.3359375,88640.5234375,89968.171875,6738,0.0,0.0
2023-08-08 00:00:00+00:00,89956.7421875,90163.609375,87582.234375,87900.046875,7116,0.0,0.0
2023-08-09 00:00:00+00:00,87904.5390625,89070.328125,77642.65625,87453.9140625,11598,0.0,0.0
2023-08-10 00:00:00+00:00,87452.9921875,87452.9921875,78354.9765625,80925.015625,11877,0.0,0.0
2023-08-11 00:00:00+00:00,80923.71875,83165.9609375,76242.90625,77174.046875,70051,0.0,0.0
2023-08-12 00:00:00+00:00,77170.21875,84135.125,76237.203125,78708.9375,7251,0.0,0.0
2023-08-13 00:00:00+00:00,78707.3125,80766.6484375,76092.3125,76106.375,5798,0.0,0.0
2023-08-14 00:00:00+00:00,76108.671875,80696.2421875,68561.484375,76166.484375,10213,0.0,0.0
2023-08-15 00:00:00+00:00,76155.65625,81383.703125,67383.8515625,68619.5234375,33353,0.0,0.0
2023-08-16 00:00:00+00:00,68617.921875,73878.3046875,68419.078125,69458.28125,34393,0.0,0.0
2023-08-17 00:00:00+00:00,69453.5390625,71785.0859375,66242.125,68008.4296875,55551,0.0,0.0
2023-08-18 00:00:00+00:00,68021.5859375,70070.453125,66843.109375,67291.7578125,11932,0.0,0.0
2023-08-19 00:00:00+00:00,67305.6640625,68510.78125,66546.734375,66692.6640625,10313,0.0,0.0
2023-08-20 00:00:00+00:00,66659.875,68648.3046875,65538.375,68625.8046875,18067,0.0,0.0
2023-08-21 00:00:00+00:00,68625.46875,72544.71875,67076.46875,71572.3203125,9350,0.0,0.0
2023-08-22 00:00:00+00:00,71556.6640625,71586.5,69382.3203125,69555.0390625,9476,0.0,0.0
2023-08-23 00:00:00+00:00,69564.375,73280.9296875,69550.6015625,72226.7578125,15674,0.0,0.0
2023-08-24 00:00:00+00:00,72199.0234375,72878.0234375,69954.1640625,70007.3671875,6940,0.0,0.0
2023-08-25 00:00:00+00:00,70001.5703125,70646.4609375,68410.7890625,69314.65625,14662,0.0,0.0
2023-08-26 00:00:00+00:00,69314.65625,69440.7265625,68755.15625,69088.6953125,2434,0.0,0.0
2023-08-27 00:00:00+00:00,69089.421875,69763.0390625,67937.640625,68057.7890625,5097,0.0,0.0
2023-08-28 00:00:00+00:00,68060.515625,70914.515625,67808.4453125,70326.4921875,7769,0.0,0.0
2023-08-29 00:00:00+00:00,70319.609375,71835.1953125,70011.2578125,71337.3046875,5812,0.0,0.0
2023-08-30 00:00:00+00:00,71346.8828125,74758.015625,69823.84375,74383.109375,7897,0.0,0.0
2023-08-31 00:00:00+00:00,74385.1796875,74385.1796875,67139.59375,67422.015625,6811,0.0,0.0
2023-09-01 00:00:00+00:00,67425.3984375,70015.2890625,63860.01171875,65017.0625,17411,0.0,0.0
2023-09-02 00:00:00+00:00,65018.80078125,65099.06640625,61356.5234375,61706.1328125,2988,0.0,0.0
2023-09-03 00:00:00+00:00,61704.18359375,66428.75,58954.94921875,61656.625,12473,0.0,0.0
2023-09-04 00:00:00+00:00,61653.12109375,63967.22265625,57748.20703125,61861.89453125,7909,0.0,0.0
2023-09-05 00:00:00+00:00,61861.21484375,61864.3203125,58957.58984375,59384.8671875,9730,0.0,0.0
2023-09-06 00:00:00+00:00,59387.8046875,61689.25390625,59134.015625,60184.41796875,3336,0.0,0.0
2023-09-07 00:00:00+00:00,60183.26953125,61127.828125,56467.6875,56568.52734375,33180,0.0,0.0
2023-09-08 00:00:00+00:00,56544.03515625,61932.640625,56233.5625,60763.15625,26607,0.0,0.0
2023-09-09 00:00:00+00:00,60767.94921875,60775.05859375,58225.24609375,58623.33984375,8802,0.0,0.0
2023-09-10 00:00:00+00:00,58622.3515625,60324.5859375,57789.50390625,57882.671875,6521,0.0,0.0
2023-09-11 00:00:00+00:00,57886.0,59091.015625,57479.62890625,58140.4375,11337,0.0,0.0
2023-09-12 00:00:00+00:00,58141.92578125,61050.58203125,57707.36328125,58159.02734375,12352,0.0,0.0
2023-09-13 00:00:00+00:00,58148.1484375,59979.109375,58000.2890625,59903.59375,4243,0.0,0.0
2023-09-14 00:00:00+00:00,59900.96875,60555.58984375,58909.78125,59574.1328125,10712,0.0,0.0
2023-09-15 00:00:00+00:00,59580.89453125,59713.4453125,58849.4609375,59401.1953125,5022,0.0,0.0
2023-09-16 00:00:00+00:00,59385.8671875,62438.7890625,58814.1171875,59552.62109375,18981,0.0,0.0
2023-09-17 00:00:00+00:00,59552.83203125,59960.1640625,58752.06640625,59603.2265625,2150,0.0,0.0
2023-09-18 00:00:00+00:00,59591.0546875,67327.0078125,59563.63671875,63179.625,28898,0.0,0.0
2023-09-19 00:00:00+00:00,63179.625,68607.71875,60511.3984375,67460.2421875,33191,0.0,0.0
2023-09-20 00:00:00+00:00,67459.8125,67583.4453125,66180.8203125,66328.5859375,19451,0.0,0.0
2023-09-21 00:00:00+00:00,66331.09375,67415.765625,65885.5,65930.046875,8141,0.0,0.0
2023-09-22 00:00:00+00:00,65929.875,66906.296875,65494.81640625,65534.13671875,5251,0.0,0.0
2023-09-23 00:00:00+00:00,65534.13671875,65575.6328125,56939.45703125,57859.65625,14658,0.0,0.0
2023-09-24 00:00:00+00:00,57859.65625,59228.23828125,57712.3828125,58203.9140625,6171,0.0,0.0
2023-09-25 00:00:00+00:00,58199.05078125,69433.8671875,57228.15234375,67450.828125,33856,0.0,0.0
2023-09-26 00:00:00+00:00,67451.1953125,67451.1953125,60951.41015625,61629.00390625,12528,0.0,0.0
2023-09-27 00:00:00+00:00,61622.6015625,63009.84765625,60309.1328125,60611.4375,13817,0.0,0.0
2023-09-28 00:00:00+00:00,60612.1484375,60846.0234375,59242.03125,59242.03125,18879,0.0,0.0
2023-09-29 00:00:00+00:00,59239.78515625,60078.109375,58749.31640625,59856.26953125,8636,0.0,0.0
