TIMESTAMP,DOGECOIN_OPEN_PRICE_USD,DOGECOIN_HIGH_PRICE_USD,DOGECOIN_LOW_PRICE_USD,DOGECOIN_CLOSE_PRICE_USD,DOGECOIN_VOLUME_USD,DOGECOIN_DIVIDENDS_USD,DOGECOIN_STOCK_SPLITS_USD
2022-01-25 00:00:00+00:00,,,,0.0,338802,0.0,0.0
2022-01-26 00:00:00+00:00,,,,0.0,279015,0.0,0.0
2022-01-27 00:00:00+00:00,,,,0.0,266157,0.0,0.0
2022-01-28 00:00:00+00:00,,,,0.0,296390,0.0,0.0
2022-01-29 00:00:00+00:00,,,,0.0,297636,0.0,0.0
2022-01-30 00:00:00+00:00,,,,0.0,228229,0.0,0.0
2022-01-31 00:00:00+00:00,,,,0.0,291341,0.0,0.0
2022-02-01 00:00:00+00:00,,,,0.0,263592,0.0,0.0
2022-02-02 00:00:00+00:00,,,,0.0,226659,0.0,0.0
2022-02-03 00:00:00+00:00,,,,0.0,234650,0.0,0.0
2022-02-04 00:00:00+00:00,,,,0.0,283279,0.0,0.0
2022-02-05 00:00:00+00:00,,,,0.0,255547,0.0,0.0
2022-02-06 00:00:00+00:00,,,,0.0,252127,0.0,0.0
2022-02-07 00:00:00+00:00,,,,0.0,371758,0.0,0.0
2022-02-08 00:00:00+00:00,,,,0.0,580333,0.0,0.0
2022-02-09 00:00:00+00:00,,,,0.0,407748,0.0,0.0
2022-02-10 00:00:00+00:00,,,,0.0,351626,0.0,0.0
2022-02-11 00:00:00+00:00,,,,0.0,312676,0.0,0.0
2022-02-12 00:00:00+00:00,,,,0.0,322014,0.0,0.0
2022-02-13 00:00:00+00:00,,,,0.0,326585,0.0,0.0
2022-02-14 00:00:00+00:00,,,,0.0,380419,0.0,0.0
2022-02-15 00:00:00+00:00,,,,0.0,331139,0.0,0.0
2022-02-16 00:00:00+00:00,,,,0.0,303647,0.0,0.0
2022-02-17 00:00:00+00:00,,,,0.0,304007,0.0,0.0
2022-02-18 00:00:00+00:00,,,,0.0,281209,0.0,0.0
2022-02-19 00:00:00+00:00,,,,0.0,221302,0.0,0.0
2022-02-20 00:00:00+00:00,,,,0.0,246341,0.0,0.0
2022-02-21 00:00:00+00:00,,,,0.0,281260,0.0,0.0
2022-02-22 00:00:00+00:00,,,,0.0,264439,0.0,0.0
2022-02-23 00:00:00+00:00,,,,0.0,250894,0.0,0.0
2022-02-24 00:00:00+00:00,,,,0.0,306098,0.0,0.0
2022-02-25 00:00:00+00:00,,,,0.0,230828,0.0,0.0
2022-02-26 00:00:00+00:00,,,,0.0,249007,0.0,0.0
2022-02-27 00:00:00+00:00,,,,0.0,261071,0.0,0.0
2022-02-28 00:00:00+00:00,,,,0.0,287694,0.0,0.0
2022-03-01 00:00:00+00:00,,,,0.0,263227,0.0,0.0
2022-03-02 00:00:00+00:00,,,,0.0,237709,0.0,0.0
2022-03-03 00:00:00+00:00,,,,0.0,257335,0.0,0.0
2022-03-04 00:00:00+00:00,,,,0.0,299379,0.0,0.0
2022-03-05 00:00:00+00:00,,,,0.0,234990,0.0,0.0
2022-03-06 00:00:00+00:00,,,,0.0,240704,0.0,0.0
2022-03-07 00:00:00+00:00,,,,0.0,276475,0.0,0.0
2022-03-08 00:00:00+00:00,,,,0.0,259463,0.0,0.0
2022-03-09 00:00:00+00:00,,,,0.0,238612,0.0,0.0
2022-03-10 00:00:00+00:00,,,,0.0,186505,0.0,0.0
2022-03-11 00:00:00+00:00,,,,0.0,273337,0.0,0.0
2022-03-12 00:00:00+00:00,,,,0.0,176469,0.0,0.0
2022-03-13 00:00:00+00:00,,,,0.0,233054,0.0,0.0
2022-03-14 00:00:00+00:00,,,,0.0,605322,0.0,0.0
2022-03-15 00:00:00+00:00,,,,0.0,394283,0.0,0.0
2022-03-16 00:00:00+00:00,,,,0.0,422849,0.0,0.0
2022-03-17 00:00:00+00:00,,,,0.0,244195,0.0,0.0
2022-03-18 00:00:00+00:00,,,,0.0,258975,0.0,0.0
2022-03-19 00:00:00+00:00,,,,0.0,219367,0.0,0.0
2022-03-20 00:00:00+00:00,,,,0.0,273242,0.0,0.0
2022-03-21 00:00:00+00:00,,,,0.0,277122,0.0,0.0
2022-03-22 00:00:00+00:00,,,,0.0,228050,0.0,0.0
2022-03-23 00:00:00+00:00,,,,0.0,240446,0.0,0.0
2022-03-24 00:00:00+00:00,,,,0.0,206655,0.0,0.0
2022-03-25 00:00:00+00:00,,,,0.0,250044,0.0,0.0
2022-03-26 00:00:00+00:00,,,,0.0,220250,0.0,0.0
2022-03-27 00:00:00+00:00,,,,0.0,214951,0.0,0.0
2022-03-28 00:00:00+00:00,,,,0.0,282969,0.0,0.0
2022-03-29 00:00:00+00:00,,,,0.0,228736,0.0,0.0
2022-03-30 00:00:00+00:00,,,,0.0,162388,0.0,0.0
2022-03-31 00:00:00+00:00,,,,0.0,150719,0.0,0.0
2022-04-01 00:00:00+00:00,,,,0.0,160304,0.0,0.0
2022-04-02 00:00:00+00:00,,,,0.0,129645,0.0,0.0
2022-04-03 00:00:00+00:00,,,,0.0,187783,0.0,0.0
2022-04-04 00:00:00+00:00,,,,0.0,130812,0.0,0.0
2022-04-05 00:00:00+00:00,,,,0.0,185597,0.0,0.0
2022-04-06 00:00:00+00:00,,,,0.0,126921,0.0,0.0
2022-04-07 00:00:00+00:00,,,,0.0,159830,0.0,0.0
2022-04-08 00:00:00+00:00,,,,0.0,173949,0.0,0.0
2022-04-09 00:00:00+00:00,,,,0.0,136363,0.0,0.0
2022-04-10 00:00:00+00:00,,,,0.0,219061,0.0,0.0
2022-04-11 00:00:00+00:00,,,,0.0,206829,0.0,0.0
2022-04-12 00:00:00+00:00,,,,0.0,190187,0.0,0.0
2022-04-13 00:00:00+00:00,,,,0.0,118286,0.0,0.0
2022-04-14 00:00:00+00:00,,,,0.0,81338,0.0,0.0
2022-04-15 00:00:00+00:00,,,,0.0,70480,0.0,0.0
2022-04-16 00:00:00+00:00,,,,0.0,106946,0.0,0.0
2022-04-17 00:00:00+00:00,,,,0.0,110104,0.0,0.0
2022-04-18 00:00:00+00:00,,,,0.0,103639,0.0,0.0
2022-04-19 00:00:00+00:00,,,,0.0,143125,0.0,0.0
2022-04-20 00:00:00+00:00,,,,0.0,143934,0.0,0.0
2022-04-21 00:00:00+00:00,,,,0.0,104634,0.0,0.0
2022-04-22 00:00:00+00:00,,,,0.0,147394,0.0,0.0
2022-04-23 00:00:00+00:00,,,,0.0,158154,0.0,0.0
2022-04-24 00:00:00+00:00,,,,0.0,146763,0.0,0.0
2022-04-25 00:00:00+00:00,,,,0.0,140168,0.0,0.0
2022-04-26 00:00:00+00:00,,,,0.0,192907,0.0,0.0
2022-04-27 00:00:00+00:00,,,,0.0,99795,0.0,0.0
2022-04-28 00:00:00+00:00,,,,0.0,178167,0.0,0.0
2022-04-29 00:00:00+00:00,,,,0.0,129521,0.0,0.0
2022-04-30 00:00:00+00:00,,,,0.0,165783,0.0,0.0
2022-05-01 00:00:00+00:00,,,,0.0,92201,0.0,0.0
2022-05-02 00:00:00+00:00,,,,0.0,134003,0.0,0.0
2022-05-03 00:00:00+00:00,,,,0.0,140779,0.0,0.0
2022-05-04 00:00:00+00:00,,,,0.0,124876,0.0,0.0
2022-05-05 00:00:00+00:00,,,,0.0,115732,0.0,0.0
2022-05-06 00:00:00+00:00,,,,0.0,148508,0.0,0.0
2022-05-07 00:00:00+00:00,,,,0.0,131045,0.0,0.0
2022-05-08 00:00:00+00:00,,,,0.0,130589,0.0,0.0
2022-05-09 00:00:00+00:00,,,,0.0,128798,0.0,0.0
2022-05-10 00:00:00+00:00,,,,0.0,114832,0.0,0.0
2022-05-11 00:00:00+00:00,,,,0.0,104254,0.0,0.0
2022-05-12 00:00:00+00:00,,,,0.0,144563,0.0,0.0
2022-05-13 00:00:00+00:00,,,,0.0,173258,0.0,0.0
2022-05-14 00:00:00+00:00,,,,0.0,333742,0.0,0.0
2022-05-15 00:00:00+00:00,,,,0.0,63357,0.0,0.0
2022-05-16 00:00:00+00:00,,,,0.0,103488,0.0,0.0
2022-05-17 00:00:00+00:00,,,,0.0,41699,0.0,0.0
2022-05-18 00:00:00+00:00,,,,0.0,92453,0.0,0.0
2022-05-19 00:00:00+00:00,,,,0.0,156325,0.0,0.0
2022-05-20 00:00:00+00:00,,,,0.0,141383,0.0,0.0
2022-05-21 00:00:00+00:00,,,,0.0,157548,0.0,0.0
2022-05-22 00:00:00+00:00,,,,0.0,165225,0.0,0.0
2022-05-23 00:00:00+00:00,,,,0.0,119266,0.0,0.0
2022-05-24 00:00:00+00:00,,,,0.0,60516,0.0,0.0
2022-05-25 00:00:00+00:00,,,,0.0,117334,0.0,0.0
2022-05-26 00:00:00+00:00,,,,0.0,128197,0.0,0.0
2022-05-27 00:00:00+00:00,,,,0.0,136049,0.0,0.0
2022-05-28 00:00:00+00:00,,,,0.0,50083,0.0,0.0
2022-05-29 00:00:00+00:00,,,,0.0,155171,0.0,0.0
2022-05-30 00:00:00+00:00,,,,0.0,97011,0.0,0.0
2022-05-31 00:00:00+00:00,,,,0.0,209209,0.0,0.0
2022-06-01 00:00:00+00:00,,,,0.0,81726,0.0,0.0
2022-06-02 00:00:00+00:00,,,,0.0,192022,0.0,0.0
2022-06-03 00:00:00+00:00,,,,0.0,205308,0.0,0.0
2022-06-04 00:00:00+00:00,,,,0.0,96725,0.0,0.0
2022-06-05 00:00:00+00:00,,,,0.0,118347,0.0,0.0
2022-06-06 00:00:00+00:00,,,,0.0,98579,0.0,0.0
2022-06-07 00:00:00+00:00,,,,0.0,146874,0.0,0.0
2022-06-08 00:00:00+00:00,,,,0.0,118019,0.0,0.0
2022-06-09 00:00:00+00:00,,,,0.0,100536,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,98211,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,95594,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,99373,0.0,0.0
2022-06-13 00:00:00+00:00,,,,0.0,125377,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,87647,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,108028,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,97275,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,85548,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,87421,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,88119,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,94508,0.0,0.0
2022-06-21 00:00:00+00:00,,,,0.0,93698,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,88066,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,90943,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,96237,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,87100,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,82755,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,83524,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,74292,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,87288,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,91163,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,82821,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,77630,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,87765,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,91116,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,82445,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,92262,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,88131,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,93606,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,84526,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,90266,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,91795,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,90555,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,73937,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,104477,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,70894,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,81379,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,93193,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,83353,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,92121,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,87788,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,76253,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,84010,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,88666,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,84622,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,92973,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,85704,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,93001,0.0,0.0
2022-07-28 00:00:00+00:00,,,,0.0,70700,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,98581,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,103876,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,89890,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,108297,0.0,0.0
2022-08-02 00:00:00+00:00,,,,0.0,79434,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,86362,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,92829,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,97214,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,99056,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,98713,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,164525,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,118206,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,122448,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,119653,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,111053,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,106723,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,122758,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,170816,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,122755,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,111630,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,148424,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,140585,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,102265,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,129544,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,105408,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,112460,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,118857,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,103698,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,76613,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,90277,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,96824,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,101992,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,112097,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,107104,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,109084,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,94832,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,108021,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,105259,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,127996,0.0,0.0
2022-09-06 00:00:00+00:00,,,,0.0,118986,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,92918,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,74048,0.0,0.0
2022-09-09 00:00:00+00:00,,,,0.0,97101,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,84555,0.0,0.0
2022-09-11 00:00:00+00:00,,,,0.0,49267,0.0,0.0
2022-09-12 00:00:00+00:00,,,,0.0,102323,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,111521,0.0,0.0
2022-09-14 00:00:00+00:00,,,,0.0,123200,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,105055,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,107082,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,119661,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,116706,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,92190,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,108162,0.0,0.0
2022-09-21 00:00:00+00:00,,,,0.0,119566,0.0,0.0
2022-09-22 00:00:00+00:00,,,,0.0,116256,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,107047,0.0,0.0
2022-09-24 00:00:00+00:00,,,,0.0,116798,0.0,0.0
2022-09-25 00:00:00+00:00,,,,0.0,123911,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,104066,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,116251,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,101608,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,122231,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,101821,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,101439,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,97377,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,106489,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,104459,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,99278,0.0,0.0
2022-10-06 00:00:00+00:00,,,,0.0,96950,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,88930,0.0,0.0
2022-10-08 00:00:00+00:00,,,,0.0,101589,0.0,0.0
2022-10-09 00:00:00+00:00,,,,0.0,104142,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,90891,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,93737,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,101486,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,112322,0.0,0.0
2022-10-14 00:00:00+00:00,,,,0.0,85874,0.0,0.0
2022-10-15 00:00:00+00:00,,,,0.0,83067,0.0,0.0
