TIMESTAMP,BUENO_OPEN_PRICE_USD,BUENO_HIGH_PRICE_USD,BUENO_LOW_PRICE_USD,BUENO_CLOSE_PRICE_USD,BUENO_VOLUME_USD,BUENO_DIVIDENDS_USD,BUENO_STOCK_SPLITS_USD
2024-11-27 00:00:00+00:00,0.0017969999462366104,0.0018560000462457538,0.0010999999940395355,0.0012009999481961131,158656,0.0,0.0
2024-11-28 00:00:00+00:00,0.0011970000341534615,0.0014929999597370625,0.0009340000106021762,0.0011190000222995877,136492,0.0,0.0
2024-11-29 00:00:00+00:00,0.0011190000222995877,0.0012679999927058816,0.0007510000141337514,0.00108299998100847,169938,0.0,0.0
2024-11-30 00:00:00+00:00,0.00108299998100847,0.00108299998100847,0.0008590000215917826,0.0009089999948628247,29622,0.0,0.0
2024-12-01 00:00:00+00:00,0.0009089999948628247,0.0009640000062063336,0.0008200000156648457,0.000944000028539449,33326,0.0,0.0
2024-12-02 00:00:00+00:00,0.000944000028539449,0.0009740000241436064,0.0006479999865405262,0.0008410000009462237,67083,0.0,0.0
2024-12-03 00:00:00+00:00,0.0008410000009462237,0.0008650000090710819,0.0006910000229254365,0.0006910000229254365,21605,0.0,0.0
2024-12-04 00:00:00+00:00,0.0006910000229254365,0.0007229999755509198,0.0004799999878741801,0.00060299999313429,47859,0.0,0.0
2024-12-05 00:00:00+00:00,0.00060299999313429,0.0006099999882280827,0.00032900000223889947,0.0003809999907389283,91189,0.0,0.0
2024-12-06 00:00:00+00:00,0.00036299999919719994,0.0016039999900385737,0.00036299999919719994,0.0013269999762997031,200712,0.0,0.0
2024-12-07 00:00:00+00:00,0.0013269999762997031,0.001614999957382679,0.0009389999904669821,0.0010430000256747007,189122,0.0,0.0
2024-12-08 00:00:00+00:00,0.0009749999735504389,0.0009960000170394778,0.0006799999973736703,0.000859999970998615,162654,0.0,0.0
2024-12-09 00:00:00+00:00,0.000859999970998615,0.00120599998626858,0.000826000003144145,0.0011340000201016665,110021,0.0,0.0
2024-12-10 00:00:00+00:00,0.0011340000201016665,0.0011950000189244747,0.0008960000122897327,0.0009519999730400741,103844,0.0,0.0
2024-12-11 00:00:00+00:00,0.0009519999730400741,0.001221999991685152,0.000914999982342124,0.0009319999953731894,141849,0.0,0.0
2024-12-12 00:00:00+00:00,0.0009710000013001263,0.0009889999637380242,0.0007800000021234155,0.0008169999928213656,63117,0.0,0.0
2024-12-13 00:00:00+00:00,0.0008169999928213656,0.0008280000183731318,0.0006070000235922635,0.0006249999860301614,54777,0.0,0.0
2024-12-14 00:00:00+00:00,0.0006249999860301614,0.0007379999733529985,0.0005450000171549618,0.0006500000017695129,40252,0.0,0.0
2024-12-15 00:00:00+00:00,0.0006500000017695129,0.0007590000168420374,0.0005949999904260039,0.000615999975707382,26276,0.0,0.0
2024-12-16 00:00:00+00:00,0.000615999975707382,0.0006459999713115394,0.0005130000063218176,0.0005830000154674053,24081,0.0,0.0
