TIMESTAMP,PAWS36017_OPEN_PRICE_USD,PAWS36017_HIGH_PRICE_USD,PAWS36017_LOW_PRICE_USD,PAWS36017_CLOSE_PRICE_USD,PAWS36017_VOLUME_USD,PAWS36017_DIVIDENDS_USD,PAWS36017_STOCK_SPLITS_USD
2025-05-08 00:00:00+00:00,9.100000170292333e-05,9.999999747378752e-05,8.70000003487803e-05,9.000000136438757e-05,9020955,0.0,0.0
2025-05-09 00:00:00+00:00,9.000000136438757e-05,9.699999645818025e-05,8.499999967170879e-05,8.70000003487803e-05,10915395,0.0,0.0
2025-05-10 00:00:00+00:00,8.70000003487803e-05,9.200000204145908e-05,8.600000001024455e-05,9.100000170292333e-05,12233479,0.0,0.0
2025-05-11 00:00:00+00:00,9.100000170292333e-05,9.300000237999484e-05,8.70000003487803e-05,9.300000237999484e-05,10171472,0.0,0.0
2025-05-12 00:00:00+00:00,9.300000237999484e-05,9.600000339560211e-05,8.600000001024455e-05,8.70000003487803e-05,16683549,0.0,0.0
2025-05-13 00:00:00+00:00,8.70000003487803e-05,9.300000237999484e-05,8.299999899463728e-05,9.200000204145908e-05,10896118,0.0,0.0
2025-05-14 00:00:00+00:00,9.200000204145908e-05,9.300000237999484e-05,8.399999933317304e-05,8.600000001024455e-05,7237902,0.0,0.0
2025-05-15 00:00:00+00:00,8.600000001024455e-05,8.70000003487803e-05,7.899999764049426e-05,8.299999899463728e-05,6550113,0.0,0.0
2025-05-16 00:00:00+00:00,8.299999899463728e-05,8.299999899463728e-05,7.599999662488699e-05,7.599999662488699e-05,3803711,0.0,0.0
2025-05-17 00:00:00+00:00,7.599999662488699e-05,7.79999973019585e-05,7.000000186963007e-05,7.300000288523734e-05,4420779,0.0,0.0
2025-05-18 00:00:00+00:00,7.300000288523734e-05,7.899999764049426e-05,7.200000254670158e-05,7.300000288523734e-05,5139141,0.0,0.0
2025-05-19 00:00:00+00:00,7.300000288523734e-05,7.400000322377309e-05,7.000000186963007e-05,7.300000288523734e-05,4406883,0.0,0.0
2025-05-20 00:00:00+00:00,7.300000288523734e-05,7.599999662488699e-05,7.300000288523734e-05,7.400000322377309e-05,3696683,0.0,0.0
2025-05-21 00:00:00+00:00,7.400000322377309e-05,8.299999899463728e-05,7.300000288523734e-05,7.899999764049426e-05,6775701,0.0,0.0
2025-05-22 00:00:00+00:00,7.899999764049426e-05,8.299999899463728e-05,7.899999764049426e-05,8.099999831756577e-05,6039400,0.0,0.0
2025-05-23 00:00:00+00:00,8.099999831756577e-05,8.299999899463728e-05,7.500000356230885e-05,7.500000356230885e-05,7771819,0.0,0.0
2025-05-24 00:00:00+00:00,7.500000356230885e-05,7.79999973019585e-05,7.500000356230885e-05,7.599999662488699e-05,3036612,0.0,0.0
2025-05-25 00:00:00+00:00,7.599999662488699e-05,7.699999696342275e-05,7.200000254670158e-05,7.500000356230885e-05,3897228,0.0,0.0
2025-05-26 00:00:00+00:00,7.500000356230885e-05,7.699999696342275e-05,7.200000254670158e-05,7.300000288523734e-05,3103686,0.0,0.0
2025-05-27 00:00:00+00:00,7.300000288523734e-05,7.500000356230885e-05,7.300000288523734e-05,7.300000288523734e-05,3745530,0.0,0.0
2025-05-28 00:00:00+00:00,7.300000288523734e-05,7.599999662488699e-05,7.300000288523734e-05,7.400000322377309e-05,2990607,0.0,0.0
2025-05-29 00:00:00+00:00,7.400000322377309e-05,7.599999662488699e-05,7.000000186963007e-05,7.100000220816582e-05,3802034,0.0,0.0
2025-05-30 00:00:00+00:00,7.100000220816582e-05,7.100000220816582e-05,5.700000110664405e-05,5.700000110664405e-05,6219343,0.0,0.0
2025-05-31 00:00:00+00:00,5.700000110664405e-05,5.700000110664405e-05,5.400000009103678e-05,5.6000000768108293e-05,3735207,0.0,0.0
2025-06-01 00:00:00+00:00,5.6174376368289813e-05,5.7031054893741384e-05,5.456305734696798e-05,5.586728730122559e-05,2582621,0.0,0.0
