TIMESTAMP,FOOM_OPEN_PRICE_USD,FOOM_HIGH_PRICE_USD,FOOM_LOW_PRICE_USD,FOOM_CLOSE_PRICE_USD,FOOM_VOLUME_USD,FOOM_DIVIDENDS_USD,FOOM_STOCK_SPLITS_USD
2023-10-02 00:00:00+00:00,,,,0.0,1505107,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,1505614,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,1437483,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,1460442,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,1495350,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,1234729,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,1525959,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,1386991,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,1394110,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,1463609,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,1672848,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,1222857,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,1949733,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,1351451,0.0,0.0
2023-10-16 00:00:00+00:00,,,,0.0,1338078,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,4183207,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,1784161,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,907661,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,791111,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,809398,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,759631,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,756760,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,451654,0.0,0.0
2023-10-25 00:00:00+00:00,,,,0.0,413569,0.0,0.0
2023-10-26 00:00:00+00:00,,,,0.0,436317,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,401010,0.0,0.0
2023-10-28 00:00:00+00:00,,,,0.0,300227,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,131262,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,168552,0.0,0.0
2023-10-31 00:00:00+00:00,,,,0.0,66218,0.0,0.0
2023-11-01 00:00:00+00:00,,,,0.0,92761,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,103774,0.0,0.0
2023-11-03 00:00:00+00:00,,,,0.0,29233,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,64575,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,49153,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,79199,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,28352,0.0,0.0
2023-11-08 00:00:00+00:00,,,,0.0,40792,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,95646,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,388702,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,476639,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,223810,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,84063,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,102711,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,199777,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,171010,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,61126,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,71242,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,108078,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,116532,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,97764,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,64485,0.0,0.0
2023-11-23 00:00:00+00:00,,,,0.0,75019,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,69394,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,56108,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,75442,0.0,0.0
2023-11-27 00:00:00+00:00,,,,0.0,60775,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,54875,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,101628,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,69997,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,62586,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,76132,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,136755,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,26293,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,109533,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,85169,0.0,0.0
2023-12-07 00:00:00+00:00,,,,0.0,147516,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,35872,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,122471,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,159470,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,101219,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,60759,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,68975,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,48993,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,71826,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,100116,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,96065,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,61475,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,80360,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,79966,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,36147,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,64892,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,61127,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,43851,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,81745,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,31642,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,76576,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,65321,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,37444,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,88708,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,97924,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,67514,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,55904,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,52612,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,64412,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,51990,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,66024,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,47822,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,42795,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,100052,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,15949,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,216382,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,38499,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,16774,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,15789,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,22311,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,20199,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,59757,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,20883,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,34400,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,33296,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,14572,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,19766,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,22087,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,27421,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,16946,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,65888,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,36734,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,12097,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,32801,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,27440,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,17924,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,39810,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,21419,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,35456,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,40747,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,28138,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,22047,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,26260,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,26110,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,466085,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,121854,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,83722,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,163727,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,217386,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,170217,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,156255,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,192709,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,1719452,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,347252,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,298015,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,559855,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,1052836,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,608454,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,551486,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,585354,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,709318,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,551355,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,422801,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,530922,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,215801,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,204609,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,132364,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,162832,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,92565,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,125038,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,391835,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,32418,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,941350,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,89232,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,100011,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,759801,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,212039,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,31315,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,1563522,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,17569,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,95322,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,120500,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,36077,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,18651,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,23652,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,20334,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,7249,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,118,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,322,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,1256,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,381,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,938,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,7616,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,2372,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,682,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,556,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,514,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,1373,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,128,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,23,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,174,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,9,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,3497048,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,40834,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,32415,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,2786,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,70182,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,5808,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,1724,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,2016,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,9933,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,440723,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,3786,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,5856,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,128,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,857,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,3576,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,13022,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,312,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,282,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,397,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,339,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,1707,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,98,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,2548,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,309,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,482,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,51,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,10404,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,992,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,4558,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,64,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,296,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,403,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,6,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,450,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,112,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,1001,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,840,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,45,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,203,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,10030,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,5819,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,3472,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,72,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,1478,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,382,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,1598,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,132,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,243,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,4890,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,1585,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,173,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,31,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,50704,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,180,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,164,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,34,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,631,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,3157,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,157,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,789,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,343,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,1367,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,62,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,3025,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,349,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,426,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,1396,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,113,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,3024,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,551,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,935,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,1429,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,2582,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,1960,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,126,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,713,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,130482,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,116,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,172,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,107,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,32,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,133,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,380,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,101,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,945,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,70,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,1721,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,1190,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,39,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,86,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,111,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,537,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,208,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,789,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,721,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,563,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,169,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,107,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,600,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,157,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,565,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,45,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,205,0.0,0.0
