TIMESTAMP,SHINJI20508_OPEN_PRICE_USD,SHINJI20508_HIGH_PRICE_USD,SHINJI20508_LOW_PRICE_USD,SHINJI20508_CLOSE_PRICE_USD,SHINJI20508_VOLUME_USD,SHINJI20508_DIVIDENDS_USD,SHINJI20508_STOCK_SPLITS_USD
2022-06-09 00:00:00+00:00,,,,0.0,1907418,0.0,0.0
2022-06-10 00:00:00+00:00,,,,0.0,918579,0.0,0.0
2022-06-11 00:00:00+00:00,,,,0.0,715583,0.0,0.0
2022-06-12 00:00:00+00:00,,,,0.0,511130,0.0,0.0
2022-06-13 00:00:00+00:00,,,,0.0,263755,0.0,0.0
2022-06-14 00:00:00+00:00,,,,0.0,215562,0.0,0.0
2022-06-15 00:00:00+00:00,,,,0.0,152851,0.0,0.0
2022-06-16 00:00:00+00:00,,,,0.0,214243,0.0,0.0
2022-06-17 00:00:00+00:00,,,,0.0,165364,0.0,0.0
2022-06-18 00:00:00+00:00,,,,0.0,111780,0.0,0.0
2022-06-19 00:00:00+00:00,,,,0.0,84477,0.0,0.0
2022-06-20 00:00:00+00:00,,,,0.0,63083,0.0,0.0
2022-06-21 00:00:00+00:00,,,,0.0,78661,0.0,0.0
2022-06-22 00:00:00+00:00,,,,0.0,105071,0.0,0.0
2022-06-23 00:00:00+00:00,,,,0.0,89294,0.0,0.0
2022-06-24 00:00:00+00:00,,,,0.0,66905,0.0,0.0
2022-06-25 00:00:00+00:00,,,,0.0,53167,0.0,0.0
2022-06-26 00:00:00+00:00,,,,0.0,52457,0.0,0.0
2022-06-27 00:00:00+00:00,,,,0.0,47996,0.0,0.0
2022-06-28 00:00:00+00:00,,,,0.0,30224,0.0,0.0
2022-06-29 00:00:00+00:00,,,,0.0,36910,0.0,0.0
2022-06-30 00:00:00+00:00,,,,0.0,35595,0.0,0.0
2022-07-01 00:00:00+00:00,,,,0.0,50219,0.0,0.0
2022-07-02 00:00:00+00:00,,,,0.0,47531,0.0,0.0
2022-07-03 00:00:00+00:00,,,,0.0,21800,0.0,0.0
2022-07-04 00:00:00+00:00,,,,0.0,19291,0.0,0.0
2022-07-05 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-07-06 00:00:00+00:00,,,,0.0,27180,0.0,0.0
2022-07-07 00:00:00+00:00,,,,0.0,27777,0.0,0.0
2022-07-08 00:00:00+00:00,,,,0.0,12995,0.0,0.0
2022-07-09 00:00:00+00:00,,,,0.0,24280,0.0,0.0
2022-07-10 00:00:00+00:00,,,,0.0,29208,0.0,0.0
2022-07-11 00:00:00+00:00,,,,0.0,10168,0.0,0.0
2022-07-12 00:00:00+00:00,,,,0.0,5831,0.0,0.0
2022-07-13 00:00:00+00:00,,,,0.0,5088,0.0,0.0
2022-07-14 00:00:00+00:00,,,,0.0,11253,0.0,0.0
2022-07-15 00:00:00+00:00,,,,0.0,14540,0.0,0.0
2022-07-16 00:00:00+00:00,,,,0.0,6726,0.0,0.0
2022-07-17 00:00:00+00:00,,,,0.0,3251,0.0,0.0
2022-07-18 00:00:00+00:00,,,,0.0,5978,0.0,0.0
2022-07-19 00:00:00+00:00,,,,0.0,3987,0.0,0.0
2022-07-20 00:00:00+00:00,,,,0.0,1444,0.0,0.0
2022-07-21 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-07-22 00:00:00+00:00,,,,0.0,10181,0.0,0.0
2022-07-23 00:00:00+00:00,,,,0.0,6634,0.0,0.0
2022-07-24 00:00:00+00:00,,,,0.0,1853,0.0,0.0
2022-07-25 00:00:00+00:00,,,,0.0,1961,0.0,0.0
2022-07-26 00:00:00+00:00,,,,0.0,1958,0.0,0.0
2022-07-27 00:00:00+00:00,,,,0.0,932,0.0,0.0
2022-07-28 00:00:00+00:00,,,,0.0,359,0.0,0.0
2022-07-29 00:00:00+00:00,,,,0.0,1494,0.0,0.0
2022-07-30 00:00:00+00:00,,,,0.0,1984,0.0,0.0
2022-07-31 00:00:00+00:00,,,,0.0,1432,0.0,0.0
2022-08-01 00:00:00+00:00,,,,0.0,908,0.0,0.0
2022-08-03 00:00:00+00:00,,,,0.0,888,0.0,0.0
2022-08-04 00:00:00+00:00,,,,0.0,146,0.0,0.0
2022-08-05 00:00:00+00:00,,,,0.0,381,0.0,0.0
2022-08-06 00:00:00+00:00,,,,0.0,329,0.0,0.0
2022-08-07 00:00:00+00:00,,,,0.0,469,0.0,0.0
2022-08-08 00:00:00+00:00,,,,0.0,262,0.0,0.0
2022-08-09 00:00:00+00:00,,,,0.0,37,0.0,0.0
2022-08-10 00:00:00+00:00,,,,0.0,230,0.0,0.0
2022-08-11 00:00:00+00:00,,,,0.0,105,0.0,0.0
2022-08-12 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-08-13 00:00:00+00:00,,,,0.0,41,0.0,0.0
2022-08-14 00:00:00+00:00,,,,0.0,33,0.0,0.0
2022-08-15 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-08-16 00:00:00+00:00,,,,0.0,251,0.0,0.0
2022-08-17 00:00:00+00:00,,,,0.0,513,0.0,0.0
2022-08-18 00:00:00+00:00,,,,0.0,82,0.0,0.0
2022-08-19 00:00:00+00:00,,,,0.0,173,0.0,0.0
2022-08-20 00:00:00+00:00,,,,0.0,21,0.0,0.0
2022-08-21 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-08-22 00:00:00+00:00,,,,0.0,92,0.0,0.0
2022-08-23 00:00:00+00:00,,,,0.0,57,0.0,0.0
2022-08-24 00:00:00+00:00,,,,0.0,219,0.0,0.0
2022-08-25 00:00:00+00:00,,,,0.0,21,0.0,0.0
2022-08-26 00:00:00+00:00,,,,0.0,32,0.0,0.0
2022-08-27 00:00:00+00:00,,,,0.0,49,0.0,0.0
2022-08-28 00:00:00+00:00,,,,0.0,87,0.0,0.0
2022-08-29 00:00:00+00:00,,,,0.0,466,0.0,0.0
2022-08-30 00:00:00+00:00,,,,0.0,30,0.0,0.0
2022-08-31 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-09-01 00:00:00+00:00,,,,0.0,28,0.0,0.0
2022-09-02 00:00:00+00:00,,,,0.0,15,0.0,0.0
2022-09-03 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-09-04 00:00:00+00:00,,,,0.0,11,0.0,0.0
2022-09-05 00:00:00+00:00,,,,0.0,308,0.0,0.0
2022-09-07 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-09-08 00:00:00+00:00,,,,0.0,11,0.0,0.0
2022-09-09 00:00:00+00:00,,,,0.0,160,0.0,0.0
2022-09-10 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-09-13 00:00:00+00:00,,,,0.0,8,0.0,0.0
2022-09-15 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-09-16 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-09-17 00:00:00+00:00,,,,0.0,49,0.0,0.0
2022-09-18 00:00:00+00:00,,,,0.0,50,0.0,0.0
2022-09-19 00:00:00+00:00,,,,0.0,22,0.0,0.0
2022-09-20 00:00:00+00:00,,,,0.0,76,0.0,0.0
2022-09-23 00:00:00+00:00,,,,0.0,10,0.0,0.0
2022-09-26 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-09-27 00:00:00+00:00,,,,0.0,13,0.0,0.0
2022-09-28 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-09-29 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-09-30 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-10-01 00:00:00+00:00,,,,0.0,697,0.0,0.0
2022-10-02 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-10-03 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-10-04 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-10-05 00:00:00+00:00,,,,0.0,30,0.0,0.0
2022-10-07 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-10-10 00:00:00+00:00,,,,0.0,7,0.0,0.0
2022-10-11 00:00:00+00:00,,,,0.0,40,0.0,0.0
2022-10-12 00:00:00+00:00,,,,0.0,279,0.0,0.0
2022-10-13 00:00:00+00:00,,,,0.0,6,0.0,0.0
2022-10-14 00:00:00+00:00,,,,0.0,3,0.0,0.0
2022-10-16 00:00:00+00:00,,,,0.0,28,0.0,0.0
2022-10-17 00:00:00+00:00,,,,0.0,10,0.0,0.0
2022-10-19 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-10-21 00:00:00+00:00,,,,0.0,21,0.0,0.0
2022-10-22 00:00:00+00:00,,,,0.0,14980,0.0,0.0
2022-10-23 00:00:00+00:00,,,,0.0,486,0.0,0.0
2022-10-24 00:00:00+00:00,,,,0.0,442,0.0,0.0
2022-10-25 00:00:00+00:00,,,,0.0,23,0.0,0.0
2022-10-26 00:00:00+00:00,,,,0.0,75,0.0,0.0
2022-10-27 00:00:00+00:00,,,,0.0,181,0.0,0.0
2022-10-28 00:00:00+00:00,,,,0.0,41,0.0,0.0
2022-10-29 00:00:00+00:00,,,,0.0,756,0.0,0.0
2022-10-31 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-11-01 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-11-02 00:00:00+00:00,,,,0.0,9,0.0,0.0
2022-11-03 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-11-07 00:00:00+00:00,,,,0.0,5,0.0,0.0
2022-11-09 00:00:00+00:00,,,,0.0,4,0.0,0.0
2022-11-10 00:00:00+00:00,,,,0.0,2,0.0,0.0
2022-11-12 00:00:00+00:00,,,,0.0,43,0.0,0.0
2022-11-15 00:00:00+00:00,,,,0.0,19,0.0,0.0
2022-11-16 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-11-18 00:00:00+00:00,,,,0.0,10,0.0,0.0
2022-11-20 00:00:00+00:00,,,,0.0,14,0.0,0.0
2022-11-21 00:00:00+00:00,,,,0.0,23,0.0,0.0
2022-11-22 00:00:00+00:00,,,,0.0,44,0.0,0.0
2022-11-23 00:00:00+00:00,,,,0.0,106,0.0,0.0
2022-11-24 00:00:00+00:00,,,,0.0,70,0.0,0.0
2022-11-25 00:00:00+00:00,,,,0.0,144,0.0,0.0
2022-11-26 00:00:00+00:00,,,,0.0,30,0.0,0.0
2022-11-27 00:00:00+00:00,,,,0.0,25,0.0,0.0
2022-11-28 00:00:00+00:00,,,,0.0,119,0.0,0.0
2022-11-29 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-11-30 00:00:00+00:00,,,,0.0,21,0.0,0.0
2022-12-02 00:00:00+00:00,,,,0.0,1,0.0,0.0
2022-12-03 00:00:00+00:00,,,,0.0,5436,0.0,0.0
2022-12-04 00:00:00+00:00,,,,0.0,1175,0.0,0.0
2022-12-05 00:00:00+00:00,,,,0.0,107,0.0,0.0
2022-12-06 00:00:00+00:00,,,,0.0,228,0.0,0.0
