TIMESTAMP,M-BTC_OPEN_PRICE_USD,M-BTC_HIGH_PRICE_USD,M-BTC_LOW_PRICE_USD,M-BTC_CLOSE_PRICE_USD,M-BTC_VOLUME_USD,M-BTC_DIVIDENDS_USD,M-BTC_STOCK_SPLITS_USD
2025-02-26 00:00:00+00:00,88219.578125,88864.015625,83022.15625,83052.421875,48481,0.0,0.0
2025-02-27 00:00:00+00:00,83052.421875,85355.828125,83052.421875,83852.953125,624507,0.0,0.0
2025-02-28 00:00:00+00:00,83852.953125,84575.1796875,78439.3125,83845.0234375,346910,0.0,0.0
2025-03-01 00:00:00+00:00,83845.0234375,85755.9453125,83313.3203125,85503.1484375,159324,0.0,0.0
2025-03-02 00:00:00+00:00,85503.1484375,93636.46875,85067.6015625,93220.203125,49967,0.0,0.0
2025-03-03 00:00:00+00:00,93220.203125,93582.3671875,85462.2109375,85965.3828125,93575,0.0,0.0
2025-03-04 00:00:00+00:00,85965.3828125,87366.34375,82288.765625,86411.5,0,0.0,0.0
2025-03-05 00:00:00+00:00,86411.5,89638.9375,85625.9765625,89022.15625,0,0.0,0.0
2025-03-06 00:00:00+00:00,89022.15625,90799.8359375,88357.625,88357.625,0,0.0,0.0
2025-03-07 00:00:00+00:00,88357.625,89327.4140625,85896.078125,86305.28125,24213,0.0,0.0
2025-03-08 00:00:00+00:00,86305.28125,86678.6171875,85719.4609375,85849.5859375,0,0.0,0.0
2025-03-09 00:00:00+00:00,85849.5859375,85905.984375,80232.1875,80232.1875,147347,0.0,0.0
2025-03-10 00:00:00+00:00,80232.1875,82153.2578125,77510.4375,78541.8046875,0,0.0,0.0
2025-03-11 00:00:00+00:00,78541.8046875,82462.171875,77013.046875,82114.5625,45961,0.0,0.0
2025-03-12 00:00:00+00:00,82114.5625,82642.2734375,80699.5625,82316.2109375,0,0.0,0.0
2025-03-13 00:00:00+00:00,82316.2109375,83397.6328125,79942.1015625,79942.1328125,0,0.0,0.0
2025-03-14 00:00:00+00:00,79942.1328125,84365.796875,79942.1328125,83395.359375,5564,0.0,0.0
2025-03-15 00:00:00+00:00,83395.359375,84153.171875,83325.0859375,83602.90625,7032,0.0,0.0
2025-03-16 00:00:00+00:00,83602.90625,84117.3984375,82060.734375,82716.5,34290,0.0,0.0
2025-03-17 00:00:00+00:00,82716.5,84148.328125,82674.8984375,84148.328125,0,0.0,0.0
2025-03-18 00:00:00+00:00,84148.328125,84148.328125,80988.3359375,81939.5390625,0,0.0,0.0
2025-03-19 00:00:00+00:00,81939.5390625,85708.53125,81939.5390625,85708.53125,0,0.0,0.0
2025-03-20 00:00:00+00:00,85708.53125,86039.921875,83212.6484375,84213.8203125,0,0.0,0.0
2025-03-21 00:00:00+00:00,84213.8203125,84328.4375,83142.359375,83414.125,0,0.0,0.0
2025-03-22 00:00:00+00:00,83414.125,84034.453125,83019.9921875,83784.203125,179900,0.0,0.0
2025-03-23 00:00:00+00:00,83784.203125,84535.328125,83330.0390625,84533.46875,651,0.0,0.0
2025-03-24 00:00:00+00:00,84533.46875,88141.859375,84533.46875,87135.1015625,11014,0.0,0.0
2025-03-25 00:00:00+00:00,87135.1015625,87451.078125,85852.7890625,86978.5625,0,0.0,0.0
2025-03-26 00:00:00+00:00,86978.5625,87307.9453125,85991.84375,86834.28125,0,0.0,0.0
2025-03-27 00:00:00+00:00,86834.28125,87288.4921875,86151.8203125,86262.7109375,0,0.0,0.0
2025-03-28 00:00:00+00:00,86262.7109375,86262.7109375,83145.0078125,83680.859375,0,0.0,0.0
2025-03-29 00:00:00+00:00,83680.859375,84060.265625,81849.0,81898.4609375,0,0.0,0.0
2025-03-30 00:00:00+00:00,81898.4609375,83085.9453125,81898.4609375,81940.171875,0,0.0,0.0
2025-03-31 00:00:00+00:00,81940.171875,83169.6328125,80900.1328125,81952.7265625,2581,0.0,0.0
2025-04-01 00:00:00+00:00,81952.7265625,84723.4375,81952.7265625,84265.0546875,0,0.0,0.0
2025-04-02 00:00:00+00:00,84265.0546875,86475.453125,83020.65625,83050.4609375,0,0.0,0.0
2025-04-03 00:00:00+00:00,83050.4609375,83518.3046875,81120.8671875,81483.5625,0,0.0,0.0
2025-04-04 00:00:00+00:00,81483.5625,83282.5078125,81483.5625,83282.5078125,0,0.0,0.0
2025-04-05 00:00:00+00:00,83282.5078125,83386.859375,82132.7109375,82892.34375,0,0.0,0.0
2025-04-06 00:00:00+00:00,82892.34375,83248.4453125,77600.8359375,77600.8359375,16479,0.0,0.0
2025-04-07 00:00:00+00:00,77600.8359375,78177.3359375,74873.359375,77548.21875,0,0.0,0.0
2025-04-08 00:00:00+00:00,77548.21875,79923.1484375,76663.8125,77132.2109375,0,0.0,0.0
2025-04-09 00:00:00+00:00,77132.2109375,80222.484375,75219.890625,80222.484375,0,0.0,0.0
2025-04-10 00:00:00+00:00,80222.484375,82322.4609375,78696.140625,79029.046875,22611,0.0,0.0
2025-04-11 00:00:00+00:00,79029.046875,83770.21875,79028.3828125,83327.0234375,0,0.0,0.0
2025-04-12 00:00:00+00:00,83327.0234375,84778.3125,82535.859375,84746.3359375,0,0.0,0.0
2025-04-13 00:00:00+00:00,84746.3359375,84830.5546875,83772.484375,83772.484375,0,0.0,0.0
2025-04-14 00:00:00+00:00,83772.484375,84949.171875,83696.3125,84327.6015625,0,0.0,0.0
2025-04-15 00:00:00+00:00,84327.6015625,85440.6953125,83718.4453125,83718.4453125,11015,0.0,0.0
2025-04-16 00:00:00+00:00,83718.4453125,84104.9453125,83217.4609375,84104.9453125,0,0.0,0.0
2025-04-17 00:00:00+00:00,84104.9453125,84104.9453125,83918.1640625,83918.1640625,0,0.0,0.0
2025-04-18 00:00:00+00:00,83918.1640625,84645.1875,83918.1640625,84067.171875,0,0.0,0.0
2025-04-19 00:00:00+00:00,84067.171875,84906.8203125,83918.1640625,84906.8203125,0,0.0,0.0
2025-04-20 00:00:00+00:00,84906.8203125,84984.2734375,84384.859375,84942.9453125,9420,0.0,0.0
2025-04-21 00:00:00+00:00,84942.9453125,87764.9453125,84942.9453125,86854.734375,0,0.0,0.0
2025-04-22 00:00:00+00:00,86854.734375,92520.609375,86702.6171875,92520.609375,4053,0.0,0.0
2025-04-23 00:00:00+00:00,92520.609375,93948.0,91746.1171875,91851.6484375,0,0.0,0.0
2025-04-24 00:00:00+00:00,91851.6484375,93179.6875,91836.1796875,92636.4296875,0,0.0,0.0
2025-04-25 00:00:00+00:00,92636.4296875,94412.125,92636.3359375,94412.125,0,0.0,0.0
2025-04-26 00:00:00+00:00,94412.125,94671.5703125,93370.203125,93604.2734375,0,0.0,0.0
2025-04-27 00:00:00+00:00,93604.2734375,94531.34375,93363.8046875,93651.84375,0,0.0,0.0
2025-04-28 00:00:00+00:00,93651.84375,94297.2578125,92890.1640625,94200.7109375,8127,0.0,0.0
2025-04-29 00:00:00+00:00,94200.7109375,95155.9609375,93548.1796875,93548.1796875,62884,0.0,0.0
2025-04-30 00:00:00+00:00,93548.1796875,94649.5,93439.2265625,93609.9765625,8251,0.0,0.0
2025-05-01 00:00:00+00:00,93609.9765625,96399.2265625,93609.8984375,96399.2265625,0,0.0,0.0
2025-05-02 00:00:00+00:00,96399.2265625,97222.6015625,95684.359375,96102.8359375,35130,0.0,0.0
2025-05-03 00:00:00+00:00,96102.8359375,96474.109375,95321.609375,95385.078125,64090,0.0,0.0
2025-05-04 00:00:00+00:00,95385.078125,96161.5,94274.546875,94274.546875,33966,0.0,0.0
2025-05-05 00:00:00+00:00,94274.546875,94789.8828125,93129.9375,94789.8671875,21774,0.0,0.0
2025-05-06 00:00:00+00:00,94789.8671875,95970.140625,93612.84375,95970.140625,11584,0.0,0.0
2025-05-07 00:00:00+00:00,95970.140625,97373.8125,95717.7734375,95717.78125,0,0.0,0.0
2025-05-08 00:00:00+00:00,95717.78125,103269.34375,95717.78125,102628.21875,0,0.0,0.0
2025-05-09 00:00:00+00:00,102628.21875,103164.6640625,101986.5703125,102283.515625,0,0.0,0.0
2025-05-10 00:00:00+00:00,102283.515625,103712.1484375,102193.96875,103712.1484375,40986,0.0,0.0
2025-05-11 00:00:00+00:00,103712.1484375,104369.53125,102802.03125,103281.4140625,144236,0.0,0.0
2025-05-12 00:00:00+00:00,103281.4140625,104665.2265625,101315.2421875,102140.0078125,0,0.0,0.0
2025-05-13 00:00:00+00:00,102140.0078125,104322.6171875,101218.828125,103955.4140625,29332,0.0,0.0
2025-05-14 00:00:00+00:00,103955.4140625,103955.4140625,102448.71875,102674.1484375,0,0.0,0.0
2025-05-15 00:00:00+00:00,102674.1484375,103571.0546875,101005.5390625,102968.421875,39287,0.0,0.0
2025-05-16 00:00:00+00:00,102968.421875,103961.296875,102503.5859375,103126.375,0,0.0,0.0
2025-05-17 00:00:00+00:00,103126.375,103417.0546875,101931.53125,102979.625,64310,0.0,0.0
2025-05-18 00:00:00+00:00,102979.625,105177.6328125,102389.640625,104473.7734375,0,0.0,0.0
2025-05-19 00:00:00+00:00,104473.7734375,105486.65625,101519.7734375,105486.65625,73814,0.0,0.0
2025-05-20 00:00:00+00:00,105486.65625,106330.2734375,103796.546875,105415.1796875,0,0.0,0.0
2025-05-21 00:00:00+00:00,105415.1796875,109549.3828125,105389.5859375,109523.46875,77717,0.0,0.0
2025-05-22 00:00:00+00:00,109523.46875,111405.5546875,108998.390625,110823.96875,0,0.0,0.0
2025-05-23 00:00:00+00:00,110823.96875,111557.078125,107482.0546875,107482.0546875,0,0.0,0.0
2025-05-24 00:00:00+00:00,107482.0546875,108725.59375,106548.1796875,107533.796875,90829,0.0,0.0
2025-05-25 00:00:00+00:00,107533.796875,107852.2734375,106261.125,107463.8359375,0,0.0,0.0
2025-05-26 00:00:00+00:00,107463.8359375,109656.1484375,107462.7890625,109248.8359375,0,0.0,0.0
2025-05-27 00:00:00+00:00,109248.8359375,110063.9609375,107980.5234375,108821.859375,107370,0.0,0.0
2025-05-28 00:00:00+00:00,108821.859375,108821.8671875,106523.3046875,107713.921875,63198,0.0,0.0
2025-05-29 00:00:00+00:00,107713.921875,108561.765625,105071.953125,106215.578125,0,0.0,0.0
2025-05-30 00:00:00+00:00,106215.578125,106220.5625,103968.109375,104122.96875,31792,0.0,0.0
2025-05-31 00:00:00+00:00,104122.96875,104563.3046875,102693.328125,104563.3046875,25605,0.0,0.0
2025-06-01 00:00:00+00:00,104563.3046875,104563.3046875,103214.7109375,103952.3671875,11437,0.0,0.0
