TIMESTAMP,CHRP_OPEN_PRICE_USD,CHRP_HIGH_PRICE_USD,CHRP_LOW_PRICE_USD,CHRP_CLOSE_PRICE_USD,CHRP_VOLUME_USD,CHRP_DIVIDENDS_USD,CHRP_STOCK_SPLITS_USD
2022-09-07 00:00:00+00:00,0.02281999960541725,0.026301000267267227,0.020016999915242195,0.024044999852776527,1051743,0.0,0.0
2022-09-08 00:00:00+00:00,0.02404399961233139,0.02635600045323372,0.022393999621272087,0.02240999974310398,1292868,0.0,0.0
2022-09-09 00:00:00+00:00,0.022348999977111816,0.022348999977111816,0.01738400012254715,0.018178999423980713,998633,0.0,0.0
2022-09-10 00:00:00+00:00,0.018178999423980713,0.01958799920976162,0.012662000022828579,0.019422000274062157,540624,0.0,0.0
2022-09-11 00:00:00+00:00,0.01942100003361702,0.024872999638319016,0.019412999972701073,0.02486399933695793,580884,0.0,0.0
2022-09-12 00:00:00+00:00,0.02486499957740307,0.02486499957740307,0.021244000643491745,0.022052999585866928,445980,0.0,0.0
2022-09-13 00:00:00+00:00,0.022050999104976654,0.022626999765634537,0.02084900066256523,0.02117300033569336,583608,0.0,0.0
2022-09-14 00:00:00+00:00,0.021090999245643616,0.021712999790906906,0.019471000880002975,0.019788000732660294,536837,0.0,0.0
2022-09-15 00:00:00+00:00,0.019788000732660294,0.020464999601244926,0.019231999292969704,0.019912000745534897,590620,0.0,0.0
2022-09-16 00:00:00+00:00,0.01991800032556057,0.020468000322580338,0.01938600093126297,0.019663000479340553,479194,0.0,0.0
2022-09-17 00:00:00+00:00,0.019652999937534332,0.020779000595211983,0.01948400028049946,0.020444000139832497,405132,0.0,0.0
2022-09-18 00:00:00+00:00,0.020445000380277634,0.021236000582575798,0.019418999552726746,0.020276999101042747,550235,0.0,0.0
2022-09-19 00:00:00+00:00,0.02029000036418438,0.020383000373840332,0.016419000923633575,0.017733000218868256,404853,0.0,0.0
2022-09-20 00:00:00+00:00,0.017733000218868256,0.018154999241232872,0.013357999734580517,0.013993999920785427,387976,0.0,0.0
2022-09-21 00:00:00+00:00,0.013987000100314617,0.013987000100314617,0.010563000105321407,0.010660000145435333,253894,0.0,0.0
2022-09-22 00:00:00+00:00,0.010661999695003033,0.011218000203371048,0.008744999766349792,0.009100000374019146,1292677,0.0,0.0
2022-09-23 00:00:00+00:00,0.009100000374019146,0.00924300029873848,0.007903999648988247,0.008344000205397606,502594,0.0,0.0
2022-09-24 00:00:00+00:00,0.008344000205397606,0.013026000000536442,0.00812700018286705,0.01155799999833107,720127,0.0,0.0
2022-09-25 00:00:00+00:00,0.01155999954789877,0.01436999998986721,0.011357000097632408,0.011687000282108784,1075517,0.0,0.0
2022-09-26 00:00:00+00:00,0.011686000041663647,0.011896000243723392,0.010030999779701233,0.01063700020313263,909998,0.0,0.0
2022-09-27 00:00:00+00:00,0.01063700020313263,0.01160299964249134,0.010400000028312206,0.010789000429213047,727564,0.0,0.0
2022-09-28 00:00:00+00:00,0.010786999948322773,0.010974000208079815,0.009634999558329582,0.01017799973487854,973558,0.0,0.0
2022-09-29 00:00:00+00:00,0.010180000215768814,0.010494999587535858,0.009670999832451344,0.009746000170707703,350619,0.0,0.0
2022-09-30 00:00:00+00:00,0.009743000380694866,0.010999999940395355,0.009162000380456448,0.010126999579370022,661245,0.0,0.0
2022-10-01 00:00:00+00:00,0.010126999579370022,0.013496999628841877,0.00995699968189001,0.010033000260591507,949739,0.0,0.0
2022-10-02 00:00:00+00:00,0.010033000260591507,0.010261000134050846,0.008233999833464622,0.008479000069200993,1278744,0.0,0.0
2022-10-03 00:00:00+00:00,0.008479000069200993,0.009039999917149544,0.006386999972164631,0.0068870000541210175,1202331,0.0,0.0
2022-10-04 00:00:00+00:00,0.006883000023663044,0.006883000023663044,0.006155999843031168,0.0067369998432695866,864116,0.0,0.0
2022-10-05 00:00:00+00:00,0.0067369998432695866,0.0067819999530911446,0.005665000062435865,0.005890999920666218,550668,0.0,0.0
2022-10-06 00:00:00+00:00,0.005892000161111355,0.007563999854028225,0.0057669999077916145,0.006554000079631805,462758,0.0,0.0
