TIMESTAMP,BITCI_OPEN_PRICE_USD,BITCI_HIGH_PRICE_USD,BITCI_LOW_PRICE_USD,BITCI_CLOSE_PRICE_USD,BITCI_VOLUME_USD,BITCI_DIVIDENDS_USD,BITCI_STOCK_SPLITS_USD
2021-01-29 00:00:00+00:00,0.0013490000274032354,0.0020540000405162573,0.0013419999741017818,0.0018210000125691295,133767,0.0,0.0
2021-01-30 00:00:00+00:00,0.0018179999897256494,0.0018479999853298068,0.001728000002913177,0.0018100000452250242,132632,0.0,0.0
2021-01-31 00:00:00+00:00,0.001803999999538064,0.0018269999418407679,0.0012890000361949205,0.001585999969393015,17675,0.0,0.0
2021-02-01 00:00:00+00:00,0.001585999969393015,0.0017219999572262168,0.001541999983601272,0.0016349999932572246,21916,0.0,0.0
2021-02-02 00:00:00+00:00,0.0016329999780282378,0.0016710000345483422,0.001563000027090311,0.0016280000563710928,21656,0.0,0.0
2021-02-03 00:00:00+00:00,0.0016289999475702643,0.0017729999963194132,0.001610000035725534,0.0017140000127255917,22851,0.0,0.0
2021-02-04 00:00:00+00:00,0.001715000020340085,0.0017389999702572823,0.0016070000128820539,0.0016670000040903687,23028,0.0,0.0
2021-02-05 00:00:00+00:00,0.0016690000193193555,0.001829999964684248,0.0016430000541731715,0.0018139999592676759,25677,0.0,0.0
2021-02-06 00:00:00+00:00,0.0018139999592676759,0.0018240000354126096,0.001689000055193901,0.001762000028975308,25423,0.0,0.0
2021-02-07 00:00:00+00:00,0.0017640000442042947,0.0018710000440478325,0.0017000000225380063,0.0017920000245794654,24998,0.0,0.0
2021-02-08 00:00:00+00:00,0.0017920000245794654,0.002096999902278185,0.0017519999528303742,0.0020469999872148037,26899,0.0,0.0
2021-02-09 00:00:00+00:00,0.0020490000024437904,0.0023900000378489494,0.002010999945923686,0.0021899999119341373,27409,0.0,0.0
2021-02-10 00:00:00+00:00,0.0021899999119341373,0.002345999935641885,0.0020699999295175076,0.0021860001143068075,20143,0.0,0.0
2021-02-11 00:00:00+00:00,0.0021879998967051506,0.0027779999654740095,0.0021359999664127827,0.002735000103712082,31326,0.0,0.0
2021-02-12 00:00:00+00:00,0.0027379998937249184,0.0027459999546408653,0.0024820000398904085,0.0026400000788271427,36069,0.0,0.0
2021-02-13 00:00:00+00:00,0.002641000086441636,0.0028830000665038824,0.0024900001008063555,0.0028029999230057,37994,0.0,0.0
2021-02-14 00:00:00+00:00,0.0028019999153912067,0.0028490000404417515,0.002489000093191862,0.0026310000102967024,34033,0.0,0.0
2021-02-15 00:00:00+00:00,0.002635000040754676,0.002678999910131097,0.002211000071838498,0.002400000113993883,28022,0.0,0.0
2021-02-16 00:00:00+00:00,0.002400999888777733,0.0026289999950677156,0.0023010000586509705,0.0024820000398904085,79785,0.0,0.0
2021-02-17 00:00:00+00:00,0.0024820000398904085,0.0029800001066178083,0.002339000115171075,0.002964999992400408,61971,0.0,0.0
2021-02-18 00:00:00+00:00,0.0029639999847859144,0.0031840000301599503,0.002939000027254224,0.0031799999997019768,100672,0.0,0.0
2021-02-19 00:00:00+00:00,0.0031799999997019768,0.0037070000544190407,0.003145999973639846,0.0036589999217540026,702619,0.0,0.0
2021-02-20 00:00:00+00:00,0.0036609999369829893,0.003848999971523881,0.0035500000230968,0.003748999908566475,863392,0.0,0.0
2021-02-21 00:00:00+00:00,0.0037430000957101583,0.004019000101834536,0.0036520001012831926,0.0038819999899715185,786565,0.0,0.0
2021-02-22 00:00:00+00:00,0.0038799999747425318,0.0038799999747425318,0.0031169999856501818,0.003768000053241849,686495,0.0,0.0
2021-02-23 00:00:00+00:00,0.003763000015169382,0.003911999985575676,0.003071000101044774,0.0038870000280439854,850767,0.0,0.0
2021-02-24 00:00:00+00:00,0.0038999998942017555,0.004342999774962664,0.0037269999738782644,0.004083999898284674,634970,0.0,0.0
2021-02-25 00:00:00+00:00,0.0040870001539587975,0.004244999960064888,0.0038419999182224274,0.0038670001085847616,792757,0.0,0.0
2021-02-26 00:00:00+00:00,0.0038590000476688147,0.004422000143676996,0.0036440000403672457,0.004230000078678131,1132064,0.0,0.0
2021-02-27 00:00:00+00:00,0.004234000109136105,0.004999999888241291,0.004234000109136105,0.004891999997198582,1155246,0.0,0.0
2021-02-28 00:00:00+00:00,0.0048870001919567585,0.004937999881803989,0.004546999931335449,0.004745000042021275,740745,0.0,0.0
2021-03-01 00:00:00+00:00,0.004747999832034111,0.00558600015938282,0.0047079999931156635,0.005568999797105789,816826,0.0,0.0
2021-03-02 00:00:00+00:00,0.005570000037550926,0.005714000202715397,0.005344000179320574,0.00559999980032444,677108,0.0,0.0
2021-03-03 00:00:00+00:00,0.005601000040769577,0.006281000096350908,0.005578999873250723,0.0061599998734891415,908951,0.0,0.0
2021-03-04 00:00:00+00:00,0.006157999858260155,0.006748000159859657,0.00609799986705184,0.006467000115662813,850535,0.0,0.0
2021-03-05 00:00:00+00:00,0.006467999890446663,0.006868000142276287,0.00609700009226799,0.006686000153422356,926276,0.0,0.0
2021-03-06 00:00:00+00:00,0.006684999912977219,0.006976000033318996,0.006471999920904636,0.006794000044465065,1350337,0.0,0.0
2021-03-07 00:00:00+00:00,0.006792999804019928,0.007325000129640102,0.006763000041246414,0.007060000207275152,1289943,0.0,0.0
2021-03-08 00:00:00+00:00,0.007054999936372042,0.007780999876558781,0.006800999864935875,0.007612000219523907,1202922,0.0,0.0
2021-03-09 00:00:00+00:00,0.007606999948620796,0.008178000338375568,0.007160000037401915,0.007230999879539013,1019512,0.0,0.0
2021-03-10 00:00:00+00:00,0.007232999894768,0.00875999964773655,0.007232999894768,0.007984999567270279,1438393,0.0,0.0
2021-03-11 00:00:00+00:00,0.007978999987244606,0.008460000157356262,0.007650999817997217,0.00837900023907423,1488445,0.0,0.0
2021-03-12 00:00:00+00:00,0.00838099978864193,0.008706999942660332,0.008128000423312187,0.008359000086784363,1216051,0.0,0.0
2021-03-13 00:00:00+00:00,0.008363000117242336,0.010054999962449074,0.008125999942421913,0.010054999962449074,2373906,0.0,0.0
2021-03-14 00:00:00+00:00,0.010064000263810158,0.01052400004118681,0.009349999949336052,0.009405000135302544,1963939,0.0,0.0
2021-03-15 00:00:00+00:00,0.009384999983012676,0.009843000210821629,0.00901000015437603,0.00949500035494566,1972923,0.0,0.0
2021-03-16 00:00:00+00:00,0.00950200017541647,0.009979000315070152,0.008949999697506428,0.00976100005209446,2035652,0.0,0.0
2021-03-17 00:00:00+00:00,0.00976600032299757,0.010355000384151936,0.009588000364601612,0.010110000148415565,2201040,0.0,0.0
