TIMESTAMP,STX_OPEN_PRICE_USD,STX_HIGH_PRICE_USD,STX_LOW_PRICE_USD,STX_CLOSE_PRICE_USD
2018-11-17,0.02793,0.03341,0.02228,0.02228
2018-11-18,0.02227,0.02808,0.02227,0.02808
2018-11-19,0.02808,0.02808,0.01443,0.02405
2018-11-20,0.02405,0.02405,0.01333,0.01333
2018-11-21,0.01333,0.01837,0.01333,0.01837
2018-11-22,0.01837,0.0216,0.01296,0.01728
2018-11-23,0.01728,0.01737,0.01303,0.01737
2018-11-24,0.01737,0.01737,0.01156,0.01156
2018-11-25,0.01156,0.01602,0.01156,0.01201
2018-11-26,0.01201,0.01514,0.01135,0.01135
2018-11-27,0.01135,0.01529,0.01135,0.01147
2018-11-28,0.01147,0.04264,0.01147,0.02132
2018-11-29,0.02132,0.02143,0.01286,0.01715
2018-11-30,0.01715,0.02005,0.01203,0.02005
2018-12-01,0.02005,0.02099,0.01679,0.02099
2018-12-02,0.02099,0.02099,0.01243,0.01243
2018-12-03,0.01243,0.01936,0.01161,0.01161
2018-12-04,0.01161,0.01974,0.01161,0.01185
2018-12-05,0.01185,0.01495,0.01121,0.01121
2018-12-06,0.01121,0.01394,0.01046,0.01046
2018-12-07,0.01046,0.0171,0.01026,0.01368
2018-12-08,0.01368,0.01731,0.01038,0.01731
2018-12-09,0.01731,0.01796,0.01437,0.01437
2018-12-10,0.01437,0.01734,0.0104,0.01387
2018-12-11,0.01387,0.01701,0.0102,0.0136
2018-12-12,0.0136,0.01743,0.01046,0.01394
2018-12-13,0.01394,0.01653,0.009915,0.01322
2018-12-14,0.01322,0.01322,0.009706,0.009706
2018-12-15,0.009706,0.01293,0.009698,0.01293
2018-12-16,0.01293,0.01628,0.009766,0.01302
2018-12-17,0.009766,0.01774,0.009766,0.01774
2018-12-18,0.01774,0.01858,0.01115,0.01486
2018-12-19,0.01486,0.01495,0.01121,0.01121
2018-12-20,0.01121,0.01655,0.01121,0.01241
2018-12-21,0.01241,0.0156,0.0117,0.0156
2018-12-22,0.0156,0.01618,0.01214,0.01214
2018-12-23,0.01214,0.01603,0.01202,0.01202
2018-12-24,0.01202,0.01633,0.01202,0.01633
2018-12-25,0.01633,0.01633,0.009165,0.0115
2018-12-26,0.0115,0.01155,0.0115,0.01155
2018-12-27,0.01155,0.01155,0.008422,0.01076
2018-12-28,0.01076,0.01579,0.01076,0.01184
2018-12-29,0.01184,0.01519,0.01139,0.01519
2018-12-30,0.01519,0.01558,0.01169,0.01169
2018-12-31,0.01169,0.01922,0.01124,0.01297
2019-01-01,0.01297,0.01859,0.01164,0.01164
2019-01-02,0.01164,0.01584,0.01164,0.01188
2019-01-03,0.01188,0.01695,0.007672,0.01151
2019-01-04,0.01151,0.0155,0.007748,0.01162
2019-01-05,0.01162,0.01542,0.007711,0.01157
2019-01-06,0.01157,0.01641,0.008206,0.01231
2019-01-07,0.01231,0.0162,0.01215,0.0162
2019-01-08,0.0162,0.0162,0.008082,0.01212
2019-01-09,0.01212,0.01619,0.01212,0.01619
2019-01-10,0.01619,0.01619,0.007336,0.011
2019-01-11,0.011,0.01101,0.007338,0.01101
2019-01-12,0.01101,0.01832,0.01099,0.01832
2019-01-13,0.01832,0.01832,0.01065,0.0142
2019-01-14,0.0142,0.01482,0.01111,0.01111
2019-01-15,0.01111,0.01448,0.01086,0.01086
2019-01-16,0.01086,0.01093,0.01086,0.01093
2019-01-17,0.01093,0.01474,0.01093,0.01106
2019-01-18,0.01106,0.01459,0.01094,0.01459
2019-01-19,0.01459,0.01492,0.01119,0.01492
2019-01-20,0.01492,0.01492,0.0107,0.0107
2019-01-21,0.0107,0.025,0.0107,0.01786
2019-01-22,0.01786,0.03602,0.01786,0.03242
2019-01-23,0.03242,0.03572,0.02143,0.025
2019-01-24,0.025,0.02519,0.02159,0.02519
2019-01-25,0.02519,0.02519,0.01791,0.0215
2019-01-26,0.0215,0.02158,0.01439,0.01439
2019-01-27,0.01439,0.01783,0.01426,0.01783
2019-01-28,0.01783,0.01783,0.01381,0.01727
2019-01-29,0.01727,0.02051,0.01367,0.01709
2019-01-30,0.01709,0.01734,0.01387,0.01734
2019-01-31,0.01734,0.01734,0.01374,0.01717
2019-02-01,0.01717,0.01731,0.01385,0.01385
2019-02-02,0.01385,0.01754,0.01385,0.01754
2019-02-03,0.01754,0.01754,0.0138,0.0138
2019-02-04,0.0138,0.01716,0.01372,0.01716
2019-02-05,0.01716,0.02069,0.01379,0.01379
2019-02-06,0.01379,0.01697,0.01358,0.01697
2019-02-07,0.01697,0.01697,0.0135,0.01688
2019-02-08,0.01688,0.02196,0.01464,0.0183
2019-02-09,0.0183,0.0183,0.01826,0.01826
2019-02-10,0.308,0.308,0.308,0.308
2019-02-11,0.01843,0.01843,0.01445,0.01806
2019-02-12,0.01806,0.01809,0.01447,0.01639
2019-02-13,0.01639,0.01803,0.01172,0.01551
2019-02-14,0.01551,0.01575,0.01489,0.01532
2019-02-15,0.01532,0.01545,0.01466,0.01473
2019-02-16,0.01473,0.01494,0.01378,0.01447
2019-02-17,0.01447,0.01516,0.01384,0.01505
2019-02-18,0.01505,0.01678,0.01373,0.01538
2019-02-19,0.01538,0.02209,0.01448,0.01731
2019-02-20,0.01731,0.01784,0.01677,0.01757
2019-02-21,0.01757,0.01969,0.01669,0.01717
2019-02-22,0.01717,0.02191,0.01597,0.01741
2019-02-23,0.01741,0.01838,0.01726,0.01759
2019-02-24,0.01759,0.01759,0.01561,0.01573
2019-02-25,0.01573,0.01688,0.01461,0.01488
2019-02-26,0.01488,0.01649,0.01432,0.01539
2019-02-27,0.01539,0.01643,0.0144,0.01559
2019-02-28,0.01559,0.01583,0.01529,0.01545
2019-03-01,0.308,0.308,0.308,0.308
2019-03-02,0.01548,0.01587,0.01441,0.01503
2019-03-03,0.01503,0.01525,0.0143,0.01502
2019-03-04,0.01502,0.01597,0.01448,0.01522
2019-03-05,0.01522,0.01662,0.01453,0.0148
2019-03-06,0.0148,0.016,0.01383,0.01383
2019-03-07,0.01383,0.01596,0.01328,0.01553
2019-03-08,0.01553,0.01553,0.01481,0.01539
2019-03-09,0.01539,0.01701,0.01539,0.01587
2019-03-10,0.01587,0.0167,0.01572,0.01603
2019-03-11,0.01603,0.01608,0.0148,0.01488
2019-03-12,0.01488,0.01555,0.01485,0.01552
2019-03-13,0.01552,0.01552,0.01474,0.0154
2019-03-14,0.0154,0.01553,0.01502,0.01514
2019-03-15,0.01514,0.01661,0.01514,0.01594
2019-03-16,0.01594,0.01711,0.01571,0.01595
2019-03-17,0.01595,0.01595,0.01559,0.01587
2019-03-18,0.01587,0.01592,0.01556,0.01568
2019-03-19,0.01568,0.01606,0.01561,0.01577
2019-03-20,0.01577,0.01623,0.01574,0.0159
2019-03-21,0.0159,0.01595,0.01519,0.01547
2019-03-22,0.01547,0.016,0.01536,0.01564
2019-03-23,0.01564,0.01915,0.01559,0.01751
2019-03-24,0.01751,0.01761,0.0165,0.01694
2019-03-25,0.01694,0.01852,0.0157,0.01629
2019-03-26,0.01629,0.01675,0.01577,0.01664
2019-03-27,0.01664,0.01736,0.01639,0.01667
2019-03-28,0.01667,0.01736,0.01643,0.01695
2019-03-29,0.01695,0.01936,0.01695,0.01817
2019-03-30,0.01817,0.02224,0.01775,0.02071
2019-03-31,0.02071,0.02093,0.01859,0.02065
2019-04-01,0.02065,0.02682,0.02042,0.02557
2019-04-02,0.02557,0.0316,0.02453,0.0288
2019-04-03,0.0288,0.03031,0.02498,0.02603
2019-04-04,0.02603,0.02678,0.02437,0.02604
2019-04-05,0.02604,0.02771,0.02564,0.02761
2019-04-06,0.02761,0.02938,0.02655,0.02726
2019-04-07,0.02726,0.03121,0.02726,0.03017
2019-04-08,0.03017,0.03108,0.02689,0.02859
2019-04-09,0.02859,0.02859,0.02497,0.02627
2019-04-10,0.02627,0.02909,0.02627,0.02792
2019-04-11,0.02792,0.02792,0.02317,0.02378
2019-04-12,0.02378,0.02739,0.02337,0.02505
2019-04-13,0.02505,0.03333,0.02469,0.03003
2019-04-14,0.03003,0.03978,0.02903,0.03507
2019-04-15,0.03507,0.03526,0.02801,0.02982
2019-04-16,0.02982,0.03206,0.02956,0.03039
2019-04-17,0.03039,0.03058,0.02702,0.02922
2019-04-18,0.02922,0.02968,0.02745,0.02767
2019-04-19,0.02767,0.0278,0.02711,0.02759
2019-04-20,0.02759,0.0294,0.02738,0.02855
2019-04-21,0.02855,0.02876,0.02653,0.02685
2019-04-22,0.02685,0.02919,0.02685,0.02881
2019-04-23,0.02881,0.02958,0.02775,0.02864
2019-04-24,0.02864,0.02864,0.0246,0.02493
2019-04-25,0.02493,0.02493,0.02323,0.0238
2019-04-26,0.0238,0.02413,0.0238,0.02402
2019-04-27,0.02402,0.02526,0.02353,0.02379
2019-04-28,0.02434,0.0252,0.02373,0.02394
2019-04-29,0.02394,0.02394,0.02357,0.02373
2019-04-30,0.02373,0.02456,0.02373,0.02429
2019-05-01,0.02429,0.02528,0.02429,0.02447
2019-05-02,0.02447,0.02503,0.02447,0.02492
2019-05-03,0.02492,0.02612,0.02451,0.02514
2019-05-04,0.02514,0.02593,0.02453,0.0247
2019-05-05,0.0247,0.02474,0.02434,0.02445
2019-05-06,0.02445,0.02587,0.02414,0.02569
2019-05-07,0.02569,0.02718,0.0245,0.02491
2019-05-08,0.02491,0.02645,0.02491,0.02549
2019-05-09,0.02549,0.02703,0.02389,0.02419
2019-05-10,0.02419,0.02531,0.02244,0.02264
2019-05-11,0.02264,0.02668,0.02172,0.02323
2019-05-12,0.02323,0.03049,0.02149,0.02275
2019-05-13,0.02275,0.02576,0.02275,0.02459
2019-05-14,0.02459,0.02522,0.02306,0.02474
2019-05-15,0.02474,0.02832,0.02422,0.02578
2019-05-16,0.02578,0.02827,0.02331,0.02677
2019-05-17,0.02677,0.02677,0.02315,0.02484
2019-05-18,0.02484,0.02638,0.02332,0.02485
2019-05-19,0.02485,0.02859,0.02384,0.02638
2019-05-20,0.02638,0.02638,0.02391,0.02535
2019-05-21,0.02535,0.02615,0.02376,0.02591
2019-05-22,0.02591,0.02591,0.02441,0.0254
2019-05-23,0.0254,0.02647,0.02513,0.02552
2019-05-24,0.02552,0.02591,0.02447,0.02519
2019-05-25,0.02519,0.02587,0.02466,0.02539
2019-05-26,0.02539,0.02792,0.02539,0.02714
2019-05-27,0.02714,0.0275,0.02565,0.02671
2019-05-28,0.02671,0.02694,0.02581,0.02633
2019-05-29,0.02633,0.02729,0.02547,0.02625
2019-05-30,0.02625,0.02665,0.02425,0.02524
2019-05-31,0.02524,0.02668,0.0248,0.0254
2019-06-01,0.0254,0.02618,0.02524,0.02575
2019-06-02,0.02575,0.02639,0.02525,0.02543
2019-06-03,0.02543,0.02543,0.02167,0.02167
2019-06-04,0.02167,0.02167,0.0205,0.02096
2019-06-05,0.02096,0.02143,0.0208,0.02119
2019-06-06,0.02119,0.02139,0.02085,0.02131
2019-06-07,0.02131,0.02257,0.02089,0.02161
2019-06-08,0.02161,0.02229,0.02087,0.02158
2019-06-09,0.02158,0.02158,0.02041,0.0211
2019-06-10,0.0211,0.02575,0.0211,0.02326
2019-06-11,0.02326,0.02549,0.02264,0.02391
2019-06-12,0.02391,0.02493,0.02297,0.02371
2019-06-13,0.02371,0.02413,0.02298,0.02314
2019-06-14,0.02314,0.02443,0.02314,0.02391
2019-06-15,0.02391,0.02656,0.0239,0.02399
2019-06-16,0.02399,0.02559,0.02399,0.02424
2019-06-17,0.02424,0.02558,0.0239,0.02474
2019-06-18,0.02474,0.02474,0.0227,0.02307
2019-06-19,0.02307,0.02599,0.02307,0.02413
2019-06-20,0.02413,0.0248,0.02413,0.0248
2019-06-21,0.0248,0.02657,0.0248,0.02555
2019-06-22,0.02555,0.02726,0.02544,0.02565
2019-06-23,0.02565,0.02605,0.02508,0.02605
2019-06-24,0.02605,0.02649,0.02461,0.02538
2019-06-25,0.02538,0.02888,0.02538,0.027
2019-06-26,0.027,0.0297,0.02557,0.02621
2019-06-27,0.02621,0.02621,0.02231,0.02242
2019-06-28,0.308,0.308,0.308,0.308
2019-06-29,0.02483,0.02483,0.02353,0.02353
2019-06-30,0.02353,0.02401,0.01949,0.02401
2019-07-01,0.02401,0.02401,0.02087,0.02362
2019-07-02,0.02362,0.02418,0.02115,0.02418
2019-07-03,0.02418,0.02672,0.02418,0.02672
2019-07-04,0.02672,0.02672,0.02198,0.02376
2019-07-05,0.308,0.308,0.308,0.308
2019-07-06,0.02342,0.02396,0.0225,0.0225
2019-07-07,0.0225,0.02444,0.02203,0.02364
2019-07-08,0.02364,0.02533,0.02213,0.02287
2019-07-09,0.308,0.308,0.308,0.308
2019-07-10,0.02337,0.02337,0.02178,0.02178
2019-07-11,0.02178,0.02291,0.02042,0.02201
2019-07-12,0.02201,0.02289,0.02135,0.02135
2019-07-13,0.02135,0.02135,0.02057,0.02057
2019-07-14,0.02057,0.02057,0.01837,0.0198
2019-07-15,0.0198,0.02257,0.01953,0.02159
2019-07-16,0.02159,0.02159,0.01696,0.01696
2019-07-17,0.01696,0.0192,0.01696,0.01842
2019-07-18,0.01842,0.02043,0.01842,0.01915
2019-07-19,0.01915,0.01928,0.01896,0.01928
2019-07-20,0.01928,0.02152,0.01928,0.02034
2019-07-21,0.02034,0.02086,0.01874,0.01874
2019-07-22,0.01874,0.01874,0.01828,0.01828
2019-07-23,0.01828,0.01862,0.01646,0.01646
2019-07-24,0.01646,0.01769,0.01564,0.01769
2019-07-25,0.01769,0.01789,0.01384,0.01769
2019-07-26,0.01769,0.01769,0.01713,0.01713
2019-07-27,0.01713,0.01713,0.01602,0.01602
2019-07-28,0.01602,0.01706,0.01439,0.01554
2019-07-29,0.01554,0.01692,0.01407,0.0154
2019-07-30,0.0154,0.0165,0.01468,0.01574
2019-07-31,0.01574,0.01715,0.01574,0.01665
2019-08-01,0.01665,0.01811,0.01665,0.01811
2019-08-02,0.01811,0.02106,0.01685,0.01685
2019-08-03,0.01685,0.01839,0.01685,0.01731
2019-08-04,0.01731,0.01899,0.01731,0.01757
2019-08-05,0.01757,0.02031,0.01606,0.017
2019-08-06,0.017,0.017,0.01514,0.01514
2019-08-07,0.01514,0.0164,0.01514,0.01593
2019-08-08,0.01593,0.01594,0.01593,0.01594
2019-08-09,0.01594,0.01697,0.01531,0.01531
2019-08-10,0.01531,0.01531,0.01457,0.01513
2019-08-11,0.01513,0.01548,0.01478,0.01501
2019-08-12,0.01501,0.01788,0.0148,0.01788
2019-08-13,0.01788,0.01788,0.01424,0.01566
2019-08-14,0.01566,0.01566,0.01093,0.01093
2019-08-15,0.01093,0.01464,0.01093,0.01464
2019-08-16,0.01464,0.01658,0.01357,0.01564
2019-08-17,0.01564,0.01564,0.01462,0.01502
2019-08-18,0.01502,0.0157,0.01497,0.01559
2019-08-19,0.01559,0.01649,0.01559,0.01584
2019-08-20,0.01584,0.01745,0.01562,0.01745
2019-08-21,0.01745,0.01745,0.01449,0.01479
2019-08-22,0.01479,0.01617,0.01314,0.01485
2019-08-23,0.01485,0.01645,0.01405,0.01634
2019-08-24,0.01634,0.01644,0.01472,0.01543
2019-08-25,0.01543,0.01582,0.014,0.01491
2019-08-26,0.01491,0.01524,0.0143,0.0143
2019-08-27,0.0143,0.0143,0.01404,0.01404
2019-08-28,0.01404,0.01404,0.01215,0.01225
2019-08-29,0.01225,0.01272,0.01158,0.01272
2019-08-30,0.01272,0.01323,0.01198,0.01198
2019-08-31,0.01198,0.01213,0.01198,0.01213
2019-09-01,0.01213,0.0126,0.01213,0.01241
2019-09-02,0.01241,0.01319,0.01241,0.01278
2019-09-03,0.01278,0.01307,0.01275,0.01275
2019-09-04,0.01275,0.01275,0.0127,0.0127
2019-09-05,0.0127,0.01404,0.01267,0.01404
2019-09-06,0.01404,0.01404,0.01237,0.01309
2019-09-07,0.01309,0.01374,0.01259,0.01364
2019-09-08,0.01364,0.01364,0.01292,0.01355
2019-09-09,0.01355,0.01372,0.01289,0.01289
2019-09-10,0.01289,0.01289,0.01264,0.01264
2019-09-11,0.01264,0.01484,0.01264,0.01484
2019-09-12,0.01484,0.01523,0.01429,0.0147
2019-09-13,0.308,0.308,0.308,0.308
2019-09-14,0.01462,0.01462,0.01337,0.0143
2019-09-15,0.308,0.308,0.308,0.308
2019-09-16,0.01423,0.01438,0.01407,0.01438
2019-09-17,0.01438,0.01469,0.01397,0.01469
2019-09-18,0.01469,0.01469,0.01433,0.01433
2019-09-19,0.01433,0.01563,0.01433,0.01552
2019-09-20,0.01552,0.01552,0.01435,0.01516
2019-09-21,0.01516,0.01528,0.01488,0.01488
2019-09-22,0.01488,0.01696,0.01488,0.01696
2019-09-23,0.01696,0.01696,0.01357,0.01357
2019-09-24,0.01357,0.01384,0.01196,0.01273
2019-09-25,0.01273,0.01428,0.01259,0.01428
2019-09-26,0.01428,0.01712,0.01244,0.01518
2019-09-27,0.01518,0.01542,0.01427,0.01435
2019-09-28,0.01435,0.01562,0.01398,0.01398
2019-09-29,0.01398,0.01484,0.0129,0.0129
2019-09-30,0.0129,0.0133,0.01172,0.01272
2019-10-01,0.01272,0.01407,0.01224,0.01224
2019-10-02,0.01224,0.01343,0.01224,0.01343
2019-10-03,0.01343,0.01343,0.01212,0.0127
2019-10-04,0.0127,0.01405,0.01225,0.01389
2019-10-05,0.01389,0.01406,0.01234,0.01406
2019-10-06,0.01406,0.01406,0.0118,0.0122
2019-10-07,0.0122,0.01339,0.01199,0.01199
2019-10-08,0.01199,0.01311,0.01196,0.01311
2019-10-09,0.01311,0.01375,0.0122,0.01375
2019-10-10,0.01375,0.01436,0.01247,0.01264
2019-10-11,0.01264,0.01358,0.01217,0.01225
2019-10-12,0.01225,0.01239,0.01181,0.01181
2019-10-13,0.01181,0.0141,0.01178,0.01203
2019-10-14,0.01203,0.01347,0.01203,0.01221
2019-10-15,0.01188,0.01308,0.01161,0.01308
2019-10-16,0.01308,0.01308,0.0101,0.01178
2019-10-17,0.01178,0.01293,0.01178,0.0118
2019-10-18,0.0118,0.01459,0.01156,0.01363
2019-10-19,0.01363,0.01475,0.01316,0.01371
2019-10-20,0.01371,0.01526,0.01371,0.01526
2019-10-21,0.01526,0.01526,0.01398,0.01464
2019-10-22,0.01464,0.01464,0.01366,0.01366
2019-10-23,0.01366,0.02147,0.01272,0.01645
2019-10-24,0.01645,0.02308,0.01347,0.01906
2019-10-25,0.01906,0.04691,0.01561,0.01717
2019-10-26,0.01717,0.01833,0.01444,0.01528
2019-10-27,0.01528,0.01662,0.01251,0.01251
2019-10-28,0.01251,0.01476,0.01208,0.01383
2019-10-29,0.01383,0.015,0.01383,0.01424
2019-10-30,0.01424,0.01424,0.01293,0.01293
2019-10-31,0.01293,0.01346,0.01245,0.01346
2019-11-01,0.01383,0.01398,0.01121,0.01121
2019-11-02,0.01121,0.01378,0.01121,0.01229
2019-11-03,0.01229,0.0142,0.0118,0.01374
2019-11-04,0.01374,0.0147,0.01374,0.01441
2019-11-05,0.01441,0.02051,0.01296,0.01436
2019-11-06,0.01436,0.01439,0.01327,0.0143
2019-11-07,0.0143,0.0143,0.01344,0.01418
2019-11-08,0.01418,0.01418,0.009123,0.01316
2019-11-09,0.01316,0.01359,0.01191,0.01332
2019-11-10,0.01332,0.01393,0.01004,0.01266
2019-11-11,0.01266,0.01344,0.01073,0.01239
2019-11-12,0.01239,0.01358,0.0119,0.01278
2019-11-13,0.01278,0.01351,0.01272,0.01351
2019-11-14,0.01351,0.01351,0.01287,0.01287
2019-11-15,0.01287,0.01304,0.01194,0.01287
2019-11-16,0.01287,0.01309,0.01096,0.01275
2019-11-17,0.308,0.308,0.308,0.308
2019-11-18,0.01277,0.01277,0.009828,0.01122
2019-11-19,0.308,0.308,0.308,0.308
2019-11-20,0.01114,0.01174,0.01068,0.01141
2019-11-21,0.01141,0.01175,0.009999,0.01084
2019-11-22,0.01084,0.01123,0.009553,0.01028
2019-11-23,0.01028,0.01101,0.008807,0.01101
2019-11-24,0.01101,0.01101,0.009702,0.009702
2019-11-25,0.009702,0.01106,0.009702,0.01049
2019-11-26,0.01049,0.01104,0.009608,0.0104
2019-11-27,0.0104,0.01092,0.009414,0.009791
2019-11-28,0.009791,0.009791,0.009005,0.009005
2019-11-29,0.009005,0.01041,0.008546,0.008624
2019-11-30,0.008624,0.01015,0.008253,0.008708
2019-12-01,0.308,0.308,0.308,0.308
2019-12-02,0.008534,0.0112,0.008419,0.0112
2019-12-03,0.0112,0.0112,0.01097,0.01097
2019-12-04,0.01097,0.01097,0.01009,0.01081
2019-12-05,0.01081,0.01407,0.008073,0.008147
2019-12-06,0.008147,0.01005,0.008147,0.009675
2019-12-07,0.009675,0.01338,0.008266,0.009769
2019-12-08,0.009769,0.01025,0.009769,0.009802
2019-12-09,0.009802,0.01014,0.009556,0.01014
2019-12-10,0.01014,0.01014,0.009404,0.009476
2019-12-11,0.009476,0.00988,0.009376,0.00988
2019-12-12,0.00988,0.00988,0.009431,0.009431
2019-12-13,0.308,0.308,0.308,0.308
2019-12-14,0.009513,0.009558,0.009204,0.009204
2019-12-15,0.009204,0.01091,0.009204,0.01034
2019-12-16,0.01034,0.01034,0.008967,0.008967
2019-12-17,0.008967,0.01128,0.008627,0.008627
2019-12-18,0.008627,0.009483,0.008627,0.008753
2019-12-19,0.008753,0.01138,0.008233,0.01138
2019-12-20,0.01138,0.01153,0.0085,0.00922
2019-12-21,0.00922,0.009236,0.008305,0.009236
2019-12-22,0.009236,0.009698,0.008645,0.008645
2019-12-23,0.008645,0.009305,0.008133,0.008133
2019-12-24,0.008133,0.008858,0.00806,0.00864
2019-12-25,0.00864,0.009075,0.008139,0.008643
2019-12-26,0.008643,0.008937,0.007784,0.007784
2019-12-27,0.007784,0.008487,0.007326,0.007471
2019-12-28,0.007471,0.008048,0.007471,0.007536
2019-12-29,0.007463,0.007917,0.00629,0.00629
2019-12-30,0.00629,0.008681,0.006149,0.008681
2019-12-31,0.008681,0.008681,0.006106,0.007974
2020-01-01,0.007974,0.007981,0.007837,0.007837
2020-01-02,0.007837,0.01045,0.007035,0.007035
2020-01-03,0.007035,0.0102,0.007035,0.008294
2020-01-04,0.008294,0.008608,0.008294,0.008608
2020-01-05,0.008608,0.0117,0.007139,0.008022
2020-01-06,0.008022,0.01001,0.008022,0.01001
2020-01-07,0.01001,0.01053,0.009058,0.009792
2020-01-08,0.009792,0.01086,0.008045,0.008045
2020-01-09,0.008045,0.009224,0.007817,0.008286
2020-01-10,0.008286,0.008682,0.008286,0.008682
2020-01-11,0.008682,0.008682,0.008506,0.008667
2020-01-12,0.308,0.308,0.308,0.308
2020-01-13,0.008836,0.009485,0.007782,0.00835
2020-01-14,0.00835,0.009615,0.00835,0.009615
2020-01-15,0.009615,0.009615,0.008637,0.00943
2020-01-16,0.00943,0.009853,0.007063,0.007848
2020-01-17,0.007848,0.01076,0.007848,0.009517
2020-01-18,0.308,0.308,0.308,0.308
2020-01-19,0.009533,0.009533,0.007919,0.007919
2020-01-20,0.007919,0.007919,0.007857,0.007857
2020-01-21,0.007857,0.01003,0.007857,0.008812
2020-01-22,0.008812,0.0117,0.008147,0.008841
2020-01-23,0.008841,0.008841,0.006799,0.007807
2020-01-24,0.007807,0.007842,0.007251,0.007251
2020-01-25,0.007251,0.007344,0.007177,0.007344
2020-01-26,0.007344,0.008,0.007344,0.008
2020-01-27,0.008,0.008632,0.007653,0.007653
2020-01-28,0.007653,0.009392,0.007653,0.009392
2020-01-29,0.009392,0.01105,0.007986,0.008358
2020-01-30,0.008358,0.009596,0.008171,0.009596
2020-01-31,0.009596,0.009622,0.008501,0.008501
2020-02-01,0.008501,0.01314,0.008501,0.01023
2020-02-02,0.01023,0.01195,0.008027,0.008774
2020-02-03,0.008774,0.008917,0.008081,0.008081
2020-02-04,0.008081,0.008255,0.00798,0.008255
2020-02-05,0.008255,0.009227,0.008255,0.008746
2020-02-06,0.008746,0.008975,0.008746,0.008975
2020-02-07,0.008975,0.009122,0.008975,0.009024
2020-02-08,0.009024,0.01188,0.008809,0.009799
2020-02-09,0.009799,0.013,0.009799,0.01229
2020-02-10,0.01229,0.0138,0.009858,0.009858
2020-02-11,0.009858,0.01294,0.009345,0.01027
2020-02-12,0.01027,0.01211,0.009624,0.01024
2020-02-13,0.01024,0.01146,0.009824,0.01013
2020-02-14,0.01013,0.01295,0.01013,0.01202
2020-02-15,0.01202,0.01337,0.01,0.0102
2020-02-16,0.0102,0.01102,0.009727,0.009926
2020-02-17,0.009926,0.01164,0.009023,0.01048
2020-02-18,0.01048,0.0111,0.01028,0.011
2020-02-19,0.011,0.011,0.009602,0.009987
2020-02-20,0.009987,0.01086,0.009609,0.01086
2020-02-21,0.01086,0.01096,0.009698,0.009795
2020-02-22,0.009795,0.009962,0.009671,0.009671
2020-02-23,0.009671,0.01078,0.009079,0.009079
2020-02-24,0.009079,0.009664,0.008794,0.008988
2020-02-25,0.008988,0.008988,0.008478,0.008478
2020-02-26,0.008478,0.008478,0.007738,0.007738
2020-02-27,0.007738,0.007939,0.007738,0.007939
2020-02-28,0.007939,0.007939,0.007673,0.007673
2020-02-29,0.007673,0.007691,0.007435,0.007435
2020-03-01,0.007435,0.007694,0.007435,0.007438
2020-03-02,0.007438,0.008028,0.007438,0.008028
2020-03-03,0.008028,0.008028,0.007889,0.007889
2020-03-04,0.007889,0.007896,0.007545,0.007896
2020-03-05,0.007896,0.00853,0.007804,0.00853
2020-03-06,0.00853,0.008702,0.007878,0.00797
2020-03-07,0.00797,0.00797,0.007746,0.007835
2020-03-08,0.007835,0.007835,0.00693,0.007091
2020-03-09,0.007091,0.00715,0.006832,0.006832
2020-03-10,0.006832,0.006947,0.006789,0.006789
2020-03-11,0.006789,0.007786,0.006789,0.006912
2020-03-12,0.006912,0.006912,0.004278,0.004376
2020-03-13,0.004376,0.005013,0.004376,0.004844
2020-03-14,0.004844,0.004844,0.004456,0.004508
2020-03-15,0.004508,0.004821,0.004508,0.004661
2020-03-16,0.004661,0.004843,0.004339,0.004339
2020-03-17,0.004339,0.004697,0.004339,0.004697
2020-03-18,0.004697,0.004763,0.004697,0.004763
2020-03-19,0.004763,0.005443,0.004763,0.005443
2020-03-20,0.005443,0.005462,0.005213,0.005213
2020-03-21,0.005213,0.005213,0.004027,0.004523
2020-03-22,0.004523,0.004546,0.004255,0.004546
2020-03-23,0.004546,0.005073,0.004546,0.004813
2020-03-24,0.004813,0.00582,0.004813,0.005481
2020-03-25,0.005481,0.005481,0.004686,0.004753
2020-03-26,0.004753,0.005271,0.004753,0.005271
2020-03-27,0.005271,0.005271,0.004851,0.005106
2020-03-28,0.005106,0.005106,0.004439,0.005002
2020-03-29,0.005002,0.005002,0.004529,0.004529
2020-03-30,0.004529,0.005123,0.004529,0.005123
2020-03-31,0.005123,0.005139,0.005123,0.005139
2020-04-01,0.005139,0.005331,0.004998,0.005198
2020-04-02,0.005198,0.006464,0.005198,0.00558
2020-04-03,0.00558,0.006137,0.005462,0.0058
2020-04-04,0.0058,0.006463,0.005776,0.005776
2020-04-05,0.005776,0.006443,0.005697,0.005968
2020-04-06,0.005968,0.006759,0.005968,0.006539
2020-04-07,0.006539,0.006553,0.006193,0.006481
2020-04-08,0.006481,0.008178,0.005452,0.006041
2020-04-09,0.006041,0.006565,0.005471,0.005909
2020-04-10,0.005909,0.005909,0.005364,0.005364
2020-04-11,0.005364,0.00551,0.005166,0.00551
2020-04-12,0.00551,0.005531,0.005254,0.005254
2020-04-13,0.005254,0.005419,0.005213,0.005419
2020-04-14,0.005419,0.005641,0.005022,0.005641
2020-04-15,0.005641,0.005967,0.005304,0.005701
2020-04-16,0.005701,0.007755,0.005701,0.007755
2020-04-17,0.007755,0.007755,0.006404,0.006615
