TIMESTAMP,DOLLAR_OPEN_PRICE_USD,DOLLAR_HIGH_PRICE_USD,DOLLAR_LOW_PRICE_USD,DOLLAR_CLOSE_PRICE_USD,DOLLAR_VOLUME_USD,DOLLAR_DIVIDENDS_USD,DOLLAR_STOCK_SPLITS_USD
2024-07-30 00:00:00+00:00,0.0028689999599009752,0.004747000057250261,0.002572000026702881,0.004170000087469816,2532215,0.0,0.0
2024-07-31 00:00:00+00:00,0.0042329998686909676,0.005282999947667122,0.0029690000228583813,0.0033030000049620867,3298304,0.0,0.0
2024-08-01 00:00:00+00:00,0.0033030000049620867,0.003435000078752637,0.002142000012099743,0.0026149998884648085,2025134,0.0,0.0
2024-08-02 00:00:00+00:00,0.002641000086441636,0.002652999944984913,0.001386999967508018,0.0015249999705702066,1789360,0.0,0.0
2024-08-03 00:00:00+00:00,0.0015249999705702066,0.0015589999966323376,0.0007779999868944287,0.0009270000155083835,1741602,0.0,0.0
2024-08-04 00:00:00+00:00,0.0009270000155083835,0.0015180000336840749,0.000838999985717237,0.0012929999502375722,1295473,0.0,0.0
2024-08-05 00:00:00+00:00,0.0012639999622479081,0.0019379999721422791,0.0009299999801442027,0.0013379999436438084,1539042,0.0,0.0
2024-08-06 00:00:00+00:00,0.0013379999436438084,0.0020459999796003103,0.0013379999436438084,0.0014880000380799174,1290633,0.0,0.0
2024-08-07 00:00:00+00:00,0.0013770000077784061,0.004071999806910753,0.0012580000329762697,0.0025679999962449074,3475971,0.0,0.0
2024-08-08 00:00:00+00:00,0.002597999991849065,0.003025999991223216,0.0017659999430179596,0.002263000002130866,2014817,0.0,0.0
2024-08-09 00:00:00+00:00,0.0023620000574737787,0.002366000087931752,0.0017890000017359853,0.0020389999262988567,1181723,0.0,0.0
2024-08-10 00:00:00+00:00,0.0020389999262988567,0.0022720000706613064,0.001686000032350421,0.0016980000073090196,1090100,0.0,0.0
2024-08-11 00:00:00+00:00,0.0016980000073090196,0.0018339999951422215,0.0014860000228509307,0.0015360000543296337,1062075,0.0,0.0
2024-08-12 00:00:00+00:00,0.0015360000543296337,0.0018939999863505363,0.001500000013038516,0.0016339999856427312,967082,0.0,0.0
2024-08-13 00:00:00+00:00,0.0016339999856427312,0.0017600000137463212,0.001370999962091446,0.0013899999903514981,981940,0.0,0.0
2024-08-14 00:00:00+00:00,0.0013899999903514981,0.0015059999423101544,0.0010639999527484179,0.0011790000135079026,961841,0.0,0.0
2024-08-15 00:00:00+00:00,0.0011889999732375145,0.0012440000427886844,0.0010300000431016088,0.00108299998100847,924621,0.0,0.0
2024-08-16 00:00:00+00:00,0.0009929999941959977,0.0011149999918416142,0.0009340000106021762,0.0009609999833628535,873693,0.0,0.0
2024-08-17 00:00:00+00:00,0.0009740000241436064,0.0009850000496953726,0.0007329999934881926,0.0007820000173524022,967048,0.0,0.0
2024-08-18 00:00:00+00:00,0.0006980000180192292,0.0010479999473318458,0.0006489999941550195,0.0009210000280290842,906763,0.0,0.0
2024-08-19 00:00:00+00:00,0.0009210000280290842,0.0009379999828524888,0.000750000006519258,0.0008159999852068722,853912,0.0,0.0
2024-08-20 00:00:00+00:00,0.0008440000237897038,0.0008789999992586672,0.0005510000046342611,0.0006050000083632767,881574,0.0,0.0
2024-08-21 00:00:00+00:00,0.0006430000066757202,0.0007680000271648169,0.0005750000127591193,0.0005970000056549907,762281,0.0,0.0
2024-08-22 00:00:00+00:00,0.0006040000007487833,0.0006220000213943422,0.0004900000058114529,0.000526999996509403,887125,0.0,0.0
2024-08-23 00:00:00+00:00,0.0005740000051446259,0.0009529999806545675,0.0005670000100508332,0.0008859999943524599,983782,0.0,0.0
2024-08-24 00:00:00+00:00,0.0008590000215917826,0.001088000019080937,0.0007820000173524022,0.0009260000078938901,964640,0.0,0.0
2024-08-25 00:00:00+00:00,0.0009280000231228769,0.0009539999882690609,0.0005830000154674053,0.0006750000175088644,876720,0.0,0.0
2024-08-26 00:00:00+00:00,0.0006750000175088644,0.0007350000087171793,0.0005750000127591193,0.0006980000180192292,1008475,0.0,0.0
2024-08-27 00:00:00+00:00,0.0006900000153109431,0.00088900001719594,0.0006360000115819275,0.0006580000044777989,1016084,0.0,0.0
2024-08-28 00:00:00+00:00,0.0006580000044777989,0.000674000009894371,0.0005779999773949385,0.0005920000257901847,877104,0.0,0.0
2024-08-29 00:00:00+00:00,0.0005920000257901847,0.000674000009894371,0.0005119999987073243,0.0005660000024363399,908095,0.0,0.0
2024-08-30 00:00:00+00:00,0.0005660000024363399,0.0006060000159777701,0.0005329999839887023,0.0005719999899156392,760474,0.0,0.0
2024-08-31 00:00:00+00:00,0.0005719999899156392,0.0006290000164881349,0.000514000013936311,0.0005959999980404973,905021,0.0,0.0
2024-09-01 00:00:00+00:00,0.0005959999980404973,0.0006590000120922923,0.0005409999866969883,0.0005849999724887311,849377,0.0,0.0
2024-09-02 00:00:00+00:00,0.0005849999724887311,0.0006230000290088356,0.0005019999807700515,0.0005099999834783375,828686,0.0,0.0
2024-09-03 00:00:00+00:00,0.0005329999839887023,0.0005649999948218465,0.0004400000034365803,0.00045200000749900937,894018,0.0,0.0
2024-09-04 00:00:00+00:00,0.00045200000749900937,0.0004579999949783087,0.00030499999411404133,0.00034699999378062785,939391,0.0,0.0
2024-09-05 00:00:00+00:00,0.0003600000054575503,0.0003650000144261867,0.00024199999461416155,0.00026500000967644155,972486,0.0,0.0
2024-09-06 00:00:00+00:00,0.00026500000967644155,0.00030300000798888505,0.00022899999748915434,0.0002479999966453761,1020862,0.0,0.0
2024-09-07 00:00:00+00:00,0.0002479999966453761,0.0002809999859891832,0.00020599999697878957,0.0002770000137388706,1115650,0.0,0.0
2024-09-08 00:00:00+00:00,0.0002770000137388706,0.00031599999056197703,0.0002610000083222985,0.0002800000074785203,1064203,0.0,0.0
2024-09-09 00:00:00+00:00,0.00028700000257231295,0.00030399998649954796,0.00026599998818710446,0.0002739999908953905,1157978,0.0,0.0
2024-09-10 00:00:00+00:00,0.0002739999908953905,0.00029299999005161226,0.0002519999979995191,0.00025400001322850585,1044480,0.0,0.0
2024-09-11 00:00:00+00:00,0.0002519999979995191,0.0002629999944474548,0.00020599999697878957,0.00021600000036414713,994085,0.0,0.0
2024-09-12 00:00:00+00:00,0.00021600000036414713,0.00022000000171829015,0.00018699999782256782,0.00020199999562464654,1284284,0.0,0.0
2024-09-13 00:00:00+00:00,0.0001939999929163605,0.00024199999461416155,0.00018600000475998968,0.00023200000578071922,1429047,0.0,0.0
2024-09-14 00:00:00+00:00,0.00023299999884329736,0.00024300000222865492,0.00019999999494757503,0.0002300000051036477,1018131,0.0,0.0
2024-09-15 00:00:00+00:00,0.0002300000051036477,0.00023799999326001853,0.00020199999562464654,0.00020599999697878957,1060672,0.0,0.0
2024-09-16 00:00:00+00:00,0.0002119999990100041,0.00021800000104121864,0.0001900000061141327,0.00019700000120792538,1152756,0.0,0.0
2024-09-17 00:00:00+00:00,0.00021100000594742596,0.0002280000044265762,0.0001880000054370612,0.00019200000679120421,1115029,0.0,0.0
2024-09-18 00:00:00+00:00,0.00019200000679120421,0.0002099999983329326,0.00017499999376013875,0.00019299999985378236,1444390,0.0,0.0
2024-09-19 00:00:00+00:00,0.00019299999985378236,0.0004239999980200082,0.0001900000061141327,0.00033099998836405575,1236593,0.0,0.0
2024-09-20 00:00:00+00:00,0.00033099998836405575,0.0005039999959990382,0.0003020000003743917,0.0003370000049471855,1024189,0.0,0.0
2024-09-21 00:00:00+00:00,0.00032900000223889947,0.00034100000630132854,0.0002849999873433262,0.0003020000003743917,789805,0.0,0.0
2024-09-22 00:00:00+00:00,0.0003020000003743917,0.00032500000088475645,0.00026599998818710446,0.00029799999902024865,982270,0.0,0.0
2024-09-23 00:00:00+00:00,0.00029799999902024865,0.0003129999968223274,0.00025099999038502574,0.00027099999715574086,942505,0.0,0.0
2024-09-24 00:00:00+00:00,0.0002699999895412475,0.00028300000121816993,0.00024900000425986946,0.00025499999173916876,890030,0.0,0.0
