TIMESTAMP,BOPE_OPEN_PRICE_USD,BOPE_HIGH_PRICE_USD,BOPE_LOW_PRICE_USD,BOPE_CLOSE_PRICE_USD,BOPE_VOLUME_USD,BOPE_DIVIDENDS_USD,BOPE_STOCK_SPLITS_USD
2024-05-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5000,0.0,0.0
2024-05-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2093,0.0,0.0
2024-05-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3927,0.0,0.0
2024-05-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9166,0.0,0.0
2024-05-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13254,0.0,0.0
2024-05-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,10266,0.0,0.0
2024-05-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,25232,0.0,0.0
2024-05-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7906,0.0,0.0
2024-05-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3084,0.0,0.0
2024-05-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,15135,0.0,0.0
2024-05-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11284,0.0,0.0
2024-05-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1225,0.0,0.0
2024-05-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4497,0.0,0.0
2024-05-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,35603,0.0,0.0
2024-05-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,16955,0.0,0.0
2024-05-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13843,0.0,0.0
2024-05-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6547,0.0,0.0
2024-05-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9040,0.0,0.0
2024-05-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,21712,0.0,0.0
2024-05-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,33622,0.0,0.0
2024-05-29 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,112806,0.0,0.0
2024-05-30 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,23126,0.0,0.0
2024-05-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,54086,0.0,0.0
2024-06-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,13852,0.0,0.0
2024-06-02 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,37421,0.0,0.0
2024-06-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9216,0.0,0.0
2024-06-04 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,16549,0.0,0.0
2024-06-05 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,52695,0.0,0.0
2024-06-06 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,15899,0.0,0.0
2024-06-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2682,0.0,0.0
2024-06-08 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,21061,0.0,0.0
2024-06-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3703,0.0,0.0
2024-06-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,31291,0.0,0.0
2024-06-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11123,0.0,0.0
2024-06-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,12898,0.0,0.0
2024-06-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,5019,0.0,0.0
2024-06-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2969,0.0,0.0
2024-06-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2722,0.0,0.0
2024-06-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1917,0.0,0.0
2024-06-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,7427,0.0,0.0
2024-06-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2698,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,5576,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,980,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,9068,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,4564,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,8297,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,6434,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,23078,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,9448,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,8180,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,4937,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,1259,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,3556,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,4916,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,2441,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,3680,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,1170,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,15,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,2547,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,1729,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,161,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,1231,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,2060,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,2343,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,5047,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,3892,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,1000,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,2347,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,1960,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,245,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,5,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,362,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,1698,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,349,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,158,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,6692,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,2290,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,3328,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,1775,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,76,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,3443,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,1927,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,2884,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,1561,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,2326,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,537,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,99,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,1295,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,106,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,34,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,58,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,92,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,393,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,18,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,866,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,206,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,477,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,998,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,88,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,420,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,392,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,649,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,683,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,525,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,7339,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,3062,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,1489,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,1378,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,3582,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,2988,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,1273,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,245,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,1040,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,178,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,69,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,1895,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,586,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,756,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,11150,0.0,0.0
2024-09-15 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,36760,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,15579,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,2402,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,13048,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,20402,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,1639,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,831,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,117,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,797,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,1807,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,4438,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,1380,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,3690,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,3732,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,1270,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,16494,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,14553,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,4188,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,30948,0.0,0.0
2024-10-04 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,7671,0.0,0.0
2024-10-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,16178,0.0,0.0
2024-10-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,4374,0.0,0.0
2024-10-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1751,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,6244,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,770,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,3354,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,9786,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,22116,0.0,0.0
2024-10-13 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,35327,0.0,0.0
2024-10-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,49188,0.0,0.0
2024-10-15 00:00:00+00:00,9.999999974752427e-07,3.000000106112566e-06,9.999999974752427e-07,3.000000106112566e-06,211115,0.0,0.0
2024-10-16 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,1.9999999949504854e-06,1.9999999949504854e-06,163413,0.0,0.0
2024-10-17 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,1.9999999949504854e-06,43994,0.0,0.0
2024-10-18 00:00:00+00:00,1.9999999949504854e-06,3.999999989900971e-06,1.9999999949504854e-06,3.000000106112566e-06,69899,0.0,0.0
2024-10-19 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,1.9999999949504854e-06,1.9999999949504854e-06,33556,0.0,0.0
2024-10-20 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,1.9999999949504854e-06,20072,0.0,0.0
2024-10-21 00:00:00+00:00,1.9999999949504854e-06,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,19171,0.0,0.0
2024-10-22 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9701,0.0,0.0
2024-10-23 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,14560,0.0,0.0
2024-10-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9556,0.0,0.0
2024-10-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6770,0.0,0.0
2024-10-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,409,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,21724,0.0,0.0
2024-10-28 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,26403,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,3565,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,3566,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,6856,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,1647,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,262,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,2287,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,1686,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,1938,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,1109,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,2336,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,1295,0.0,0.0
2024-11-09 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,48292,0.0,0.0
2024-11-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11866,0.0,0.0
2024-11-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,24706,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,16716,0.0,0.0
2024-11-13 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,18471,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,8403,0.0,0.0
2024-11-15 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,41386,0.0,0.0
2024-11-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3219,0.0,0.0
2024-11-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1831,0.0,0.0
2024-11-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,526,0.0,0.0
2024-11-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,409,0.0,0.0
2024-11-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1427,0.0,0.0
2024-11-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6490,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,15945,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,2714,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,184,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,124,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,40,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,2835,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,461,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,986,0.0,0.0
2024-11-30 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,9927,0.0,0.0
2024-12-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,6709,0.0,0.0
2024-12-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,2846,0.0,0.0
2024-12-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,3151,0.0,0.0
2024-12-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,625,0.0,0.0
2024-12-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,611,0.0,0.0
2024-12-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,253,0.0,0.0
2024-12-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,290,0.0,0.0
2024-12-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,8421,0.0,0.0
2024-12-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,703,0.0,0.0
2024-12-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,625,0.0,0.0
2024-12-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,1136,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,13847,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,20,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,6209,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,418,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,3132,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,382,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,317,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,30,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,1423,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,121,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,78,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,296,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,412,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,94,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,15,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,71,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,2228,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,904,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,220,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,653,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,30,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,95,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,3725,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,74,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,266,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,116,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,758,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,2318,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,732,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,988,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,303,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,89,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,480,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,74,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,1727,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,591,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,368,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,2178,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,299,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,298,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,217,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,628,0.0,0.0
