TIMESTAMP,FIBO22747_OPEN_PRICE_USD,FIBO22747_HIGH_PRICE_USD,FIBO22747_LOW_PRICE_USD,FIBO22747_CLOSE_PRICE_USD,FIBO22747_VOLUME_USD,FIBO22747_DIVIDENDS_USD,FIBO22747_STOCK_SPLITS_USD
2022-11-22 00:00:00+00:00,0.08858100324869156,0.09775999933481216,0.08858100324869156,0.09723000228404999,1042,0.0,0.0
2022-11-23 00:00:00+00:00,0.09723600000143051,0.10192800313234329,0.09647800028324127,0.10126999765634537,1853,0.0,0.0
2022-11-24 00:00:00+00:00,0.10124900192022324,0.10486199706792831,0.10040199756622314,0.10208000242710114,1771,0.0,0.0
2022-11-25 00:00:00+00:00,0.10203400254249573,0.10208600014448166,0.09099400043487549,0.09242600202560425,5278,0.0,0.0
2022-11-26 00:00:00+00:00,0.09235700219869614,0.09505599737167358,0.08932600170373917,0.08997700363397598,1883,0.0,0.0
2022-11-27 00:00:00+00:00,0.08996299654245377,0.09138400107622147,0.06853800266981125,0.0772399976849556,19650,0.0,0.0
2022-11-28 00:00:00+00:00,0.0772399976849556,0.0802989974617958,0.07656700164079666,0.0797170028090477,2850,0.0,0.0
2022-11-29 00:00:00+00:00,0.07972899824380875,0.0821089968085289,0.07806199789047241,0.07882600277662277,1629,0.0,0.0
2022-11-30 00:00:00+00:00,0.07882600277662277,0.0867839977145195,0.07879800349473953,0.08651699870824814,969,0.0,0.0
2022-12-01 00:00:00+00:00,0.08651699870824814,0.08691400289535522,0.07904200255870819,0.07905499637126923,3661,0.0,0.0
2022-12-02 00:00:00+00:00,0.07911600172519684,0.08187899738550186,0.07853599637746811,0.08187700062990189,805,0.0,0.0
2022-12-03 00:00:00+00:00,0.08194500207901001,0.08208999782800674,0.07855699956417084,0.07871200144290924,565,0.0,0.0
2022-12-04 00:00:00+00:00,0.07871200144290924,0.08046799898147583,0.07857800275087357,0.08041399717330933,102,0.0,0.0
