TIMESTAMP,CID_OPEN_PRICE_USD,CID_HIGH_PRICE_USD,CID_LOW_PRICE_USD,CID_CLOSE_PRICE_USD,CID_VOLUME_USD,CID_DIVIDENDS_USD,CID_STOCK_SPLITS_USD
2023-03-13 00:00:00+00:00,0.016915999352931976,0.017767999321222305,0.016915999352931976,0.016968000680208206,1750625,0.0,0.0
2023-03-14 00:00:00+00:00,0.017123999074101448,0.017123999074101448,0.01119100023061037,0.013453000225126743,900595,0.0,0.0
2023-03-15 00:00:00+00:00,0.01333600003272295,0.01571599952876568,0.011478999629616737,0.011982999742031097,507088,0.0,0.0
2023-03-16 00:00:00+00:00,0.012052999809384346,0.012361999601125717,0.008539999835193157,0.00937000010162592,340909,0.0,0.0
2023-03-17 00:00:00+00:00,0.009368999861180782,0.009375999681651592,0.006895999889820814,0.007282000035047531,260797,0.0,0.0
2023-03-18 00:00:00+00:00,0.00725199980661273,0.010677999816834927,0.007240999955683947,0.0082609998062253,559174,0.0,0.0
2023-03-19 00:00:00+00:00,0.008307999931275845,0.009038000367581844,0.006757999770343304,0.00698099983856082,184492,0.0,0.0
2023-03-20 00:00:00+00:00,0.00672100018709898,0.007753999903798103,0.005921000149101019,0.006397000048309565,137579,0.0,0.0
2023-03-21 00:00:00+00:00,0.006395999807864428,0.0065460000187158585,0.0048699998296797276,0.005501999985426664,154311,0.0,0.0
2023-03-22 00:00:00+00:00,0.005501000210642815,0.009676000103354454,0.005177000071853399,0.008434999734163284,476813,0.0,0.0
2023-03-23 00:00:00+00:00,0.008456000126898289,0.013996000401675701,0.007687999866902828,0.013302999548614025,521056,0.0,0.0
2023-03-24 00:00:00+00:00,0.013230999931693077,0.027117999270558357,0.013151000253856182,0.024096999317407608,1460710,0.0,0.0
2023-03-25 00:00:00+00:00,0.02434300072491169,0.026738999411463737,0.014662999659776688,0.016401000320911407,1496721,0.0,0.0
2023-03-26 00:00:00+00:00,0.016304999589920044,0.01992099918425083,0.013805000111460686,0.01533500012010336,530359,0.0,0.0
2023-03-27 00:00:00+00:00,0.015243999660015106,0.01756500080227852,0.014980999752879143,0.01570799946784973,257918,0.0,0.0
2023-03-28 00:00:00+00:00,0.01570799946784973,0.016502000391483307,0.014076000079512596,0.015464999713003635,199708,0.0,0.0
2023-03-29 00:00:00+00:00,0.015310999937355518,0.02168099954724312,0.014336000196635723,0.01945899985730648,611097,0.0,0.0
2023-03-30 00:00:00+00:00,0.019538000226020813,0.02188899926841259,0.015602000057697296,0.01666099950671196,482574,0.0,0.0
2023-03-31 00:00:00+00:00,0.01659799925982952,0.018445000052452087,0.015577999874949455,0.016975000500679016,176979,0.0,0.0
2023-04-01 00:00:00+00:00,0.016992000862956047,0.0184090007096529,0.0159939993172884,0.016181999817490578,146479,0.0,0.0
2023-04-02 00:00:00+00:00,0.016499999910593033,0.017038999125361443,0.014316000044345856,0.01486000046133995,119490,0.0,0.0
2023-04-03 00:00:00+00:00,0.014771999791264534,0.015953000634908676,0.013353999704122543,0.013431999832391739,123137,0.0,0.0
2023-04-04 00:00:00+00:00,0.013431999832391739,0.013551999814808369,0.011013000272214413,0.011814000084996223,87164,0.0,0.0
2023-04-05 00:00:00+00:00,0.01181500032544136,0.014066999778151512,0.01079699955880642,0.013403000310063362,122833,0.0,0.0
2023-04-06 00:00:00+00:00,0.013403000310063362,0.01539899967610836,0.012664999812841415,0.014793000183999538,97773,0.0,0.0
2023-04-07 00:00:00+00:00,0.01495600026100874,0.0167859997600317,0.014736000448465347,0.016547000035643578,85858,0.0,0.0
2023-04-08 00:00:00+00:00,0.016547000035643578,0.016648000106215477,0.015324000269174576,0.01598699949681759,49598,0.0,0.0
2023-04-09 00:00:00+00:00,0.015985999256372452,0.017622999846935272,0.015699999406933784,0.017436999827623367,81385,0.0,0.0
2023-04-10 00:00:00+00:00,0.017481999471783638,0.02078700065612793,0.017263000831007957,0.02078700065612793,211911,0.0,0.0
2023-04-11 00:00:00+00:00,0.02081199921667576,0.02221200056374073,0.01888599991798401,0.019951000809669495,154424,0.0,0.0
2023-04-12 00:00:00+00:00,0.019953999668359756,0.020049000158905983,0.01670300029218197,0.01811099983751774,85418,0.0,0.0
2023-04-13 00:00:00+00:00,0.01845799945294857,0.018574999645352364,0.017240000888705254,0.01791599951684475,74209,0.0,0.0
2023-04-14 00:00:00+00:00,0.01791599951684475,0.019627999514341354,0.017914999276399612,0.018303999677300453,96790,0.0,0.0
2023-04-15 00:00:00+00:00,0.018303999677300453,0.01962999999523163,0.017217999324202538,0.01926800049841404,86429,0.0,0.0
2023-04-16 00:00:00+00:00,0.01926800049841404,0.019345000386238098,0.016256000846624374,0.01732799969613552,74547,0.0,0.0
2023-04-17 00:00:00+00:00,0.017331000417470932,0.01769999973475933,0.015173999592661858,0.01558000035583973,62805,0.0,0.0
2023-04-18 00:00:00+00:00,0.015581999905407429,0.017520999535918236,0.01512799970805645,0.015955999493598938,64432,0.0,0.0
2023-04-19 00:00:00+00:00,0.015956999734044075,0.016270000487565994,0.014170000329613686,0.014696000143885612,77361,0.0,0.0
2023-04-20 00:00:00+00:00,0.01460300013422966,0.016690999269485474,0.014295999892055988,0.016485000029206276,69325,0.0,0.0
2023-04-21 00:00:00+00:00,0.016488999128341675,0.0166190005838871,0.015053999610245228,0.015312000177800655,36888,0.0,0.0
2023-04-22 00:00:00+00:00,0.015312000177800655,0.015863999724388123,0.01489999983459711,0.015445999801158905,24495,0.0,0.0
2023-04-23 00:00:00+00:00,0.015447000041604042,0.016114000231027603,0.014801000244915485,0.015611999668180943,62674,0.0,0.0
2023-04-24 00:00:00+00:00,0.015611999668180943,0.01566700078547001,0.014569000340998173,0.014705999754369259,23168,0.0,0.0
2023-04-25 00:00:00+00:00,0.014701000414788723,0.014806999824941158,0.013515000231564045,0.013824000023305416,56419,0.0,0.0
2023-04-26 00:00:00+00:00,0.013825000263750553,0.014468999579548836,0.012803000397980213,0.013155000284314156,27748,0.0,0.0
2023-04-27 00:00:00+00:00,0.013154000043869019,0.013898000121116638,0.013050000183284283,0.013534000143408775,24570,0.0,0.0
2023-04-28 00:00:00+00:00,0.013531999662518501,0.01360000018030405,0.012160000391304493,0.012570999562740326,35323,0.0,0.0
2023-04-29 00:00:00+00:00,0.012570999562740326,0.0126740001142025,0.011183000169694424,0.012268999591469765,40105,0.0,0.0
2023-04-30 00:00:00+00:00,0.012268000282347202,0.012494999915361404,0.01133699994534254,0.012430000118911266,41708,0.0,0.0
2023-05-01 00:00:00+00:00,0.012420999817550182,0.01621299982070923,0.011374999769032001,0.01400499977171421,178404,0.0,0.0
2023-05-02 00:00:00+00:00,0.01400499977171421,0.01410599984228611,0.012164000421762466,0.012501999735832214,30278,0.0,0.0
2023-05-03 00:00:00+00:00,0.012501999735832214,0.012559999711811543,0.008933000266551971,0.00919399969279766,78082,0.0,0.0
2023-05-04 00:00:00+00:00,0.00919399969279766,0.011587999761104584,0.009189999662339687,0.009851000271737576,74132,0.0,0.0
2023-05-05 00:00:00+00:00,0.009851000271737576,0.010048000141978264,0.008515999652445316,0.008837999776005745,32376,0.0,0.0
2023-05-06 00:00:00+00:00,0.008839000016450882,0.009163999930024147,0.008090999908745289,0.008267000317573547,39388,0.0,0.0
2023-05-07 00:00:00+00:00,0.008267000317573547,0.011343000456690788,0.008232999593019485,0.01056899968534708,100291,0.0,0.0
2023-05-08 00:00:00+00:00,0.01056700013577938,0.011110999621450901,0.007457999978214502,0.007811000104993582,59216,0.0,0.0
2023-05-09 00:00:00+00:00,0.007811000104993582,0.008508999831974506,0.007373000029474497,0.007926000282168388,44555,0.0,0.0
2023-05-10 00:00:00+00:00,0.00792699959129095,0.00863299984484911,0.007577000185847282,0.008151999674737453,28294,0.0,0.0
2023-05-11 00:00:00+00:00,0.008151999674737453,0.008828000165522099,0.007408000063151121,0.00872000027447939,22792,0.0,0.0
2023-05-12 00:00:00+00:00,0.008747000247240067,0.008747000247240067,0.007540000136941671,0.007915000431239605,14656,0.0,0.0
2023-05-13 00:00:00+00:00,0.007915000431239605,0.008222999982535839,0.007546000182628632,0.007666000165045261,12113,0.0,0.0
2023-05-14 00:00:00+00:00,0.007650999817997217,0.00792699959129095,0.00686000008136034,0.006912999786436558,27431,0.0,0.0
2023-05-15 00:00:00+00:00,0.006912999786436558,0.007075000088661909,0.006403000093996525,0.0065460000187158585,12877,0.0,0.0
