TIMESTAMP,HMX_OPEN_PRICE_USD,HMX_HIGH_PRICE_USD,HMX_LOW_PRICE_USD,HMX_CLOSE_PRICE_USD,HMX_VOLUME_USD,HMX_DIVIDENDS_USD,HMX_STOCK_SPLITS_USD
2023-03-03 00:00:00+00:00,0.021379999816417694,0.034839000552892685,0.016200000420212746,0.019253000617027283,287298,0.0,0.0
2023-03-04 00:00:00+00:00,0.019254999235272408,0.021278999745845795,0.01541799958795309,0.016373999416828156,23856,0.0,0.0
2023-03-05 00:00:00+00:00,0.01637200079858303,0.018595000728964806,0.015619000419974327,0.018360000103712082,11167,0.0,0.0
2023-03-06 00:00:00+00:00,0.018357999622821808,0.01840999908745289,0.015886999666690826,0.017510000616312027,3522,0.0,0.0
2023-03-07 00:00:00+00:00,0.017517000436782837,0.017914999276399612,0.01708799973130226,0.01736300066113472,338,0.0,0.0
2023-03-08 00:00:00+00:00,0.017351999878883362,0.01735999993979931,0.015796000137925148,0.015821000561118126,17307,0.0,0.0
2023-03-09 00:00:00+00:00,0.015828000381588936,0.016612999141216278,0.013124000281095505,0.01413199957460165,30418,0.0,0.0
2023-03-10 00:00:00+00:00,0.014139000326395035,0.018015999346971512,0.01387799996882677,0.01550500001758337,50684,0.0,0.0
2023-03-11 00:00:00+00:00,0.01550500001758337,0.01795800030231476,0.014767000451683998,0.01702200062572956,19221,0.0,0.0
2023-03-12 00:00:00+00:00,0.017013000324368477,0.017325999215245247,0.015154999680817127,0.015414999797940254,23192,0.0,0.0
2023-03-13 00:00:00+00:00,0.015425999648869038,0.017952000722289085,0.015390000306069851,0.017209000885486603,7985,0.0,0.0
2023-03-14 00:00:00+00:00,0.01722100004553795,0.01755799911916256,0.015928000211715698,0.01623700000345707,6020,0.0,0.0
2023-03-15 00:00:00+00:00,0.016239000484347343,0.016395999118685722,0.015154999680817127,0.015514000318944454,5682,0.0,0.0
2023-03-16 00:00:00+00:00,0.01550699956715107,0.01791200041770935,0.015343000181019306,0.017854999750852585,29195,0.0,0.0
2023-03-17 00:00:00+00:00,0.017875000834465027,0.020143000409007072,0.01775999926030636,0.02006099931895733,8894,0.0,0.0
2023-03-18 00:00:00+00:00,0.02007099986076355,0.02018900029361248,0.01691799983382225,0.01694200001657009,25622,0.0,0.0
2023-03-19 00:00:00+00:00,0.01694200001657009,0.01820800080895424,0.01694200001657009,0.017589999362826347,4514,0.0,0.0
2023-03-20 00:00:00+00:00,0.01759600080549717,0.017805000767111778,0.0161530002951622,0.016548000276088715,2381,0.0,0.0
2023-03-21 00:00:00+00:00,0.01655299961566925,0.01775600016117096,0.016524000093340874,0.01724500022828579,6789,0.0,0.0
2023-03-22 00:00:00+00:00,0.017253000289201736,0.01729300059378147,0.014996999874711037,0.014996999874711037,4156,0.0,0.0
2023-03-23 00:00:00+00:00,0.01499900035560131,0.016491999849677086,0.01496800035238266,0.016131000593304634,682,0.0,0.0
2023-03-24 00:00:00+00:00,0.016131000593304634,0.01634800061583519,0.01515199989080429,0.015768999233841896,10345,0.0,0.0
2023-03-25 00:00:00+00:00,0.015775000676512718,0.016534000635147095,0.015595999546349049,0.01581599935889244,1390,0.0,0.0
2023-03-26 00:00:00+00:00,0.015817999839782715,0.01640399917960167,0.01512099988758564,0.016177000477910042,5379,0.0,0.0
2023-03-27 00:00:00+00:00,0.016174999997019768,0.016561999917030334,0.015224999748170376,0.015313999727368355,3400,0.0,0.0
2023-03-28 00:00:00+00:00,0.015313999727368355,0.016713999211788177,0.014909000135958195,0.016364000737667084,319,0.0,0.0
2023-03-29 00:00:00+00:00,0.016364000737667084,0.016909999772906303,0.015503999777138233,0.01660900004208088,11806,0.0,0.0
2023-03-30 00:00:00+00:00,0.0166190005838871,0.016999000683426857,0.015494000166654587,0.015843000262975693,2567,0.0,0.0
2023-03-31 00:00:00+00:00,0.01584099978208542,0.01664000004529953,0.015509000048041344,0.01658499985933304,7046,0.0,0.0
2023-04-01 00:00:00+00:00,0.016587000340223312,0.016733000054955482,0.01580899953842163,0.015863999724388123,1825,0.0,0.0
2023-04-02 00:00:00+00:00,0.01591699942946434,0.015987999737262726,0.015564999543130398,0.015811000019311905,2426,0.0,0.0
2023-04-03 00:00:00+00:00,0.01580899953842163,0.01581300050020218,0.014933999627828598,0.015393000096082687,3560,0.0,0.0
