TIMESTAMP,RVL12739_OPEN_PRICE_USD,RVL12739_HIGH_PRICE_USD,RVL12739_LOW_PRICE_USD,RVL12739_CLOSE_PRICE_USD,RVL12739_VOLUME_USD,RVL12739_DIVIDENDS_USD,RVL12739_STOCK_SPLITS_USD
2021-10-15 00:00:00+00:00,0.10553699731826782,0.1057410016655922,0.09865900129079819,0.10270600020885468,94845,0.0,0.0
2021-10-16 00:00:00+00:00,0.10265900194644928,0.11087799817323685,0.10149099677801132,0.1027270033955574,16023,0.0,0.0
2021-10-17 00:00:00+00:00,0.10260999947786331,0.10630200058221817,0.10124800354242325,0.10514099895954132,11298,0.0,0.0
2021-10-18 00:00:00+00:00,0.10513000190258026,0.10541799664497375,0.10026299953460693,0.10249199718236923,0,0.0,0.0
2021-10-19 00:00:00+00:00,0.1025409996509552,0.12860199809074402,0.0967710018157959,0.12332099676132202,46073,0.0,0.0
2021-10-20 00:00:00+00:00,0.12337200343608856,0.14441800117492676,0.12207700312137604,0.13632500171661377,76376,0.0,0.0
2021-10-21 00:00:00+00:00,0.1364459991455078,0.15389099717140198,0.1351899951696396,0.14201100170612335,53717,0.0,0.0
2021-10-22 00:00:00+00:00,0.1418370008468628,0.17481699585914612,0.1418370008468628,0.16882899403572083,58191,0.0,0.0
2021-10-23 00:00:00+00:00,0.16878899931907654,0.38106000423431396,0.16688500344753265,0.3181540071964264,247557,0.0,0.0
2021-10-24 00:00:00+00:00,0.31802400946617126,0.4294390082359314,0.30045101046562195,0.3514209985733032,332924,0.0,0.0
2021-10-25 00:00:00+00:00,0.3514609932899475,0.37606099247932434,0.3207710087299347,0.35639700293540955,146591,0.0,0.0
2021-10-26 00:00:00+00:00,0.35636401176452637,0.42261600494384766,0.3554379940032959,0.4051479995250702,61610,0.0,0.0
2021-10-27 00:00:00+00:00,0.4049049913883209,0.4756630063056946,0.23934200406074524,0.36890700459480286,119969,0.0,0.0
2021-10-28 00:00:00+00:00,0.3688510060310364,0.41729700565338135,0.30606499314308167,0.3133159875869751,115245,0.0,0.0
2021-10-29 00:00:00+00:00,0.3132539987564087,0.38934800028800964,0.26065200567245483,0.2675839960575104,78113,0.0,0.0
2021-10-30 00:00:00+00:00,0.267520010471344,0.321382999420166,0.267520010471344,0.3185049891471863,63568,0.0,0.0
2021-10-31 00:00:00+00:00,0.31852298974990845,0.38308000564575195,0.318011999130249,0.3830060064792633,33653,0.0,0.0
2021-11-01 00:00:00+00:00,0.3831160068511963,0.464121013879776,0.36741799116134644,0.4539969861507416,47764,0.0,0.0
2021-11-02 00:00:00+00:00,0.45410600304603577,0.48787999153137207,0.43067800998687744,0.4443640112876892,58775,0.0,0.0
2021-11-03 00:00:00+00:00,0.4449859857559204,0.4484789967536926,0.4113500118255615,0.43886101245880127,45387,0.0,0.0
2021-11-04 00:00:00+00:00,0.4393869936466217,0.4630129933357239,0.41441699862480164,0.45125699043273926,29569,0.0,0.0
2021-11-05 00:00:00+00:00,0.4503819942474365,0.49286898970603943,0.43861499428749084,0.47889700531959534,27509,0.0,0.0
2021-11-06 00:00:00+00:00,0.47926801443099976,0.7019330263137817,0.47110500931739807,0.6236820220947266,63579,0.0,0.0
2021-11-07 00:00:00+00:00,0.6237220168113708,0.904528021812439,0.6233879923820496,0.8612549901008606,131005,0.0,0.0
2021-11-08 00:00:00+00:00,0.8607199788093567,1.3401069641113281,0.8051620125770569,1.2975369691848755,257164,0.0,0.0
2021-11-09 00:00:00+00:00,1.2976629734039307,2.024991989135742,1.1534650325775146,1.8470189571380615,513055,0.0,0.0
2021-11-10 00:00:00+00:00,1.8447010517120361,3.057276964187622,1.7750380039215088,2.389235019683838,625545,0.0,0.0
2021-11-11 00:00:00+00:00,2.3917510509490967,4.151797771453857,2.3084170818328857,3.6266050338745117,650331,0.0,0.0
2021-11-12 00:00:00+00:00,3.627638101577759,3.726901054382324,1.3779239654541016,2.6228299140930176,707209,0.0,0.0
2021-11-13 00:00:00+00:00,2.625654935836792,2.646728992462158,1.379830002784729,1.4098639488220215,600785,0.0,0.0
2021-11-14 00:00:00+00:00,1.4099140167236328,2.0040040016174316,1.3993430137634277,2.0021209716796875,265964,0.0,0.0
2021-11-15 00:00:00+00:00,2.0018460750579834,2.0162041187286377,1.4773119688034058,1.746438980102539,132313,0.0,0.0
2021-11-16 00:00:00+00:00,1.7441699504852295,1.8071329593658447,1.601065993309021,1.6947890520095825,97768,0.0,0.0
2021-11-17 00:00:00+00:00,1.694854974746704,1.7859599590301514,1.6318730115890503,1.672171950340271,67380,0.0,0.0
2021-11-18 00:00:00+00:00,1.6714680194854736,1.7085089683532715,1.5247050523757935,1.5763200521469116,47541,0.0,0.0
2021-11-19 00:00:00+00:00,1.5804129838943481,1.7888809442520142,1.5364429950714111,1.5527759790420532,66516,0.0,0.0
2021-11-20 00:00:00+00:00,1.5534420013427734,1.6536589860916138,1.3548489809036255,1.4666390419006348,83969,0.0,0.0
2021-11-21 00:00:00+00:00,1.4655050039291382,1.4883300065994263,1.3543510437011719,1.4677369594573975,71899,0.0,0.0
2021-11-22 00:00:00+00:00,1.4668339490890503,1.4946279525756836,1.3949309587478638,1.4737659692764282,43266,0.0,0.0
2021-11-23 00:00:00+00:00,1.4740099906921387,1.593608021736145,1.2963049411773682,1.3180689811706543,45259,0.0,0.0
2021-11-24 00:00:00+00:00,1.3176599740982056,1.3294880390167236,1.1501959562301636,1.2916159629821777,31737,0.0,0.0
