TIMESTAMP,AGLD_OPEN_PRICE_USD,AGLD_HIGH_PRICE_USD,AGLD_LOW_PRICE_USD,AGLD_CLOSE_PRICE_USD,AGLD_VOLUME_USD,AGLD_DIVIDENDS_USD,AGLD_STOCK_SPLITS_USD
2021-09-02 00:00:00+00:00,0.43569499254226685,2.375108003616333,0.36142799258232117,2.228698968887329,77632832,0.0,0.0
2021-09-03 00:00:00+00:00,2.227921962738037,7.627915859222412,2.2264630794525146,4.69442892074585,404316114,0.0,0.0
2021-09-04 00:00:00+00:00,4.684368133544922,6.3779168128967285,3.724370002746582,3.8182389736175537,349682771,0.0,0.0
2021-09-05 00:00:00+00:00,3.8165628910064697,5.630654811859131,3.8165628910064697,5.044305801391602,212659098,0.0,0.0
2021-09-06 00:00:00+00:00,5.01161003112793,5.054101943969727,3.5679008960723877,3.9777750968933105,320104268,0.0,0.0
2021-09-07 00:00:00+00:00,3.9851369857788086,4.234871864318848,2.228487014770508,2.739237070083618,210618500,0.0,0.0
2021-09-08 00:00:00+00:00,2.740654945373535,3.479119062423706,2.4172959327697754,2.729896068572998,242528339,0.0,0.0
2021-09-09 00:00:00+00:00,2.544372081756592,2.9916179180145264,2.2517099380493164,2.351947069168091,129706772,0.0,0.0
2021-09-10 00:00:00+00:00,2.3521840572357178,2.641242027282715,2.0581870079040527,2.124311923980713,86772061,0.0,0.0
2021-09-11 00:00:00+00:00,2.1216180324554443,2.685062885284424,2.1216180324554443,2.371387004852295,71737559,0.0,0.0
2021-09-12 00:00:00+00:00,2.376059055328369,2.608638048171997,2.335184097290039,2.4536690711975098,48756322,0.0,0.0
2021-09-13 00:00:00+00:00,2.4478180408477783,2.4717910289764404,2.0439391136169434,2.1170120239257812,41915080,0.0,0.0
2021-09-14 00:00:00+00:00,2.1116108894348145,2.412209987640381,2.024919033050537,2.377985954284668,37323451,0.0,0.0
2021-09-15 00:00:00+00:00,2.3721110820770264,3.2206509113311768,2.2439370155334473,2.999875068664551,125388622,0.0,0.0
2021-09-16 00:00:00+00:00,2.9975008964538574,3.501228094100952,2.917586088180542,3.0605990886688232,114420882,0.0,0.0
2021-09-17 00:00:00+00:00,3.065537929534912,3.3666510581970215,2.864993095397949,2.931432008743286,83550216,0.0,0.0
2021-09-18 00:00:00+00:00,2.9330930709838867,3.3485360145568848,2.901002883911133,3.3269219398498535,49043639,0.0,0.0
2021-09-19 00:00:00+00:00,3.327430009841919,3.4761340618133545,3.0054941177368164,3.34232497215271,56529462,0.0,0.0
2021-09-20 00:00:00+00:00,3.342747926712036,4.053887844085693,2.656790018081665,3.804547071456909,244758852,0.0,0.0
2021-09-21 00:00:00+00:00,3.8271141052246094,4.456160068511963,2.9424068927764893,3.245934009552002,227313843,0.0,0.0
2021-09-22 00:00:00+00:00,3.2491579055786133,3.4575281143188477,3.019721031188965,3.318977117538452,104719756,0.0,0.0
2021-09-23 00:00:00+00:00,3.3187429904937744,3.3662869930267334,3.0431900024414062,3.142915964126587,56748036,0.0,0.0
2021-09-24 00:00:00+00:00,3.145669937133789,3.471155881881714,2.648293972015381,2.95228910446167,105175362,0.0,0.0
2021-09-25 00:00:00+00:00,2.9626059532165527,3.2262370586395264,2.808255910873413,3.123914957046509,63310620,0.0,0.0
2021-09-26 00:00:00+00:00,3.1255600452423096,3.1255600452423096,2.419157028198242,2.7301158905029297,82673474,0.0,0.0
2021-09-27 00:00:00+00:00,2.7348570823669434,3.0846219062805176,2.6908509731292725,2.9080610275268555,63753579,0.0,0.0
2021-09-28 00:00:00+00:00,2.9109930992126465,3.129657030105591,2.6885159015655518,2.709233045578003,60031726,0.0,0.0
2021-09-29 00:00:00+00:00,2.7164499759674072,2.8817129135131836,2.602663993835449,2.696186065673828,41318069,0.0,0.0
2021-09-30 00:00:00+00:00,2.697072982788086,2.8204450607299805,2.6379430294036865,2.666548013687134,33312652,0.0,0.0
2021-10-01 00:00:00+00:00,2.6662850379943848,3.1585910320281982,2.648164987564087,3.1330831050872803,38801439,0.0,0.0
2021-10-02 00:00:00+00:00,3.132049083709717,3.4678540229797363,3.06152606010437,3.3389699459075928,50107231,0.0,0.0
2021-10-03 00:00:00+00:00,3.316478967666626,3.359977960586548,3.0663299560546875,3.14029598236084,29254936,0.0,0.0
2021-10-04 00:00:00+00:00,3.141206979751587,3.198422908782959,2.8410298824310303,2.948395013809204,34852924,0.0,0.0
2021-10-05 00:00:00+00:00,2.946784019470215,5.413372993469238,2.885546922683716,4.741805076599121,675262228,0.0,0.0
2021-10-06 00:00:00+00:00,4.737585067749023,5.087796211242676,4.013105869293213,4.3715949058532715,314518771,0.0,0.0
2021-10-07 00:00:00+00:00,4.363509178161621,4.366802215576172,3.694706916809082,3.8063530921936035,148669700,0.0,0.0
2021-10-08 00:00:00+00:00,3.8093221187591553,4.06703519821167,3.5594730377197266,3.67309308052063,90262222,0.0,0.0
2021-10-09 00:00:00+00:00,3.672379970550537,4.129673004150391,3.600609064102173,3.711538076400757,117320379,0.0,0.0
2021-10-10 00:00:00+00:00,3.7074129581451416,3.856592893600464,3.4137539863586426,3.4554269313812256,52474543,0.0,0.0
2021-10-11 00:00:00+00:00,3.4547579288482666,4.087451934814453,3.3941750526428223,3.794174909591675,111136532,0.0,0.0
2021-10-12 00:00:00+00:00,3.7945809364318848,3.798532009124756,3.407783031463623,3.544822931289673,51863827,0.0,0.0
2021-10-13 00:00:00+00:00,3.5452349185943604,3.679176092147827,3.301361083984375,3.482029914855957,66795926,0.0,0.0
2021-10-14 00:00:00+00:00,3.477466106414795,3.954226016998291,3.452378988265991,3.660994052886963,71624424,0.0,0.0
2021-10-15 00:00:00+00:00,3.660943031311035,3.7813560962677,3.4786689281463623,3.569912910461426,52014114,0.0,0.0
2021-10-16 00:00:00+00:00,3.5748820304870605,3.7902770042419434,3.4900588989257812,3.7102110385894775,44071606,0.0,0.0
2021-10-17 00:00:00+00:00,3.710115909576416,4.080958843231201,3.6451311111450195,3.849497079849243,84247442,0.0,0.0
2021-10-18 00:00:00+00:00,3.8498001098632812,4.054535865783691,3.589279890060425,3.6410489082336426,41249326,0.0,0.0
2021-10-19 00:00:00+00:00,3.6409409046173096,3.7082629203796387,3.5528900623321533,3.6214640140533447,24434629,0.0,0.0
2021-10-20 00:00:00+00:00,3.6233980655670166,3.6847169399261475,3.466726064682007,3.564832925796509,30627734,0.0,0.0
2021-10-21 00:00:00+00:00,3.5631840229034424,3.7542428970336914,3.3348090648651123,3.360042095184326,38222419,0.0,0.0
2021-10-22 00:00:00+00:00,3.3581080436706543,3.4237680435180664,3.1783809661865234,3.2637178897857666,28932294,0.0,0.0
2021-10-23 00:00:00+00:00,3.2656729221343994,3.3679358959198,3.1214709281921387,3.124437093734741,23241287,0.0,0.0
2021-10-24 00:00:00+00:00,3.1253480911254883,3.247929096221924,2.953221082687378,2.978818893432617,31184474,0.0,0.0
2021-10-25 00:00:00+00:00,2.9758119583129883,3.207247018814087,2.9569549560546875,3.0644900798797607,36683695,0.0,0.0
2021-10-26 00:00:00+00:00,3.062380075454712,3.2040610313415527,3.0194170475006104,3.1038389205932617,30030341,0.0,0.0
