TIMESTAMP,DCAU_OPEN_PRICE_USD,DCAU_HIGH_PRICE_USD,DCAU_LOW_PRICE_USD,DCAU_CLOSE_PRICE_USD,DCAU_VOLUME_USD,DCAU_DIVIDENDS_USD,DCAU_STOCK_SPLITS_USD
2021-11-12 00:00:00+00:00,5.5543131828308105,6.7701568603515625,5.075331211090088,6.538816928863525,244299,0.0,0.0
2021-11-13 00:00:00+00:00,6.543993949890137,6.858231067657471,4.706946849822998,5.123504161834717,83305,0.0,0.0
2021-11-14 00:00:00+00:00,5.121494770050049,5.60845422744751,5.115128040313721,5.480158805847168,36778,0.0,0.0
2021-11-15 00:00:00+00:00,5.481888771057129,6.143950939178467,5.382730007171631,6.098636150360107,51099,0.0,0.0
2021-11-16 00:00:00+00:00,6.103531837463379,8.518099784851074,5.826675891876221,6.457904815673828,77138,0.0,0.0
2021-11-17 00:00:00+00:00,6.450378894805908,7.034688949584961,5.783477783203125,6.328390121459961,67507,0.0,0.0
2021-11-18 00:00:00+00:00,6.329960823059082,6.988457202911377,5.868646144866943,6.755605220794678,131453,0.0,0.0
2021-11-19 00:00:00+00:00,6.75653600692749,9.236273765563965,6.529579162597656,9.236273765563965,266238,0.0,0.0
2021-11-20 00:00:00+00:00,9.226580619812012,27.265199661254883,9.211487770080566,26.734529495239258,1002157,0.0,0.0
2021-11-21 00:00:00+00:00,26.74271011352539,28.957921981811523,18.805110931396484,18.88776969909668,669765,0.0,0.0
2021-11-22 00:00:00+00:00,18.90871810913086,20.851320266723633,13.472832679748535,17.361642837524414,711107,0.0,0.0
2021-11-23 00:00:00+00:00,17.366342544555664,18.729196548461914,16.5036678314209,16.899269104003906,314691,0.0,0.0
2021-11-24 00:00:00+00:00,16.897476196289062,17.04932403564453,13.250955581665039,16.79203987121582,314561,0.0,0.0
2021-11-25 00:00:00+00:00,14.21172046661377,17.533470153808594,14.19475269317627,16.125545501708984,456106,0.0,0.0
2021-11-26 00:00:00+00:00,17.345491409301758,17.528722763061523,14.16675853729248,14.16675853729248,139757,0.0,0.0
2021-11-27 00:00:00+00:00,14.15805435180664,14.270474433898926,13.554675102233887,13.639345169067383,90318,0.0,0.0
2021-11-28 00:00:00+00:00,13.640384674072266,13.664257049560547,10.284090995788574,11.650018692016602,215147,0.0,0.0
2021-11-29 00:00:00+00:00,11.651778221130371,12.623544692993164,11.304802894592285,12.619783401489258,90240,0.0,0.0
2021-11-30 00:00:00+00:00,12.641931533813477,13.48398208618164,12.238081932067871,12.238899230957031,107077,0.0,0.0
2021-12-01 00:00:00+00:00,12.236433982849121,13.1216459274292,12.219687461853027,12.47476577758789,65738,0.0,0.0
2021-12-02 00:00:00+00:00,12.475310325622559,12.475310325622559,10.95855712890625,11.037484169006348,107381,0.0,0.0
2021-12-03 00:00:00+00:00,11.021045684814453,12.908183097839355,10.102048873901367,11.130513191223145,246700,0.0,0.0
2021-12-04 00:00:00+00:00,11.129405975341797,11.130705833435059,9.27371597290039,9.297778129577637,126115,0.0,0.0
2021-12-05 00:00:00+00:00,9.296808242797852,9.436058044433594,7.922382831573486,8.319435119628906,101511,0.0,0.0
2021-12-06 00:00:00+00:00,8.321829795837402,8.329550743103027,7.4780449867248535,7.491672992706299,96580,0.0,0.0
2021-12-07 00:00:00+00:00,7.494976997375488,7.79603385925293,7.331054210662842,7.671796798706055,58193,0.0,0.0
2021-12-08 00:00:00+00:00,7.67258882522583,8.079510688781738,7.643466949462891,7.893064022064209,52094,0.0,0.0
2021-12-09 00:00:00+00:00,7.888996124267578,7.931529998779297,7.173946857452393,7.214599132537842,58131,0.0,0.0
2021-12-10 00:00:00+00:00,7.215309143066406,7.4337849617004395,6.049756050109863,6.049756050109863,72822,0.0,0.0
2021-12-11 00:00:00+00:00,6.049595832824707,6.261516094207764,5.900722026824951,6.16039514541626,54089,0.0,0.0
2021-12-12 00:00:00+00:00,6.161280155181885,6.164133071899414,5.813868999481201,5.848793983459473,31371,0.0,0.0
2021-12-13 00:00:00+00:00,5.852014064788818,5.917591094970703,5.207950115203857,5.207950115203857,39488,0.0,0.0
2021-12-14 00:00:00+00:00,5.208046913146973,5.244401931762695,5.001614093780518,5.087576866149902,31278,0.0,0.0
2021-12-15 00:00:00+00:00,5.088395118713379,6.009672164916992,5.088139057159424,5.7887420654296875,132351,0.0,0.0
2021-12-16 00:00:00+00:00,5.787875175476074,7.811529159545898,5.787261009216309,7.535405158996582,155754,0.0,0.0
2021-12-17 00:00:00+00:00,7.536691188812256,8.702543258666992,7.533998012542725,8.511194229125977,126787,0.0,0.0
2021-12-18 00:00:00+00:00,8.51229476928711,9.369186401367188,8.304854393005371,9.325511932373047,81768,0.0,0.0
2021-12-19 00:00:00+00:00,9.325382232666016,9.770578384399414,9.095096588134766,9.095096588134766,94549,0.0,0.0
2021-12-20 00:00:00+00:00,9.097294807434082,9.380769729614258,8.807438850402832,8.921402931213379,103254,0.0,0.0
2021-12-21 00:00:00+00:00,8.919724464416504,8.98387622833252,7.184786796569824,7.465910911560059,189372,0.0,0.0
2021-12-22 00:00:00+00:00,7.468904972076416,7.619167804718018,6.981935024261475,6.983609199523926,54141,0.0,0.0
2021-12-23 00:00:00+00:00,6.983806133270264,7.115732192993164,6.850690841674805,6.8604631423950195,34599,0.0,0.0
2021-12-24 00:00:00+00:00,6.861156940460205,6.998106956481934,6.714230060577393,6.721512794494629,28132,0.0,0.0
2021-12-25 00:00:00+00:00,6.724606990814209,6.764873027801514,6.14215612411499,6.150606155395508,42766,0.0,0.0
2021-12-26 00:00:00+00:00,6.1519951820373535,8.583409309387207,5.958252906799316,8.4146089553833,188626,0.0,0.0
2021-12-27 00:00:00+00:00,8.413688659667969,8.46452522277832,7.483712196350098,7.570958137512207,123167,0.0,0.0
2021-12-28 00:00:00+00:00,7.574988842010498,7.6041388511657715,6.277918815612793,6.334238052368164,124739,0.0,0.0
2021-12-29 00:00:00+00:00,6.332351207733154,6.999575138092041,6.302004814147949,6.551898956298828,105183,0.0,0.0
2021-12-30 00:00:00+00:00,6.552338123321533,6.554402828216553,5.721696853637695,6.100459098815918,70587,0.0,0.0
2021-12-31 00:00:00+00:00,6.101024150848389,6.455234050750732,5.457536220550537,6.1703290939331055,157901,0.0,0.0
2022-01-01 00:00:00+00:00,6.170033931732178,6.278533935546875,5.778162956237793,6.259286880493164,55793,0.0,0.0
2022-01-02 00:00:00+00:00,6.259260177612305,6.516419887542725,6.162047863006592,6.467337131500244,40664,0.0,0.0
2022-01-03 00:00:00+00:00,6.467358112335205,7.450607776641846,6.445588111877441,7.450607776641846,107497,0.0,0.0
2022-01-04 00:00:00+00:00,7.450607776641846,7.888976097106934,6.054659843444824,6.5676398277282715,175879,0.0,0.0
2022-01-05 00:00:00+00:00,6.567628860473633,6.715274810791016,5.354146957397461,5.497404098510742,118180,0.0,0.0
2022-01-06 00:00:00+00:00,5.497404098510742,5.756722927093506,5.39847993850708,5.597049236297607,31750,0.0,0.0
2022-01-07 00:00:00+00:00,5.597049236297607,5.911211013793945,5.315043926239014,5.844776153564453,44463,0.0,0.0
2022-01-08 00:00:00+00:00,5.844390869140625,7.497008800506592,5.730233192443848,6.887482166290283,85794,0.0,0.0
2022-01-09 00:00:00+00:00,6.887621879577637,7.776443004608154,6.835903167724609,7.57797384262085,78582,0.0,0.0
2022-01-10 00:00:00+00:00,7.578014850616455,9.02143383026123,7.578014850616455,8.349228858947754,86560,0.0,0.0
