TIMESTAMP,CAT32724_OPEN_PRICE_USD,CAT32724_HIGH_PRICE_USD,CAT32724_LOW_PRICE_USD,CAT32724_CLOSE_PRICE_USD,CAT32724_VOLUME_USD,CAT32724_DIVIDENDS_USD,CAT32724_STOCK_SPLITS_USD
2024-08-22 00:00:00+00:00,1.5999999959603883e-05,2.099999983329326e-05,9.000000318337698e-06,1.8999999156221747e-05,125870094,0.0,0.0
2024-08-23 00:00:00+00:00,1.8000000636675395e-05,2.5999999706982635e-05,1.4999999621068127e-05,2.499999936844688e-05,136463429,0.0,0.0
2024-08-24 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,1.8000000636675395e-05,1.9999999494757503e-05,82608490,0.0,0.0
2024-08-25 00:00:00+00:00,1.9999999494757503e-05,2.5999999706982635e-05,1.8000000636675395e-05,2.4000000848900527e-05,80268654,0.0,0.0
2024-08-26 00:00:00+00:00,2.4000000848900527e-05,2.9000000722589903e-05,2.4000000848900527e-05,2.5999999706982635e-05,85362158,0.0,0.0
2024-08-27 00:00:00+00:00,2.700000004551839e-05,2.9000000722589903e-05,2.2000000171829015e-05,2.300000051036477e-05,101392457,0.0,0.0
2024-08-28 00:00:00+00:00,2.300000051036477e-05,2.499999936844688e-05,1.9999999494757503e-05,2.2000000171829015e-05,84041601,0.0,0.0
2024-08-29 00:00:00+00:00,2.2000000171829015e-05,2.4000000848900527e-05,1.8999999156221747e-05,1.8999999156221747e-05,62263926,0.0,0.0
2024-08-30 00:00:00+00:00,1.8999999156221747e-05,2.099999983329326e-05,1.8000000636675395e-05,1.8999999156221747e-05,73806796,0.0,0.0
2024-08-31 00:00:00+00:00,1.8999999156221747e-05,2.499999936844688e-05,1.8999999156221747e-05,2.300000051036477e-05,76370434,0.0,0.0
2024-09-01 00:00:00+00:00,2.300000051036477e-05,2.4000000848900527e-05,2.099999983329326e-05,2.2000000171829015e-05,58626555,0.0,0.0
2024-09-02 00:00:00+00:00,2.2000000171829015e-05,2.499999936844688e-05,2.099999983329326e-05,2.4000000848900527e-05,48737983,0.0,0.0
2024-09-03 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.2000000171829015e-05,2.300000051036477e-05,63006636,0.0,0.0
2024-09-04 00:00:00+00:00,2.300000051036477e-05,2.4000000848900527e-05,2.2000000171829015e-05,2.300000051036477e-05,56252632,0.0,0.0
2024-09-05 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,1.9999999494757503e-05,2.2000000171829015e-05,56350756,0.0,0.0
2024-09-06 00:00:00+00:00,2.2000000171829015e-05,2.8000000384054147e-05,2.099999983329326e-05,2.700000004551839e-05,107943105,0.0,0.0
2024-09-07 00:00:00+00:00,2.700000004551839e-05,3.199999991920777e-05,2.4000000848900527e-05,2.8000000384054147e-05,79378432,0.0,0.0
2024-09-08 00:00:00+00:00,2.8000000384054147e-05,2.9999999242136255e-05,2.5999999706982635e-05,2.8000000384054147e-05,56526556,0.0,0.0
2024-09-09 00:00:00+00:00,2.8000000384054147e-05,2.9000000722589903e-05,2.700000004551839e-05,2.700000004551839e-05,74160311,0.0,0.0
2024-09-10 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.300000051036477e-05,2.499999936844688e-05,119449495,0.0,0.0
2024-09-11 00:00:00+00:00,2.4000000848900527e-05,2.9999999242136255e-05,2.4000000848900527e-05,2.9000000722589903e-05,123861631,0.0,0.0
2024-09-12 00:00:00+00:00,2.9000000722589903e-05,3.400000059627928e-05,2.700000004551839e-05,3.199999991920777e-05,132994608,0.0,0.0
2024-09-13 00:00:00+00:00,3.300000025774352e-05,3.600000127335079e-05,3.099999958067201e-05,3.300000025774352e-05,113969377,0.0,0.0
2024-09-14 00:00:00+00:00,3.300000025774352e-05,3.5000000934815034e-05,3.199999991920777e-05,3.300000025774352e-05,75985962,0.0,0.0
2024-09-15 00:00:00+00:00,3.300000025774352e-05,3.5000000934815034e-05,3.300000025774352e-05,3.5000000934815034e-05,77511650,0.0,0.0
2024-09-16 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,2.9999999242136255e-05,3.099999958067201e-05,103891795,0.0,0.0
2024-09-17 00:00:00+00:00,3.099999958067201e-05,3.600000127335079e-05,3.099999958067201e-05,3.600000127335079e-05,97133386,0.0,0.0
2024-09-18 00:00:00+00:00,3.600000127335079e-05,3.600000127335079e-05,3.300000025774352e-05,3.5000000934815034e-05,75281609,0.0,0.0
2024-09-19 00:00:00+00:00,3.600000127335079e-05,3.7000001611886546e-05,3.400000059627928e-05,3.5000000934815034e-05,95327940,0.0,0.0
2024-09-20 00:00:00+00:00,3.5000000934815034e-05,3.9999998989515007e-05,3.5000000934815034e-05,3.899999865097925e-05,129748751,0.0,0.0
2024-09-21 00:00:00+00:00,4.099999932805076e-05,4.600000102072954e-05,4.099999932805076e-05,4.199999966658652e-05,141102055,0.0,0.0
2024-09-22 00:00:00+00:00,4.199999966658652e-05,4.3000000005122274e-05,3.899999865097925e-05,4.099999932805076e-05,116653586,0.0,0.0
