TIMESTAMP,GRASS32956_OPEN_PRICE_USD,GRASS32956_HIGH_PRICE_USD,GRASS32956_LOW_PRICE_USD,GRASS32956_CLOSE_PRICE_USD,GRASS32956_VOLUME_USD,GRASS32956_DIVIDENDS_USD,GRASS32956_STOCK_SPLITS_USD
2024-10-28 00:00:00+00:00,0.8016070127487183,0.9506819844245911,0.6414909958839417,0.8850420117378235,170951609,0.0,0.0
2024-10-29 00:00:00+00:00,0.8853600025177002,1.1130319833755493,0.7799779772758484,0.9856500029563904,222376115,0.0,0.0
2024-10-30 00:00:00+00:00,0.985729992389679,1.0286890268325806,0.7965379953384399,0.9585000276565552,179350399,0.0,0.0
2024-10-31 00:00:00+00:00,0.9574810266494751,1.1248430013656616,0.947376012802124,1.070443034172058,202528477,0.0,0.0
2024-11-01 00:00:00+00:00,1.069993019104004,1.5066460371017456,1.0601660013198853,1.3989520072937012,281898834,0.0,0.0
2024-11-02 00:00:00+00:00,1.3989139795303345,1.9422039985656738,1.3917490243911743,1.6863189935684204,417587275,0.0,0.0
2024-11-03 00:00:00+00:00,1.6864570379257202,1.8076879978179932,1.308688998222351,1.7922619581222534,334712505,0.0,0.0
2024-11-04 00:00:00+00:00,1.7926119565963745,1.7928980588912964,1.4897689819335938,1.5008039474487305,291609969,0.0,0.0
2024-11-05 00:00:00+00:00,1.5008779764175415,1.7153290510177612,1.4447799921035767,1.566527009010315,254031396,0.0,0.0
2024-11-06 00:00:00+00:00,1.5669569969177246,2.887144088745117,1.5657260417938232,2.620703935623169,500190362,0.0,0.0
2024-11-07 00:00:00+00:00,2.6211140155792236,3.028286933898926,2.3588669300079346,2.901829957962036,577019535,0.0,0.0
2024-11-08 00:00:00+00:00,2.902566909790039,3.900825023651123,2.8596599102020264,3.1617960929870605,691890674,0.0,0.0
2024-11-09 00:00:00+00:00,3.1617960929870605,3.3652219772338867,2.8087759017944336,3.3157598972320557,403315805,0.0,0.0
2024-11-10 00:00:00+00:00,3.3157598972320557,3.361241102218628,2.6617319583892822,2.8869540691375732,448461537,0.0,0.0
2024-11-11 00:00:00+00:00,2.8869540691375732,3.6401729583740234,2.6903350353240967,3.4829189777374268,464889178,0.0,0.0
2024-11-12 00:00:00+00:00,3.4829189777374268,3.4898860454559326,2.933720111846924,2.989255905151367,277920086,0.0,0.0
2024-11-13 00:00:00+00:00,2.989255905151367,3.085577964782715,2.71252703666687,2.885998010635376,236930814,0.0,0.0
2024-11-14 00:00:00+00:00,2.885998010635376,3.0535359382629395,2.437598943710327,2.61757493019104,240327222,0.0,0.0
2024-11-15 00:00:00+00:00,2.6175050735473633,2.883491039276123,2.501373052597046,2.7513129711151123,227750200,0.0,0.0
2024-11-16 00:00:00+00:00,2.7513129711151123,2.9094460010528564,2.4668219089508057,2.5254619121551514,223535037,0.0,0.0
2024-11-17 00:00:00+00:00,2.5254619121551514,2.7658190727233887,2.369537115097046,2.5069899559020996,220650937,0.0,0.0
2024-11-18 00:00:00+00:00,2.5069899559020996,2.550806999206543,2.314173936843872,2.3775599002838135,164521785,0.0,0.0
2024-11-19 00:00:00+00:00,2.3775599002838135,2.8176920413970947,2.330018997192383,2.6388769149780273,213070730,0.0,0.0
2024-11-20 00:00:00+00:00,2.6388769149780273,2.6398439407348633,2.093743085861206,2.121185064315796,185953786,0.0,0.0
2024-11-21 00:00:00+00:00,2.1211819648742676,2.5442519187927246,2.049978017807007,2.412692070007324,201747712,0.0,0.0
2024-11-22 00:00:00+00:00,2.412692070007324,2.4130260944366455,1.9333230257034302,2.1952741146087646,210923311,0.0,0.0
2024-11-23 00:00:00+00:00,2.1952741146087646,2.328176975250244,2.066955089569092,2.234105110168457,229417031,0.0,0.0
2024-11-24 00:00:00+00:00,2.234105110168457,2.6120030879974365,2.095021963119507,2.5414059162139893,243594332,0.0,0.0
2024-11-25 00:00:00+00:00,2.5414059162139893,2.9864859580993652,2.4810550212860107,2.7395811080932617,283593644,0.0,0.0
2024-11-26 00:00:00+00:00,2.7395811080932617,3.4615089893341064,2.727073907852173,3.323244094848633,319753639,0.0,0.0
2024-11-27 00:00:00+00:00,3.324052095413208,3.4148991107940674,3.0802900791168213,3.204054117202759,210115310,0.0,0.0
2024-11-28 00:00:00+00:00,3.204054117202759,3.792391061782837,3.200613021850586,3.6069540977478027,220158318,0.0,0.0
2024-11-29 00:00:00+00:00,3.6069579124450684,3.8307459354400635,3.420137882232666,3.4354770183563232,153615273,0.0,0.0
2024-11-30 00:00:00+00:00,3.4354770183563232,3.4625580310821533,3.165144920349121,3.2564749717712402,147157972,0.0,0.0
2024-12-01 00:00:00+00:00,3.2564749717712402,3.4049079418182373,3.2161200046539307,3.253743886947632,134737253,0.0,0.0
2024-12-02 00:00:00+00:00,3.253743886947632,3.328263998031616,2.9472761154174805,3.328263998031616,120338467,0.0,0.0
2024-12-03 00:00:00+00:00,3.327436923980713,3.388730049133301,3.0099940299987793,3.267117977142334,131030136,0.0,0.0
2024-12-04 00:00:00+00:00,3.267117977142334,3.5191750526428223,2.869802951812744,2.9177870750427246,151239840,0.0,0.0
2024-12-05 00:00:00+00:00,2.9177870750427246,3.2076330184936523,2.8015730381011963,3.1980390548706055,149377220,0.0,0.0
2024-12-06 00:00:00+00:00,3.2255749702453613,3.357844114303589,2.8920600414276123,2.9035260677337646,122866416,0.0,0.0
2024-12-07 00:00:00+00:00,2.9035260677337646,2.976586103439331,2.8592259883880615,2.868875026702881,120297369,0.0,0.0
