TIMESTAMP,MUSTAAAAAARD_OPEN_PRICE_USD,MUSTAAAAAARD_HIGH_PRICE_USD,MUSTAAAAAARD_LOW_PRICE_USD,MUSTAAAAAARD_CLOSE_PRICE_USD,MUSTAAAAAARD_VOLUME_USD,MUSTAAAAAARD_DIVIDENDS_USD,MUSTAAAAAARD_STOCK_SPLITS_USD
2025-02-06 00:00:00+00:00,0.00228899996727705,0.0029239999130368233,0.0020260000601410866,0.002326000016182661,585945,0.0,0.0
2025-02-07 00:00:00+00:00,0.002326000016182661,0.002460000105202198,0.0017030000453814864,0.0017269999952986836,338512,0.0,0.0
2025-02-08 00:00:00+00:00,0.0017269999952986836,0.0025059999898076057,0.0013500000350177288,0.002051000017672777,551137,0.0,0.0
2025-02-09 00:00:00+00:00,0.002051000017672777,0.006395000033080578,0.0019940000493079424,0.0023590000346302986,4430578,0.0,0.0
2025-02-10 00:00:00+00:00,0.0023590000346302986,0.003942999988794327,0.00018000000272877514,0.00028700000257231295,3617393,0.0,0.0
2025-02-11 00:00:00+00:00,0.00028700000257231295,0.00028700000257231295,0.0002010000025620684,0.00022000000171829015,73504,0.0,0.0
2025-02-12 00:00:00+00:00,0.00022000000171829015,0.00022000000171829015,0.00016799999866634607,0.00018099999579135329,22812,0.0,0.0
2025-02-13 00:00:00+00:00,0.00018099999579135329,0.0001880000054370612,0.000155999994603917,0.00018600000475998968,24816,0.0,0.0
2025-02-14 00:00:00+00:00,0.00018600000475998968,0.000195999993593432,0.0001630000042496249,0.0001630000042496249,20696,0.0,0.0
2025-02-15 00:00:00+00:00,0.0001630000042496249,0.0001630000042496249,0.0001429999974789098,0.00014800000644754618,5997,0.0,0.0
2025-02-16 00:00:00+00:00,0.00014800000644754618,0.00014800000644754618,0.0001340000017080456,0.00013499999477062374,3126,0.0,0.0
2025-02-17 00:00:00+00:00,0.00013499999477062374,0.00014000000373926014,0.00012199999764561653,0.00012199999764561653,6384,0.0,0.0
2025-02-18 00:00:00+00:00,0.00012199999764561653,0.00012199999764561653,0.00010199999815085903,0.00010599999950500205,4359,0.0,0.0
2025-02-19 00:00:00+00:00,0.00010599999950500205,0.00012099999730708078,0.00010399999882793054,0.00010699999984353781,6801,0.0,0.0
2025-02-20 00:00:00+00:00,0.00010699999984353781,0.00011999999696854502,0.0001049999991664663,0.00011899999663000926,4541,0.0,0.0
2025-02-21 00:00:00+00:00,0.00011899999663000926,0.00016700000560376793,0.00011800000356743112,0.00014899999951012433,15996,0.0,0.0
2025-02-22 00:00:00+00:00,0.00014899999951012433,0.00019099999917671084,0.00014899999951012433,0.0001880000054370612,25300,0.0,0.0
2025-02-23 00:00:00+00:00,0.0001880000054370612,0.0001880000054370612,0.00015999999595806003,0.0001610000035725534,9413,0.0,0.0
2025-02-24 00:00:00+00:00,0.0001610000035725534,0.0001630000042496249,0.0001320000010309741,0.00013699999544769526,4587,0.0,0.0
2025-02-25 00:00:00+00:00,0.00013699999544769526,0.00014200000441633165,0.00011000000085914508,0.00011700000322889537,14022,0.0,0.0
2025-02-26 00:00:00+00:00,0.00011700000322889537,0.00011700000322889537,9.600000339560211e-05,9.7999996796716e-05,5099,0.0,0.0
2025-02-27 00:00:00+00:00,9.7999996796716e-05,0.00010099999781232327,9.300000237999484e-05,0.00010099999781232327,2650,0.0,0.0
2025-02-28 00:00:00+00:00,0.00010099999781232327,0.00010399999882793054,8.499999967170879e-05,0.00010199999815085903,5215,0.0,0.0
2025-03-01 00:00:00+00:00,0.00010199999815085903,0.00011300000187475234,9.300000237999484e-05,0.00011300000187475234,5677,0.0,0.0
2025-03-02 00:00:00+00:00,0.00011300000187475234,0.00014699999883305281,0.00011300000187475234,0.00014699999883305281,4030,0.0,0.0
2025-03-03 00:00:00+00:00,0.00014699999883305281,0.00014699999883305281,0.0001140000022132881,0.0001140000022132881,3753,0.0,0.0
2025-03-04 00:00:00+00:00,0.0001140000022132881,0.00012199999764561653,0.00010299999848939478,0.00011700000322889537,4057,0.0,0.0
2025-03-05 00:00:00+00:00,0.00011700000322889537,0.00012700000661425292,0.0001140000022132881,0.00011800000356743112,0,0.0,0.0
2025-03-06 00:00:00+00:00,0.00011800000356743112,0.0001250000059371814,0.00011300000187475234,0.00011300000187475234,2435,0.0,0.0
2025-03-07 00:00:00+00:00,0.00011300000187475234,0.00011999999696854502,0.00010800000018207356,0.00011100000119768083,496,0.0,0.0
2025-03-08 00:00:00+00:00,0.00011100000119768083,0.00013899999612476677,0.00011100000119768083,0.00013699999544769526,5865,0.0,0.0
2025-03-09 00:00:00+00:00,0.00013699999544769526,0.00013899999612476677,0.00011999999696854502,0.00012099999730708078,0,0.0,0.0
2025-03-10 00:00:00+00:00,0.00012099999730708078,0.00012099999730708078,9.899999713525176e-05,0.0001049999991664663,3032,0.0,0.0
2025-03-11 00:00:00+00:00,0.0001049999991664663,0.00010900000052060932,9.300000237999484e-05,9.699999645818025e-05,5752,0.0,0.0
2025-03-12 00:00:00+00:00,9.699999645818025e-05,9.7999996796716e-05,9.200000204145908e-05,9.40000027185306e-05,0,0.0,0.0
2025-03-13 00:00:00+00:00,9.40000027185306e-05,9.40000027185306e-05,8.900000102585182e-05,8.900000102585182e-05,0,0.0,0.0
2025-03-14 00:00:00+00:00,8.900000102585182e-05,9.500000305706635e-05,8.70000003487803e-05,9.300000237999484e-05,0,0.0,0.0
2025-03-15 00:00:00+00:00,9.300000237999484e-05,9.300000237999484e-05,8.800000068731606e-05,9.200000204145908e-05,1293,0.0,0.0
2025-03-16 00:00:00+00:00,9.200000204145908e-05,9.200000204145908e-05,7.999999797903001e-05,7.999999797903001e-05,612,0.0,0.0
2025-03-17 00:00:00+00:00,7.999999797903001e-05,0.00011899999663000926,7.999999797903001e-05,9.40000027185306e-05,16735,0.0,0.0
2025-03-18 00:00:00+00:00,9.40000027185306e-05,9.40000027185306e-05,7.999999797903001e-05,8.099999831756577e-05,7908,0.0,0.0
2025-03-19 00:00:00+00:00,8.099999831756577e-05,9.000000136438757e-05,8.099999831756577e-05,8.900000102585182e-05,2548,0.0,0.0
2025-03-20 00:00:00+00:00,8.900000102585182e-05,8.900000102585182e-05,8.099999831756577e-05,8.099999831756577e-05,0,0.0,0.0
2025-03-21 00:00:00+00:00,8.099999831756577e-05,0.00010699999984353781,7.79999973019585e-05,8.399999933317304e-05,30143,0.0,0.0
2025-03-22 00:00:00+00:00,8.399999933317304e-05,8.499999967170879e-05,8.099999831756577e-05,8.099999831756577e-05,3009,0.0,0.0
2025-03-23 00:00:00+00:00,8.099999831756577e-05,9.7999996796716e-05,8.099999831756577e-05,8.70000003487803e-05,23148,0.0,0.0
2025-03-24 00:00:00+00:00,8.70000003487803e-05,0.00010099999781232327,8.70000003487803e-05,9.899999713525176e-05,2049,0.0,0.0
2025-03-25 00:00:00+00:00,9.899999713525176e-05,0.00010900000052060932,9.7999996796716e-05,0.00010900000052060932,2123,0.0,0.0
2025-03-26 00:00:00+00:00,0.00010900000052060932,0.00011100000119768083,9.999999747378752e-05,9.999999747378752e-05,0,0.0,0.0
2025-03-27 00:00:00+00:00,9.999999747378752e-05,0.00010699999984353781,9.999999747378752e-05,0.0001049999991664663,1547,0.0,0.0
2025-03-28 00:00:00+00:00,0.0001049999991664663,0.0001049999991664663,9.600000339560211e-05,9.600000339560211e-05,233,0.0,0.0
2025-03-29 00:00:00+00:00,9.600000339560211e-05,9.600000339560211e-05,9.100000170292333e-05,9.100000170292333e-05,0,0.0,0.0
