TIMESTAMP,DGB_OPEN_PRICE_USDT,DGB_HIGH_PRICE_USDT,DGB_LOW_PRICE_USDT,DGB_CLOSE_PRICE_USDT,DGB_FIRST_TRADE_PRICE_USDT,DGB_HIGH_TRADE_PRICE_USDT,DGB_LOW_TRADE_PRICE_USDT,DGB_LAST_TRADE_PRICE_USDT,DGB_TOTAL_TRADE_COUNT,DGB_TOTAL_TRADES_BUY,DGB_TOTAL_TRADES_SELL,DGB_VOLUME_USDT,DGB_QUOTE_VOLUME,DGB_VOLUME_BUY,DGB_QUOTE_VOLUME_BUY,DGB_VOLUME_SELL,DGB_QUOTE_VOLUME_SELL
2021-09-06,0.07135,0.08,0.07,0.0785,0.0714,0.08,0.07,0.0785,99047,49131,49916,361335714.7,27199795.559772,185394831.0,13967444.731866,175940883.7,13232350.827906
2021-09-07,0.0785,0.07866,0.05114,0.06005,0.0785,0.07866,0.05114,0.06005,97215,47573,49642,375497408.4,24365319.914168,179404319.6,11594553.104527,196093088.8,12770766.809641
2021-09-08,0.06005,0.06325,0.05465,0.06157,0.06006,0.06325,0.05465,0.06157,39391,20328,19063,153892861.5,9163041.102813,83035494.9,4947208.732457,70857366.6,4215832.370356
2021-09-09,0.06157,0.0635,0.05917,0.06073,0.06168,0.0635,0.05917,0.06073,31674,16606,15068,105672580.5,6491409.036358,52595814.6,3232507.112452,53076765.9,3258901.923906
2021-09-10,0.06073,0.06217,0.05481,0.05654,0.06073,0.06217,0.05481,0.05654,39975,20032,19943,152101369.7,8860153.044591,70007978.6,4077561.302021,82093391.1,4782591.74257
2021-09-11,0.05654,0.06256,0.05547,0.05808,0.05657,0.06256,0.05547,0.05808,37330,19099,18231,153212970.8,9120610.171691,72659004.5,4318226.493092,80553966.3,4802383.678599
2021-09-12,0.05808,0.06096,0.05615,0.05922,0.0582,0.06096,0.05615,0.05922,28615,14636,13979,111997152.7,6620897.289456,55970702.5,3310020.835865,56026450.2,3310876.453591
2021-09-13,0.05922,0.05958,0.05225,0.05528,0.0592,0.05958,0.05225,0.05528,27986,14166,13820,110881760.2,6106486.292518,54936673.6,3023439.475965,55945086.6,3083046.816553
2021-09-14,0.05528,0.05782,0.0548,0.05771,0.05529,0.05782,0.0548,0.05771,20044,10370,9674,78414984.8,4431060.261288,40016129.2,2262141.171185,38398855.6,2168919.090103
2021-09-15,0.05771,0.05933,0.0566,0.05911,0.058,0.05933,0.0566,0.05911,19927,10961,8966,77619318.6,4511529.362406,41189302.8,2395512.652706,36430015.8,2116016.7097
2021-09-16,0.05911,0.06128,0.05644,0.05773,0.05911,0.06128,0.05644,0.05773,28790,14928,13862,121392684.3,7168383.53709,59522253.8,3513716.429828,61870430.5,3654667.107262
2021-09-17,0.05773,0.05823,0.05491,0.05561,0.05776,0.05823,0.05491,0.05561,16744,8521,8223,72283065.3,4093037.103379,37648512.2,2132443.874224,34634553.1,1960593.229155
2021-09-18,0.05561,0.05796,0.05493,0.05684,0.05566,0.05796,0.05493,0.05684,12236,6418,5818,50950851.3,2894500.497284,26444921.2,1502668.969968,24505930.1,1391831.527316
2021-09-19,0.05684,0.05758,0.055,0.0556,0.05676,0.05758,0.055,0.0556,12218,6234,5984,49913660.8,2817757.781977,24348819.6,1375695.309167,25564841.2,1442062.47281
2021-09-20,0.0556,0.05571,0.04585,0.04705,0.05571,0.05571,0.04585,0.04705,35986,17684,18302,159408911.9,7910148.407961,81652635.4,4052644.770098,77756276.5,3857503.637863
2021-09-21,0.04705,0.04931,0.04247,0.04404,0.04702,0.04931,0.04247,0.04404,26417,13402,13015,119125487.8,5508532.658937,62103655.4,2870777.079119,57021832.4,2637755.579818
2021-09-22,0.04404,0.04999,0.04361,0.04996,0.04397,0.04999,0.04361,0.04996,25829,13081,12748,121437815.4,5752799.117334,62803611.9,2972779.121616,58634203.5,2780019.995718
2021-09-23,0.04996,0.05096,0.04857,0.05095,0.04995,0.05096,0.04857,0.05095,25320,10492,14828,86388343.7,4311480.025196,44253410.1,2210093.501841,42134933.6,2101386.523355
2021-09-24,0.05095,0.0512,0.04325,0.04699,0.05095,0.0512,0.04325,0.04699,29082,13790,15292,125949836.0,5863399.255348,63924403.4,2974396.645888,62025432.6,2889002.60946
2021-09-25,0.04699,0.04757,0.04468,0.0463,0.04699,0.04757,0.04468,0.0463,19691,9259,10432,80449988.4,3738559.219338,40317081.4,1873538.156444,40132907.0,1865021.062894
2021-09-26,0.0463,0.04647,0.04208,0.04485,0.04631,0.04647,0.04208,0.04485,21634,10649,10985,95559442.8,4272806.196876,47298750.4,2113358.534785,48260692.4,2159447.662091
2021-09-27,0.04485,0.04671,0.04311,0.0432,0.04481,0.04671,0.04311,0.0432,20271,9864,10407,86488122.4,3925388.132324,44802961.5,2035023.815717,41685160.9,1890364.316607
2021-09-28,0.0432,0.04466,0.04141,0.04167,0.04318,0.04466,0.04141,0.04167,22503,11604,10899,137788106.8,5917962.133641,73844806.5,3173511.124698,63943300.3,2744451.008943
2021-09-29,0.04167,0.04416,0.04128,0.04284,0.04165,0.04416,0.04128,0.04284,14762,7812,6950,61602626.7,2629575.571584,31809016.8,1357029.770897,29793609.9,1272545.800687
2021-09-30,0.04284,0.0453,0.04255,0.04472,0.04279,0.0453,0.04255,0.04472,17631,9051,8580,86077010.9,3804988.573069,43220121.4,1910229.594466,42856889.5,1894758.978603
2021-10-01,0.04472,0.04909,0.04407,0.04888,0.04478,0.04909,0.04407,0.04888,23094,11743,11351,100770368.5,4735361.605863,53761061.3,2524298.091684,47009307.2,2211063.514179
2021-10-02,0.04888,0.0515,0.04798,0.04914,0.04891,0.0515,0.04798,0.04914,21803,11294,10509,91873932.2,4587274.427232,47610088.4,2375599.253021,44263843.8,2211675.174211
2021-10-03,0.04914,0.04998,0.04761,0.04835,0.04912,0.04998,0.04761,0.04835,42135,22241,19894,168620793.3,8253488.519232,78463938.1,3843529.595326,90156855.2,4409958.923906
2021-10-04,0.04835,0.04836,0.04545,0.04793,0.04836,0.04836,0.04545,0.04793,25576,12614,12962,121029311.2,5722722.356219,63933829.1,3022337.796604,57095482.1,2700384.559615
2021-10-05,0.04793,0.05555,0.04742,0.0541,0.04799,0.05555,0.04742,0.0541,52629,26664,25965,260252461.7,13422474.779514,134680277.6,6940247.054264,125572184.1,6482227.72525
2021-10-06,0.0541,0.05442,0.04916,0.05167,0.0541,0.05442,0.04916,0.05167,46086,23608,22478,208841048.1,10804862.306404,104197258.1,5387328.163098,104643790.0,5417534.143306
2021-10-07,0.05167,0.05339,0.05012,0.05298,0.05167,0.05339,0.05012,0.05298,43433,22086,21347,178752294.4,9318665.246491,87230500.1,4547274.074063,91521794.3,4771391.172428
2021-10-08,0.05298,0.05363,0.05001,0.05041,0.053,0.05363,0.05001,0.05041,33019,17474,15545,125359776.9,6527181.537874,64339126.0,3351459.591822,61020650.9,3175721.946052
2021-10-09,0.05041,0.05242,0.0497,0.0516,0.0505,0.05242,0.0497,0.0516,22627,10800,11827,100155260.0,5143206.318953,51406006.3,2638567.610997,48749253.7,2504638.707956
2021-10-10,0.0516,0.05318,0.04746,0.04788,0.05162,0.05318,0.04746,0.04788,28770,14161,14609,120710923.2,6118988.785742,57601048.5,2919432.548643,63109874.7,3199556.237099
2021-10-11,0.04788,0.05043,0.04686,0.04823,0.04789,0.05043,0.04686,0.04823,23562,11503,12059,105925052.5,5149308.779681,52588405.3,2557456.898263,53336647.2,2591851.881418
2021-10-12,0.04823,0.04848,0.04504,0.04806,0.04828,0.04848,0.04504,0.04806,27269,13608,13661,136273879.9,6381038.281051,70870832.6,3321611.737689,65403047.3,3059426.543362
2021-10-13,0.04806,0.04894,0.04653,0.04871,0.04803,0.04894,0.04653,0.04871,23411,11419,11992,100418931.1,4796599.591711,50500930.9,2412916.942386,49918000.2,2383682.649325
2021-10-14,0.04871,0.05178,0.04828,0.04885,0.04874,0.05178,0.04828,0.04885,31185,15059,16126,152673932.2,7535614.213569,77857914.0,3843179.147203,74816018.2,3692435.066366
2021-10-15,0.04885,0.05151,0.04715,0.05003,0.04891,0.05151,0.04715,0.05003,39114,19224,19890,193102766.5,9563594.375667,95459801.2,4729620.780985,97642965.3,4833973.594682
2021-10-16,0.05003,0.05199,0.04989,0.05055,0.05006,0.05199,0.04989,0.05055,27716,13604,14112,120898135.4,6160596.586469,59934300.5,3055677.365182,60963834.9,3104919.221287
2021-10-17,0.05055,0.05312,0.04811,0.05014,0.05055,0.05312,0.04811,0.05014,35487,18780,16707,138078485.3,7032156.603659,70618733.5,3600298.568127,67459751.8,3431858.035532
2021-10-18,0.05014,0.05074,0.04784,0.0487,0.05018,0.05074,0.04784,0.0487,26411,13874,12537,114451008.4,5625985.585738,59700312.4,2936747.584387,54750696.0,2689238.001351
2021-10-19,0.0487,0.04912,0.04754,0.04837,0.04858,0.04912,0.04754,0.04837,21247,10627,10620,91930060.0,4451686.00142,43716410.2,2118589.22098,48213649.8,2333096.78044
2021-10-20,0.04837,0.05206,0.04771,0.05099,0.04838,0.05206,0.04771,0.05099,31594,14577,17017,133656093.2,6645411.213824,66626070.5,3313572.442886,67030022.7,3331838.770938
2021-10-21,0.05099,0.055,0.04937,0.0525,0.05099,0.055,0.04937,0.0525,62002,30948,31054,312523358.6,16273549.723397,159373815.6,8305617.924196,153149543.0,7967931.799201
2021-10-22,0.0525,0.053,0.05059,0.05145,0.05252,0.053,0.05059,0.05145,34165,18370,15795,127013417.6,6584918.088067,64194706.1,3328998.965182,62818711.5,3255919.122885
2021-10-23,0.05145,0.05195,0.05042,0.05142,0.05147,0.05195,0.05042,0.05142,19013,9675,9338,71197035.4,3648704.830086,32445668.2,1662707.141329,38751367.2,1985997.688757
2021-10-24,0.05142,0.05146,0.04801,0.04876,0.05142,0.05146,0.04801,0.04876,26744,11566,15178,106601014.1,5300981.477562,48413106.5,2405045.986588,58187907.6,2895935.490974
2021-10-25,0.04876,0.05043,0.04861,0.05007,0.04878,0.05043,0.04861,0.05007,24412,12301,12111,116841415.6,5786328.258892,58754772.7,2910378.047585,58086642.9,2875950.211307
2021-10-26,0.05007,0.05298,0.04952,0.05102,0.05011,0.05298,0.04952,0.05102,40212,19375,20837,206806076.6,10548900.062288,98099306.6,5010088.542063,108706770.0,5538811.520225
2021-10-27,0.05102,0.05222,0.04333,0.04439,0.05101,0.05222,0.04333,0.04439,53377,25112,28265,245526278.0,11576589.470946,111905217.0,5266905.987741,133621061.0,6309683.483205
2021-10-28,0.04439,0.04841,0.044,0.04605,0.04444,0.04841,0.044,0.04605,41458,20296,21162,254822090.7,11814931.586447,132256703.4,6128534.246891,122565387.3,5686397.339556
2021-10-29,0.04605,0.04788,0.04566,0.04718,0.04607,0.04788,0.04566,0.04718,29332,14996,14336,136380560.6,6394801.364539,70939759.4,3327177.860597,65440801.2,3067623.503942
2021-10-30,0.04718,0.05092,0.0457,0.04989,0.04718,0.05092,0.0457,0.04989,57690,30377,27313,246456806.7,11935879.508978,126354896.9,6116889.954923,120101909.8,5818989.554055
2021-10-31,0.04989,0.074,0.04923,0.05749,0.04989,0.074,0.04923,0.05749,418794,215975,202819,2015924017.6,121474988.174606,1026013226.6,61783272.745021,989910791.0,59691715.429585
2021-11-01,0.05749,0.05779,0.05128,0.05476,0.0575,0.05779,0.05128,0.05476,94766,49445,45321,370038440.7,19952294.205434,190368283.1,10269888.96575,179670157.6,9682405.239684
2021-11-02,0.05476,0.06071,0.05399,0.0573,0.05476,0.06071,0.05399,0.0573,89205,44005,45200,341028947.9,19643593.345026,169715706.1,9774162.738303,171313241.8,9869430.606723
2021-11-03,0.0573,0.05769,0.05301,0.0546,0.05731,0.05769,0.05301,0.0546,48841,24833,24008,165378663.0,9156863.427745,77577997.8,4298480.926965,87800665.2,4858382.50078
2021-11-04,0.0546,0.05946,0.05361,0.05483,0.05461,0.05946,0.05361,0.05483,62657,27741,34916,250431520.1,14042152.759913,120436812.9,6766677.404368,129994707.2,7275475.355545
2021-11-05,0.05483,0.05596,0.05243,0.05323,0.05478,0.05596,0.05243,0.05323,42267,20397,21870,183808639.3,9950757.865582,90586196.7,4904886.5947,93222442.6,5045871.270882
2021-11-06,0.05323,0.05368,0.05097,0.05285,0.05321,0.05368,0.05097,0.05285,35761,17183,18578,140978294.8,7377476.830011,65895058.5,3453081.343032,75083236.3,3924395.486979
2021-11-07,0.05285,0.05476,0.05229,0.05419,0.05287,0.05476,0.05229,0.05419,28106,12602,15504,101258356.8,5418326.308335,52257636.1,2799658.083882,49000720.7,2618668.224453
2021-11-08,0.05419,0.05589,0.05365,0.0552,0.05424,0.05589,0.05365,0.0552,38729,19412,19317,169123613.3,9253966.281858,84492460.4,4626301.363413,84631152.9,4627664.918445
2021-11-09,0.0552,0.0577,0.0547,0.05626,0.0552,0.0577,0.0547,0.05626,45074,23143,21931,172845857.1,9702622.027225,85508071.9,4804934.245036,87337785.2,4897687.782189
2021-11-10,0.05626,0.06285,0.05126,0.0547,0.05626,0.06285,0.05126,0.0547,91839,44991,46848,361139500.2,21047599.812603,181671640.0,10622631.615758,179467860.2,10424968.196845
2021-11-11,0.0547,0.068,0.05359,0.06699,0.05469,0.068,0.05359,0.06699,152991,81077,71914,639621168.9,39746444.887251,334183236.3,20790922.213608,305437932.6,18955522.673643
2021-11-12,0.06699,0.07009,0.05977,0.06253,0.06696,0.07009,0.05977,0.06253,126925,61008,65917,481299926.3,31029154.249965,240407913.0,15522573.889312,240892013.3,15506580.360653
2021-11-13,0.06253,0.06611,0.06149,0.06322,0.06248,0.06611,0.06149,0.06322,53499,28762,24737,220004954.1,14072942.222033,109040431.1,6983202.965916,110964523.0,7089739.256117
2021-11-14,0.06322,0.0644,0.0606,0.06155,0.06321,0.0644,0.0606,0.06155,31116,16078,15038,104593592.2,6515549.102208,47684725.4,2970316.112103,56908866.8,3545232.990105
2021-11-15,0.06155,0.06195,0.05836,0.05948,0.0616,0.06195,0.05836,0.05948,33002,16776,16226,127930926.8,7769861.299473,61675450.1,3747346.615379,66255476.7,4022514.684094
2021-11-16,0.05948,0.05949,0.05003,0.05365,0.05943,0.05949,0.05003,0.05365,51678,22685,28993,222764165.8,12083693.069837,110710748.4,6007995.786873,112053417.4,6075697.282964
2021-11-17,0.05365,0.05448,0.05065,0.05374,0.05364,0.05448,0.05065,0.05374,28312,13421,14891,132936512.8,7040951.53836,65011554.9,3445456.058558,67924957.9,3595495.479802
2021-11-18,0.05374,0.05443,0.04731,0.04817,0.05374,0.05443,0.04731,0.04817,30418,13657,16761,147163109.5,7443754.221399,72111179.2,3649109.034387,75051930.3,3794645.187012
2021-11-19,0.04817,0.05152,0.04747,0.05095,0.04818,0.05152,0.04747,0.05095,26137,11101,15036,109993293.4,5497025.01699,57009316.5,2851899.229117,52983976.9,2645125.787873
2021-11-20,0.05095,0.05376,0.05073,0.05345,0.05096,0.05376,0.05073,0.05345,27172,12781,14391,126534098.9,6605192.636298,63394487.5,3311856.599933,63139611.4,3293336.036365
2021-11-21,0.05345,0.05462,0.05235,0.05308,0.0535,0.05462,0.05235,0.05308,28965,15045,13920,148327750.3,7948021.282272,72876819.6,3904566.996296,75450930.7,4043454.285976
2021-11-22,0.05308,0.05328,0.04967,0.05105,0.05314,0.05328,0.04967,0.05105,26207,13292,12915,119086801.2,6125490.129998,55431282.0,2852038.416974,63655519.2,3273451.713024
2021-11-23,0.05105,0.05299,0.05005,0.0512,0.05105,0.05299,0.05005,0.0512,23725,11979,11746,112309309.0,5772233.106549,52387152.2,2693926.037927,59922156.8,3078307.068622
2021-11-24,0.0512,0.05137,0.04781,0.04911,0.05126,0.05137,0.04781,0.04911,26629,11575,15054,133570166.9,6594407.783255,62518569.9,3085551.420395,71051597.0,3508856.36286
2021-11-25,0.04911,0.05156,0.04862,0.05002,0.04907,0.05156,0.04862,0.05002,33210,15945,17265,170379902.9,8562616.201069,82513485.8,4148843.431209,87866417.1,4413772.76986
2021-11-26,0.05002,0.05131,0.04346,0.04516,0.05008,0.05131,0.04346,0.04516,49281,22755,26526,274418599.0,12755136.027748,130429783.6,6063151.836334,143988815.4,6691984.191414
2021-11-27,0.04516,0.04803,0.04507,0.04638,0.04516,0.04803,0.04507,0.04638,27463,13489,13974,136274675.0,6383262.64309,64517067.0,3021623.526594,71757608.0,3361639.116496
2021-11-28,0.04638,0.04673,0.04268,0.04671,0.04636,0.04673,0.04268,0.04671,30473,13119,17354,151691282.2,6824268.541583,70003497.9,3150879.948725,81687784.3,3673388.592858
2021-11-29,0.04671,0.04945,0.04619,0.04847,0.04667,0.04945,0.04619,0.04847,38185,18183,20002,208213532.7,10004240.821482,109701962.0,5273654.305916,98511570.7,4730586.515566
2021-11-30,0.04847,0.04947,0.0463,0.04792,0.04848,0.04947,0.0463,0.04792,32649,16638,16011,161405210.3,7762489.893541,76974052.0,3704965.373522,84431158.3,4057524.520019
2021-12-01,0.04792,0.05068,0.0462,0.04744,0.04777,0.05068,0.0462,0.04744,25195,11550,13645,117669165.2,5682365.109245,58703606.3,2837983.057179,58965558.9,2844382.052066
2021-12-02,0.04744,0.04771,0.04474,0.04744,0.04744,0.04771,0.04474,0.04744,21071,10525,10546,93290045.7,4362130.02284,43115599.2,2015795.238344,50174446.5,2346334.784496
2021-12-03,0.04744,0.05145,0.04471,0.04657,0.04746,0.05145,0.04471,0.04657,50056,24216,25840,227777435.7,11073813.536161,112816411.3,5489751.816541,114961024.4,5584061.71962
2021-12-04,0.04657,0.04657,0.02576,0.03937,0.04654,0.04656,0.02576,0.03937,71018,38769,32249,391560761.6,14750119.073011,191702003.5,7209497.925507,199858758.1,7540621.147504
2021-12-05,0.03937,0.04051,0.036,0.0377,0.03946,0.04051,0.036,0.0377,35619,19017,16602,185463844.9,7114384.158583,94582035.3,3634272.528082,90881809.6,3480111.630501
2021-12-06,0.0377,0.03794,0.03386,0.03754,0.03769,0.03794,0.03386,0.03754,39809,20697,19112,231660935.6,8323445.406766,113837771.8,4098423.242115,117823163.8,4225022.164651
2021-12-07,0.03754,0.0408,0.03735,0.03904,0.03755,0.0408,0.03735,0.03904,33194,15400,17794,169571537.2,6592592.500507,84671396.2,3294355.392016,84900141.0,3298237.108491
2021-12-08,0.03904,0.04084,0.03652,0.04066,0.03911,0.04084,0.03652,0.04066,32185,16644,15541,187078259.1,7305050.233521,91830999.3,3591428.13514,95247259.8,3713622.098381
2021-12-09,0.04066,0.04098,0.0357,0.03585,0.04065,0.04098,0.0357,0.03585,26990,13401,13589,137774418.8,5207885.572065,65321416.9,2462232.475354,72453001.9,2745653.096711
2021-12-10,0.03585,0.03729,0.03381,0.03399,0.03584,0.03729,0.03381,0.03399,26263,12256,14007,124742100.9,4461748.92548,63188329.5,2263156.36213,61553771.4,2198592.56335
2021-12-11,0.03399,0.036,0.03316,0.036,0.03398,0.036,0.03316,0.036,18635,9115,9520,106498677.3,3715488.148136,54129876.0,1889992.937258,52368801.3,1825495.210878
2021-12-12,0.036,0.03706,0.03502,0.03666,0.03604,0.03706,0.03502,0.03666,15330,7446,7884,62763066.2,2256176.580807,30057646.0,1082269.384598,32705420.2,1173907.196209
2021-12-13,0.03666,0.03692,0.032,0.03275,0.03663,0.03692,0.032,0.03275,20602,9812,10790,104661499.0,3594437.711979,49951272.0,1714742.942083,54710227.0,1879694.769896
2021-12-14,0.03275,0.03464,0.0324,0.03441,0.0328,0.03464,0.0324,0.03441,23847,12668,11179,116033316.3,3870613.75862,53832554.9,1796024.18657,62200761.4,2074589.57205
2021-12-15,0.03441,0.03582,0.03254,0.03528,0.03442,0.03582,0.03254,0.03528,21852,11788,10064,122797530.9,4213992.261764,62241483.3,2137957.092762,60556047.6,2076035.169002
2021-12-16,0.03528,0.03651,0.03473,0.03495,0.03534,0.03651,0.03473,0.03495,18421,8627,9794,81540806.3,2915414.422667,39393951.8,1408994.235342,42146854.5,1506420.187325
2021-12-17,0.03495,0.03584,0.03328,0.03442,0.03498,0.03584,0.03328,0.03442,21206,11273,9933,102779318.9,3560724.428212,51631669.8,1790048.067922,51147649.1,1770676.36029
2021-12-18,0.03442,0.03606,0.03356,0.03539,0.03438,0.03606,0.03356,0.03539,13399,7063,6336,72236589.3,2536881.663408,34517191.7,1212839.118704,37719397.6,1324042.544704
2021-12-19,0.03539,0.03616,0.0339,0.03397,0.03534,0.03616,0.0339,0.03397,15345,7721,7624,78119856.4,2739248.02014,39150003.1,1372974.116955,38969853.3,1366273.903185
2021-12-20,0.03397,0.03424,0.03166,0.03309,0.03397,0.03424,0.03166,0.03309,20403,9012,11391,105203979.8,3443364.949421,53615940.5,1755712.92503,51588039.3,1687652.024391
2021-12-21,0.03309,0.0359,0.03253,0.03495,0.03312,0.0359,0.03253,0.03495,18634,8829,9805,92900677.7,3205304.9814,43758717.1,1513999.477943,49141960.6,1691305.503457
2021-12-22,0.03495,0.03633,0.03456,0.0353,0.03498,0.03633,0.03456,0.0353,21102,9751,11351,106364921.8,3751962.635315,50964123.3,1798028.211587,55400798.5,1953934.423728
2021-12-23,0.0353,0.03958,0.03458,0.03812,0.03531,0.03958,0.03458,0.03812,28617,15182,13435,116044374.1,4249308.459112,56054820.0,2055107.282691,59989554.1,2194201.176421
2021-12-24,0.03812,0.0393,0.03642,0.03689,0.03812,0.0393,0.03642,0.03689,26250,13534,12716,125217006.1,4778177.378334,60660157.1,2317699.583538,64556849.0,2460477.794796
2021-12-25,0.03689,0.03753,0.03643,0.03689,0.0369,0.03753,0.03643,0.03689,17248,7802,9446,78002360.5,2889226.59143,39913269.2,1478890.524834,38089091.3,1410336.066596
2021-12-26,0.03689,0.0388,0.03594,0.0385,0.03688,0.0388,0.03594,0.0385,22074,11068,11006,83837042.0,3132289.870931,41953801.5,1568394.705503,41883240.5,1563895.165428
2021-12-27,0.0385,0.04,0.03774,0.03782,0.03863,0.04,0.03774,0.03782,22341,11153,11188,113454433.7,4401858.214945,53466815.1,2077022.803638,59987618.6,2324835.411307
2021-12-28,0.03782,0.03787,0.034,0.03441,0.03787,0.03787,0.034,0.03441,30324,13126,17198,148201162.2,5293593.599733,68330704.0,2445453.479033,79870458.2,2848140.1207
2021-12-29,0.03441,0.03511,0.0328,0.0332,0.03445,0.03511,0.0328,0.0332,19860,10149,9711,117840086.1,4006509.731296,58705095.6,1996884.708568,59134990.5,2009625.022728
2021-12-30,0.0332,0.03441,0.03239,0.03387,0.03321,0.03441,0.03239,0.03387,14985,7543,7442,75934311.2,2548067.836893,36478402.0,1224809.255716,39455909.2,1323258.581177
2021-12-31,0.03387,0.03506,0.03243,0.0332,0.03387,0.03506,0.03243,0.0332,15625,7747,7878,89880318.1,3038986.102555,41031859.1,1387740.736283,48848459.0,1651245.366272
2022-01-01,0.0332,0.03465,0.0332,0.0346,0.03322,0.03465,0.03322,0.0346,11342,5872,5470,66825033.8,2273236.412247,30677299.6,1043680.968225,36147734.2,1229555.444022
2022-01-02,0.0346,0.03494,0.03362,0.03431,0.03461,0.03494,0.03362,0.03431,11583,5931,5652,66123974.0,2264635.686564,32723662.5,1121207.523657,33400311.5,1143428.162907
2022-01-03,0.03431,0.03468,0.03298,0.03356,0.03429,0.03468,0.03298,0.03356,25156,10703,14453,141026026.2,4794407.013063,67769912.3,2303867.755642,73256113.9,2490539.257421
2022-01-04,0.03356,0.0345,0.0327,0.03323,0.03358,0.0345,0.0327,0.03323,22181,10377,11804,140571239.6,4715470.025374,64304290.8,2158067.7537,76266948.8,2557402.271674
2022-01-05,0.03323,0.03476,0.02902,0.03074,0.03322,0.03476,0.02902,0.03074,30826,14941,15885,211076378.4,6925059.56169,98960243.8,3249675.489516,112116134.6,3675384.072174
2022-01-06,0.03074,0.03106,0.02953,0.03066,0.03078,0.03106,0.02953,0.03066,24352,13334,11018,145037944.8,4401326.47677,72359952.2,2196282.022309,72677992.6,2205044.454461
2022-01-07,0.03066,0.0308,0.02775,0.02865,0.03064,0.0308,0.02775,0.02865,24852,12387,12465,168295821.9,4902397.189376,83856300.6,2443539.185612,84439521.3,2458858.003764
2022-01-08,0.02865,0.02961,0.02658,0.02754,0.02867,0.02961,0.02658,0.02754,20131,10315,9816,118920562.5,3341815.776359,60596313.6,1703887.874607,58324248.9,1637927.901752
2022-01-09,0.02754,0.0291,0.02725,0.02863,0.02758,0.0291,0.02725,0.02863,12975,6643,6332,79686503.6,2255893.104987,40120342.0,1136599.576397,39566161.6,1119293.52859
2022-01-10,0.02863,0.02885,0.02584,0.02721,0.02863,0.02885,0.02584,0.02721,24845,12503,12342,163854933.5,4455906.043743,80421381.1,2186932.139763,83433552.4,2268973.90398
2022-01-11,0.02721,0.02876,0.02689,0.02861,0.02723,0.02876,0.02689,0.02861,18552,10708,7844,97182784.4,2698039.994571,50578404.0,1403887.502,46604380.4,1294152.492571
2022-01-12,0.02861,0.03005,0.02838,0.02992,0.02859,0.03005,0.02838,0.02992,15056,7957,7099,101744227.0,2976420.691696,54216699.1,1585912.083452,47527527.9,1390508.608244
2022-01-13,0.02992,0.03062,0.02889,0.02908,0.02992,0.03062,0.02889,0.02908,19135,9485,9650,127968382.3,3801202.799513,63781759.8,1894893.374908,64186622.5,1906309.424605
2022-01-14,0.02908,0.03012,0.02852,0.03003,0.02907,0.03012,0.02852,0.03003,14782,7953,6829,102177442.8,3010212.233188,52464279.2,1545585.18922,49713163.6,1464627.043968
2022-01-15,0.03003,0.03175,0.02971,0.02997,0.03002,0.03175,0.02971,0.02997,17309,10236,7073,110485573.1,3367900.992677,57535081.9,1754915.745096,52950491.2,1612985.247581
2022-01-16,0.02997,0.03008,0.02938,0.02962,0.02997,0.03008,0.02938,0.02962,13809,5948,7861,70255444.2,2091860.279376,34602183.4,1030828.910894,35653260.8,1061031.368482
2022-01-17,0.02962,0.02975,0.02739,0.02782,0.02964,0.02975,0.02739,0.02782,14018,5920,8098,94282856.3,2693301.321657,43614270.6,1247588.923197,50668585.7,1445712.39846
2022-01-18,0.02782,0.02825,0.02679,0.02779,0.02782,0.02825,0.02679,0.02779,15863,7612,8251,97548954.8,2671242.532699,49035854.5,1343927.326876,48513100.3,1327315.205823
2022-01-19,0.02779,0.02799,0.02652,0.02708,0.02779,0.02799,0.02652,0.02708,16094,7010,9084,117211206.1,3211663.721071,55768469.4,1528409.572442,61442736.7,1683254.148629
2022-01-20,0.02708,0.02855,0.0258,0.02603,0.02715,0.02855,0.0258,0.02603,14301,7395,6906,113182311.6,3106564.31252,57422285.1,1577894.439769,55760026.5,1528669.872751
2022-01-21,0.02603,0.02619,0.02094,0.02151,0.02599,0.02619,0.02094,0.02151,34765,16136,18629,244747981.3,5795251.360192,120388952.1,2854400.193658,124359029.2,2940851.166534
2022-01-22,0.02151,0.0221,0.01747,0.02042,0.02147,0.0221,0.01747,0.02042,44472,22116,22356,355425162.5,7038277.231637,175886868.0,3485619.856223,179538294.5,3552657.375414
2022-01-23,0.02042,0.02166,0.02003,0.0213,0.02041,0.02166,0.02003,0.0213,22217,11375,10842,210380682.8,4394443.850864,106489436.9,2224045.503715,103891245.9,2170398.347149
2022-01-24,0.0213,0.0213,0.01821,0.02034,0.02123,0.02126,0.01821,0.02034,22210,11104,11106,177997469.5,3442029.20222,89226553.0,1724833.731703,88770916.5,1717195.470517
2022-01-25,0.02034,0.0213,0.01982,0.02115,0.02038,0.0213,0.01982,0.02115,13100,7389,5711,117684370.5,2416382.877854,62636185.3,1286437.584339,55048185.2,1129945.293515
2022-01-26,0.02115,0.02386,0.02097,0.02214,0.02115,0.02386,0.02097,0.02214,22610,11970,10640,193616753.5,4355889.829762,98417108.2,2217032.746995,95199645.3,2138857.082767
2022-01-27,0.02214,0.02259,0.02056,0.02172,0.02218,0.02259,0.02056,0.02172,15471,8043,7428,128662934.5,2777709.696426,63609970.5,1374088.138411,65052964.0,1403621.558015
