TIMESTAMP,JAK_OPEN_PRICE_USD,JAK_HIGH_PRICE_USD,JAK_LOW_PRICE_USD,JAK_CLOSE_PRICE_USD,JAK_VOLUME_USD,JAK_DIVIDENDS_USD,JAK_STOCK_SPLITS_USD
2024-12-30 00:00:00+00:00,0.0009309999877586961,0.0013909999979659915,0.0009260000078938901,0.0010319999419152737,358284,0.0,0.0
2024-12-31 00:00:00+00:00,0.0010319999419152737,0.0012489999644458294,0.0010229999898001552,0.0010979999788105488,328628,0.0,0.0
2025-01-01 00:00:00+00:00,0.0010979999788105488,0.0011180000146850944,0.000999000039882958,0.0010519999777898192,270068,0.0,0.0
2025-01-02 00:00:00+00:00,0.0010519999777898192,0.0013259999686852098,0.00101500004529953,0.0012110000243410468,279163,0.0,0.0
2025-01-03 00:00:00+00:00,0.0012110000243410468,0.0016840000171214342,0.0011780000058934093,0.0016580000519752502,306811,0.0,0.0
2025-01-04 00:00:00+00:00,0.0016580000519752502,0.0018599999602884054,0.001491999952122569,0.0015999999595806003,420858,0.0,0.0
2025-01-05 00:00:00+00:00,0.0015999999595806003,0.0016410000389441848,0.0013129999861121178,0.0013970000436529517,340067,0.0,0.0
2025-01-06 00:00:00+00:00,0.0013970000436529517,0.0014540000120177865,0.0011650000233203173,0.0012029999634250998,171033,0.0,0.0
2025-01-07 00:00:00+00:00,0.0012029999634250998,0.0012069999938830733,0.0009629999985918403,0.0010730000212788582,112315,0.0,0.0
2025-01-08 00:00:00+00:00,0.0010730000212788582,0.0011030000168830156,0.0008420000085607171,0.0009139999747276306,55510,0.0,0.0
2025-01-09 00:00:00+00:00,0.0009139999747276306,0.0009169999975711107,0.0007280000136233866,0.0007450000266544521,35387,0.0,0.0
2025-01-10 00:00:00+00:00,0.0007450000266544521,0.0008190000080503523,0.0007450000266544521,0.0007849999819882214,25431,0.0,0.0
2025-01-11 00:00:00+00:00,0.0007849999819882214,0.0010979999788105488,0.0007849999819882214,0.0009580000187270343,72717,0.0,0.0
2025-01-12 00:00:00+00:00,0.0009580000187270343,0.0009740000241436064,0.0008379999781027436,0.0008689999813213944,47150,0.0,0.0
2025-01-13 00:00:00+00:00,0.0008689999813213944,0.0008789999992586672,0.0007830000249668956,0.0008670000243000686,24541,0.0,0.0
2025-01-14 00:00:00+00:00,0.0008670000243000686,0.0008750000270083547,0.0007130000158213079,0.0007779999868944287,76040,0.0,0.0
2025-01-15 00:00:00+00:00,0.0007779999868944287,0.000830999983008951,0.0007379999733529985,0.000830999983008951,23271,0.0,0.0
2025-01-16 00:00:00+00:00,0.000830999983008951,0.0008870000019669533,0.0008079999824985862,0.0008379999781027436,62025,0.0,0.0
