TIMESTAMP,ADP_OPEN_PRICE_USD,ADP_HIGH_PRICE_USD,ADP_LOW_PRICE_USD,ADP_CLOSE_PRICE_USD,ADP_VOLUME_USD,ADP_DIVIDENDS_USD,ADP_STOCK_SPLITS_USD
2020-12-17 00:00:00+00:00,0.01863900013267994,0.022019000723958015,0.018459999933838844,0.02027199976146221,1048792,0.0,0.0
2020-12-18 00:00:00+00:00,0.020400000736117363,0.024183999747037888,0.017681999132037163,0.02051899954676628,4148782,0.0,0.0
2020-12-19 00:00:00+00:00,0.02051899954676628,0.020736999809741974,0.018371999263763428,0.018862999975681305,937542,0.0,0.0
2020-12-20 00:00:00+00:00,0.018862999975681305,0.01928200013935566,0.018300000578165054,0.018828999251127243,480641,0.0,0.0
2020-12-21 00:00:00+00:00,0.01901100017130375,0.01901100017130375,0.017622999846935272,0.018533999100327492,609266,0.0,0.0
2020-12-22 00:00:00+00:00,0.018362000584602356,0.01843000017106533,0.01644200086593628,0.016867000609636307,348189,0.0,0.0
2020-12-23 00:00:00+00:00,0.01673099957406521,0.017253000289201736,0.012657999992370605,0.013243000023066998,654675,0.0,0.0
2020-12-24 00:00:00+00:00,0.013243000023066998,0.015207000076770782,0.01269300002604723,0.014805999584496021,314361,0.0,0.0
2020-12-25 00:00:00+00:00,0.014515000395476818,0.015351000241935253,0.013179999776184559,0.013526000082492828,540908,0.0,0.0
2020-12-26 00:00:00+00:00,0.013526000082492828,0.013890000060200691,0.01181699987500906,0.012180999852716923,284318,0.0,0.0
2020-12-27 00:00:00+00:00,0.012180999852716923,0.013089999556541443,0.01114100031554699,0.011486000381410122,340374,0.0,0.0
2020-12-28 00:00:00+00:00,0.011614000424742699,0.011669999919831753,0.010537000373005867,0.010920999571681023,434194,0.0,0.0
2020-12-29 00:00:00+00:00,0.010920999571681023,0.010920999571681023,0.009154999628663063,0.009518000297248363,277831,0.0,0.0
2020-12-30 00:00:00+00:00,0.009518000297248363,0.011020000092685223,0.009518000297248363,0.010250999592244625,171339,0.0,0.0
2020-12-31 00:00:00+00:00,0.010251999832689762,0.010251999832689762,0.009317999705672264,0.009864999912679195,117962,0.0,0.0
2021-01-01 00:00:00+00:00,0.009864999912679195,0.010821999981999397,0.009441000409424305,0.010591999627649784,97121,0.0,0.0
2021-01-02 00:00:00+00:00,0.010591999627649784,0.010867999866604805,0.010021000169217587,0.010471999645233154,208803,0.0,0.0
2021-01-03 00:00:00+00:00,0.010471999645233154,0.010518000461161137,0.009312000125646591,0.009933000430464745,212959,0.0,0.0
2021-01-04 00:00:00+00:00,0.009859999641776085,0.011110000312328339,0.009442999958992004,0.009662000462412834,437546,0.0,0.0
2021-01-05 00:00:00+00:00,0.009662000462412834,0.01029799971729517,0.009468000382184982,0.009932000190019608,127014,0.0,0.0
2021-01-06 00:00:00+00:00,0.009932000190019608,0.011885000392794609,0.009762999601662159,0.010405000299215317,444915,0.0,0.0
2021-01-07 00:00:00+00:00,0.010405000299215317,0.018043000251054764,0.009846000000834465,0.012906000018119812,7758493,0.0,0.0
2021-01-08 00:00:00+00:00,0.012796999886631966,0.02151699922978878,0.0123070003464818,0.01496800035238266,5174341,0.0,0.0
2021-01-09 00:00:00+00:00,0.015142000280320644,0.01773099973797798,0.014410000294446945,0.015653999522328377,1422303,0.0,0.0
2021-01-10 00:00:00+00:00,0.015672000125050545,0.015883000567555428,0.012954999692738056,0.013357999734580517,719817,0.0,0.0
2021-01-11 00:00:00+00:00,0.013357999734580517,0.013753999955952168,0.011409999802708626,0.012675000354647636,418478,0.0,0.0
2021-01-12 00:00:00+00:00,0.012675000354647636,0.012994999997317791,0.011965000070631504,0.012807000428438187,162058,0.0,0.0
2021-01-13 00:00:00+00:00,0.012799999676644802,0.01324199978262186,0.012338000349700451,0.013067999854683876,151450,0.0,0.0
2021-01-14 00:00:00+00:00,0.013067999854683876,0.014030000194907188,0.012419000267982483,0.013003000058233738,217106,0.0,0.0
2021-01-15 00:00:00+00:00,0.013003000058233738,0.013776999898254871,0.012494999915361404,0.01318500004708767,207151,0.0,0.0
2021-01-16 00:00:00+00:00,0.01318500004708767,0.013584000058472157,0.012768999673426151,0.012858999893069267,121797,0.0,0.0
2021-01-17 00:00:00+00:00,0.012941000051796436,0.013158000074326992,0.012152999639511108,0.012426000088453293,111175,0.0,0.0
2021-01-18 00:00:00+00:00,0.012426000088453293,0.014431999996304512,0.012306000106036663,0.013322999700903893,503091,0.0,0.0
2021-01-19 00:00:00+00:00,0.013322999700903893,0.014529000036418438,0.013257999904453754,0.013793000020086765,249903,0.0,0.0
2021-01-20 00:00:00+00:00,0.013788999989628792,0.014045000076293945,0.013434999622404575,0.014032999984920025,94930,0.0,0.0
2021-01-21 00:00:00+00:00,0.014032999984920025,0.020349999889731407,0.01359300035983324,0.014081999659538269,3303035,0.0,0.0
2021-01-22 00:00:00+00:00,0.014063999988138676,0.017728999257087708,0.012703999876976013,0.014481999911367893,717884,0.0,0.0
2021-01-23 00:00:00+00:00,0.014481999911367893,0.014925000257790089,0.013848000206053257,0.014201000332832336,218254,0.0,0.0
2021-01-24 00:00:00+00:00,0.014201000332832336,0.015703000128269196,0.013930000364780426,0.014282000251114368,217553,0.0,0.0
2021-01-25 00:00:00+00:00,0.014282000251114368,0.015270999632775784,0.014154000207781792,0.014236999675631523,196776,0.0,0.0
2021-01-26 00:00:00+00:00,0.014236999675631523,0.014805999584496021,0.013558000326156616,0.014247000217437744,63855,0.0,0.0
2021-01-27 00:00:00+00:00,0.014291999861598015,0.01473500020802021,0.01344900019466877,0.01380200032144785,159692,0.0,0.0
2021-01-28 00:00:00+00:00,0.013802999630570412,0.014329999685287476,0.013478999957442284,0.013760999776422977,66044,0.0,0.0
2021-01-29 00:00:00+00:00,0.013762000016868114,0.014038999564945698,0.013477999716997147,0.013670999556779861,56082,0.0,0.0
2021-01-30 00:00:00+00:00,0.013670999556779861,0.013868000358343124,0.013411999680101871,0.013482999987900257,48431,0.0,0.0
2021-01-31 00:00:00+00:00,0.013482999987900257,0.013957000337541103,0.013233000412583351,0.013724000193178654,75397,0.0,0.0
2021-02-01 00:00:00+00:00,0.013724000193178654,0.01384500041604042,0.012342000380158424,0.01334299985319376,116130,0.0,0.0
2021-02-02 00:00:00+00:00,0.01334299985319376,0.013663999736309052,0.012388999573886395,0.013332000002264977,66974,0.0,0.0
2021-02-03 00:00:00+00:00,0.013332000002264977,0.013563999906182289,0.013074999675154686,0.013477999716997147,345403,0.0,0.0
2021-02-04 00:00:00+00:00,0.013477999716997147,0.018648000434041023,0.0133689995855093,0.015604999847710133,2868534,0.0,0.0
2021-02-05 00:00:00+00:00,0.015515999868512154,0.015661999583244324,0.013969999738037586,0.01414399966597557,914151,0.0,0.0
2021-02-06 00:00:00+00:00,0.01407300028949976,0.015995999798178673,0.01384000014513731,0.014054999686777592,640660,0.0,0.0
2021-02-07 00:00:00+00:00,0.014152999967336655,0.014878000132739544,0.01388499978929758,0.014007999561727047,203541,0.0,0.0
2021-02-08 00:00:00+00:00,0.014016999863088131,0.01471799984574318,0.014006000012159348,0.014248000457882881,218421,0.0,0.0
2021-02-09 00:00:00+00:00,0.014248000457882881,0.01780400052666664,0.014150000177323818,0.015320000238716602,785315,0.0,0.0
2021-02-10 00:00:00+00:00,0.015401000156998634,0.015817999839782715,0.014328000135719776,0.015329999849200249,383910,0.0,0.0
2021-02-11 00:00:00+00:00,0.015296000055968761,0.01628899946808815,0.014793000183999538,0.016044000163674355,312804,0.0,0.0
2021-02-12 00:00:00+00:00,0.016008000820875168,0.016797000542283058,0.015783999115228653,0.01631700061261654,358894,0.0,0.0
