TIMESTAMP,SAMS_OPEN_PRICE_USD,SAMS_HIGH_PRICE_USD,SAMS_LOW_PRICE_USD,SAMS_CLOSE_PRICE_USD,SAMS_VOLUME_USD,SAMS_DIVIDENDS_USD,SAMS_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.0016609999584034085,0.002010999945923686,0.0014230000087991357,0.001512999995611608,28356,0.0,0.0
2025-04-02 00:00:00+00:00,0.001512999995611608,0.0015140000032261014,0.0009459999855607748,0.0009759999811649323,18259,0.0,0.0
2025-04-03 00:00:00+00:00,0.0009759999811649323,0.0011129999766126275,0.0009299999801442027,0.0010770000517368317,20606,0.0,0.0
2025-04-04 00:00:00+00:00,0.0010770000517368317,0.0012779999524354935,0.0009360000258311629,0.0010740000288933516,59065,0.0,0.0
2025-04-05 00:00:00+00:00,0.0010740000288933516,0.001075000036507845,0.0009260000078938901,0.0009399999980814755,0,0.0,0.0
2025-04-06 00:00:00+00:00,0.0009399999980814755,0.0009399999980814755,0.0007740000146441162,0.0007740000146441162,0,0.0,0.0
2025-04-07 00:00:00+00:00,0.0007740000146441162,0.0007890000124461949,0.0006830000202171504,0.0007089999853633344,3905,0.0,0.0
2025-04-08 00:00:00+00:00,0.0007089999853633344,0.0007190000033006072,9.100000170292333e-05,0.00011300000187475234,0,0.0,0.0
2025-04-09 00:00:00+00:00,0.00011300000187475234,0.00014400000509340316,0.00010199999815085903,0.00013600000238511711,2599,0.0,0.0
2025-04-10 00:00:00+00:00,0.00013600000238511711,0.00013800000306218863,0.0001250000059371814,0.0001250000059371814,699,0.0,0.0
2025-04-11 00:00:00+00:00,0.0001250000059371814,0.00013699999544769526,0.0001250000059371814,0.00013699999544769526,317,0.0,0.0
2025-04-12 00:00:00+00:00,0.00013699999544769526,0.00018000000272877514,0.00013600000238511711,0.00017899999511428177,1653,0.0,0.0
2025-04-13 00:00:00+00:00,0.00017899999511428177,0.00017899999511428177,0.0001500000071246177,0.00015500000154133886,0,0.0,0.0
2025-04-14 00:00:00+00:00,0.00015500000154133886,0.0001630000042496249,0.00015500000154133886,0.00015799999528098851,0,0.0,0.0
2025-04-15 00:00:00+00:00,0.00015799999528098851,0.00017499999376013875,0.00015799999528098851,0.00016900000628083944,0,0.0,0.0
2025-04-16 00:00:00+00:00,0.00016900000628083944,0.00016900000628083944,0.0001539999939268455,0.00015500000154133886,0,0.0,0.0
2025-04-17 00:00:00+00:00,0.00015500000154133886,0.00015700000221841037,0.00015300000086426735,0.00015300000086426735,0,0.0,0.0
2025-04-18 00:00:00+00:00,0.00015300000086426735,0.00015300000086426735,0.00014800000644754618,0.0001500000071246177,0,0.0,0.0
2025-04-19 00:00:00+00:00,0.0001500000071246177,0.0001500000071246177,0.00014600000577047467,0.00014899999951012433,0,0.0,0.0
2025-04-20 00:00:00+00:00,0.00014899999951012433,0.0001500000071246177,0.00014600000577047467,0.00014600000577047467,0,0.0,0.0
2025-04-21 00:00:00+00:00,0.00014600000577047467,0.00015100000018719584,0.00011999999696854502,0.00012399999832268804,848,0.0,0.0
2025-04-22 00:00:00+00:00,0.00012399999832268804,0.00013000000035390258,0.00012099999730708078,0.00013000000035390258,290,0.0,0.0
2025-04-23 00:00:00+00:00,0.00013000000035390258,0.00014099999680183828,0.00012799999967683107,0.0001289999927394092,0,0.0,0.0
2025-04-24 00:00:00+00:00,0.0001289999927394092,0.0001289999927394092,0.00012599999899975955,0.00012700000661425292,6,0.0,0.0
2025-04-25 00:00:00+00:00,0.00012700000661425292,0.00012700000661425292,0.0001250000059371814,0.00012700000661425292,0,0.0,0.0
2025-04-26 00:00:00+00:00,0.00012700000661425292,0.00012700000661425292,9.600000339560211e-05,0.00010099999781232327,0,0.0,0.0
2025-04-27 00:00:00+00:00,0.00010099999781232327,0.00010199999815085903,9.7999996796716e-05,9.899999713525176e-05,0,0.0,0.0
2025-04-28 00:00:00+00:00,9.899999713525176e-05,0.00010199999815085903,9.7999996796716e-05,9.899999713525176e-05,0,0.0,0.0
2025-04-29 00:00:00+00:00,9.899999713525176e-05,0.00011300000187475234,9.899999713525176e-05,0.00011200000153621659,0,0.0,0.0
2025-04-30 00:00:00+00:00,0.00011200000153621659,0.00011200000153621659,0.00010900000052060932,0.00011200000153621659,0,0.0,0.0
2025-05-01 00:00:00+00:00,0.00011200000153621659,0.00011600000289035961,0.00011200000153621659,0.0001140000022132881,109,0.0,0.0
2025-05-02 00:00:00+00:00,0.0001140000022132881,0.00012099999730708078,0.0001140000022132881,0.00011999999696854502,0,0.0,0.0
2025-05-03 00:00:00+00:00,0.00011999999696854502,0.00011999999696854502,0.00011800000356743112,0.00011899999663000926,0,0.0,0.0
2025-05-04 00:00:00+00:00,0.00011899999663000926,0.00011899999663000926,7.500000356230885e-05,8.800000068731606e-05,0,0.0,0.0
2025-05-05 00:00:00+00:00,8.800000068731606e-05,9.600000339560211e-05,8.70000003487803e-05,9.600000339560211e-05,479,0.0,0.0
2025-05-06 00:00:00+00:00,9.600000339560211e-05,9.899999713525176e-05,9.600000339560211e-05,9.899999713525176e-05,238,0.0,0.0
2025-05-07 00:00:00+00:00,9.899999713525176e-05,0.00010900000052060932,9.899999713525176e-05,0.00010800000018207356,0,0.0,0.0
2025-05-08 00:00:00+00:00,0.00010800000018207356,0.00013000000035390258,0.00010800000018207356,0.00012799999967683107,0,0.0,0.0
2025-05-09 00:00:00+00:00,0.00012799999967683107,0.00015999999595806003,0.00012799999967683107,0.00015100000018719584,0,0.0,0.0
2025-05-10 00:00:00+00:00,0.00015100000018719584,0.00016799999866634607,0.00015100000018719584,0.00016799999866634607,205,0.0,0.0
2025-05-11 00:00:00+00:00,0.00016799999866634607,0.00016999999934341758,0.0001630000042496249,0.0001630000042496249,245,0.0,0.0
2025-05-12 00:00:00+00:00,0.0001630000042496249,0.00016799999866634607,0.0001630000042496249,0.0001630000042496249,0,0.0,0.0
2025-05-13 00:00:00+00:00,0.0001630000042496249,0.0001630000042496249,0.00015700000221841037,0.00015900000289548188,468,0.0,0.0
2025-05-14 00:00:00+00:00,0.00015900000289548188,0.00016199999663513154,0.00015300000086426735,0.00015300000086426735,0,0.0,0.0
2025-05-15 00:00:00+00:00,0.00015300000086426735,0.00015300000086426735,0.00014600000577047467,0.00014600000577047467,0,0.0,0.0
2025-05-16 00:00:00+00:00,0.00014600000577047467,0.0001500000071246177,0.00014600000577047467,0.00014899999951012433,0,0.0,0.0
2025-05-17 00:00:00+00:00,0.00014899999951012433,0.00014899999951012433,0.0001429999974789098,0.0001429999974789098,10,0.0,0.0
2025-05-18 00:00:00+00:00,0.0001429999974789098,0.00014899999951012433,0.0001429999974789098,0.00014899999951012433,0,0.0,0.0
2025-05-19 00:00:00+00:00,0.00014899999951012433,0.00014899999951012433,0.0001340000017080456,0.00014000000373926014,166,0.0,0.0
2025-05-20 00:00:00+00:00,0.00014000000373926014,0.00014200000441633165,0.00014000000373926014,0.00014099999680183828,0,0.0,0.0
