TIMESTAMP,KERMIT33161_OPEN_PRICE_USD,KERMIT33161_HIGH_PRICE_USD,KERMIT33161_LOW_PRICE_USD,KERMIT33161_CLOSE_PRICE_USD,KERMIT33161_VOLUME_USD,KERMIT33161_DIVIDENDS_USD,KERMIT33161_STOCK_SPLITS_USD
2024-09-25 00:00:00+00:00,,,,0.0,299946,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,222649,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,105960,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,60136,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,49221,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,69403,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,23815,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,11486,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,8301,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,5614,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,7461,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,1787,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,2923,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,5703,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,4001,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,6119,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,8193,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,46373,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,7328,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,4792,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,8017,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,5791,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,2599,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,578,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,2636,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,211,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,837,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,1040,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,1180,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,884,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,2197,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,71,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,708,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,170,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,176,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,88,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,1,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,76,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,440,0.0,0.0
