TIMESTAMP,WHBAR_OPEN_PRICE_USD,WHBAR_HIGH_PRICE_USD,WHBAR_LOW_PRICE_USD,WHBAR_CLOSE_PRICE_USD,WHBAR_VOLUME_USD,WHBAR_DIVIDENDS_USD,WHBAR_STOCK_SPLITS_USD
2023-05-04 00:00:00+00:00,0.05853499844670296,0.0587490014731884,0.05699799954891205,0.05775599926710129,145585,0.0,0.0
2023-05-05 00:00:00+00:00,0.0577550008893013,0.05876300111413002,0.05753599852323532,0.05870300158858299,193591,0.0,0.0
2023-05-06 00:00:00+00:00,0.05870699882507324,0.059087999165058136,0.05480000004172325,0.057429999113082886,208042,0.0,0.0
2023-05-07 00:00:00+00:00,0.057429999113082886,0.05776900053024292,0.05663000047206879,0.0566909983754158,183532,0.0,0.0
2023-05-08 00:00:00+00:00,0.056685999035835266,0.05685500055551529,0.05359699949622154,0.05420900136232376,370630,0.0,0.0
2023-05-09 00:00:00+00:00,0.0542140007019043,0.054260000586509705,0.05296599864959717,0.053334999829530716,191460,0.0,0.0
2023-05-10 00:00:00+00:00,0.05333700031042099,0.05448500066995621,0.052678000181913376,0.054062001407146454,129923,0.0,0.0
2023-05-11 00:00:00+00:00,0.05406299978494644,0.05408399924635887,0.05092199891805649,0.05118799954652786,183753,0.0,0.0
2023-05-12 00:00:00+00:00,0.051187001168727875,0.05207100138068199,0.050025999546051025,0.05197799950838089,176074,0.0,0.0
2023-05-13 00:00:00+00:00,0.05197000131011009,0.0522099994122982,0.05139400064945221,0.05150200054049492,92067,0.0,0.0
2023-05-14 00:00:00+00:00,0.05149700120091438,0.05282700061798096,0.051336001604795456,0.05219699814915657,107345,0.0,0.0
2023-05-15 00:00:00+00:00,0.05219599977135658,0.053077999502420425,0.051656998693943024,0.05275600031018257,112174,0.0,0.0
2023-05-16 00:00:00+00:00,0.05275699868798256,0.05288200080394745,0.052143000066280365,0.05244499817490578,146028,0.0,0.0
2023-05-17 00:00:00+00:00,0.05244399979710579,0.05317100137472153,0.051364999264478683,0.05306600034236908,116217,0.0,0.0
2023-05-18 00:00:00+00:00,0.05306600034236908,0.053068000823259354,0.0513559989631176,0.05199899896979332,101636,0.0,0.0
2023-05-19 00:00:00+00:00,0.05199899896979332,0.05302499979734421,0.05165800079703331,0.05268099904060364,155216,0.0,0.0
2023-05-20 00:00:00+00:00,0.052682001143693924,0.05358299985527992,0.05213100090622902,0.05290199816226959,140187,0.0,0.0
2023-05-21 00:00:00+00:00,0.05290199816226959,0.05302000045776367,0.052156001329422,0.052420999854803085,119472,0.0,0.0
2023-05-22 00:00:00+00:00,0.052420999854803085,0.05246400088071823,0.05149399861693382,0.05212000012397766,98852,0.0,0.0
2023-05-23 00:00:00+00:00,0.05212000012397766,0.05326500162482262,0.05199899896979332,0.05232600122690201,104172,0.0,0.0
2023-05-24 00:00:00+00:00,0.052312999963760376,0.05263499915599823,0.05009600147604942,0.05113799870014191,234279,0.0,0.0
2023-05-25 00:00:00+00:00,0.05113900080323219,0.0516589991748333,0.049702998250722885,0.05086800083518028,153215,0.0,0.0
2023-05-26 00:00:00+00:00,0.05087000131607056,0.05178700014948845,0.05019700154662132,0.051681000739336014,93871,0.0,0.0
2023-05-27 00:00:00+00:00,0.05167999863624573,0.052657000720500946,0.05166799947619438,0.051874998956918716,98519,0.0,0.0
2023-05-28 00:00:00+00:00,0.051874998956918716,0.053759001195430756,0.05173899978399277,0.053435999900102615,128171,0.0,0.0
2023-05-29 00:00:00+00:00,0.053435999900102615,0.0535379983484745,0.05232800170779228,0.05295800045132637,158312,0.0,0.0
2023-05-30 00:00:00+00:00,0.052962999790906906,0.05323899909853935,0.05195000022649765,0.052345000207424164,139964,0.0,0.0
2023-05-31 00:00:00+00:00,0.0523420013487339,0.05277600139379501,0.050119999796152115,0.051298998296260834,273772,0.0,0.0
2023-06-01 00:00:00+00:00,0.05129599943757057,0.05200999975204468,0.050314001739025116,0.050338998436927795,153840,0.0,0.0
