,nMSE,nRMSE,nMAE,nMAPE,MSE,RMSE,MAE,MAPE,R2
0,0.011138971519705602,0.10554132612254596,0.08344832438381496,0.04275141475974409,3290971.646710117,1814.1035380347278,1434.3566015625004,0.04043123157441319,0.40060331940197
1,0.00391748808236826,0.06258984008901333,0.05098478608283617,0.026789488617727536,1157408.950818676,1075.8294245923357,876.3549243951608,0.025296273525247954,0.8790108000191058
2,0.007373269507097191,0.08586774427628334,0.07026578861309013,0.02775708801300623,2178407.066914939,1475.942772235746,1207.7675252016127,0.02658110460740796,0.7882541700438581
3,0.011465589922124356,0.10707749493765885,0.0796669452744945,0.031579759661162624,3387469.511783951,1840.5079493943922,1369.3600260416663,0.030239442838070684,0.6447302889838342
4,0.013513611942267498,0.11624806210112708,0.0915464571212096,0.028321211397388548,4019239.1726492094,2004.8040235018507,1578.8022026209671,0.027372774447893617,0.8374006098865242
5,0.008836380332030184,0.09400202302094453,0.07372956961007388,0.026995846429825377,3968907.0920279548,1992.2116082454581,1562.5718124999992,0.026127576242559285,0.6924643372428938
6,0.0018432046361652786,0.04293255916161158,0.03103914141167762,0.025602703508550075,2756088.110532735,1660.14701473476,1200.2439112903223,0.024596350488269404,0.6121329510633071
7,0.0008651025513929763,0.029412625714019078,0.020532259962881744,0.02061747899547753,1293560.8881142186,1137.348182446439,793.9559828629032,0.019632634899631175,0.8890763522458753
8,0.0009769899211602648,0.031256837990434425,0.02159462072070092,0.030856056194838673,3008772.8396934173,1734.5814595150662,1198.3818359374995,0.029401231461144754,0.5180710450268244
9,0.0005164273318810549,0.022725037555107692,0.01723083302802654,0.025770144133739264,1814437.2087809956,1347.0104709247792,1021.3453679435484,0.024578223554935292,0.7832199664389523
10,0.00029946242479615795,0.017304982658071576,0.014000766753281817,0.022175590887819625,1138574.429479499,1067.040031807382,863.2994427083332,0.021133140125195824,0.817914494903609
11,0.000490954426763085,0.022157491436601864,0.016945451013514985,0.035130119485991006,1866640.1040819166,1366.250381182716,1044.871499495968,0.0329861013237535,0.8357680636462534
Mean,0.005103121049812659,0.061426335421951604,0.04758207866463357,0.028695575173772542,2490039.751798969,1542.981404717971,1179.2759277133734,0.02736467375737689,0.7248871999085839
