TIMESTAMP,TUT35892_OPEN_PRICE_USD,TUT35892_HIGH_PRICE_USD,TUT35892_LOW_PRICE_USD,TUT35892_CLOSE_PRICE_USD,TUT35892_VOLUME_USD,TUT35892_DIVIDENDS_USD,TUT35892_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.04042699933052063,0.040651001036167145,0.03440900146961212,0.03443500027060509,46926292,0.0,0.0
2025-04-02 00:00:00+00:00,0.034446001052856445,0.034446001052856445,0.027355000376701355,0.028423000127077103,52296694,0.0,0.0
2025-04-03 00:00:00+00:00,0.028423000127077103,0.02967499941587448,0.0222609993070364,0.02227099984884262,37641703,0.0,0.0
2025-04-04 00:00:00+00:00,0.022265000268816948,0.02326199971139431,0.021105999127030373,0.022586999461054802,28576715,0.0,0.0
2025-04-05 00:00:00+00:00,0.022586999461054802,0.02584500052034855,0.022166000679135323,0.023973999544978142,42746156,0.0,0.0
2025-04-06 00:00:00+00:00,0.023994000628590584,0.025810999795794487,0.023099999874830246,0.024700000882148743,35133147,0.0,0.0
2025-04-07 00:00:00+00:00,0.024730000644922256,0.030458999797701836,0.02391500025987625,0.026657000184059143,49329227,0.0,0.0
2025-04-08 00:00:00+00:00,0.026653999462723732,0.02949400059878826,0.025800000876188278,0.027089999988675117,35109191,0.0,0.0
2025-04-09 00:00:00+00:00,0.02708600088953972,0.032620999962091446,0.027029000222682953,0.031929999589920044,39178094,0.0,0.0
2025-04-10 00:00:00+00:00,0.03192799910902977,0.0333469994366169,0.023610999807715416,0.023610999807715416,68689347,0.0,0.0
2025-04-11 00:00:00+00:00,0.02361699938774109,0.026892999187111855,0.023535000160336494,0.024938000366091728,36924669,0.0,0.0
2025-04-12 00:00:00+00:00,0.024940000846982002,0.027288999408483505,0.02457999996840954,0.02641499973833561,35753712,0.0,0.0
2025-04-13 00:00:00+00:00,0.026413999497890472,0.026839999482035637,0.021687999367713928,0.02263999916613102,25457695,0.0,0.0
2025-04-14 00:00:00+00:00,0.02266700007021427,0.0255730003118515,0.02266700007021427,0.023490000516176224,25343519,0.0,0.0
2025-04-15 00:00:00+00:00,0.023490000516176224,0.023576999083161354,0.021191999316215515,0.02122499980032444,25665895,0.0,0.0
2025-04-16 00:00:00+00:00,0.021223999559879303,0.025669999420642853,0.021151000633835793,0.0249439999461174,47141556,0.0,0.0
2025-04-17 00:00:00+00:00,0.024942999705672264,0.02882000058889389,0.024827999994158745,0.026318000629544258,42380264,0.0,0.0
2025-04-18 00:00:00+00:00,0.026318000629544258,0.027452999725937843,0.02589000016450882,0.025899000465869904,20859562,0.0,0.0
