,0
0,22.752771484375
1,20.220306640625
2,20.497703125
3,22.055662109375
4,9.421232421875
5,9.85926953125
6,22.0222421875
7,8.53127734375
8,8.35890625
9,22.4241171875
10,22.99219140625
11,16.88288671875
