TIMESTAMP,KYSR_OPEN_PRICE_USD,KYSR_HIGH_PRICE_USD,KYSR_LOW_PRICE_USD,KYSR_CLOSE_PRICE_USD,KYSR_VOLUME_USD,KYSR_DIVIDENDS_USD,KYSR_STOCK_SPLITS_USD
2021-12-23 00:00:00+00:00,0.168723002076149,0.1920430064201355,0.1669590026140213,0.17340600490570068,103375,0.0,0.0
2021-12-24 00:00:00+00:00,0.1733279973268509,0.18883199989795685,0.15075799822807312,0.18232500553131104,166988,0.0,0.0
2021-12-25 00:00:00+00:00,0.18232500553131104,0.18606500327587128,0.17577999830245972,0.17765000462532043,33354,0.0,0.0
2021-12-26 00:00:00+00:00,0.17765000462532043,0.18139000236988068,0.16568900644779205,0.17054200172424316,70358,0.0,0.0
2021-12-27 00:00:00+00:00,0.17054200172424316,0.17846199870109558,0.15145599842071533,0.1560100018978119,154303,0.0,0.0
2021-12-28 00:00:00+00:00,0.15581299364566803,0.15829700231552124,0.1456640064716339,0.1456640064716339,77898,0.0,0.0
2021-12-29 00:00:00+00:00,0.14565899968147278,0.14903999865055084,0.13796399533748627,0.1392199993133545,37542,0.0,0.0
2021-12-30 00:00:00+00:00,0.1392350047826767,0.14108100533485413,0.13053199648857117,0.13388699293136597,58627,0.0,0.0
2021-12-31 00:00:00+00:00,0.13391900062561035,0.13848400115966797,0.13002599775791168,0.13271500170230865,52425,0.0,0.0
2022-01-01 00:00:00+00:00,0.1327040046453476,0.13812699913978577,0.13062000274658203,0.1343729943037033,45579,0.0,0.0
2022-01-02 00:00:00+00:00,0.1343729943037033,0.14087100327014923,0.13123300671577454,0.13271500170230865,44599,0.0,0.0
2022-01-03 00:00:00+00:00,0.13271500170230865,0.1397619992494583,0.12242499738931656,0.12810100615024567,134775,0.0,0.0
2022-01-04 00:00:00+00:00,0.12810100615024567,0.12821699678897858,0.1211090013384819,0.1238889992237091,33895,0.0,0.0
2022-01-05 00:00:00+00:00,0.1238889992237091,0.12544800341129303,0.11845699697732925,0.11847999691963196,42447,0.0,0.0
2022-01-06 00:00:00+00:00,0.11845699697732925,0.12128300219774246,0.11157499998807907,0.11677700281143188,17348,0.0,0.0
2022-01-07 00:00:00+00:00,0.11678899824619293,0.11735200136899948,0.10183099657297134,0.10666699707508087,43884,0.0,0.0
2022-01-08 00:00:00+00:00,0.10666699707508087,0.11243200302124023,0.0908140018582344,0.10739099979400635,30804,0.0,0.0
2022-01-09 00:00:00+00:00,0.10739099979400635,0.11459899693727493,0.09657999873161316,0.10869800299406052,49593,0.0,0.0
2022-01-10 00:00:00+00:00,0.10808700323104858,0.10869800299406052,0.09475299715995789,0.09705500304698944,33333,0.0,0.0
2022-01-11 00:00:00+00:00,0.0969569981098175,0.10029199719429016,0.09100499749183655,0.0994419977068901,20576,0.0,0.0
2022-01-12 00:00:00+00:00,0.09953700006008148,0.11383400112390518,0.0965379998087883,0.11308299750089645,72877,0.0,0.0
