TIMESTAMP,SNIBBU_OPEN_PRICE_USD,SNIBBU_HIGH_PRICE_USD,SNIBBU_LOW_PRICE_USD,SNIBBU_CLOSE_PRICE_USD,SNIBBU_VOLUME_USD,SNIBBU_DIVIDENDS_USD,SNIBBU_STOCK_SPLITS_USD
2024-08-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,53068,0.0,0.0
2024-08-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,49833,0.0,0.0
2024-08-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,69820,0.0,0.0
2024-08-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,49000,0.0,0.0
2024-08-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,65408,0.0,0.0
2024-08-31 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,28091,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,92592,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,137280,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,100261,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,103537,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,34545,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,82361,0.0,0.0
2024-09-07 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,112032,0.0,0.0
2024-09-08 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,33679,0.0,0.0
2024-09-09 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,261341,0.0,0.0
2024-09-10 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,155907,0.0,0.0
2024-09-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,58731,0.0,0.0
2024-09-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,44297,0.0,0.0
2024-09-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,82442,0.0,0.0
2024-09-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,37624,0.0,0.0
2024-09-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,26816,0.0,0.0
2024-09-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,22642,0.0,0.0
2024-09-17 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,20548,0.0,0.0
2024-09-18 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,11426,0.0,0.0
2024-09-19 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,45537,0.0,0.0
2024-09-20 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,26887,0.0,0.0
2024-09-21 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,49654,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,24606,0.0,0.0
2024-09-23 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,234070,0.0,0.0
2024-09-24 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,61175,0.0,0.0
2024-09-25 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,50033,0.0,0.0
2024-09-26 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,287156,0.0,0.0
2024-09-27 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,167040,0.0,0.0
2024-09-28 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,97862,0.0,0.0
2024-09-29 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,52248,0.0,0.0
2024-09-30 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,24084,0.0,0.0
2024-10-01 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,105159,0.0,0.0
2024-10-02 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,77630,0.0,0.0
2024-10-03 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,30848,0.0,0.0
2024-10-04 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,50753,0.0,0.0
2024-10-05 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,27583,0.0,0.0
2024-10-06 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,330420,0.0,0.0
2024-10-07 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,0.0,9.999999974752427e-07,106426,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,60750,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,46824,0.0,0.0
2024-10-10 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,36164,0.0,0.0
2024-10-11 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,83945,0.0,0.0
2024-10-12 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,88357,0.0,0.0
2024-10-13 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,64155,0.0,0.0
2024-10-14 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,144864,0.0,0.0
2024-10-15 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,40433,0.0,0.0
2024-10-16 00:00:00+00:00,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,9.999999974752427e-07,140062,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,105202,0.0,0.0
2024-10-18 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,83352,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,68374,0.0,0.0
2024-10-20 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,71134,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,76319,0.0,0.0
2024-10-22 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,57906,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,54002,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,54958,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,35002,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,20136,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,63216,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,35257,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,30577,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,33984,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,52316,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,18162,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,38285,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,24485,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,28559,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,19973,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,36089,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,69625,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,57983,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,46347,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,21673,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,80003,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,191980,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,98326,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,87559,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,37567,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,29056,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,29461,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,32991,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,12553,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,33370,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,18579,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,12107,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,7245,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,11263,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,21098,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,6530,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,4277,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,15286,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,10178,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,6142,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,1792,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,6176,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,7605,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,2149,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,9456,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,6306,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,8454,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,729,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,2408,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,4682,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,2398,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,6361,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,1273,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,1790,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,454,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,2868,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,644,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,4658,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,7968,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,1295,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,33576,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,6259,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,1142,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,17,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,49,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,5346,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,10942,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,2021,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,636,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,1894,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,1864,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,1827,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,1408,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,538,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,870,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,4601,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,586,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,43,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,755,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,1251,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,1447,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,1463,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,661,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,9462,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,2583,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,6248,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,10985,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,3759,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,1861,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,5825,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,5521,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,1753,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,1496,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,5744,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,2985,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,551,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,2959,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,2034,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,107,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,1373,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,484,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,89,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,2147,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,2003,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,650,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,214,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,1354,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,145,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,509,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,763,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,11226,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,756,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,241,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,105,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,679,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,113,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,4423,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,176,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,311,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,363,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,48,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,31,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,214,0.0,0.0
2025-02-25 00:00:00+00:00,,,,0.0,82,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,851,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,712,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,244,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,438,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,13,0.0,0.0
2025-03-09 00:00:00+00:00,,,,0.0,1502,0.0,0.0
2025-03-10 00:00:00+00:00,,,,0.0,565,0.0,0.0
2025-03-26 00:00:00+00:00,,,,0.0,332,0.0,0.0
2025-04-02 00:00:00+00:00,,,,0.0,252,0.0,0.0
2025-04-04 00:00:00+00:00,,,,0.0,1102,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,64,0.0,0.0
2025-04-07 00:00:00+00:00,,,,0.0,6316,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,652,0.0,0.0
2025-04-10 00:00:00+00:00,,,,0.0,208,0.0,0.0
2025-04-19 00:00:00+00:00,,,,0.0,133,0.0,0.0
2025-04-22 00:00:00+00:00,,,,0.0,39,0.0,0.0
2025-04-30 00:00:00+00:00,,,,0.0,2423,0.0,0.0
2025-05-03 00:00:00+00:00,,,,0.0,119,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,440,0.0,0.0
2025-05-29 00:00:00+00:00,,,,0.0,1234,0.0,0.0
2025-06-01 00:00:00+00:00,1.1080460105006296e-08,1.1080460105006296e-08,1.0209318723752858e-08,1.0209318723752858e-08,346,0.0,0.0
