TIMESTAMP,BCT_OPEN_PRICE_USD,BCT_HIGH_PRICE_USD,BCT_LOW_PRICE_USD,BCT_CLOSE_PRICE_USD,BCT_VOLUME_USD,BCT_DIVIDENDS_USD,BCT_STOCK_SPLITS_USD
2021-10-21 00:00:00+00:00,5.424002170562744,5.95507287979126,4.757958889007568,5.115321159362793,73987456,0.0,0.0
2021-10-22 00:00:00+00:00,5.106748104095459,5.835846900939941,4.684020042419434,5.67157506942749,144937745,0.0,0.0
2021-10-23 00:00:00+00:00,5.6701979637146,6.039031028747559,5.2683820724487305,5.570319175720215,119724206,0.0,0.0
2021-10-24 00:00:00+00:00,5.569273948669434,6.269618988037109,5.2427592277526855,5.709990978240967,105920170,0.0,0.0
2021-10-25 00:00:00+00:00,5.709741115570068,6.76754903793335,5.632880210876465,6.59494686126709,94117800,0.0,0.0
2021-10-26 00:00:00+00:00,6.594038009643555,6.819969177246094,5.8570427894592285,6.066708087921143,92389741,0.0,0.0
2021-10-27 00:00:00+00:00,6.069070816040039,6.542781829833984,6.023978233337402,6.249942779541016,106453428,0.0,0.0
2021-10-28 00:00:00+00:00,6.249983787536621,6.4244890213012695,4.842390060424805,5.666603088378906,106857204,0.0,0.0
2021-10-29 00:00:00+00:00,5.666609764099121,5.779091835021973,4.094510078430176,4.813530921936035,146951571,0.0,0.0
2021-10-30 00:00:00+00:00,4.814176082611084,5.385571002960205,4.335746765136719,5.225719928741455,52028376,0.0,0.0
2021-10-31 00:00:00+00:00,5.2267937660217285,5.537082195281982,4.776860237121582,4.835316181182861,33113722,0.0,0.0
2021-11-01 00:00:00+00:00,4.836324214935303,5.50035285949707,4.134068012237549,5.2924628257751465,81466291,0.0,0.0
2021-11-02 00:00:00+00:00,5.291107177734375,5.7386369705200195,4.919277191162109,5.408121109008789,35392725,0.0,0.0
2021-11-03 00:00:00+00:00,5.409963130950928,6.512455940246582,5.300931930541992,6.379063129425049,51339379,0.0,0.0
2021-11-04 00:00:00+00:00,6.311404228210449,6.921812057495117,6.024282932281494,6.330564022064209,46316679,0.0,0.0
2021-11-05 00:00:00+00:00,6.332526206970215,6.904804229736328,5.690248966217041,6.19907808303833,35510677,0.0,0.0
2021-11-06 00:00:00+00:00,6.1988959312438965,6.339422225952148,5.503672122955322,6.015326023101807,33292880,0.0,0.0
2021-11-07 00:00:00+00:00,5.995427131652832,6.971981048583984,5.941857814788818,6.421054840087891,34872426,0.0,0.0
2021-11-08 00:00:00+00:00,6.421741008758545,6.885446071624756,6.009795188903809,6.456464767456055,39808120,0.0,0.0
2021-11-09 00:00:00+00:00,6.456003189086914,6.625347137451172,5.945126056671143,6.458566188812256,36056465,0.0,0.0
2021-11-10 00:00:00+00:00,6.458642959594727,6.798378944396973,6.182684898376465,6.43447208404541,37996499,0.0,0.0
2021-11-11 00:00:00+00:00,6.422500133514404,6.640992164611816,5.938551902770996,6.276096820831299,36795742,0.0,0.0
2021-11-12 00:00:00+00:00,6.28160285949707,6.470547199249268,5.359408855438232,6.243384838104248,57429419,0.0,0.0
2021-11-13 00:00:00+00:00,6.243866920471191,6.489192962646484,5.984070777893066,6.40670108795166,32401227,0.0,0.0
2021-11-14 00:00:00+00:00,6.406200885772705,6.803597927093506,6.227525234222412,6.457961082458496,34152542,0.0,0.0
2021-11-15 00:00:00+00:00,6.458858013153076,6.730844020843506,5.829110145568848,6.3105340003967285,45478027,0.0,0.0
2021-11-16 00:00:00+00:00,6.309909820556641,6.452207088470459,5.434269905090332,6.052333831787109,63896297,0.0,0.0
2021-11-17 00:00:00+00:00,6.052276134490967,6.631011962890625,5.711778163909912,6.122276782989502,34558256,0.0,0.0
2021-11-18 00:00:00+00:00,6.121509075164795,6.396607875823975,5.995991230010986,6.229752063751221,26968060,0.0,0.0
2021-11-19 00:00:00+00:00,6.233785152435303,6.9954400062561035,6.169041156768799,6.917393207550049,40750688,0.0,0.0
2021-11-20 00:00:00+00:00,6.91566276550293,8.10435962677002,6.50167989730835,7.354619026184082,40791685,0.0,0.0
2021-11-21 00:00:00+00:00,7.34866189956665,7.734226226806641,7.116061210632324,7.192299842834473,28077558,0.0,0.0
2021-11-22 00:00:00+00:00,7.196426868438721,7.595664978027344,6.806407928466797,7.394740104675293,35480759,0.0,0.0
2021-11-23 00:00:00+00:00,7.393661975860596,7.687490940093994,6.955417156219482,7.548593997955322,28510357,0.0,0.0
2021-11-24 00:00:00+00:00,7.544441223144531,7.8037309646606445,7.127016067504883,7.518042087554932,30845825,0.0,0.0
2021-11-25 00:00:00+00:00,7.698474884033203,8.21794605255127,7.616294860839844,7.761867046356201,31315847,0.0,0.0
2021-11-26 00:00:00+00:00,8.224350929260254,8.247576713562012,7.533130168914795,7.712829113006592,28753725,0.0,0.0
2021-11-27 00:00:00+00:00,7.713970184326172,8.206679344177246,7.690248966217041,8.032731056213379,26480502,0.0,0.0
2021-11-28 00:00:00+00:00,8.034918785095215,8.268228530883789,7.618837833404541,7.788434028625488,27719616,0.0,0.0
2021-11-29 00:00:00+00:00,7.7864179611206055,8.690603256225586,7.6208600997924805,8.17040729522705,29962115,0.0,0.0
2021-11-30 00:00:00+00:00,8.181699752807617,8.335429191589355,6.640692234039307,7.335873126983643,68634947,0.0,0.0
2021-12-01 00:00:00+00:00,7.335383892059326,7.498669147491455,6.613241195678711,7.1090898513793945,51637915,0.0,0.0
2021-12-02 00:00:00+00:00,7.108211994171143,7.108211994171143,5.531569004058838,6.5726637840271,64321215,0.0,0.0
2021-12-03 00:00:00+00:00,6.559414863586426,6.559414863586426,5.601243019104004,6.1811418533325195,41217943,0.0,0.0
2021-12-04 00:00:00+00:00,6.175932884216309,6.6317620277404785,5.761796951293945,6.629443168640137,26890709,0.0,0.0
2021-12-05 00:00:00+00:00,6.635499000549316,6.895343780517578,6.272544860839844,6.834360122680664,17168560,0.0,0.0
2021-12-06 00:00:00+00:00,6.833954811096191,7.1472601890563965,5.9531378746032715,6.453681945800781,31881166,0.0,0.0
2021-12-07 00:00:00+00:00,6.45246696472168,6.680882930755615,6.20212984085083,6.315145969390869,13341240,0.0,0.0
2021-12-08 00:00:00+00:00,6.315021991729736,6.357676982879639,6.041594982147217,6.283036231994629,11196693,0.0,0.0
2021-12-09 00:00:00+00:00,6.279170989990234,6.279170989990234,5.204279899597168,5.485363960266113,31034528,0.0,0.0
2021-12-10 00:00:00+00:00,5.485372066497803,5.503212928771973,4.863803863525391,5.20402717590332,22610363,0.0,0.0
2021-12-11 00:00:00+00:00,5.204998016357422,5.7451348304748535,5.133813858032227,5.537181854248047,14409386,0.0,0.0
2021-12-12 00:00:00+00:00,5.537195205688477,6.356249809265137,5.448200225830078,6.285037040710449,12564211,0.0,0.0
2021-12-13 00:00:00+00:00,6.286355972290039,6.312891960144043,5.585093021392822,5.631840229034424,17422332,0.0,0.0
2021-12-14 00:00:00+00:00,5.6290669441223145,5.654057025909424,5.42556095123291,5.608277797698975,9051765,0.0,0.0
2021-12-15 00:00:00+00:00,5.6080641746521,5.645073890686035,5.315135955810547,5.374811172485352,8022403,0.0,0.0
2021-12-16 00:00:00+00:00,5.374320030212402,5.808740139007568,5.372942924499512,5.484424114227295,8401964,0.0,0.0
2021-12-17 00:00:00+00:00,5.4830708503723145,5.5180840492248535,5.016811847686768,5.087197780609131,13163147,0.0,0.0
2021-12-18 00:00:00+00:00,5.087162971496582,5.17820405960083,4.754016876220703,5.119964122772217,13203717,0.0,0.0
2021-12-19 00:00:00+00:00,5.120480060577393,5.484280109405518,5.119575023651123,5.423480987548828,6942578,0.0,0.0
2021-12-20 00:00:00+00:00,5.422941207885742,5.52455997467041,5.062571048736572,5.2166218757629395,8404803,0.0,0.0
