TIMESTAMP,ETH_OPEN_PRICE_USD,ETH_HIGH_PRICE_USD,ETH_LOW_PRICE_USD,ETH_CLOSE_PRICE_USD,XRP_OPEN_PRICE_USD,XRP_HIGH_PRICE_USD,XRP_LOW_PRICE_USD,XRP_CLOSE_PRICE_USD,ZEC_OPEN_PRICE_USD,ZEC_HIGH_PRICE_USD,ZEC_LOW_PRICE_USD,ZEC_CLOSE_PRICE_USD,LTC_OPEN_PRICE_USD,LTC_HIGH_PRICE_USD,LTC_LOW_PRICE_USD,LTC_CLOSE_PRICE_USD,XLM_OPEN_PRICE_USD,XLM_HIGH_PRICE_USD,XLM_LOW_PRICE_USD,XLM_CLOSE_PRICE_USD,XMR_OPEN_PRICE_USD,XMR_HIGH_PRICE_USD,XMR_LOW_PRICE_USD,XMR_CLOSE_PRICE_USD,DASH_OPEN_PRICE_USD,DASH_HIGH_PRICE_USD,DASH_LOW_PRICE_USD,DASH_CLOSE_PRICE_USD
2017-06-11,325.88,347.0,310.0,336.33,0.2598,0.28,0.2543,0.2701,316.5,336.9,301.68,326.26,30.13,35.5,29.53,34.04,0.04196,0.0471,0.0403,0.04511,51.03,58.3,50.9,58.3,146.8,199.0,146.8,186.0
2017-06-12,336.33,412.21,297.0,386.9,0.2701,0.282,0.2325,0.2467,326.26,336.0,247.0,300.0,34.04,34.17,27.0,29.06,0.04511,0.04752,0.034,0.03843,58.3,59.51,43.0,49.05,186.0,194.65,150.0,165.33
2017-06-13,386.9,395.0,345.61,382.7,0.2467,0.275,0.2454,0.2626,300.0,370.0,296.81,360.6,29.06,30.65,28.71,30.32,0.03843,0.043,0.0373,0.04101,49.05,52.67,48.46,51.14,165.33,181.7,164.09,180.9
2017-06-14,382.7,385.73,315.0,335.95,0.2626,0.3,0.245,0.2623,360.6,445.2,333.03,369.0,30.32,32.0,27.5,28.81,0.04101,0.04353,0.034,0.03814,51.14,52.51,42.79,45.0,180.9,190.0,146.55,156.71
2017-06-15,335.95,344.0,265.0,338.7,0.2623,0.2642,0.214,0.245,369.0,408.0,246.59,380.0,28.81,29.4,24.42,28.97,0.03814,0.03858,0.0293,0.036,45.0,46.4,37.0,45.55,156.71,160.9,132.03,157.0
2017-06-16,338.7,355.51,305.22,348.44,0.245,0.257,0.2325,0.2506,380.0,397.6,344.84,377.94,28.97,33.9,27.65,33.89,0.036,0.03759,0.03347,0.03651,45.55,47.52,43.0,47.5,157.0,162.0,149.26,159.72
2017-06-17,348.44,366.08,332.0,364.56,0.2506,0.265,0.2357,0.2597,377.94,400.49,350.0,391.0,33.89,49.0,33.61,46.01,0.03651,0.04064,0.03495,0.0396,47.5,52.21,46.2,51.83,159.72,185.6,153.0,178.0
2017-06-18,364.56,377.46,336.89,348.88,0.2597,0.278,0.247,0.2651,391.0,396.0,360.0,370.56,46.01,46.65,39.56,43.66,0.0396,0.04004,0.0365,0.0381,51.83,53.66,47.56,49.72,178.0,188.0,169.0,188.0
2017-06-19,348.88,362.5,344.13,355.5,0.2651,0.282,0.2588,0.281,370.56,405.74,365.0,397.2,43.66,49.99,42.27,47.63,0.0381,0.0423,0.03764,0.0413,49.72,51.37,49.0,50.2,188.0,198.0,185.93,195.31
2017-06-20,355.5,366.52,328.0,344.15,0.281,0.325,0.2742,0.308,397.2,433.7,393.96,407.88,47.63,48.45,42.5,45.63,0.0413,0.0446,0.039,0.0405,50.2,53.12,50.2,50.7,195.31,199.0,180.0,188.53
2017-06-21,344.15,348.5,287.11,321.66,0.308,0.3126,0.2542,0.2726,407.88,415.71,345.0,380.4,45.63,46.16,41.5,44.0,0.0405,0.04231,0.037,0.0383,50.7,52.59,46.5,48.12,188.53,193.56,169.0,178.38
2017-06-22,321.66,328.99,305.0,320.94,0.2726,0.2816,0.2513,0.2779,380.4,395.0,360.0,381.55,44.0,47.89,42.87,45.98,0.0383,0.0397,0.037,0.03913,48.12,50.45,47.59,49.72,178.38,186.5,173.5,181.05
2017-06-23,320.94,329.9,316.36,324.37,0.2779,0.295,0.2767,0.2916,381.55,389.0,375.0,375.0,45.98,46.96,45.52,46.03,0.03913,0.04027,0.03913,0.03996,49.72,51.98,49.54,50.95,181.05,189.78,179.73,185.0
2017-06-24,324.37,327.55,291.53,296.89,0.2916,0.3039,0.2564,0.2775,375.0,378.92,337.77,346.02,46.03,46.13,42.05,43.05,0.03996,0.04008,0.03537,0.03631,50.95,51.19,46.0,46.65,185.0,185.9,170.5,175.03
2017-06-25,296.89,306.39,253.2,277.0,0.2775,0.2816,0.2485,0.2577,346.02,349.45,287.22,318.0,43.05,43.76,38.27,40.8,0.03631,0.03706,0.0288,0.03184,46.65,47.83,43.75,44.7,175.03,176.77,159.0,165.32
2017-06-26,277.0,286.85,214.99,251.3,0.2577,0.2672,0.2184,0.2461,318.0,323.0,246.83,298.0,40.8,41.98,33.38,38.15,0.03184,0.034,0.0235,0.02899,44.7,47.0,37.5,43.13,165.32,167.45,141.15,161.16
2017-06-27,251.3,279.0,204.11,279.0,0.2461,0.2618,0.2261,0.2618,298.0,330.0,258.67,324.0,38.15,40.5,33.61,40.5,0.02899,0.03099,0.0226,0.029,43.13,43.9,37.0,43.2,161.16,172.76,142.25,172.2
2017-06-28,279.0,318.27,255.0,311.62,0.2618,0.2687,0.2487,0.2686,324.0,339.75,305.7,333.57,40.5,43.44,37.3,42.0,0.029,0.03329,0.027,0.0315,43.2,46.9,41.3,46.71,172.2,183.03,166.62,181.17
2017-06-29,311.62,318.27,276.0,285.3,0.2686,0.2693,0.2513,0.2561,333.57,339.68,299.0,311.5,42.0,42.14,39.6,40.2,0.0315,0.0326,0.02761,0.02823,46.71,47.26,43.17,44.0,181.17,181.17,166.0,173.59
2017-06-30,285.3,301.9,267.35,275.62,0.2561,0.2596,0.245,0.2466,311.5,318.0,286.5,293.2,40.2,41.2,39.22,39.49,0.02823,0.029,0.02634,0.02634,44.0,45.4,42.7,43.11,173.59,181.19,173.02,173.82
2017-07-01,275.62,277.63,238.0,255.0,0.2466,0.2518,0.2337,0.2386,293.2,296.31,258.29,274.39,39.49,39.83,37.4,38.37,0.02634,0.027,0.02225,0.02397,43.11,43.26,38.55,40.2,173.82,177.0,157.0,158.69
2017-07-02,255.0,285.91,242.81,277.64,0.2386,0.2547,0.233,0.2537,274.39,295.5,259.0,291.69,38.37,41.99,37.15,41.59,0.02397,0.02527,0.02161,0.0251,40.2,42.48,39.04,41.87,158.69,170.5,157.0,169.6
2017-07-03,277.64,283.98,266.45,273.99,0.2537,0.2567,0.2445,0.2523,291.69,295.0,275.51,288.25,41.59,47.7,40.6,45.51,0.0251,0.027,0.02407,0.02604,41.87,44.31,41.0,43.36,169.6,183.0,167.39,178.21
2017-07-04,273.99,283.0,260.0,266.68,0.2523,0.2581,0.2471,0.2473,288.25,299.82,272.5,279.95,45.51,55.4,45.51,54.89,0.02604,0.028,0.02526,0.0257,43.36,45.66,43.22,45.3,178.21,188.06,177.02,182.33
2017-07-05,266.68,272.12,249.53,264.77,0.2473,0.2563,0.2434,0.252,279.95,287.0,265.1,282.5,54.89,57.75,49.01,53.4,0.0257,0.02584,0.02431,0.02558,45.3,46.57,44.15,45.99,182.33,213.05,178.25,208.37
2017-07-06,264.77,273.0,258.37,265.35,0.252,0.2528,0.2482,0.2506,282.5,290.5,271.0,284.52,53.4,53.4,50.01,51.2,0.02558,0.02613,0.02489,0.0253,45.99,50.4,45.92,50.0,208.37,225.55,202.0,208.14
2017-07-07,265.35,265.8,233.84,238.38,0.2506,0.2516,0.2298,0.2303,284.52,289.0,246.5,249.13,51.2,51.36,44.28,46.21,0.0253,0.02561,0.0196,0.02031,50.0,50.54,43.0,43.67,208.14,210.37,185.62,190.34
2017-07-08,238.38,246.66,226.68,245.23,0.2303,0.2321,0.2112,0.23,249.13,254.0,232.0,254.0,46.21,52.61,44.18,51.27,0.02031,0.02174,0.01715,0.0216,43.67,46.3,39.9,46.3,190.34,210.0,183.33,210.0
2017-07-09,245.23,249.0,234.15,234.97,0.23,0.2422,0.2259,0.2261,254.0,261.88,239.0,239.0,51.27,52.55,48.33,48.76,0.0216,0.0225,0.01923,0.01923,46.3,46.8,43.5,44.6,210.0,211.0,194.0,194.5
2017-07-10,234.97,238.01,187.5,202.0,0.2261,0.2269,0.1707,0.1883,239.0,240.16,179.0,197.0,48.76,49.84,42.1,44.74,0.01923,0.01971,0.01357,0.0148,44.6,44.8,38.1,39.68,194.5,198.11,165.0,170.0
2017-07-11,202.0,215.0,169.0,188.63,0.1883,0.1994,0.1511,0.1778,197.0,202.08,162.0,178.01,44.74,46.78,41.38,43.92,0.0148,0.0157,0.012,0.0143,39.68,40.32,34.19,36.85,170.0,179.4,152.01,163.0
2017-07-12,188.63,225.0,177.78,223.92,0.1778,0.1971,0.1656,0.1958,178.01,216.0,165.0,212.0,43.92,48.48,42.1,47.0,0.0143,0.01785,0.01244,0.01785,36.85,40.65,34.52,40.4,163.0,179.12,152.32,178.5
2017-07-13,223.92,224.99,189.46,205.0,0.1958,0.2178,0.181,0.1925,212.0,215.61,182.0,192.91,47.0,47.88,44.1,45.48,0.01785,0.0203,0.0151,0.01712,40.4,40.61,36.58,38.0,178.5,181.99,163.53,169.32
2017-07-14,205.0,207.76,179.58,196.49,0.1925,0.1925,0.1717,0.1843,192.91,194.8,164.7,177.8,45.48,45.72,40.0,42.78,0.01712,0.01729,0.01459,0.0161,38.0,38.4,34.0,35.62,169.32,171.99,152.04,160.22
2017-07-15,196.49,197.8,169.82,170.15,0.1843,0.1848,0.1707,0.172,177.8,177.8,155.1,158.5,42.78,42.99,37.5,38.14,0.0161,0.01826,0.01479,0.0176,35.62,35.62,31.22,32.0,160.22,161.97,136.84,138.53
2017-07-16,170.15,172.7,136.12,157.4,0.172,0.1743,0.1275,0.1461,158.5,166.5,142.2,165.45,38.14,41.99,34.78,40.69,0.0176,0.0192,0.01347,0.01566,32.0,32.76,28.62,29.2,138.53,144.13,120.0,131.21
2017-07-17,157.4,190.61,155.0,190.16,0.1461,0.1732,0.1451,0.1723,165.45,182.18,161.01,180.2,40.69,43.08,39.72,42.36,0.01566,0.01899,0.0155,0.01861,29.2,35.0,29.2,34.81,131.21,153.8,131.21,152.94
2017-07-18,190.16,258.0,177.5,226.56,0.1723,0.189,0.1605,0.1788,180.2,230.71,168.4,198.5,42.36,45.0,40.56,43.5,0.01861,0.02042,0.01723,0.01851,34.81,38.0,33.0,36.55,152.94,166.6,145.0,156.16
2017-07-19,226.56,245.61,187.0,194.63,0.1788,0.1838,0.1574,0.163,198.5,220.0,175.53,181.9,43.5,43.96,39.68,40.19,0.01851,0.02,0.0169,0.0171,36.55,37.69,34.0,35.05,156.16,170.49,152.18,154.54
2017-07-20,194.63,238.0,194.63,227.29,0.163,0.1962,0.162,0.1925,181.9,218.0,181.9,209.32,40.19,45.0,40.12,44.72,0.0171,0.02101,0.0171,0.01898,35.05,41.0,34.83,40.8,154.54,196.0,154.54,190.91
2017-07-21,227.29,239.0,208.0,216.11,0.1925,0.1936,0.1828,0.1835,209.32,216.89,199.22,202.04,44.72,47.93,44.0,45.4,0.01898,0.02052,0.0185,0.019,40.8,41.75,39.25,40.3,190.91,198.0,180.76,185.84
2017-07-22,216.11,237.19,214.35,232.01,0.1835,0.2022,0.182,0.1977,202.04,220.4,200.47,218.0,45.4,47.52,44.43,46.7,0.019,0.0241,0.0189,0.0231,40.3,45.0,40.07,45.0,185.84,198.72,185.18,198.46
2017-07-23,232.01,236.57,219.0,228.15,0.1977,0.2065,0.1873,0.1966,218.0,228.0,206.69,212.19,46.7,46.95,44.1,45.23,0.0231,0.02393,0.0205,0.02222,45.0,45.18,41.0,42.61,198.46,199.0,186.36,193.22
2017-07-24,228.15,232.56,223.64,226.59,0.1966,0.1984,0.1893,0.1915,212.19,214.49,207.5,212.0,45.23,45.49,44.41,45.01,0.02222,0.02315,0.02101,0.02275,42.61,46.01,41.51,45.88,193.22,218.95,190.0,206.0
2017-07-25,226.59,227.69,190.49,202.7,0.1915,0.1926,0.1658,0.1744,212.0,212.0,176.0,187.82,45.01,45.15,40.23,42.21,0.02275,0.02309,0.01702,0.01862,45.88,46.16,38.0,40.59,206.0,213.79,184.03,192.13
2017-07-26,202.7,209.59,191.76,203.33,0.1744,0.1787,0.1642,0.1723,187.82,192.0,175.0,188.9,42.21,43.0,40.4,41.99,0.01862,0.02,0.01752,0.01889,40.59,46.7,38.4,45.97,192.13,202.24,183.51,194.15
2017-07-27,203.33,207.0,197.86,202.54,0.1723,0.1756,0.17,0.1725,188.9,192.65,182.0,185.4,41.99,42.3,40.8,41.87,0.01889,0.0195,0.01798,0.01851,45.97,46.55,43.8,45.4,194.15,199.66,190.89,193.4
2017-07-28,202.54,204.19,188.1,191.2,0.1725,0.1738,0.1591,0.1633,185.4,190.09,172.89,176.49,41.87,42.17,40.1,40.35,0.01851,0.01873,0.0165,0.01709,45.4,45.9,42.1,43.97,193.4,196.46,180.07,185.46
2017-07-29,191.2,213.0,176.95,206.76,0.1633,0.1704,0.155,0.169,176.49,187.0,165.12,187.0,40.35,41.5,38.28,41.01,0.01709,0.0175,0.01549,0.0175,43.97,44.59,42.13,44.01,185.46,187.99,168.67,185.57
2017-07-30,206.76,210.76,192.21,195.31,0.169,0.1709,0.1609,0.1633,187.0,187.11,172.77,173.32,41.01,42.16,39.56,40.82,0.0175,0.01767,0.01588,0.016,44.01,44.12,39.09,39.77,185.57,188.0,169.78,171.52
2017-07-31,195.31,201.5,188.12,200.81,0.1633,0.1689,0.1585,0.1648,173.32,179.0,167.51,173.0,40.82,43.8,38.4,42.27,0.016,0.01644,0.01521,0.016,39.77,41.02,38.84,39.9,171.52,179.78,168.0,176.19
2017-08-01,200.81,232.59,200.8,225.97,0.1648,0.1847,0.162,0.1776,173.0,195.49,170.89,190.84,42.27,43.84,41.18,43.18,0.016,0.0181,0.0158,0.018,39.9,45.5,39.65,44.2,176.19,186.0,174.2,184.31
2017-08-02,225.97,229.7,215.0,218.0,0.1776,0.1794,0.1676,0.1709,190.84,195.1,183.2,189.3,43.18,43.23,41.52,41.82,0.018,0.0193,0.0175,0.01829,44.2,44.66,42.58,43.45,184.31,185.67,180.0,182.06
2017-08-03,218.0,228.2,217.07,224.79,0.1709,0.1771,0.1696,0.1748,189.3,191.56,182.62,188.85,41.82,42.87,41.73,42.49,0.01829,0.0191,0.01813,0.01888,43.45,44.48,42.9,43.56,182.06,191.67,178.21,187.8
2017-08-04,224.79,228.3,218.66,220.73,0.1748,0.1767,0.1717,0.1744,188.85,190.78,184.0,186.41,42.49,43.49,42.34,43.07,0.01888,0.02249,0.0186,0.02242,43.56,45.0,42.52,44.95,187.8,191.17,185.7,187.19
2017-08-05,220.73,259.9,219.23,253.87,0.1744,0.1928,0.1719,0.1848,186.41,214.3,185.17,204.0,43.07,47.09,43.06,45.85,0.02242,0.02728,0.021,0.02381,44.95,49.2,44.78,48.66,187.19,197.5,185.7,193.0
2017-08-06,253.87,271.5,251.0,264.29,0.1848,0.1896,0.1786,0.1802,204.0,212.95,202.9,208.0,45.85,46.65,44.78,45.33,0.02381,0.0252,0.0225,0.0228,48.66,49.29,47.35,47.83,193.0,196.41,188.5,188.8
2017-08-07,264.29,274.6,257.32,269.51,0.1802,0.1828,0.1766,0.1782,208.0,212.1,204.16,208.58,45.33,46.5,45.01,45.99,0.0228,0.02316,0.02112,0.0223,47.83,50.5,46.97,50.49,188.8,199.06,186.83,196.58
2017-08-08,269.51,299.5,265.0,295.83,0.1782,0.1972,0.1772,0.1967,208.58,258.48,208.21,246.0,45.99,49.98,45.76,49.06,0.0223,0.0238,0.02144,0.0238,50.49,52.91,49.72,52.0,196.58,206.43,191.57,204.66
2017-08-09,295.83,316.0,277.0,293.99,0.1967,0.1967,0.1818,0.1841,246.0,260.99,229.96,242.0,49.06,49.95,46.66,47.69,0.0238,0.02475,0.02151,0.023,52.0,53.44,49.09,51.06,204.66,206.66,191.35,199.01
2017-08-10,293.99,310.05,287.6,295.97,0.1841,0.185,0.1784,0.1809,242.0,249.3,230.9,231.7,47.69,48.6,47.01,47.2,0.023,0.02349,0.022,0.02204,51.06,51.4,49.29,49.3,199.01,207.04,194.09,200.31
2017-08-11,295.97,310.42,294.0,308.81,0.1809,0.184,0.1758,0.1778,231.7,236.0,225.0,235.5,47.2,47.71,46.6,47.08,0.02204,0.0225,0.02064,0.02169,49.3,51.44,48.76,50.36,200.31,208.9,198.0,205.84
2017-08-12,308.81,319.78,299.0,307.22,0.1778,0.1825,0.1707,0.1716,235.5,237.0,217.0,222.71,47.08,47.8,46.01,46.33,0.02169,0.02216,0.0194,0.02,50.36,51.5,44.28,49.45,205.84,211.18,200.0,204.36
2017-08-13,307.22,308.0,285.21,296.64,0.1716,0.1721,0.1587,0.1657,222.71,225.6,200.0,212.0,46.33,47.38,44.05,45.22,0.02,0.0203,0.01706,0.01827,49.45,50.2,45.5,47.8,204.36,208.56,190.72,197.72
2017-08-14,296.64,306.48,293.99,298.22,0.1657,0.1801,0.1652,0.1683,212.0,217.9,203.0,210.33,45.22,46.34,44.82,45.59,0.01827,0.01919,0.01675,0.01775,47.8,49.9,46.33,49.67,197.72,203.76,193.6,199.42
2017-08-15,298.22,299.91,272.29,286.0,0.1683,0.1683,0.153,0.1577,210.33,213.5,196.0,212.11,45.59,45.7,41.65,43.1,0.01775,0.01871,0.016,0.01738,49.67,50.26,45.08,48.71,199.42,205.8,190.0,202.99
2017-08-16,286.0,304.0,279.94,301.34,0.1577,0.1606,0.1489,0.1603,212.11,220.0,205.08,216.61,43.1,44.94,42.01,43.8,0.01738,0.01849,0.01713,0.01774,48.71,49.1,47.0,48.6,202.99,234.95,197.61,231.39
2017-08-17,301.13,312.18,298.0,302.0,0.1603,0.161,0.154,0.1578,216.61,218.3,206.0,208.14,43.8,44.7,43.13,43.88,0.01774,0.01818,0.01681,0.01729,48.6,49.62,47.0,47.2,231.39,262.78,227.88,234.32
2017-08-18,302.0,311.79,283.94,293.96,0.1578,0.1704,0.1518,0.1569,208.14,214.0,198.6,199.21,43.88,47.99,43.29,46.69,0.01729,0.01753,0.01624,0.01671,47.2,50.0,45.1,46.46,234.32,240.0,216.83,222.09
2017-08-19,293.31,299.9,278.0,290.91,0.1569,0.1616,0.1483,0.1526,199.21,247.9,190.78,234.0,46.69,47.0,43.76,45.18,0.01671,0.01722,0.01529,0.01644,46.46,58.5,46.44,55.63,222.09,318.99,222.09,285.0
2017-08-20,289.41,300.53,282.85,299.1,0.1526,0.1611,0.1494,0.1587,234.0,252.41,224.0,239.67,45.18,47.15,44.07,45.57,0.01644,0.0184,0.01593,0.01769,55.63,56.46,51.9,55.3,285.0,323.99,282.01,291.11
2017-08-21,299.1,346.52,294.6,323.29,0.1587,0.2081,0.1523,0.1958,239.67,258.38,228.11,235.6,45.57,48.87,44.9,47.99,0.01769,0.02092,0.01691,0.01951,55.3,100.0,52.5,77.64,291.11,299.0,275.01,281.46
2017-08-22,321.04,330.41,144.21,309.8,0.1958,0.2598,0.1715,0.2421,235.6,240.0,206.0,224.0,47.99,47.99,44.65,46.43,0.01951,0.0218,0.0165,0.02153,77.64,96.52,71.65,89.95,281.46,302.87,252.7,291.22
2017-08-23,312.25,324.99,309.41,315.74,0.2421,0.2977,0.2169,0.2457,224.0,239.0,223.2,227.2,46.43,55.0,46.08,53.31,0.02153,0.024,0.0195,0.02011,89.95,100.24,84.83,90.37,291.22,297.55,285.96,292.5
2017-08-24,315.74,328.04,314.01,323.42,0.2457,0.2862,0.2124,0.2173,227.2,231.73,223.44,227.5,53.31,53.46,50.23,51.09,0.02011,0.02178,0.01821,0.01908,90.37,94.0,79.12,86.0,292.5,314.7,289.75,314.53
2017-08-25,323.42,338.28,323.42,327.24,0.2173,0.2309,0.2029,0.2167,227.5,258.0,227.23,238.61,51.09,52.2,50.1,51.11,0.01908,0.02059,0.0183,0.02059,86.0,110.0,84.81,108.0,314.53,320.99,305.22,314.08
2017-08-26,327.24,335.44,323.41,330.79,0.2167,0.2308,0.2069,0.2097,238.61,301.0,235.81,300.0,51.11,52.0,50.0,51.55,0.02059,0.02136,0.01912,0.02125,108.0,148.0,104.1,138.2,314.08,412.77,313.75,396.2
2017-08-27,332.18,348.13,330.73,348.13,0.2097,0.2104,0.193,0.2017,300.0,301.0,265.41,273.0,51.55,64.67,51.2,61.56,0.02125,0.0215,0.01948,0.0199,138.2,139.56,123.25,130.93,396.2,398.94,355.14,361.68
2017-08-28,348.11,351.0,331.95,346.0,0.2017,0.242,0.1947,0.2252,273.0,281.8,254.23,275.0,61.56,64.73,58.77,62.38,0.0199,0.0215,0.01927,0.02061,130.93,153.43,128.0,144.0,361.68,368.97,346.0,355.9
2017-08-29,347.0,377.6,346.0,374.7,0.2252,0.2262,0.2125,0.2199,275.0,277.58,263.78,270.0,62.38,64.45,61.25,63.75,0.02061,0.0209,0.01913,0.02005,144.0,144.72,127.41,133.4,355.9,369.5,351.8,358.89
2017-08-30,374.7,393.71,362.05,385.93,0.2199,0.2332,0.2175,0.2319,270.0,281.75,267.96,275.0,63.75,67.5,62.0,66.12,0.02005,0.0213,0.0198,0.02115,133.4,137.6,121.32,134.0,358.89,376.91,358.76,372.14
2017-08-31,384.64,389.36,377.78,384.79,0.2319,0.2648,0.2275,0.2593,275.0,287.47,272.0,287.1,66.12,74.8,65.22,73.23,0.02115,0.02249,0.0208,0.02249,134.0,143.73,132.17,140.54,372.14,383.99,369.06,379.8
2017-09-01,386.44,394.39,383.18,388.46,0.2593,0.2604,0.2444,0.2529,287.1,312.3,281.77,307.0,73.23,98.28,71.51,89.23,0.02249,0.02456,0.0214,0.02412,140.54,150.0,134.9,143.04,379.8,396.78,375.11,395.92
2017-09-02,388.58,394.32,320.08,343.14,0.2529,0.2538,0.2185,0.2252,307.0,312.0,239.99,250.2,89.23,93.85,73.87,79.84,0.02412,0.02438,0.02,0.0204,143.04,143.04,117.39,121.42,395.92,401.01,328.01,348.84
2017-09-03,343.56,367.28,320.08,341.77,0.2252,0.2381,0.2168,0.2303,250.2,273.0,240.94,264.16,79.84,84.62,77.26,79.44,0.0204,0.02198,0.02,0.02138,121.42,129.48,110.39,125.99,348.84,374.4,333.55,356.2
2017-09-04,339.29,344.55,267.94,283.77,0.2303,0.2306,0.1901,0.2045,264.16,265.0,196.51,218.74,79.44,79.51,64.0,71.25,0.02138,0.02138,0.01606,0.01762,125.99,126.1,98.56,105.1,356.2,360.21,294.97,314.08
2017-09-05,286.81,321.52,235.55,312.09,0.2045,0.2204,0.1917,0.2168,218.74,238.1,195.3,229.13,71.25,74.95,66.0,74.19,0.01762,0.01924,0.0158,0.01868,105.1,122.0,93.4,118.46,314.08,333.73,279.84,325.88
2017-09-06,313.29,336.34,312.09,335.0,0.2168,0.2329,0.2162,0.2314,229.13,250.0,225.07,246.3,74.19,82.67,74.19,81.47,0.01868,0.02095,0.01863,0.02038,118.46,124.73,114.34,123.0,325.88,353.62,323.32,349.01
2017-09-07,335.01,342.5,320.17,334.49,0.2314,0.2318,0.2216,0.2271,246.3,251.79,234.0,247.87,81.47,82.75,77.37,80.23,0.02038,0.02086,0.01912,0.02029,123.0,124.5,116.0,122.9,349.01,352.97,333.14,346.21
2017-09-08,334.49,335.1,272.0,302.99,0.2271,0.2295,0.2026,0.2122,247.87,247.87,207.0,219.65,80.23,82.11,68.12,73.7,0.02029,0.02078,0.0168,0.01829,122.9,135.05,105.0,116.55,346.21,372.83,313.59,330.02
2017-09-09,300.01,307.0,281.66,296.74,0.2122,0.2145,0.2075,0.213,219.65,224.16,209.2,219.0,73.7,74.5,69.1,71.27,0.01829,0.0183,0.01728,0.01789,116.55,119.43,112.0,116.0,330.02,334.23,312.63,324.86
2017-09-10,296.72,302.78,261.03,293.5,0.213,0.2243,0.1993,0.2173,219.0,228.33,197.0,218.01,71.27,71.44,65.02,67.44,0.01789,0.01799,0.01591,0.01669,116.0,117.22,102.03,112.28,324.86,328.66,295.45,324.51
2017-09-11,293.51,304.98,285.21,297.3,0.2173,0.2216,0.2087,0.2143,218.01,222.91,210.0,212.9,67.44,71.55,65.5,68.28,0.01669,0.0182,0.01608,0.01722,112.28,116.0,109.15,112.4,324.51,333.4,315.0,317.96
