,Observation Count,Mean,Median,Standard Deviation,Min,1%,5%,10%,25%,50%,75%,90%,95%,99%,Max
LTC Opening Price ($),6524.0,106.51866646229307,84.88,65.31361219299622,22.8,29.73,35.7305,42.83,54.27,84.88,147.96249999999998,196.576,228.51,307.09639999999933,400.21
LTC High Price ($),6524.0,108.9267780502759,86.83,67.4908216250877,23.49,30.5153,36.9645,43.32,55.1425,86.83,150.625,200.94599999999997,235.63949999999997,319.69599999999963,413.49
LTC Low Price ($),6524.0,103.88059932556715,83.22,62.953420836813734,22.32,28.6976,34.1195,42.163,53.394999999999996,83.22,144.41,192.61199999999997,221.64249999999998,295.7342999999993,387.04
LTC Close Price ($),6524.0,106.48745861434702,84.875,65.28316505448765,22.8,29.73,35.7305,42.83,54.27,84.875,147.95,196.52,228.4859999999999,307.09639999999933,400.21
