,Observation Count,Mean,Median,Standard Deviation,Min,1%,5%,10%,25%,50%,75%,90%,95%,99%,Max
LTC Opening Price ($),9786.0,106.51124667892907,84.795,65.32186254349537,22.82,29.6865,35.655,42.825,54.2525,84.795,147.9,196.75,228.95499999999998,308.5109999999998,408.93
LTC High Price ($),9786.0,108.48529838544859,86.465,67.11731989677159,23.08,30.325499999999998,36.8925,43.2,54.9275,86.465,150.28,200.25,234.35750000000002,318.0779999999998,413.49
LTC Low Price ($),9786.0,104.37287962395258,83.53999999999999,63.37444576990828,22.32,28.9525,34.582499999999996,42.3,53.582499999999996,83.53999999999999,145.0,193.7,222.8075,297.53699999999986,395.84
LTC Close Price ($),9786.0,106.49044144696505,84.79,65.30156892328006,22.82,29.6865,35.655,42.825,54.2525,84.79,147.8825,196.7,228.795,308.5109999999998,408.93
